Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase,Reference_Mode,Reference_Frequency,Reference_Damping,Distance_to_Reference
load03,g3,Current,Tau 0.1,0.9729984337872116,-0.4407404960081227,0.0001313435146416,0.0175752895736425,Mode 4,1.1211,-0.3373,0.18064885864319039
load03,g3,Current,Tau 0.1,0.6384764063947386,-0.3444070256080375,0.0003678622629337,2.043048243081406,Mode 1,0.6062,-0.08,0.26636974603105307
load03,g3,Current,Tau 0.01,0.9729984337872116,-0.4407404960081227,0.0001313435146416,0.0175752895736425,Mode 4,1.1211,-0.3373,0.18064885864319039
load03,g3,Current,Tau 0.01,0.6384764063947386,-0.3444070256080375,0.0003678622629337,2.043048243081406,Mode 1,0.6062,-0.08,0.26636974603105307
load03,g3,Active Power,Order 4,0.1152955327001203,-0.189538076044416,0.0338883379953564,-2.6748903587364867,Mode 1,0.6062,-0.08,0.5029769240417407
load03,g3,Active Power,Order 6,0.6739757071964848,-0.429191629413238,0.268626957635608,1.6883172357661596,Mode 1,0.6062,-0.08,0.3557082238833617
load03,g3,Active Power,Tau 0.1,0.9720046021041676,-0.4390397164068695,0.1058802272793273,0.0150885717490777,Mode 4,1.1211,-0.3373,0.18050043647666567
load03,g3,Active Power,Tau 0.1,0.6383735325546674,-0.3488663974954734,0.2133650609908276,2.104701945089156,Mode 1,0.6062,-0.08,0.27078455624211684
load03,g3,Active Power,Tau 0.01,0.9720046021041676,-0.4390397164068695,0.1058802272793273,0.0150885717490777,Mode 4,1.1211,-0.3373,0.18050043647666567
load03,g3,Active Power,Tau 0.01,0.6383735325546674,-0.3488663974954734,0.2133650609908276,2.104701945089156,Mode 1,0.6062,-0.08,0.27078455624211684
load03,g3,Reactive Power,Order 4,0.5753074970862538,-0.2584060844827512,0.0537105343499282,-3.0186455385660325,Mode 1,0.6062,-0.08,0.18106097789623907
load03,g3,Reactive Power,Order 6,0.6276358293708655,-0.3632964874112003,0.0803740815225738,2.528299864151673,Mode 1,0.6062,-0.08,0.2841063085542826
load03,g3,Reactive Power,Tau 0.1,0.6276358293708655,-0.3632964874112003,0.0803740815225738,2.528299864151673,Mode 1,0.6062,-0.08,0.2841063085542826
load03,g3,Reactive Power,Tau 0.01,0.994446531449571,-0.3799646545080669,0.0103919126340853,2.317016141046655,Mode 3,1.0312,-0.2558,0.12949007251366793
load03,g3,Reactive Power,Tau 0.01,0.6373689548034354,-0.3436370013787065,0.0730175443574145,2.369172480776014,Mode 1,0.6062,-0.08,0.2654731102004395
load03,g3,Reactive Power,Tau 0.01,0.1969160883663553,-0.6914357943385547,0.0433272722228509,-0.2646805480648132,Mode 1,0.6062,-0.08,0.7357764952215832
load03,g3,Reactive Power,Tau 0.01,0.1046902257466245,-0.085701359967368,0.0014001988886395,1.0923962650350567,Mode 1,0.6062,-0.08,0.5015421808553585
