Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase,Reference_Mode,Reference_Frequency,Reference_Damping,Distance_to_Reference
load03,g5,Reactive Power,Order 6,0.6245471592714785,-0.3384754169548818,0.0283042562855168,-0.6002828769599776,Mode 1,0.6062,-0.08,0.2591257598605994
load03,g5,Reactive Power,Order 6,0.1057819804798666,-0.5239823461383617,0.1925537884150368,-1.6297671593349172,Mode 1,0.6062,-0.08,0.6689831970557829
load03,g5,Reactive Power,Tau 1,0.6245471592714785,-0.3384754169548818,0.0283042562855168,-0.6002828769599776,Mode 1,0.6062,-0.08,0.2591257598605994
load03,g5,Reactive Power,Tau 1,0.1057819804798666,-0.5239823461383617,0.1925537884150368,-1.6297671593349172,Mode 1,0.6062,-0.08,0.6689831970557829
load03,g5,Reactive Power,Tau 0.1,0.6245471592714785,-0.3384754169548818,0.0283042562855168,-0.6002828769599776,Mode 1,0.6062,-0.08,0.2591257598605994
load03,g5,Reactive Power,Tau 0.1,0.1057819804798666,-0.5239823461383617,0.1925537884150368,-1.6297671593349172,Mode 1,0.6062,-0.08,0.6689831970557829
load03,g5,Reactive Power,Tau 0.01,1.0111505399585343,-0.4636543245524193,0.0068944916010115,1.4497616756905995,Mode 4,1.1211,-0.3373,0.16749417630624644
load03,g5,Reactive Power,Tau 0.01,0.6336818117322144,-0.3467621701505008,0.0292253866013397,-0.686838563650352,Mode 1,0.6062,-0.08,0.2681740207393133
load03,g5,Reactive Power,Tau 0.01,0.1312070533696424,-0.3407099630690651,0.1279248309901275,-1.2835387007849886,Mode 1,0.6062,-0.08,0.5418375994632183
load03,g6,Voltage,Order 4,0.6183025809000019,-0.3181199331984176,7.24107048211987e-05,1.9815248476259084,Mode 1,0.6062,-0.08,0.23842729510452434
load03,g6,Voltage,Order 6,0.6380393202425931,-0.3043434307104322,7.390938990554635e-05,1.7933713722458977,Mode 1,0.6062,-0.08,0.22659152061901364
load03,g6,Voltage,Tau 0.1,0.6375601886748504,-0.342245732000225,7.709594660225072e-05,1.785157873817407,Mode 1,0.6062,-0.08,0.26411415218813256
load03,g6,Voltage,Tau 0.01,0.6392756136508215,-0.3264702497742264,7.516085172056416e-05,1.7765935560193078,Mode 1,0.6062,-0.08,0.24867967396260587
load03,g6,Voltage,Tau 0.01,0.1016656524114307,-0.1111771167828959,1.0186167190804052e-05,0.4496923488925426,Mode 1,0.6062,-0.08,0.505496706722722
load03,g6,Current,Order 4,0.5911029571019294,-0.365524332895718,0.0003728099822051,-0.5089100525252933,Mode 1,0.6062,-0.08,0.2859231809067096
load03,g6,Current,Order 6,0.6307574191519624,-0.38469880082865,0.0003843048353165,-0.8453336183663411,Mode 1,0.6062,-0.08,0.3056868104152066
load03,g6,Current,Tau 1,0.6258430274119446,-0.4317126933812408,0.0004278132564123,-0.8202663347382305,Mode 1,0.6062,-0.08,0.3522607943149409
load03,g6,Current,Tau 0.1,0.9936342102166512,-0.7067358496760161,0.0001489788600258,-1.28433095296984,Mode 4,1.1211,-0.3373,0.39080733692055075
load03,g6,Current,Tau 0.1,0.637731370853567,-0.336142067911019,0.0003449224330784,-1.0305164332133796,Mode 1,0.6062,-0.08,0.2580755437883223
load03,g6,Current,Tau 0.01,0.9936342102166512,-0.7067358496760161,0.0001489788600258,-1.28433095296984,Mode 4,1.1211,-0.3373,0.39080733692055075
load03,g6,Current,Tau 0.01,0.637731370853567,-0.336142067911019,0.0003449224330784,-1.0305164332133796,Mode 1,0.6062,-0.08,0.2580755437883223
load03,g6,Active Power,Order 4,0.5510659256585962,-0.3400406578952903,0.2149101874639828,-0.1325849769401584,Mode 1,0.6062,-0.08,0.26582119913975794
load03,g6,Active Power,Order 6,0.6307743184937088,-0.4063653312635231,0.2668904803429881,-0.7539953663645746,Mode 1,0.6062,-0.08,0.32728920938549044
load03,g6,Active Power,Tau 1,0.6311169929459514,-0.4173037525866307,0.2841867553823817,-0.7786047671196846,Mode 1,0.6062,-0.08,0.33822282307155377
load03,g6,Active Power,Tau 0.1,0.9717101491362186,-0.7195382698326225,0.1046086216427035,-1.1618965365567435,Mode 4,1.1211,-0.3373,0.4103942281096794
load03,g6,Active Power,Tau 0.1,0.6417950446034187,-0.3651323576502576,0.2215598600043057,-0.9576485027671936,Mode 1,0.6062,-0.08,0.2873455560462242
load03,g6,Active Power,Tau 0.01,0.9845171413842438,-0.683666255847493,0.1262190205584407,-1.2409211622618794,Mode 4,1.1211,-0.3373,0.3723230592609899
load03,g6,Active Power,Tau 0.01,0.6439141653247299,-0.329764527011409,0.2152921620561928,-1.0297489968494509,Mode 1,0.6062,-0.08,0.2525958772810315
load03,g6,Reactive Power,Order 6,0.6369125754543561,-0.3419792122922077,0.1009942375785084,-0.9143248341866296,Mode 1,0.6062,-0.08,0.2637733306539634
load03,g6,Reactive Power,Tau 0.01,0.6376339950086017,-0.3356339505941219,0.095563330032583,-0.9339479461738408,Mode 1,0.6062,-0.08,0.2575593382864592
load03,g7,Voltage,Order 2,0.4792311643202733,-0.3382324834144125,5.8274746811041066e-05,2.683449750456269,Mode 1,0.6062,-0.08,0.2877587543833206
load03,g7,Voltage,Order 4,0.6150570176695942,-0.2572486192435392,7.420628236290202e-05,2.0192740746403963,Mode 1,0.6062,-0.08,0.1774697714703567
load03,g7,Voltage,Order 6,0.6352813007428374,-0.335054721971328,7.840398118200346e-05,1.7857146906661814,Mode 1,0.6062,-0.08,0.25670729100040535
load03,g7,Voltage,Tau 1,0.6397650675367399,-0.4083894756404808,8.710442062035576e-05,1.7297267314123947,Mode 1,0.6062,-0.08,0.3301003808997739
load03,g7,Voltage,Tau 0.1,0.6352813007428374,-0.335054721971328,7.840398118200346e-05,1.7857146906661814,Mode 1,0.6062,-0.08,0.25670729100040535
load03,g7,Voltage,Tau 0.01,0.6478778114217595,-0.2830665258209097,7.068645767346222e-05,1.6699261700741,Mode 1,0.6062,-0.08,0.20729943047167768
load03,g7,Voltage,Tau 0.01,0.128526964439946,-0.3148248605859529,4.812542753461157e-05,-1.4916917484256724,Mode 1,0.6062,-0.08,0.5322727158613043
load03,g7,Current,Order 4,0.5898926070906013,-0.3249078789540552,0.000296383720624,-0.4713277941953975,Mode 1,0.6062,-0.08,0.24545019909805668
load03,g7,Current,Order 6,0.6322810866099619,-0.3776747429353049,0.000319819410254,-0.8434459966130278,Mode 1,0.6062,-0.08,0.2988151195310508
load03,g7,Current,Tau 1,0.628680181352407,-0.471870428221786,0.0003595033709578,-0.8034600260630763,Mode 1,0.6062,-0.08,0.3925147017225763
load03,g7,Current,Tau 0.1,0.991306267530776,-0.7231029791651702,0.0001282140076749,-1.165125123797132,Mode 4,1.1211,-0.3373,0.40705079747006173
load03,g7,Current,Tau 0.1,0.641372967693463,-0.3349349939210936,0.0002917250987526,-1.0621353561146971,Mode 1,0.6062,-0.08,0.2573499344898176
load03,g7,Current,Tau 0.01,0.991306267530776,-0.7231029791651702,0.0001282140076749,-1.165125123797132,Mode 4,1.1211,-0.3373,0.40705079747006173
load03,g7,Current,Tau 0.01,0.641372967693463,-0.3349349939210936,0.0002917250987526,-1.0621353561146971,Mode 1,0.6062,-0.08,0.2573499344898176
load03,g7,Active Power,Order 4,0.3292750817208815,-0.3385908712803213,0.1166866567739265,0.7888616204048985,Mode 1,0.6062,-0.08,0.3788887027524206
load03,g7,Active Power,Order 6,0.6276996378507421,-0.3833860937376048,0.1990343323222962,-0.7081098654595417,Mode 1,0.6062,-0.08,0.3041469320921646
load03,g7,Active Power,Tau 1,0.6287905687758479,-0.4378299932520451,0.207886313839869,-0.6945848594540219,Mode 1,0.6062,-0.08,0.35854237945935336
load03,g7,Active Power,Tau 0.1,0.961949103006382,-0.7725566480440632,0.1008449777259853,-1.039134468992622,Mode 4,1.1211,-0.3373,0.463440781201252
load03,g7,Active Power,Tau 0.1,0.6388563678501209,-0.3424929768402105,0.1733677183130481,-0.9855447317657792,Mode 1,0.6062,-0.08,0.2645165424913869
load03,g7,Active Power,Tau 0.01,0.9851964955408392,-0.6972715323665988,0.0910111700235114,-1.1583011985491614,Mode 4,1.1211,-0.3373,0.3847717071701588
load03,g7,Active Power,Tau 0.01,0.6380302496215222,-0.3386564136163975,0.1709777485222066,-0.9485389536701608,Mode 1,0.6062,-0.08,0.26060756914538247
load03,g7,Reactive Power,Order 4,0.5431993258935921,-0.1747576096330184,0.0348268832126175,0.2929876927937036,Mode 1,0.6062,-0.08,0.1137896722959747
load03,g7,Reactive Power,Order 6,0.6306126220530471,-0.2743962223830699,0.0634811472742478,-0.751190473044946,Mode 1,0.6062,-0.08,0.19592311602338525
load03,g7,Reactive Power,Tau 1,0.6306126220530471,-0.2743962223830699,0.0634811472742478,-0.751190473044946,Mode 1,0.6062,-0.08,0.19592311602338525
load03,g7,Reactive Power,Tau 0.1,0.6291137109971742,-0.2992438574701509,0.0705686092546489,-0.7605158921341993,Mode 1,0.6062,-0.08,0.22043798944386575
load03,g7,Reactive Power,Tau 0.1,0.1560525221571624,-0.2277558146495449,0.024172819288834,-1.5662069689123894,Mode 1,0.6062,-0.08,0.4737768805788423
load03,g7,Reactive Power,Tau 0.01,1.0393390613541815,-0.6896592653936638,0.0177571324608807,-0.8840722747525104,Mode 4,1.1211,-0.3373,0.3617207527872955
load03,g7,Reactive Power,Tau 0.01,0.633393988526722,-0.3345438542251044,0.0773661962150627,-0.8757313924092226,Mode 1,0.6062,-0.08,0.25599235679168764
load03,g7,Reactive Power,Tau 0.01,0.1331427075311509,-0.2409493730716845,0.04613533900777,-0.3151858699049999,Mode 1,0.6062,-0.08,0.4996878051845237
