StateIndex,ModeIndex,RealPart,ImagPart
2,11,-6.41143193884740655e-08,1.06652301692899607e-07
2,12,-6.41143193884740655e-08,-1.06652301692899607e-07
2,13,5.80501661220059140e-07,0.00000000000000000e+00
2,14,2.83147142986883779e-05,4.37540082153477965e-05
2,15,2.83147142986883779e-05,-4.37540082153477965e-05
2,19,-2.62585509760516360e-09,-0.00000000000000000e+00
2,20,-2.20422191754474058e-11,0.00000000000000000e+00
2,21,1.19989509504566443e-06,0.00000000000000000e+00
2,22,7.66896694863977355e-08,4.65847897368016440e-07
2,23,7.66896694863977355e-08,-4.65847897368016440e-07
2,24,-1.51031423587603095e-05,6.56154350965472254e-06
2,25,-1.51031423587603095e-05,-6.56154350965472254e-06
2,26,-8.44943470107457483e-06,0.00000000000000000e+00
2,27,-1.80671795790182901e-05,1.19142750770584653e-05
2,28,-1.80671795790182901e-05,-1.19142750770584653e-05
2,29,1.91233696766511382e-06,2.32693320318639126e-06
2,30,1.91233696766511382e-06,-2.32693320318639126e-06
2,31,2.69446146872651560e-06,4.00752965336691726e-07
2,32,2.69446146872651560e-06,-4.00752965336691726e-07
2,33,4.10627243184426286e-09,-5.52079943740386489e-09
2,34,4.10627243184426286e-09,5.52079943740386489e-09
2,35,1.05025719556651301e-05,-3.52442861784068150e-05
2,36,1.05025719556651301e-05,3.52442861784068150e-05
2,37,-7.09475757247125024e-06,1.54719698237737499e-05
2,38,-7.09475757247125024e-06,-1.54719698237737499e-05
2,39,3.02364934456121701e-04,4.35960797580372292e-04
2,40,3.02364934456121701e-04,-4.35960797580372292e-04
2,41,-6.70649218866148626e-06,-3.32223018781954636e-06
2,42,-6.70649218866148626e-06,3.32223018781954636e-06
2,43,-3.59534495248770899e-06,1.60432135014863859e-06
2,44,-3.59534495248770899e-06,-1.60432135014863859e-06
2,45,-6.64639533188676713e-05,3.29315712852345323e-05
2,46,-6.64639533188676713e-05,-3.29315712852345323e-05
2,47,-2.46856203287271114e-05,2.82955580210228553e-06
2,48,-2.46856203287271114e-05,-2.82955580210228553e-06
2,49,-3.14606971212896973e-08,1.10859916438599304e-05
2,50,-3.14606971212896973e-08,-1.10859916438599304e-05
2,51,-1.45756590397863784e-06,-0.00000000000000000e+00
2,52,-1.49194463049183318e-16,-0.00000000000000000e+00
2,57,1.47599024804309611e-06,0.00000000000000000e+00
2,58,2.37891496901213987e-06,-0.00000000000000000e+00
2,59,3.96369710391138059e-07,0.00000000000000000e+00
2,60,-3.22744652978736786e-06,-7.16639851624392751e-07
2,61,-3.22744652978736786e-06,7.16639851624392751e-07
2,62,5.08175180778764646e-08,0.00000000000000000e+00
2,63,-1.32305550647818636e-07,-0.00000000000000000e+00
2,64,4.14492060391229175e-07,0.00000000000000000e+00
2,65,-1.89939437751963969e-07,3.26666576403904981e-06
2,66,-1.89939437751963969e-07,-3.26666576403904981e-06
2,67,4.02758325067961133e-08,0.00000000000000000e+00
2,68,-3.83542200003161013e-07,-3.33521875897915868e-07
2,69,-3.83542200003161013e-07,3.33521875897915868e-07
2,70,2.40702264517832254e-07,1.27904385562235905e-07
2,71,2.40702264517832254e-07,-1.27904385562235905e-07
2,72,5.95853453345890335e-08,-5.22458262680800392e-08
2,73,5.95853453345890335e-08,5.22458262680800392e-08
2,74,2.32034661512080410e-06,0.00000000000000000e+00
2,75,4.24015451302822412e-06,-7.00548555268541333e-06
2,76,4.24015451302822412e-06,7.00548555268541333e-06
2,77,-2.30842775294212661e-07,0.00000000000000000e+00
2,78,-3.13472681665061363e-07,0.00000000000000000e+00
2,79,-5.53623090061533045e-10,-0.00000000000000000e+00
2,91,4.53298817806830786e-06,0.00000000000000000e+00
2,92,-6.13537271702556034e-05,-0.00000000000000000e+00
2,93,-5.79192649726802301e-05,0.00000000000000000e+00
2,94,-6.68815739802460624e-05,-4.17566721976388850e-06
2,95,-6.68815739802460624e-05,4.17566721976388850e-06
2,96,1.36378815272348036e-07,0.00000000000000000e+00
2,97,1.84740877026260407e-07,-0.00000000000000000e+00
2,98,2.45194891074608478e-06,-0.00000000000000000e+00
2,99,4.52473925375143770e-06,0.00000000000000000e+00
2,100,-7.40413823454996533e-06,0.00000000000000000e+00
2,101,-1.86081071328963972e-04,-0.00000000000000000e+00
2,102,6.18614945377521082e-05,-1.21449079882332773e-06
2,103,6.18614945377521082e-05,1.21449079882332773e-06
2,104,-3.85733406372360255e-02,1.73040956422361621e-03
2,105,-3.85733406372360255e-02,-1.73040956422361621e-03
2,106,-5.10423990948384240e-03,-7.27941721608603345e-04
2,107,-5.10423990948384240e-03,7.27941721608603345e-04
2,108,-1.26658547973543033e-08,0.00000000000000000e+00
2,112,-2.91722440113233037e-07,0.00000000000000000e+00
2,113,2.78276347518484588e-08,-0.00000000000000000e+00
2,114,3.01290035231685257e-07,0.00000000000000000e+00
2,115,2.42622474812638300e-08,-0.00000000000000000e+00
2,116,-8.73199518333452528e-07,-0.00000000000000000e+00
2,117,1.14115901596473834e-09,0.00000000000000000e+00
2,118,1.37008079208619048e-06,-0.00000000000000000e+00
2,119,-9.27608079256060323e-10,-0.00000000000000000e+00
2,120,5.83400238287335042e-08,0.00000000000000000e+00
2,121,7.23119343741765683e-07,0.00000000000000000e+00
2,122,-7.11895324770528650e-06,0.00000000000000000e+00
2,123,-9.50541390782662731e-07,-0.00000000000000000e+00
2,124,2.05710446168913949e-09,0.00000000000000000e+00
2,125,-1.18363701136441906e-04,0.00000000000000000e+00
2,126,-9.91199909632464764e-06,0.00000000000000000e+00
2,127,1.55048572780685773e-05,0.00000000000000000e+00
2,128,-6.53683155475438121e-03,0.00000000000000000e+00
2,129,-7.61465162933065411e-05,0.00000000000000000e+00
2,130,-1.14695587668680715e-05,-0.00000000000000000e+00
2,131,6.54780076022447646e-07,0.00000000000000000e+00
2,132,1.83677417746363425e-01,-8.08284977337397487e-02
2,133,1.83677417746363425e-01,8.08284977337397487e-02
2,134,4.65129225117661801e-05,0.00000000000000000e+00
2,135,1.33038857952579317e-05,0.00000000000000000e+00
2,136,9.27380926032294118e-08,0.00000000000000000e+00
2,140,2.81584811566596478e-05,0.00000000000000000e+00
2,141,2.41317437445139703e-05,-0.00000000000000000e+00
2,142,8.22576987140608939e-04,0.00000000000000000e+00
2,143,3.97427536263272830e-04,0.00000000000000000e+00
2,144,4.51855655007032868e-06,-0.00000000000000000e+00
2,145,2.80725369956087017e-03,0.00000000000000000e+00
2,146,1.16754286495605701e-03,-1.49429178895651212e-03
2,147,1.16754286495605701e-03,1.49429178895651212e-03
2,148,4.31904949066187968e-02,2.83236571341235928e-02
2,149,4.31904949066187968e-02,-2.83236571341235928e-02
2,150,9.68931812402993448e-03,0.00000000000000000e+00
2,151,5.90898533608278325e-05,0.00000000000000000e+00
2,152,-4.29908153937407544e-05,0.00000000000000000e+00
2,153,8.21262627837588133e-02,2.02321415431208065e-03
2,154,8.21262627837588133e-02,-2.02321415431208065e-03
2,155,-8.55091890156101813e-05,-0.00000000000000000e+00
2,156,8.59402290024631561e-08,0.00000000000000000e+00
2,157,-8.08310902914442559e-04,-0.00000000000000000e+00
2,158,2.94923558776422545e-03,0.00000000000000000e+00
2,159,4.33702585528773161e-06,3.56266411762349309e-04
2,160,4.33702585528773161e-06,-3.56266411762349309e-04
2,161,-5.60745691433442717e-02,0.00000000000000000e+00
2,162,-3.71870258975621430e-03,-0.00000000000000000e+00
2,163,2.54704592647677253e-01,1.23549112285784267e-02
2,164,2.54704592647677253e-01,-1.23549112285784267e-02
2,165,5.15668972527155278e-03,-0.00000000000000000e+00
2,166,1.00000000000000000e+00,0.00000000000000000e+00
2,170,-7.56146231158535076e-01,-0.00000000000000000e+00
2,171,-3.63605940979251141e-01,-0.00000000000000000e+00
2,172,-1.85861592947013432e-01,-0.00000000000000000e+00
2,173,-2.60487677362018647e-03,0.00000000000000000e+00
2,174,-1.13182318272503227e-03,0.00000000000000000e+00
3,109,1.00000000000000000e+00,0.00000000000000000e+00
4,167,1.00000000000000000e+00,0.00000000000000000e+00
6,82,1.00000000000000000e+00,0.00000000000000000e+00
7,1,1.58993902856094072e-06,0.00000000000000000e+00
7,5,1.37349580709069264e-03,-1.84416073732812831e-03
7,6,1.37349580709069264e-03,1.84416073732812831e-03
7,7,2.57852307988034287e-06,-1.61215123476174258e-06
7,8,2.57852307988034287e-06,1.61215123476174258e-06
7,9,6.85669849148197908e-04,-1.34002905869051953e-04
7,10,6.85669849148197908e-04,1.34002905869051953e-04
7,11,-1.08668052002130280e-05,-8.28243082721096056e-07
7,12,-1.08668052002130280e-05,8.28243082721096056e-07
7,13,-3.19749452152765130e-03,-0.00000000000000000e+00
7,14,2.75531511111698065e-05,6.04263251826123374e-05
7,15,2.75531511111698065e-05,-6.04263251826123374e-05
7,19,1.48104343195737549e-05,0.00000000000000000e+00
7,20,5.48588309569129601e-08,0.00000000000000000e+00
7,21,-6.74850954724008460e-03,-0.00000000000000000e+00
7,22,-4.24051397040665844e-05,2.48103803051937576e-05
7,23,-4.24051397040665844e-05,-2.48103803051937576e-05
7,24,-2.24386869645413708e-04,-1.81764838541280903e-04
7,25,-2.24386869645413708e-04,1.81764838541280903e-04
7,26,1.01921688932678414e-02,0.00000000000000000e+00
7,27,-3.78966088835525311e-04,-3.37016624406971590e-04
7,28,-3.78966088835525311e-04,3.37016624406971590e-04
7,29,-2.45836991497238406e-03,-1.75673259351288727e-03
7,30,-2.45836991497238406e-03,1.75673259351288727e-03
7,31,-7.69421498336085997e-04,4.25116657123831817e-05
7,32,-7.69421498336085997e-04,-4.25116657123831817e-05
7,33,-3.59186997892102121e-05,1.68126854105827597e-05
7,34,-3.59186997892102121e-05,-1.68126854105827597e-05
7,35,5.43751853637378481e-05,-6.34336977496484519e-05
7,36,5.43751853637378481e-05,6.34336977496484519e-05
7,37,-7.84542689932883147e-05,-5.96607301837933068e-05
7,38,-7.84542689932883147e-05,5.96607301837933068e-05
7,39,-9.39308924054332427e-04,1.50267480255908826e-03
7,40,-9.39308924054332427e-04,-1.50267480255908826e-03
7,41,-5.76661996877466965e-07,-4.46464907911091499e-06
7,42,-5.76661996877466965e-07,4.46464907911091499e-06
7,43,-1.29003007585489201e-05,-5.90439442245887083e-06
7,44,-1.29003007585489201e-05,5.90439442245887083e-06
7,45,-2.22874871138786725e-04,-2.27727943311745336e-04
7,46,-2.22874871138786725e-04,2.27727943311745336e-04
7,47,2.53681299596077419e-03,-4.96313065003141395e-04
7,48,2.53681299596077419e-03,4.96313065003141395e-04
7,49,-1.17427637968239176e-04,1.49988639657153974e-06
7,50,-1.17427637968239176e-04,-1.49988639657153974e-06
7,51,4.09232699466381775e-05,0.00000000000000000e+00
7,52,2.46076352433416622e-15,0.00000000000000000e+00
7,53,1.41477638949878297e-15,-0.00000000000000000e+00
7,54,3.62651445945064015e-16,0.00000000000000000e+00
7,56,-2.24876104798288196e-16,-0.00000000000000000e+00
7,57,-8.36340920862381498e-05,0.00000000000000000e+00
7,58,-7.77099257433718231e-05,0.00000000000000000e+00
7,59,-5.79088785175554321e-06,0.00000000000000000e+00
7,60,5.96947576014699292e-05,2.94144846626328427e-06
7,61,5.96947576014699292e-05,-2.94144846626328427e-06
7,62,-1.81301989512865023e-06,0.00000000000000000e+00
7,63,6.18534511546470531e-07,0.00000000000000000e+00
7,64,-1.64941291558787867e-05,-0.00000000000000000e+00
7,65,-6.93503725594401719e-06,-1.13432398331121459e-04
7,66,-6.93503725594401719e-06,1.13432398331121459e-04
7,67,-4.93111696899612243e-06,-0.00000000000000000e+00
7,68,8.91484341338444073e-06,1.07314178508913552e-05
7,69,8.91484341338444073e-06,-1.07314178508913552e-05
7,70,-1.66767154070958693e-05,-1.17159985258458621e-05
7,71,-1.66767154070958693e-05,1.17159985258458621e-05
7,72,-8.78592741725852193e-06,2.02566994632430951e-07
7,73,-8.78592741725852193e-06,-2.02566994632430951e-07
7,74,-2.15904261197196438e-04,0.00000000000000000e+00
7,75,-2.12623353811146586e-04,2.97151107497817452e-04
7,76,-2.12623353811146586e-04,-2.97151107497817452e-04
7,77,6.13678528213117331e-04,0.00000000000000000e+00
7,78,7.24947916409566812e-03,0.00000000000000000e+00
7,79,4.05996600172944011e-06,0.00000000000000000e+00
7,91,-5.51727751823053220e-05,-0.00000000000000000e+00
7,92,2.10140503314142497e-04,0.00000000000000000e+00
7,93,2.09967142370925247e-04,0.00000000000000000e+00
7,94,4.58766954082404543e-04,6.22816386933642782e-05
7,95,4.58766954082404543e-04,-6.22816386933642782e-05
7,96,1.78558743194562070e-08,0.00000000000000000e+00
7,97,-1.29905094157498659e-05,0.00000000000000000e+00
7,98,-1.12954096439824174e-05,0.00000000000000000e+00
7,99,-1.22490359337950672e-05,0.00000000000000000e+00
7,100,4.41375789613858871e-05,0.00000000000000000e+00
7,101,1.31336093046177486e-03,0.00000000000000000e+00
7,102,1.87023598698453169e-03,9.24221970908402747e-05
7,103,1.87023598698453169e-03,-9.24221970908402747e-05
7,104,-9.65284346363937118e-01,-3.57834804640683457e-02
7,105,-9.65284346363937118e-01,3.57834804640683457e-02
7,106,-1.14482158912253232e-01,-9.98914686138748648e-03
7,107,-1.14482158912253232e-01,9.98914686138748648e-03
7,108,-4.46898362722607622e-05,0.00000000000000000e+00
7,112,-8.29376703762152659e-07,0.00000000000000000e+00
7,113,4.72696114274672274e-07,0.00000000000000000e+00
7,114,-1.50493856999176469e-05,-0.00000000000000000e+00
7,115,-1.93754207951227827e-06,0.00000000000000000e+00
7,116,-2.19606624715734028e-06,-0.00000000000000000e+00
7,117,-6.69815119902738308e-07,-0.00000000000000000e+00
7,118,-1.51974390628704709e-04,0.00000000000000000e+00
7,119,-2.99507427367161547e-06,-0.00000000000000000e+00
7,120,1.32243315663479114e-07,0.00000000000000000e+00
7,121,-4.67393461261562747e-05,0.00000000000000000e+00
7,122,2.60604235035855266e-06,0.00000000000000000e+00
7,123,-2.31267685977114786e-05,-0.00000000000000000e+00
7,124,9.57149422135815631e-07,0.00000000000000000e+00
7,125,-9.90182690345612964e-04,0.00000000000000000e+00
7,126,4.07810160154426708e-04,0.00000000000000000e+00
7,127,-4.85264615825164268e-05,-0.00000000000000000e+00
7,128,-1.81474549519074213e-02,0.00000000000000000e+00
7,129,-1.97763581096454057e-06,0.00000000000000000e+00
7,130,-3.95789377364225173e-06,-0.00000000000000000e+00
7,131,3.37860734099916778e-06,0.00000000000000000e+00
7,132,1.36751666040519863e-02,8.90381227415489203e-03
7,133,1.36751666040519863e-02,-8.90381227415489203e-03
7,134,-2.31531182332648730e-03,-0.00000000000000000e+00
7,135,-2.72789573032713485e-03,-0.00000000000000000e+00
7,136,-4.94382054826576548e-06,0.00000000000000000e+00
7,140,2.32279686327349990e-04,0.00000000000000000e+00
7,141,-7.65033042312148080e-06,0.00000000000000000e+00
7,142,4.41850050503611350e-05,0.00000000000000000e+00
7,143,-2.33676503550027667e-05,0.00000000000000000e+00
7,144,5.01211182644624694e-05,-0.00000000000000000e+00
7,145,-2.00568840218930782e-05,-0.00000000000000000e+00
7,146,-3.81019814662275592e-04,5.77384500267260140e-04
7,147,-3.81019814662275592e-04,-5.77384500267260140e-04
7,148,-5.83132013471436735e-03,2.00533330759704170e-02
7,149,-5.83132013471436735e-03,-2.00533330759704170e-02
7,150,7.66271137760881054e-04,0.00000000000000000e+00
7,151,2.50248266270474413e-05,0.00000000000000000e+00
7,152,-7.12091766919324476e-07,0.00000000000000000e+00
7,153,-1.81087612652809926e-02,7.80310320848563721e-02
7,154,-1.81087612652809926e-02,-7.80310320848563721e-02
7,155,-1.37294885660219575e-06,-0.00000000000000000e+00
7,156,-4.23683317360670470e-11,0.00000000000000000e+00
7,157,-1.34271559338642676e-05,-0.00000000000000000e+00
7,158,4.71283074693143727e-05,0.00000000000000000e+00
7,159,-6.40521534331670939e-05,1.66397897748810065e-04
7,160,-6.40521534331670939e-05,-1.66397897748810065e-04
7,161,-1.53375794410334537e-03,0.00000000000000000e+00
7,162,3.63283052384105718e-06,0.00000000000000000e+00
7,163,1.22484355130002861e-03,9.58181616820047194e-04
7,164,1.22484355130002861e-03,-9.58181616820047194e-04
7,165,1.35114959223749023e-06,-0.00000000000000000e+00
7,166,2.74307816698222560e-04,0.00000000000000000e+00
7,170,-9.72295749895290802e-04,-0.00000000000000000e+00
7,171,-6.64884836320546718e-03,-0.00000000000000000e+00
7,172,-1.52308652737071764e-02,-0.00000000000000000e+00
7,173,2.43720474303008128e-05,0.00000000000000000e+00
7,174,-6.90968930282575612e-05,0.00000000000000000e+00
8,1,5.64204574540822135e-06,0.00000000000000000e+00
8,5,-1.34296798290521670e-06,-3.07702205298750996e-07
8,6,-1.34296798290521670e-06,3.07702205298750996e-07
8,7,-4.67734431974190612e-09,3.01059626574100177e-09
8,8,-4.67734431974190612e-09,-3.01059626574100177e-09
8,9,4.27573103165742209e-07,9.30161134115886650e-07
8,10,4.27573103165742209e-07,-9.30161134115886650e-07
8,11,-1.02008913252816628e-05,-2.46167744671521366e-06
8,12,-1.02008913252816628e-05,2.46167744671521366e-06
8,13,-9.40527629508120682e-04,-0.00000000000000000e+00
8,14,-5.88356042007152994e-05,-3.20561967900634786e-05
8,15,-5.88356042007152994e-05,3.20561967900634786e-05
8,19,1.30856739690064013e-06,0.00000000000000000e+00
8,20,1.09959650633869580e-08,0.00000000000000000e+00
8,21,-5.89363869332292217e-04,-0.00000000000000000e+00
8,22,-5.58305234731886098e-05,1.73008629369491928e-05
8,23,-5.58305234731886098e-05,-1.73008629369491928e-05
8,24,-2.78521762194825265e-04,5.11255803021817102e-05
8,25,-2.78521762194825265e-04,-5.11255803021817102e-05
8,26,2.42144470899631307e-03,0.00000000000000000e+00
8,27,-4.88362050808757806e-04,1.27131389091626241e-04
8,28,-4.88362050808757806e-04,-1.27131389091626241e-04
8,29,-4.28636510588071870e-06,2.05893768980261043e-06
8,30,-4.28636510588071870e-06,-2.05893768980261043e-06
8,31,-1.44039092152401545e-06,3.42756318878344099e-06
8,32,-1.44039092152401545e-06,-3.42756318878344099e-06
8,33,1.45662430541340006e-08,2.26260117378789054e-08
8,34,1.45662430541340006e-08,-2.26260117378789054e-08
8,35,7.03797118530544060e-05,6.12624926524625368e-05
8,36,7.03797118530544060e-05,-6.12624926524625368e-05
8,37,-1.09868976968288345e-04,-4.21616272296625619e-05
8,38,-1.09868976968288345e-04,4.21616272296625619e-05
8,39,-1.13342570376797399e-03,-8.90815786362253296e-04
8,40,-1.13342570376797399e-03,8.90815786362253296e-04
8,41,5.95363077557140037e-06,-1.76844619918058453e-06
8,42,5.95363077557140037e-06,1.76844619918058453e-06
8,43,-2.84997850905091695e-06,-5.06781854092391465e-06
8,44,-2.84997850905091695e-06,5.06781854092391465e-06
8,45,-8.23317426605685082e-05,4.47013719063425730e-04
8,46,-8.23317426605685082e-05,-4.47013719063425730e-04
8,47,1.87209972749195980e-03,3.03670931448909998e-05
8,48,1.87209972749195980e-03,-3.03670931448909998e-05
