b:tnow in s,s:ut in p.u.,s:cur1 in p.u.,s:Q1 in Mvar,s:P1 in MW
0.63,0.997122,0.804529,109.719192,632.322523
0.64,0.997128,0.804508,109.71354,632.30989
0.65,0.997133,0.804486,109.708307,632.296759
0.66,0.997139,0.804464,109.703503,632.283167
0.67,0.997144,0.804441,109.699139,632.269161
0.68,0.997149,0.804419,109.695226,632.254797
0.69,0.997153,0.804397,109.691774,632.240138
0.7,0.997157,0.804374,109.688793,632.225257
0.71,0.997161,0.804352,109.686293,632.210231
0.72,0.997164,0.804331,109.684284,632.195145
0.73,0.997167,0.804309,109.682774,632.180092
0.74,0.99717,0.804289,109.681772,632.165166
0.75,0.997172,0.804268,109.681286,632.150469
0.76,0.997174,0.804249,109.681322,632.136103
0.77,0.997175,0.804231,109.681886,632.122174
0.78,0.997176,0.804214,109.682984,632.108792
0.79,0.997177,0.804198,109.684619,632.096065
0.8,0.997178,0.804183,109.686794,632.084101
0.81,0.997178,0.80417,109.689512,632.073008
0.82,0.997177,0.804158,109.692772,632.062893
0.83,0.997177,0.804148,109.696574,632.05386
0.84,0.997176,0.80414,109.700916,632.046007
0.85,0.997175,0.804134,109.705794,632.03943
0.86,0.997173,0.80413,109.711203,632.034222
0.87,0.997171,0.804129,109.717137,632.030465
0.88,0.997168,0.804129,109.723587,632.028239
0.89,0.997166,0.804132,109.730546,632.027615
0.9,0.997163,0.804137,109.738,632.028657
0.91,0.997159,0.804145,109.745939,632.03142
0.92,0.997156,0.804156,109.754348,632.03595
0.93,0.997152,0.804168,109.763212,632.042287
0.94,0.997148,0.804184,109.772514,632.050457
0.95,0.997143,0.804202,109.782235,632.060481
0.96,0.997138,0.804223,109.792356,632.072366
0.97,0.997133,0.804246,109.802855,632.086113
0.98,0.997128,0.804272,109.813712,632.10171
0.99,0.997122,0.804301,109.824901,632.119137
1,0.997116,0.804332,109.836399,632.138363
1.01,0.99711,0.804365,109.84818,632.159348
1.02,0.997103,0.804401,109.860217,632.182043
1.03,0.997097,0.804439,109.872483,632.206389
1.04,0.99709,0.80448,109.884949,632.232317
1.05,0.997082,0.804522,109.897587,632.259754
1.06,0.997075,0.804566,109.910367,632.288614
1.07,0.997068,0.804612,109.923259,632.318807
1.08,0.99706,0.80466,109.936233,632.350235
1.09,0.997052,0.80471,109.949258,632.382794
1.1,0.997044,0.80476,109.962303,632.416374
1.11,0.997035,0.804813,109.975338,632.45086
1.12,0.997027,0.804866,109.988332,632.486135
1.13,0.997019,0.80492,110.001254,632.522075
1.14,0.99701,0.804975,110.014074,632.558556
1.15,0.997001,0.80503,110.026763,632.59545
1.16,0.996992,0.805086,110.039291,632.632629
1.17,0.996983,0.805142,110.051629,632.669963
1.18,0.996974,0.805198,110.06375,632.707325
1.19,0.996965,0.805254,110.075627,632.744586
1.2,0.996956,0.805309,110.087232,632.781619
1.21,0.996947,0.805364,110.098541,632.818301
1.22,0.996938,0.805419,110.10953,632.85451
1.23,0.996928,0.805473,110.120175,632.890127
1.24,0.996919,0.805525,110.130454,632.925041
1.25,0.99691,0.805577,110.140348,632.95914
1.26,0.996901,0.805627,110.149835,632.992322
1.27,0.996892,0.805676,110.158899,633.024488
1.28,0.996883,0.805724,110.167523,633.055547
1.29,0.996874,0.80577,110.17569,633.085411
1.3,0.996865,0.805814,110.183389,633.114003
1.31,0.996857,0.805856,110.190605,633.14125
1.32,0.996848,0.805896,110.197329,633.167087
1.33,0.996839,0.805935,110.20355,633.191458
1.34,0.996831,0.805971,110.209261,633.214313
1.35,0.996823,0.806005,110.214456,633.235609
1.36,0.996815,0.806037,110.219129,633.255312
1.37,0.996807,0.806066,110.223276,633.273396
1.38,0.9968,0.806093,110.226895,633.289842
1.39,0.996793,0.806118,110.229987,633.304637
1.4,0.996785,0.806141,110.23255,633.317777
1.41,0.996779,0.806161,110.234587,633.329265
1.42,0.996772,0.806179,110.236101,633.339111
1.43,0.996766,0.806194,110.237096,633.34733
1.44,0.99676,0.806207,110.237578,633.353945
1.45,0.996754,0.806218,110.237552,633.358984
1.46,0.996749,0.806227,110.237028,633.362481
1.47,0.996743,0.806233,110.236013,633.364474
1.48,0.996739,0.806237,110.234517,633.365008
1.49,0.996734,0.806239,110.23255,633.36413
1.5,0.99673,0.80624,110.230123,633.361892
1.51,0.996726,0.806238,110.227249,633.358349
1.52,0.996723,0.806234,110.22394,633.35356
1.53,0.99672,0.806228,110.22021,633.347584
1.54,0.996717,0.806221,110.216072,633.340486
1.55,0.996715,0.806212,110.21154,633.332328
1.56,0.996713,0.806201,110.20663,633.323177
1.57,0.996711,0.806189,110.201356,633.3131
1.58,0.99671,0.806175,110.195735,633.302161
1.59,0.996709,0.80616,110.189782,633.290428
1.6,0.996708,0.806144,110.183513,633.277967
1.61,0.996708,0.806126,110.176944,633.264844
1.62,0.996708,0.806108,110.170091,633.251121
1.63,0.996709,0.806088,110.162972,633.236862
1.64,0.996709,0.806068,110.155602,633.222127
1.65,0.996711,0.806046,110.147999,633.206975
1.66,0.996712,0.806024,110.140178,633.191464
1.67,0.996714,0.806001,110.132155,633.175646
1.68,0.996716,0.805978,110.123948,633.159574
1.69,0.996719,0.805954,110.115573,633.143296
1.7,0.996722,0.805929,110.107045,633.126858
1.71,0.996725,0.805904,110.09838,633.110303
1.72,0.996729,0.805879,110.089594,633.093672
1.73,0.996733,0.805853,110.080703,633.077001
1.74,0.996737,0.805827,110.071722,633.060324
1.75,0.996741,0.805801,110.062665,633.043673
1.76,0.996746,0.805775,110.053548,633.027076
1.77,0.996751,0.805748,110.044386,633.010558
1.78,0.996756,0.805722,110.035192,632.994142
1.79,0.996762,0.805695,110.02598,632.977848
1.8,0.996768,0.805669,110.016765,632.961693
1.81,0.996774,0.805642,110.00756,632.945693
1.82,0.99678,0.805616,109.998378,632.929862
1.83,0.996786,0.805589,109.989232,632.91421
1.84,0.996793,0.805563,109.980135,632.898747
1.85,0.9968,0.805537,109.9711,632.88348
1.86,0.996807,0.80551,109.962138,632.868418
1.87,0.996814,0.805484,109.953263,632.853564
1.88,0.996821,0.805459,109.944485,632.838923
1.89,0.996828,0.805433,109.935816,632.8245
1.9,0.996836,0.805408,109.927268,632.810297
1.91,0.996843,0.805383,109.918851,632.796317
1.92,0.996851,0.805358,109.910576,632.782563
1.93,0.996858,0.805333,109.902454,632.769037
1.94,0.996866,0.805309,109.894496,632.755743
1.95,0.996874,0.805284,109.886711,632.742683
1.96,0.996882,0.805261,109.87911,632.729862
1.97,0.99689,0.805237,109.871701,632.717284
1.98,0.996897,0.805214,109.864495,632.704954
1.99,0.996905,0.805191,109.8575,632.692877
2,0.996913,0.805169,109.850726,632.681061
2.01,0.996921,0.805147,109.84418,632.669513
2.02,0.996929,0.805125,109.837873,632.658243
2.03,0.996937,0.805104,109.83181,632.64726
2.04,0.996944,0.805083,109.826002,632.636574
2.05,0.996952,0.805063,109.820454,632.626199
2.06,0.99696,0.805044,109.815174,632.616147
2.07,0.996967,0.805024,109.810169,632.606432
2.08,0.996975,0.805006,109.805446,632.597069
2.09,0.996982,0.804988,109.80101,632.588073
2.1,0.996989,0.804971,109.796868,632.579463
2.11,0.996996,0.804954,109.793025,632.571254
2.12,0.997003,0.804938,109.789487,632.563464
2.13,0.99701,0.804923,109.786257,632.556113
2.14,0.997017,0.804908,109.783341,632.549219
2.15,0.997023,0.804894,109.780741,632.5428
2.16,0.99703,0.804881,109.778462,632.536876
2.17,0.997036,0.804869,109.776507,632.531465
2.18,0.997042,0.804858,109.774877,632.526586
2.19,0.997048,0.804847,109.773575,632.522257
2.2,0.997053,0.804838,109.772603,632.518496
2.21,0.997059,0.80483,109.771961,632.515319
2.22,0.997064,0.804822,109.771651,632.512742
2.23,0.997069,0.804815,109.771671,632.510781
2.24,0.997074,0.80481,109.772023,632.509449
2.25,0.997079,0.804805,109.772703,632.508759
2.26,0.997084,0.804802,109.773712,632.508721
2.27,0.997088,0.8048,109.775047,632.509346
2.28,0.997092,0.804798,109.776705,632.51064
2.29,0.997096,0.804798,109.778684,632.512611
2.3,0.997099,0.804799,109.78098,632.515261
2.31,0.997103,0.804801,109.783588,632.518594
2.32,0.997106,0.804804,109.786504,632.522609
2.33,0.997109,0.804808,109.789723,632.527304
2.34,0.997112,0.804813,109.793239,632.532676
2.35,0.997114,0.804819,109.797047,632.538719
2.36,0.997116,0.804827,109.801139,632.545423
2.37,0.997118,0.804835,109.805509,632.552779
2.38,0.99712,0.804844,109.810148,632.560774
2.39,0.997122,0.804855,109.815051,632.569393
2.4,0.997123,0.804866,109.820207,632.578621
2.41,0.997124,0.804879,109.825609,632.588437
2.42,0.997125,0.804892,109.831247,632.598822
2.43,0.997126,0.804906,109.837113,632.609753
2.44,0.997126,0.804922,109.843196,632.621207
2.45,0.997126,0.804938,109.849487,632.633157
2.46,0.997126,0.804954,109.855975,632.645576
2.47,0.997126,0.804972,109.86265,632.658435
2.48,0.997125,0.80499,109.869502,632.671705
2.49,0.997124,0.805009,109.87652,632.685356
2.5,0.997123,0.805029,109.883692,632.699353
2.51,0.997122,0.805049,109.891008,632.713667
2.52,0.997121,0.80507,109.898456,632.728261
2.53,0.997119,0.805091,109.906024,632.743104
2.54,0.997117,0.805113,109.913703,632.758161
2.55,0.997115,0.805135,109.92148,632.773397
2.56,0.997113,0.805157,109.929343,632.788778
2.57,0.997111,0.80518,109.937282,632.804269
2.58,0.997108,0.805203,109.945284,632.819838
2.59,0.997105,0.805227,109.953339,632.83545
2.6,0.997102,0.80525,109.961435,632.851072
2.61,0.997099,0.805273,109.969561,632.866672
2.62,0.997096,0.805297,109.977706,632.882219
2.63,0.997092,0.805321,109.985859,632.897683
2.64,0.997089,0.805344,109.994009,632.913033
2.65,0.997085,0.805368,110.002145,632.928243
2.66,0.997081,0.805391,110.010257,632.943285
2.67,0.997077,0.805415,110.018335,632.958133
2.68,0.997073,0.805438,110.026369,632.972765
2.69,0.997069,0.805461,110.034348,632.987156
2.7,0.997065,0.805483,110.042264,633.001287
2.71,0.99706,0.805505,110.050106,633.015139
2.72,0.997056,0.805527,110.057865,633.028693
2.73,0.997051,0.805549,110.065534,633.041933
2.74,0.997047,0.80557,110.073102,633.054846
2.75,0.997042,0.805591,110.080562,633.067418
2.76,0.997037,0.805612,110.087905,633.079639
2.77,0.997033,0.805632,110.095124,633.091499
2.78,0.997028,0.805651,110.102212,633.102991
2.79,0.997023,0.80567,110.10916,633.114108
2.8,0.997018,0.805689,110.115962,633.124846
2.81,0.997014,0.805707,110.122611,633.135201
2.82,0.997009,0.805725,110.129101,633.145172
2.83,0.997004,0.805742,110.135426,633.154758
2.84,0.996999,0.805758,110.14158,633.16396
2.85,0.996995,0.805774,110.147557,633.17278
2.86,0.99699,0.80579,110.153352,633.18122
2.87,0.996985,0.805805,110.15896,633.189285
2.88,0.996981,0.805819,110.164376,633.196979
2.89,0.996976,0.805833,110.169596,633.204307
2.9,0.996972,0.805846,110.174617,633.211276
2.91,0.996968,0.805859,110.179433,633.217893
2.92,0.996963,0.805871,110.184042,633.224165
2.93,0.996959,0.805882,110.188441,633.230098
2.94,0.996955,0.805893,110.192625,633.235702
2.95,0.996951,0.805904,110.196593,633.240985
2.96,0.996948,0.805914,110.200343,633.245953
2.97,0.996944,0.805923,110.203872,633.250616
2.98,0.996941,0.805932,110.207178,633.254982
2.99,0.996937,0.805941,110.210259,633.259058
3,0.996934,0.805948,110.213116,633.262852
3.01,0.996931,0.805956,110.215745,633.266372
3.02,0.996928,0.805963,110.218148,633.269625
3.03,0.996926,0.805969,110.220323,633.272616
3.04,0.996923,0.805975,110.22227,633.275353
3.05,0.996921,0.80598,110.223989,633.277841
3.06,0.996919,0.805985,110.225482,633.280086
3.07,0.996917,0.805989,110.226748,633.282091
3.08,0.996915,0.805993,110.227789,633.283862
3.09,0.996913,0.805996,110.228606,633.285401
3.1,0.996912,0.805999,110.229201,633.286712
3.11,0.996911,0.806002,110.229576,633.287797
3.12,0.99691,0.806004,110.229732,633.288658
3.13,0.996909,0.806005,110.229674,633.289297
3.14,0.996908,0.806006,110.229402,633.289713
3.15,0.996908,0.806006,110.228921,633.289908
3.16,0.996908,0.806006,110.228234,633.289882
3.17,0.996908,0.806006,110.227345,633.289633
3.18,0.996908,0.806005,110.226257,633.289162
3.19,0.996908,0.806004,110.224976,633.288467
3.2,0.996909,0.806002,110.223506,633.287546
3.21,0.99691,0.805999,110.221851,633.286399
3.22,0.996911,0.805996,110.220018,633.285023
3.23,0.996912,0.805993,110.218011,633.283417
3.24,0.996913,0.805989,110.215837,633.281579
3.25,0.996915,0.805985,110.213502,633.279508
3.26,0.996916,0.80598,110.211011,633.277201
3.27,0.996918,0.805975,110.208373,633.274658
3.28,0.99692,0.805969,110.205592,633.271877
3.29,0.996923,0.805963,110.202678,633.268857
3.3,0.996925,0.805956,110.199637,633.265599
3.31,0.996928,0.805949,110.196477,633.262102
3.32,0.99693,0.805942,110.193205,633.258366
3.33,0.996933,0.805934,110.18983,633.254393
3.34,0.996936,0.805925,110.186361,633.250185
3.35,0.996939,0.805917,110.182805,633.245742
3.36,0.996943,0.805907,110.179171,633.241069
3.37,0.996946,0.805898,110.175468,633.23617
3.38,0.99695,0.805888,110.171706,633.231047
3.39,0.996953,0.805877,110.167892,633.225707
3.4,0.996957,0.805867,110.164036,633.220155
3.41,0.996961,0.805856,110.160148,633.214399
3.42,0.996965,0.805844,110.156237,633.208444
3.43,0.996969,0.805832,110.152312,633.202301
3.44,0.996973,0.80582,110.148383,633.195978
3.45,0.996977,0.805808,110.144459,633.189485
3.46,0.996982,0.805796,110.140549,633.182832
3.47,0.996986,0.805783,110.136663,633.176032
3.48,0.99699,0.80577,110.132811,633.169096
3.49,0.996995,0.805757,110.129001,633.162038
3.5,0.996999,0.805744,110.125244,633.154871
3.51,0.997004,0.80573,110.121547,633.147609
3.52,0.997008,0.805717,110.11792,633.140268
3.53,0.997013,0.805703,110.114373,633.132862
3.54,0.997018,0.805689,110.110913,633.125409
3.55,0.997022,0.805676,110.107549,633.117925
3.56,0.997027,0.805662,110.10429,633.110426
3.57,0.997031,0.805648,110.101144,633.10293
3.58,0.997036,0.805635,110.098118,633.095455
3.59,0.99704,0.805621,110.095221,633.088018
3.6,0.997045,0.805608,110.092459,633.080638
3.61,0.997049,0.805595,110.08984,633.073333
3.62,0.997054,0.805582,110.087371,633.066122
3.63,0.997058,0.805569,110.085057,633.059021
3.64,0.997062,0.805556,110.082906,633.052051
3.65,0.997067,0.805544,110.080923,633.045228
3.66,0.997071,0.805532,110.079114,633.038571
3.67,0.997075,0.80552,110.077483,633.032097
3.68,0.997079,0.805509,110.076036,633.025824
3.69,0.997083,0.805498,110.074777,633.019769
3.7,0.997087,0.805488,110.073709,633.013947
3.71,0.997091,0.805477,110.072837,633.008376
3.72,0.997094,0.805468,110.072164,633.003071
3.73,0.997098,0.805459,110.071692,632.998047
3.74,0.997101,0.80545,110.071424,632.993317
3.75,0.997105,0.805442,110.071362,632.988897
3.76,0.997108,0.805434,110.071508,632.984797
3.77,0.997111,0.805427,110.071862,632.981032
3.78,0.997114,0.80542,110.072426,632.977612
3.79,0.997117,0.805414,110.0732,632.974547
3.8,0.99712,0.805409,110.074184,632.971848
3.81,0.997123,0.805404,110.075377,632.969523
3.82,0.997125,0.8054,110.076779,632.96758
3.83,0.997127,0.805397,110.078388,632.966027
3.84,0.99713,0.805394,110.080204,632.964869
3.85,0.997132,0.805392,110.082223,632.964112
3.86,0.997134,0.80539,110.084444,632.96376
3.87,0.997136,0.805389,110.086864,632.963817
3.88,0.997137,0.805389,110.08948,632.964284
3.89,0.997139,0.80539,110.092288,632.965165
3.9,0.99714,0.805391,110.095286,632.966458
3.91,0.997141,0.805392,110.098468,632.968164
3.92,0.997142,0.805395,110.101831,632.970282
3.93,0.997143,0.805398,110.10537,632.972809
3.94,0.997144,0.805402,110.109081,632.975744
3.95,0.997145,0.805406,110.112958,632.979081
3.96,0.997145,0.805411,110.116995,632.982816
3.97,0.997146,0.805417,110.121188,632.986944
3.98,0.997146,0.805423,110.125529,632.991459
3.99,0.997146,0.80543,110.130015,632.996354
4,0.997146,0.805438,110.134637,633.001621
4.01,0.997146,0.805446,110.13939,633.007251
4.02,0.997146,0.805455,110.144267,633.013236
4.03,0.997145,0.805464,110.149261,633.019566
4.04,0.997145,0.805474,110.154366,633.026231
4.05,0.997144,0.805484,110.159574,633.033219
4.06,0.997143,0.805495,110.164879,633.040519
4.07,0.997142,0.805506,110.170273,633.04812
4.08,0.997141,0.805518,110.175749,633.056008
4.09,0.99714,0.80553,110.1813,633.064171
4.1,0.997139,0.805543,110.186918,633.072596
4.11,0.997137,0.805556,110.192595,633.081268
4.12,0.997136,0.805569,110.198326,633.090173
4.13,0.997134,0.805583,110.204101,633.099297
4.14,0.997132,0.805597,110.209914,633.108626
4.15,0.997131,0.805612,110.215756,633.118143
4.16,0.997129,0.805626,110.221622,633.127834
4.17,0.997127,0.805641,110.227503,633.137684
4.18,0.997125,0.805657,110.233392,633.147675
4.19,0.997122,0.805672,110.239281,633.157793
4.2,0.99712,0.805688,110.245165,633.168022
4.21,0.997118,0.805704,110.251034,633.178345
4.22,0.997116,0.80572,110.256883,633.188746
4.23,0.997113,0.805736,110.262705,633.199208
4.24,0.997111,0.805752,110.268492,633.209716
4.25,0.997108,0.805768,110.274238,633.220253
4.26,0.997106,0.805785,110.279937,633.230802
4.27,0.997103,0.805801,110.285582,633.241349
4.28,0.9971,0.805817,110.291166,633.251875
4.29,0.997098,0.805834,110.296685,633.262366
4.3,0.997095,0.80585,110.302131,633.272804
4.31,0.997092,0.805866,110.307499,633.283176
4.32,0.99709,0.805882,110.312783,633.293464
4.33,0.997087,0.805898,110.317978,633.303653
4.34,0.997084,0.805914,110.323079,633.313729
4.35,0.997081,0.805929,110.32808,633.323676
4.36,0.997079,0.805945,110.332977,633.33348
4.37,0.997076,0.80596,110.337766,633.343126
4.38,0.997073,0.805975,110.342441,633.3526
4.39,0.99707,0.80599,110.346998,633.361889
4.4,0.997067,0.806004,110.351434,633.370979
4.41,0.997065,0.806018,110.355744,633.379857
4.42,0.997062,0.806032,110.359926,633.388512
4.43,0.997059,0.806045,110.363975,633.39693
4.44,0.997057,0.806058,110.367889,633.4051
4.45,0.997054,0.806071,110.371664,633.413011
4.46,0.997052,0.806083,110.375299,633.420653
4.47,0.997049,0.806095,110.37879,633.428015
4.48,0.997047,0.806107,110.382136,633.435088
4.49,0.997044,0.806118,110.385335,633.441864
4.5,0.997042,0.806128,110.388384,633.448333
4.51,0.99704,0.806138,110.391283,633.454488
4.52,0.997038,0.806148,110.39403,633.460322
4.53,0.997035,0.806157,110.396624,633.465828
4.54,0.997033,0.806165,110.399065,633.471002
4.55,0.997031,0.806174,110.401352,633.475836
4.56,0.997029,0.806181,110.403484,633.480328
4.57,0.997028,0.806188,110.405463,633.484474
4.58,0.997026,0.806195,110.407287,633.488269
4.59,0.997024,0.806201,110.408958,633.491713
4.6,0.997023,0.806206,110.410476,633.494803
4.61,0.997021,0.806211,110.411843,633.497539
4.62,0.99702,0.806215,110.413058,633.49992
4.63,0.997018,0.806219,110.414124,633.501947
4.64,0.997017,0.806222,110.415042,633.503622
4.65,0.997016,0.806225,110.415814,633.504945
4.66,0.997015,0.806227,110.416442,633.505921
4.67,0.997014,0.806229,110.416929,633.506552
4.68,0.997013,0.80623,110.417276,633.506843
4.69,0.997013,0.80623,110.417486,633.506799
4.7,0.997012,0.80623,110.417562,633.506424
4.71,0.997012,0.80623,110.417507,633.505726
4.72,0.997011,0.806229,110.417325,633.504711
4.73,0.997011,0.806227,110.417018,633.503387
4.74,0.997011,0.806225,110.41659,633.501761
4.75,0.997011,0.806223,110.416045,633.499842
4.76,0.997011,0.80622,110.415386,633.49764
4.77,0.997011,0.806217,110.414618,633.495165
4.78,0.997011,0.806213,110.413744,633.492426
4.79,0.997012,0.806209,110.41277,633.489434
4.8,0.997012,0.806204,110.411698,633.486201
4.81,0.997013,0.806199,110.410535,633.482738
4.82,0.997013,0.806194,110.409283,633.479058
4.83,0.997014,0.806188,110.407949,633.475172
4.84,0.997015,0.806182,110.406537,633.471093
4.85,0.997016,0.806176,110.405051,633.466835
4.86,0.997017,0.806169,110.403497,633.46241
4.87,0.997018,0.806162,110.401879,633.457832
4.88,0.99702,0.806155,110.400204,633.453115
4.89,0.997021,0.806147,110.398475,633.448272
4.9,0.997023,0.806139,110.396698,633.443317
4.91,0.997024,0.806132,110.394879,633.438265
4.92,0.997026,0.806123,110.393022,633.433128
4.93,0.997028,0.806115,110.391133,633.427921
4.94,0.997029,0.806107,110.389217,633.422658
4.95,0.997031,0.806098,110.387279,633.417353
4.96,0.997033,0.80609,110.385325,633.412019
4.97,0.997035,0.806081,110.383359,633.406669
4.98,0.997037,0.806072,110.381388,633.401318
4.99,0.99704,0.806063,110.379416,633.395978
5,0.997042,0.806055,110.377448,633.390661
5.01,0.997044,0.806046,110.375489,633.385382
5.02,0.997047,0.806037,110.373546,633.380151
5.03,0.997049,0.806028,110.371621,633.374982
5.04,0.997051,0.80602,110.369721,633.369884
5.05,0.997054,0.806011,110.367851,633.364871
5.06,0.997057,0.806002,110.366014,633.359951
5.07,0.997059,0.805994,110.364216,633.355137
5.08,0.997062,0.805986,110.362461,633.350437
5.09,0.997064,0.805977,110.360754,633.345862
5.1,0.997067,0.805969,110.359099,633.34142
5.11,0.99707,0.805962,110.3575,633.337119
5.12,0.997073,0.805954,110.355962,633.332969
5.13,0.997075,0.805946,110.354488,633.328976
5.14,0.997078,0.805939,110.353082,633.325148
5.15,0.997081,0.805932,110.351749,633.32149
5.16,0.997083,0.805925,110.350491,633.31801
5.17,0.997086,0.805919,110.349312,633.314712
5.18,0.997089,0.805913,110.348215,633.311602
5.19,0.997092,0.805907,110.347203,633.308684
5.2,0.997094,0.805901,110.34628,633.305962
5.21,0.997097,0.805895,110.345448,633.30344
5.22,0.9971,0.80589,110.34471,633.30112
5.23,0.997102,0.805885,110.344069,633.299006
5.24,0.997105,0.805881,110.343526,633.297099
5.25,0.997107,0.805877,110.343083,633.295401
5.26,0.99711,0.805873,110.342743,633.293912
5.27,0.997112,0.805869,110.342508,633.292635
5.28,0.997115,0.805866,110.342379,633.291568
5.29,0.997117,0.805863,110.342357,633.290713
5.3,0.997119,0.80586,110.342443,633.290067
5.31,0.997121,0.805858,110.34264,633.289632
5.32,0.997124,0.805856,110.342947,633.289405
5.33,0.997126,0.805854,110.343365,633.289384
5.34,0.997128,0.805853,110.343895,633.289569
5.35,0.99713,0.805852,110.344537,633.289956
5.36,0.997132,0.805852,110.345291,633.290544
5.37,0.997133,0.805851,110.346157,633.291329
5.38,0.997135,0.805851,110.347136,633.292309
5.39,0.997137,0.805852,110.348225,633.29348
5.4,0.997138,0.805852,110.349426,633.294839
5.41,0.99714,0.805853,110.350736,633.296383
5.42,0.997141,0.805855,110.352155,633.298107
5.43,0.997142,0.805856,110.353683,633.300007
5.44,0.997143,0.805858,110.355317,633.30208
5.45,0.997145,0.805861,110.357056,633.304321
5.46,0.997146,0.805863,110.358899,633.306726
5.47,0.997146,0.805866,110.360844,633.30929
5.48,0.997147,0.805869,110.362888,633.312008
5.49,0.997148,0.805873,110.36503,633.314877
5.5,0.997149,0.805876,110.367267,633.317891
5.51,0.997149,0.80588,110.369598,633.321045
5.52,0.99715,0.805884,110.372019,633.324335
5.53,0.99715,0.805889,110.374527,633.327756
5.54,0.99715,0.805894,110.377121,633.331302
5.55,0.99715,0.805899,110.379797,633.334969
5.56,0.99715,0.805904,110.382551,633.338751
5.57,0.99715,0.805909,110.385381,633.342645
5.58,0.99715,0.805915,110.388284,633.346644
5.59,0.99715,0.805921,110.391256,633.350744
5.6,0.99715,0.805927,110.394293,633.35494
5.61,0.997149,0.805933,110.397392,633.359226
5.62,0.997149,0.80594,110.40055,633.363598
5.63,0.997148,0.805946,110.403761,633.36805
5.64,0.997147,0.805953,110.407024,633.372578
5.65,0.997147,0.80596,110.410333,633.377177
5.66,0.997146,0.805967,110.413685,633.381842
5.67,0.997145,0.805975,110.417076,633.386567
5.68,0.997144,0.805982,110.420501,633.391348
5.69,0.997143,0.80599,110.423957,633.39618
5.7,0.997142,0.805997,110.427439,633.401058
5.71,0.997141,0.806005,110.430944,633.405977
5.72,0.99714,0.806013,110.434466,633.410932
5.73,0.997138,0.806021,110.438003,633.415918
5.74,0.997137,0.806029,110.441549,633.42093
5.75,0.997136,0.806037,110.445101,633.425965
5.76,0.997134,0.806045,110.448654,633.431015
5.77,0.997133,0.806053,110.452204,633.436078
5.78,0.997131,0.806062,110.455748,633.441148
