b:tnow in s,s:ut in p.u.,s:cur1 in p.u.,s:Q1 in Mvar,s:P1 in MW
0.93,0.98206,0.810482,198.147328,520.734119
0.94,0.982058,0.810481,198.150142,520.731164
0.95,0.982056,0.810481,198.152995,520.729071
0.96,0.982054,0.810483,198.155881,520.727855
0.97,0.982051,0.810486,198.158794,520.727528
0.98,0.982049,0.81049,198.161728,520.728097
0.99,0.982046,0.810496,198.164675,520.729569
1,0.982043,0.810503,198.16763,520.731945
1.01,0.982041,0.810511,198.170586,520.735225
1.02,0.982038,0.810521,198.173537,520.739406
1.03,0.982034,0.810532,198.176476,520.74448
1.04,0.982031,0.810545,198.179399,520.750439
1.05,0.982027,0.810558,198.182298,520.757268
1.06,0.982024,0.810573,198.185168,520.764954
1.07,0.98202,0.810589,198.188003,520.773476
1.08,0.982016,0.810607,198.190797,520.782814
1.09,0.982012,0.810625,198.193545,520.792944
1.1,0.982008,0.810645,198.196242,520.803837
1.11,0.982004,0.810665,198.198883,520.815465
1.12,0.982,0.810687,198.201461,520.827795
1.13,0.981995,0.81071,198.203974,520.840793
1.14,0.981991,0.810733,198.206415,520.85442
1.15,0.981986,0.810758,198.208782,520.868639
1.16,0.981981,0.810783,198.211068,520.883408
1.17,0.981976,0.810809,198.213271,520.898682
1.18,0.981971,0.810835,198.215387,520.914417
1.19,0.981966,0.810862,198.217413,520.930567
1.2,0.981961,0.81089,198.219344,520.947082
1.21,0.981956,0.810918,198.221178,520.963914
1.22,0.981951,0.810946,198.222912,520.98101
1.23,0.981946,0.810975,198.224544,520.99832
1.24,0.981941,0.811004,198.226072,521.015791
1.25,0.981936,0.811033,198.227493,521.033369
1.26,0.98193,0.811062,198.228806,521.051001
1.27,0.981925,0.811091,198.230009,521.068633
1.28,0.98192,0.81112,198.231101,521.08621
1.29,0.981915,0.811148,198.232081,521.10368
1.3,0.981909,0.811176,198.232949,521.120987
1.31,0.981904,0.811204,198.233704,521.13808
1.32,0.981899,0.811232,198.234345,521.154905
1.33,0.981894,0.811259,198.234874,521.171412
1.34,0.981889,0.811285,198.235291,521.187549
1.35,0.981884,0.811311,198.235596,521.203268
1.36,0.981879,0.811336,198.235789,521.21852
1.37,0.981874,0.81136,198.235874,521.233259
1.38,0.981869,0.811383,198.235849,521.247442
1.39,0.981865,0.811405,198.235718,521.261024
1.4,0.98186,0.811426,198.235483,521.273965
1.41,0.981856,0.811447,198.235144,521.286228
1.42,0.981852,0.811466,198.234705,521.297775
1.43,0.981847,0.811483,198.234169,521.308573
1.44,0.981843,0.8115,198.233537,521.318592
1.45,0.981839,0.811515,198.232812,521.327801
1.46,0.981836,0.811529,198.231999,521.336176
1.47,0.981832,0.811542,198.231099,521.343694
1.48,0.981829,0.811554,198.230116,521.350334
1.49,0.981826,0.811563,198.229055,521.35608
1.5,0.981822,0.811572,198.227918,521.360918
1.51,0.98182,0.811579,198.226709,521.364837
1.52,0.981817,0.811585,198.225432,521.367828
1.53,0.981814,0.811589,198.224092,521.369888
1.54,0.981812,0.811592,198.222691,521.371014
1.55,0.98181,0.811593,198.221235,521.371209
1.56,0.981808,0.811593,198.219727,521.370477
1.57,0.981806,0.811591,198.218171,521.368825
1.58,0.981805,0.811588,198.216573,521.366266
1.59,0.981804,0.811583,198.214936,521.362812
1.6,0.981802,0.811578,198.213263,521.35848
1.61,0.981802,0.81157,198.211561,521.35329
1.62,0.981801,0.811562,198.209832,521.347265
1.63,0.981801,0.811552,198.208081,521.34043
1.64,0.9818,0.811541,198.206312,521.332812
1.65,0.9818,0.811529,198.20453,521.324442
1.66,0.9818,0.811515,198.202737,521.315352
1.67,0.981801,0.811501,198.200939,521.305578
1.68,0.981801,0.811485,198.199139,521.295156
1.69,0.981802,0.811469,198.19734,521.284125
1.7,0.981803,0.811451,198.195547,521.272526
1.71,0.981804,0.811433,198.193763,521.260402
1.72,0.981806,0.811414,198.191991,521.247795
1.73,0.981807,0.811394,198.190235,521.234753
1.74,0.981809,0.811373,198.188498,521.22132
1.75,0.981811,0.811352,198.186782,521.207545
1.76,0.981813,0.81133,198.185091,521.193476
1.77,0.981815,0.811308,198.183427,521.179161
1.78,0.981817,0.811286,198.181794,521.16465
1.79,0.98182,0.811263,198.180192,521.149993
1.8,0.981822,0.81124,198.178626,521.135239
1.81,0.981825,0.811217,198.177095,521.120437
1.82,0.981828,0.811193,198.175604,521.105638
1.83,0.981831,0.81117,198.174153,521.090889
1.84,0.981834,0.811147,198.172743,521.07624
1.85,0.981837,0.811124,198.171377,521.061738
1.86,0.98184,0.811101,198.170056,521.047429
1.87,0.981844,0.811078,198.168781,521.033358
1.88,0.981847,0.811056,198.167552,521.019571
1.89,0.98185,0.811034,198.16637,521.006109
1.9,0.981854,0.811013,198.165237,520.993014
1.91,0.981858,0.810992,198.164152,520.980325
1.92,0.981861,0.810972,198.163117,520.96808
1.93,0.981865,0.810953,198.16213,520.956314
1.94,0.981868,0.810934,198.161193,520.945062
1.95,0.981872,0.810916,198.160306,520.934355
1.96,0.981876,0.810899,198.159467,520.924221
1.97,0.981879,0.810882,198.158678,520.914687
1.98,0.981883,0.810867,198.157937,520.905779
1.99,0.981887,0.810852,198.157244,520.897517
2,0.98189,0.810838,198.156598,520.889922
2.01,0.981894,0.810826,198.156,520.883009
2.02,0.981897,0.810814,198.155447,520.876794
2.03,0.981901,0.810804,198.15494,520.871287
2.04,0.981904,0.810794,198.154478,520.866497
2.05,0.981908,0.810786,198.154059,520.86243
2.06,0.981911,0.810778,198.153683,520.85909
2.07,0.981914,0.810772,198.153349,520.856478
2.08,0.981917,0.810766,198.153055,520.854591
2.09,0.98192,0.810762,198.152801,520.853425
2.1,0.981923,0.810759,198.152586,520.852973
2.11,0.981926,0.810757,198.152408,520.853226
2.12,0.981929,0.810756,198.152267,520.854171
2.13,0.981931,0.810756,198.152161,520.855795
2.14,0.981934,0.810757,198.152089,520.858081
2.15,0.981936,0.810759,198.152051,520.861009
2.16,0.981938,0.810762,198.152046,520.86456
2.17,0.98194,0.810766,198.152071,520.86871
2.18,0.981942,0.810771,198.152127,520.873435
2.19,0.981944,0.810776,198.152213,520.878708
2.2,0.981946,0.810783,198.152327,520.884502
2.21,0.981948,0.81079,198.152469,520.890787
2.22,0.981949,0.810798,198.152637,520.897532
2.23,0.981951,0.810807,198.152833,520.904705
2.24,0.981952,0.810816,198.153054,520.912273
2.25,0.981953,0.810826,198.1533,520.920201
2.26,0.981954,0.810837,198.15357,520.928456
2.27,0.981955,0.810848,198.153865,520.937001
2.28,0.981956,0.810859,198.154183,520.9458
2.29,0.981956,0.810871,198.154524,520.954818
2.3,0.981957,0.810884,198.154889,520.964017
2.31,0.981957,0.810896,198.155276,520.973362
2.32,0.981957,0.810909,198.155686,520.982815
2.33,0.981957,0.810922,198.156118,520.992341
2.34,0.981957,0.810935,198.156572,521.001903
2.35,0.981957,0.810949,198.15705,521.011466
2.36,0.981957,0.810962,198.157549,521.020997
2.37,0.981957,0.810975,198.158071,521.03046
2.38,0.981956,0.810989,198.158616,521.039823
2.39,0.981956,0.811002,198.159184,521.049055
2.4,0.981955,0.811015,198.159775,521.058123
2.41,0.981955,0.811028,198.16039,521.067
2.42,0.981954,0.811041,198.161028,521.075657
2.43,0.981953,0.811053,198.161691,521.084066
2.44,0.981952,0.811066,198.162377,521.092204
2.45,0.981951,0.811078,198.163089,521.100046
2.46,0.98195,0.811089,198.163826,521.107571
2.47,0.981949,0.8111,198.164588,521.114759
2.48,0.981947,0.811111,198.165376,521.121591
2.49,0.981946,0.811121,198.166191,521.128052
2.5,0.981945,0.811131,198.167032,521.134126
2.51,0.981943,0.81114,198.1679,521.139801
2.52,0.981942,0.811149,198.168795,521.145068
2.53,0.98194,0.811157,198.169718,521.149916
2.54,0.981939,0.811165,198.170668,521.15434
2.55,0.981937,0.811172,198.171646,521.158335
2.56,0.981936,0.811179,198.172651,521.161898
2.57,0.981934,0.811185,198.173685,521.165028
2.58,0.981932,0.811191,198.174747,521.167728
2.59,0.981931,0.811196,198.175837,521.169999
2.6,0.981929,0.8112,198.176954,521.171847
2.61,0.981927,0.811204,198.178099,521.173278
2.62,0.981926,0.811208,198.179271,521.174302
2.63,0.981924,0.811211,198.180469,521.174927
2.64,0.981922,0.811213,198.181695,521.175167
2.65,0.981921,0.811215,198.182945,521.175033
2.66,0.981919,0.811216,198.184221,521.174542
2.67,0.981917,0.811217,198.185521,521.173708
2.68,0.981915,0.811218,198.186845,521.172549
2.69,0.981914,0.811218,198.188191,521.171084
2.7,0.981912,0.811218,198.189559,521.169332
2.71,0.98191,0.811217,198.190947,521.167314
2.72,0.981909,0.811216,198.192353,521.165052
2.73,0.981907,0.811215,198.193778,521.162566
2.74,0.981905,0.811213,198.195219,521.159881
2.75,0.981904,0.811211,198.196674,521.157018
2.76,0.981902,0.811209,198.198142,521.154003
2.77,0.981901,0.811207,198.199622,521.15086
2.78,0.981899,0.811205,198.201111,521.147611
2.79,0.981898,0.811202,198.202608,521.144282
2.8,0.981896,0.811199,198.20411,521.140898
2.81,0.981895,0.811197,198.205616,521.137481
2.82,0.981893,0.811194,198.207123,521.134056
2.83,0.981892,0.811191,198.20863,521.130647
2.84,0.981891,0.811189,198.210133,521.127276
2.85,0.981889,0.811186,198.211631,521.123966
2.86,0.981888,0.811183,198.213121,521.120739
2.87,0.981887,0.811181,198.214601,521.117616
2.88,0.981886,0.811179,198.216069,521.114617
2.89,0.981884,0.811177,198.217522,521.111761
2.9,0.981883,0.811175,198.218957,521.109067
2.91,0.981882,0.811173,198.220372,521.106552
2.92,0.981881,0.811171,198.221765,521.104232
2.93,0.98188,0.81117,198.223133,521.102122
2.94,0.981879,0.811169,198.224474,521.100236
2.95,0.981878,0.811168,198.225785,521.098586
2.96,0.981877,0.811168,198.227065,521.097182
2.97,0.981876,0.811168,198.228309,521.096035
2.98,0.981875,0.811168,198.229517,521.095152
2.99,0.981874,0.811168,198.230686,521.09454
3,0.981874,0.811169,198.231814,521.094205
3.01,0.981873,0.81117,198.232898,521.09415
3.02,0.981872,0.811172,198.233937,521.094377
3.03,0.981871,0.811173,198.234929,521.094887
3.04,0.981871,0.811175,198.235872,521.09568
3.05,0.98187,0.811178,198.236763,521.096753
3.06,0.98187,0.811181,198.237603,521.098103
3.07,0.981869,0.811184,198.238388,521.099724
3.08,0.981869,0.811187,198.239119,521.101611
3.09,0.981868,0.811191,198.239792,521.103756
3.1,0.981868,0.811194,198.240408,521.106149
3.11,0.981868,0.811199,198.240965,521.10878
3.12,0.981867,0.811203,198.241463,521.111639
3.13,0.981867,0.811208,198.241901,521.114711
3.14,0.981867,0.811212,198.242277,521.117985
3.15,0.981867,0.811217,198.242593,521.121445
3.16,0.981867,0.811223,198.242848,521.125076
3.17,0.981866,0.811228,198.243041,521.128861
3.18,0.981866,0.811233,198.243173,521.132784
3.19,0.981867,0.811239,198.243244,521.136826
3.2,0.981867,0.811244,198.243255,521.140969
3.21,0.981867,0.81125,198.243206,521.145195
3.22,0.981867,0.811256,198.243098,521.149484
3.23,0.981867,0.811261,198.242932,521.153816
3.24,0.981868,0.811267,198.242709,521.158171
3.25,0.981868,0.811272,198.24243,521.16253
3.26,0.981868,0.811278,198.242097,521.166873
3.27,0.981869,0.811283,198.241711,521.171179
3.28,0.981869,0.811288,198.241275,521.175428
3.29,0.98187,0.811293,198.240789,521.179601
3.3,0.98187,0.811298,198.240257,521.183678
3.31,0.981871,0.811302,198.23968,521.187641
3.32,0.981872,0.811306,198.23906,521.191471
3.33,0.981873,0.81131,198.238401,521.195149
3.34,0.981874,0.811314,198.237704,521.198659
3.35,0.981875,0.811317,198.236972,521.201983
3.36,0.981876,0.811321,198.236208,521.205107
3.37,0.981877,0.811323,198.235415,521.208014
3.38,0.981878,0.811326,198.234596,521.21069
3.39,0.981879,0.811327,198.233753,521.213123
3.4,0.98188,0.811329,198.232891,521.215301
3.41,0.981881,0.81133,198.232012,521.217211
3.42,0.981883,0.811331,198.23112,521.218845
3.43,0.981884,0.811331,198.230217,521.220193
3.44,0.981885,0.811331,198.229307,521.221248
3.45,0.981887,0.81133,198.228393,521.222003
3.46,0.981888,0.811329,198.227479,521.222453
3.47,0.98189,0.811327,198.226569,521.222595
3.48,0.981891,0.811325,198.225664,521.222425
3.49,0.981893,0.811323,198.22477,521.221943
3.5,0.981895,0.81132,198.223889,521.221148
3.51,0.981896,0.811317,198.223024,521.220042
3.52,0.981898,0.811313,198.222178,521.218627
3.53,0.9819,0.811309,198.221356,521.216907
3.54,0.981902,0.811304,198.22056,521.214888
3.55,0.981904,0.811299,198.219792,521.212575
3.56,0.981906,0.811293,198.219057,521.209977
3.57,0.981907,0.811288,198.218357,521.207101
3.58,0.981909,0.811281,198.217694,521.203958
3.59,0.981911,0.811275,198.217072,521.200559
3.6,0.981913,0.811268,198.216493,521.196915
3.61,0.981915,0.811261,198.215959,521.193041
3.62,0.981917,0.811253,198.215473,521.188949
3.63,0.981919,0.811246,198.215037,521.184655
3.64,0.981921,0.811238,198.214653,521.180174
3.65,0.981923,0.81123,198.214323,521.175523
3.66,0.981925,0.811221,198.214049,521.170718
3.67,0.981927,0.811213,198.213832,521.165779
3.68,0.981929,0.811204,198.213674,521.160722
3.69,0.981931,0.811196,198.213576,521.155566
3.7,0.981933,0.811187,198.213539,521.150332
3.71,0.981935,0.811178,198.213565,521.145038
3.72,0.981937,0.811169,198.213653,521.139705
3.73,0.981939,0.811161,198.213805,521.134351
3.74,0.981941,0.811152,198.214021,521.128998
3.75,0.981942,0.811143,198.214301,521.123665
3.76,0.981944,0.811135,198.214645,521.118372
3.77,0.981946,0.811126,198.215054,521.113139
3.78,0.981947,0.811118,198.215527,521.107986
3.79,0.981949,0.81111,198.216064,521.102932
3.8,0.981951,0.811103,198.216664,521.097997
3.81,0.981952,0.811095,198.217326,521.093198
3.82,0.981954,0.811088,198.218049,521.088554
3.83,0.981955,0.811081,198.218834,521.084083
3.84,0.981956,0.811075,198.219677,521.0798
3.85,0.981958,0.811069,198.220578,521.075723
3.86,0.981959,0.811063,198.221536,521.071867
3.87,0.98196,0.811058,198.222549,521.068246
3.88,0.981961,0.811053,198.223615,521.064874
3.89,0.981962,0.811048,198.224732,521.061764
3.9,0.981963,0.811044,198.225898,521.058928
3.91,0.981964,0.811041,198.227112,521.056377
3.92,0.981965,0.811038,198.22837,521.054121
3.93,0.981965,0.811035,198.229672,521.052167
3.94,0.981966,0.811033,198.231014,521.050525
3.95,0.981966,0.811031,198.232394,521.049201
3.96,0.981967,0.81103,198.23381,521.0482
3.97,0.981967,0.81103,198.235258,521.047526
3.98,0.981968,0.81103,198.236737,521.047183
3.99,0.981968,0.811031,198.238244,521.047173
4,0.981968,0.811032,198.239775,521.047496
4.01,0.981968,0.811033,198.24133,521.048152
4.02,0.981968,0.811035,198.242903,521.04914
4.03,0.981968,0.811038,198.244494,521.050457
4.04,0.981968,0.811041,198.246099,521.052099
4.05,0.981967,0.811045,198.247715,521.054062
4.06,0.981967,0.811049,198.24934,521.05634
4.07,0.981967,0.811054,198.250971,521.058925
4.08,0.981966,0.811059,198.252606,521.061809
4.09,0.981966,0.811065,198.254241,521.064985
4.1,0.981965,0.811071,198.255875,521.068441
4.11,0.981964,0.811077,198.257504,521.072167
4.12,0.981964,0.811084,198.259127,521.076151
4.13,0.981963,0.811091,198.26074,521.080381
4.14,0.981962,0.811099,198.262342,521.084844
4.15,0.981961,0.811107,198.26393,521.089526
4.16,0.98196,0.811115,198.265502,521.094411
4.17,0.981959,0.811124,198.267056,521.099486
4.18,0.981958,0.811133,198.268591,521.104734
4.19,0.981957,0.811142,198.270103,521.11014
4.2,0.981956,0.811151,198.271592,521.115686
4.21,0.981954,0.811161,198.273056,521.121356
4.22,0.981953,0.81117,198.274492,521.127132
4.23,0.981952,0.81118,198.275901,521.132998
4.24,0.98195,0.81119,198.277279,521.138936
4.25,0.981949,0.8112,198.278627,521.144927
4.26,0.981948,0.81121,198.279943,521.150955
4.27,0.981946,0.81122,198.281225,521.157002
4.28,0.981945,0.81123,198.282473,521.16305
4.29,0.981943,0.81124,198.283687,521.169082
4.3,0.981942,0.81125,198.284865,521.175081
4.31,0.981941,0.81126,198.286007,521.18103
4.32,0.981939,0.81127,198.287112,521.186912
4.33,0.981938,0.811279,198.28818,521.192712
4.34,0.981936,0.811289,198.289211,521.198414
4.35,0.981935,0.811298,198.290205,521.204002
4.36,0.981933,0.811307,198.291162,521.209462
4.37,0.981932,0.811316,198.292081,521.214779
4.38,0.98193,0.811325,198.292963,521.219941
4.39,0.981929,0.811333,198.293808,521.224935
4.4,0.981928,0.811341,198.294617,521.229748
4.41,0.981926,0.811349,198.295389,521.23437
4.42,0.981925,0.811356,198.296126,521.23879
4.43,0.981924,0.811364,198.296828,521.242997
4.44,0.981923,0.81137,198.297495,521.246984
4.45,0.981921,0.811377,198.298129,521.250742
4.46,0.98192,0.811383,198.29873,521.254263
4.47,0.981919,0.811389,198.299299,521.257542
4.48,0.981918,0.811394,198.299837,521.260574
4.49,0.981917,0.811399,198.300344,521.263352
4.5,0.981916,0.811403,198.300822,521.265875
4.51,0.981915,0.811407,198.301273,521.268139
4.52,0.981914,0.811411,198.301695,521.270142
4.53,0.981913,0.811414,198.302092,521.271884
4.54,0.981912,0.811417,198.302464,521.273363
4.55,0.981911,0.81142,198.302811,521.274582
4.56,0.981911,0.811422,198.303136,521.275541
4.57,0.98191,0.811424,198.30344,521.276243
4.58,0.981909,0.811425,198.303722,521.276691
4.59,0.981909,0.811426,198.303986,521.27689
4.6,0.981908,0.811426,198.304231,521.276843
4.61,0.981908,0.811426,198.304459,521.276558
4.62,0.981907,0.811426,198.30467,521.276038
4.63,0.981907,0.811425,198.304867,521.275293
4.64,0.981907,0.811424,198.30505,521.274328
4.65,0.981907,0.811423,198.305219,521.273153
4.66,0.981906,0.811421,198.305377,521.271776
4.67,0.981906,0.81142,198.305524,521.270205
4.68,0.981906,0.811417,198.305661,521.268451
4.69,0.981906,0.811415,198.305788,521.266524
4.7,0.981906,0.811412,198.305908,521.264434
4.71,0.981906,0.811409,198.306019,521.262191
4.72,0.981906,0.811405,198.306124,521.259807
4.73,0.981907,0.811402,198.306224,521.257294
4.74,0.981907,0.811398,198.306317,521.254662
4.75,0.981907,0.811394,198.306406,521.251923
4.76,0.981908,0.81139,198.306492,521.249089
4.77,0.981908,0.811386,198.306573,521.246172
4.78,0.981908,0.811382,198.306652,521.243184
4.79,0.981909,0.811377,198.306728,521.240136
4.8,0.981909,0.811372,198.306802,521.237041
4.81,0.98191,0.811368,198.306874,521.23391
4.82,0.981911,0.811363,198.306945,521.230754
4.83,0.981911,0.811358,198.307015,521.227585
4.84,0.981912,0.811353,198.307084,521.224414
4.85,0.981913,0.811348,198.307153,521.221251
4.86,0.981913,0.811344,198.307221,521.218108
4.87,0.981914,0.811339,198.307289,521.214995
4.88,0.981915,0.811334,198.307357,521.211922
4.89,0.981916,0.811329,198.307425,521.208897
4.9,0.981917,0.811324,198.307493,521.205931
4.91,0.981918,0.81132,198.307561,521.203031
4.92,0.981919,0.811315,198.307629,521.200206
4.93,0.98192,0.811311,198.307698,521.197464
4.94,0.981921,0.811306,198.307766,521.194813
4.95,0.981922,0.811302,198.307835,521.192257
4.96,0.981923,0.811298,198.307904,521.189805
4.97,0.981924,0.811294,198.307973,521.187462
4.98,0.981925,0.81129,198.308042,521.185232
4.99,0.981926,0.811286,198.308111,521.18312
5,0.981927,0.811283,198.30818,521.181131
5.01,0.981928,0.811279,198.30825,521.179267
5.02,0.981929,0.811276,198.308318,521.177533
5.03,0.98193,0.811273,198.308387,521.175929
5.04,0.981931,0.81127,198.308456,521.174458
5.05,0.981932,0.811267,198.308525,521.173121
5.06,0.981933,0.811265,198.308593,521.17192
5.07,0.981935,0.811263,198.308662,521.170853
5.08,0.981936,0.81126,198.30873,521.169921
5.09,0.981937,0.811259,198.308799,521.169124
5.1,0.981938,0.811257,198.308868,521.168459
5.11,0.981939,0.811255,198.308937,521.167926
5.12,0.98194,0.811254,198.309006,521.167521
5.13,0.981941,0.811253,198.309076,521.167243
5.14,0.981942,0.811251,198.309147,521.167088
5.15,0.981943,0.811251,198.30922,521.167054
5.16,0.981944,0.81125,198.309293,521.167136
5.17,0.981945,0.811249,198.309368,521.16733
5.18,0.981946,0.811249,198.309445,521.167633
5.19,0.981947,0.811249,198.309525,521.168039
5.2,0.981948,0.811249,198.309606,521.168544
5.21,0.981949,0.811249,198.309691,521.169143
5.22,0.98195,0.811249,198.30978,521.16983
5.23,0.981951,0.811249,198.309872,521.1706
5.24,0.981952,0.81125,198.309969,521.171448
5.25,0.981953,0.81125,198.310071,521.172368
5.26,0.981954,0.811251,198.310178,521.173354
5.27,0.981955,0.811252,198.310291,521.1744
5.28,0.981956,0.811252,198.31041,521.175501
5.29,0.981957,0.811253,198.310536,521.17665
5.3,0.981957,0.811254,198.31067,521.177843
5.31,0.981958,0.811255,198.310812,521.179073
5.32,0.981959,0.811257,198.310963,521.180334
5.33,0.98196,0.811258,198.311124,521.181622
5.34,0.98196,0.811259,198.311294,521.18293
5.35,0.981961,0.811261,198.311475,521.184253
5.36,0.981962,0.811262,198.311667,521.185586
5.37,0.981962,0.811263,198.311871,521.186925
5.38,0.981963,0.811265,198.312088,521.188264
5.39,0.981963,0.811266,198.312317,521.189598
5.4,0.981964,0.811268,198.31256,521.190924
5.41,0.981964,0.811269,198.312817,521.192237
5.42,0.981965,0.811271,198.313089,521.193534
5.43,0.981965,0.811272,198.313375,521.194811
5.44,0.981966,0.811274,198.313678,521.196064
5.45,0.981966,0.811275,198.313996,521.197291
5.46,0.981966,0.811277,198.314331,521.198488
5.47,0.981967,0.811278,198.314683,521.199654
5.48,0.981967,0.81128,198.315052,521.200785
5.49,0.981967,0.811281,198.315439,521.201881
5.5,0.981967,0.811283,198.315844,521.20294
5.51,0.981967,0.811284,198.316266,521.20396
5.52,0.981968,0.811286,198.316707,521.20494
5.53,0.981968,0.811287,198.317167,521.20588
5.54,0.981968,0.811289,198.317645,521.206779
5.55,0.981968,0.81129,198.318141,521.207637
5.56,0.981968,0.811291,198.318657,521.208454
5.57,0.981968,0.811293,198.319191,521.209231
5.58,0.981968,0.811294,198.319743,521.209968
5.59,0.981968,0.811295,198.320314,521.210666
5.6,0.981967,0.811297,198.320902,521.211326
5.61,0.981967,0.811298,198.321509,521.21195
5.62,0.981967,0.811299,198.322133,521.212539
5.63,0.981967,0.811301,198.322775,521.213095
5.64,0.981967,0.811302,198.323433,521.213619
5.65,0.981966,0.811303,198.324108,521.214115
5.66,0.981966,0.811304,198.324798,521.214583
5.67,0.981966,0.811306,198.325504,521.215026
5.68,0.981965,0.811307,198.326224,521.215448
5.69,0.981965,0.811308,198.326958,521.215849
5.7,0.981965,0.811309,198.327706,521.216234
5.71,0.981964,0.811311,198.328465,521.216604
5.72,0.981964,0.811312,198.329237,521.216963
5.73,0.981963,0.811313,198.330019,521.217313
5.74,0.981963,0.811314,198.330811,521.217657
5.75,0.981962,0.811316,198.331612,521.217998
5.76,0.981962,0.811317,198.332421,521.218339
5.77,0.981961,0.811318,198.333236,521.218682
5.78,0.981961,0.81132,198.334058,521.21903
