b:tnow in s,s:ut in p.u.,s:cur1 in p.u.,s:Q1 in Mvar,s:P1 in MW
1.26,1.027701,0.750999,0.46772,540.261075
1.27,1.027699,0.751003,0.467917,540.263208
1.28,1.027698,0.751006,0.468112,540.265137
1.29,1.027696,0.75101,0.468309,540.266861
1.3,1.027695,0.751013,0.468514,540.268381
1.31,1.027693,0.751016,0.468729,540.269698
1.32,1.027692,0.751019,0.468957,540.270815
1.33,1.02769,0.751021,0.469202,540.271734
1.34,1.027689,0.751023,0.469467,540.272461
1.35,1.027687,0.751025,0.469753,540.273
1.36,1.027686,0.751026,0.470062,540.273358
1.37,1.027685,0.751028,0.470397,540.273543
1.38,1.027683,0.751029,0.470758,540.27356
1.39,1.027682,0.75103,0.471147,540.273421
1.4,1.02768,0.75103,0.471565,540.273133
1.41,1.027679,0.751031,0.472011,540.272707
1.42,1.027677,0.751031,0.472485,540.272154
1.43,1.027676,0.751031,0.472988,540.271485
1.44,1.027674,0.751031,0.473518,540.270711
1.45,1.027673,0.751031,0.474074,540.269845
1.46,1.027671,0.751031,0.474656,540.268898
1.47,1.02767,0.751031,0.475261,540.267883
1.48,1.027668,0.75103,0.475888,540.266812
1.49,1.027667,0.75103,0.476535,540.265699
1.5,1.027665,0.751029,0.477198,540.264556
1.51,1.027664,0.751029,0.477875,540.263394
1.52,1.027662,0.751028,0.478564,540.262226
1.53,1.027661,0.751028,0.479261,540.261065
1.54,1.027659,0.751028,0.479963,540.259921
1.55,1.027657,0.751027,0.480667,540.258805
1.56,1.027656,0.751027,0.481368,540.257727
1.57,1.027654,0.751027,0.482064,540.256698
1.58,1.027653,0.751026,0.482749,540.255726
1.59,1.027651,0.751026,0.48342,540.254819
1.6,1.02765,0.751026,0.484074,540.253986
1.61,1.027648,0.751026,0.484705,540.253232
1.62,1.027647,0.751026,0.48531,540.252563
1.63,1.027645,0.751027,0.485884,540.251984
1.64,1.027644,0.751027,0.486424,540.251499
1.65,1.027642,0.751028,0.486925,540.25111
1.66,1.027641,0.751028,0.487383,540.250819
1.67,1.027639,0.751029,0.487793,540.250627
1.68,1.027638,0.75103,0.488153,540.250533
1.69,1.027637,0.751031,0.488459,540.250536
1.7,1.027636,0.751032,0.488706,540.250632
1.71,1.027634,0.751033,0.48889,540.25082
1.72,1.027633,0.751034,0.48901,540.251094
1.73,1.027632,0.751035,0.48906,540.251449
1.74,1.027631,0.751037,0.489039,540.251878
1.75,1.02763,0.751038,0.488944,540.252375
1.76,1.027629,0.751039,0.488771,540.252931
1.77,1.027629,0.751041,0.488518,540.253537
1.78,1.027628,0.751042,0.488184,540.254185
1.79,1.027627,0.751044,0.487767,540.254864
1.8,1.027627,0.751045,0.487264,540.255563
1.81,1.027626,0.751046,0.486675,540.256271
1.82,1.027626,0.751047,0.485999,540.256977
1.83,1.027626,0.751049,0.485234,540.257669
1.84,1.027626,0.75105,0.48438,540.258334
1.85,1.027626,0.75105,0.483438,540.258962
1.86,1.027626,0.751051,0.482407,540.259539
1.87,1.027626,0.751052,0.481288,540.260054
1.88,1.027627,0.751052,0.480082,540.260493
1.89,1.027627,0.751052,0.47879,540.260847
1.9,1.027628,0.751052,0.477413,540.261102
1.91,1.027628,0.751052,0.475953,540.261248
1.92,1.027629,0.751051,0.474412,540.261274
1.93,1.02763,0.75105,0.472792,540.261171
1.94,1.027631,0.751049,0.471097,540.260928
1.95,1.027632,0.751048,0.469328,540.260537
1.96,1.027633,0.751046,0.46749,540.25999
1.97,1.027635,0.751044,0.465585,540.25928
1.98,1.027636,0.751042,0.463618,540.258401
1.99,1.027638,0.751039,0.461592,540.257347
2,1.027639,0.751037,0.459512,540.256114
2.01,1.027641,0.751033,0.457382,540.254699
2.02,1.027643,0.75103,0.455207,540.2531
2.03,1.027645,0.751026,0.452991,540.251316
2.04,1.027647,0.751021,0.450741,540.249347
2.05,1.027649,0.751017,0.448461,540.247194
2.06,1.027652,0.751012,0.446156,540.24486
2.07,1.027654,0.751007,0.443832,540.242348
2.08,1.027656,0.751001,0.441495,540.239663
2.09,1.027659,0.750995,0.43915,540.236811
2.1,1.027661,0.750989,0.436804,540.233798
2.11,1.027664,0.750983,0.434462,540.230634
2.12,1.027667,0.750977,0.43213,540.227327
2.13,1.027669,0.75097,0.429814,540.223887
2.14,1.027672,0.750963,0.427521,540.220325
2.15,1.027675,0.750956,0.425256,540.216654
2.16,1.027678,0.750948,0.423025,540.212886
2.17,1.02768,0.750941,0.420835,540.209036
2.18,1.027683,0.750933,0.418691,540.205118
2.19,1.027686,0.750926,0.416599,540.201146
2.2,1.027689,0.750918,0.414564,540.197137
2.21,1.027692,0.750911,0.412593,540.193107
2.22,1.027695,0.750903,0.41069,540.189073
2.23,1.027698,0.750895,0.408862,540.185052
2.24,1.0277,0.750888,0.407113,540.181061
2.25,1.027703,0.75088,0.405448,540.177118
2.26,1.027706,0.750873,0.403872,540.173241
2.27,1.027709,0.750865,0.40239,540.169447
2.28,1.027711,0.750858,0.401006,540.165753
2.29,1.027714,0.750851,0.399724,540.162178
2.3,1.027716,0.750845,0.398548,540.158738
2.31,1.027719,0.750838,0.397482,540.155451
2.32,1.027721,0.750832,0.396529,540.152332
2.33,1.027723,0.750827,0.395692,540.149398
2.34,1.027726,0.750821,0.394974,540.146663
2.35,1.027728,0.750816,0.394377,540.144144
2.36,1.02773,0.750812,0.393905,540.141853
2.37,1.027732,0.750807,0.393557,540.139804
2.38,1.027734,0.750803,0.393337,540.138009
2.39,1.027735,0.7508,0.393245,540.13648
2.4,1.027737,0.750797,0.393283,540.135227
2.41,1.027738,0.750795,0.39345,540.134259
2.42,1.02774,0.750793,0.393748,540.133584
2.43,1.027741,0.750791,0.394176,540.133211
2.44,1.027742,0.75079,0.394733,540.133145
2.45,1.027743,0.75079,0.39542,540.13339
2.46,1.027744,0.75079,0.396235,540.133952
2.47,1.027745,0.750791,0.397177,540.134831
2.48,1.027745,0.750792,0.398243,540.13603
2.49,1.027746,0.750794,0.399433,540.137549
2.5,1.027746,0.750796,0.400744,540.139386
2.51,1.027746,0.750799,0.402173,540.14154
2.52,1.027746,0.750802,0.403718,540.144006
2.53,1.027746,0.750806,0.405375,540.14678
2.54,1.027746,0.750811,0.40714,540.149856
2.55,1.027746,0.750816,0.409011,540.153227
2.56,1.027746,0.750821,0.410983,540.156885
2.57,1.027745,0.750827,0.413052,540.160821
2.58,1.027744,0.750833,0.415214,540.165025
2.59,1.027744,0.75084,0.417464,540.169485
2.6,1.027743,0.750847,0.419796,540.174189
2.61,1.027742,0.750855,0.422207,540.179125
2.62,1.027741,0.750863,0.424691,540.184279
2.63,1.027739,0.750871,0.427242,540.189636
2.64,1.027738,0.75088,0.429855,540.195181
2.65,1.027737,0.750889,0.432524,540.200899
2.66,1.027735,0.750898,0.435244,540.206772
2.67,1.027734,0.750907,0.438008,540.212785
2.68,1.027732,0.750917,0.44081,540.218919
2.69,1.02773,0.750927,0.443645,540.225158
2.7,1.027728,0.750937,0.446507,540.231484
2.71,1.027727,0.750947,0.449389,540.237877
2.72,1.027725,0.750958,0.452284,540.244321
2.73,1.027723,0.750968,0.455188,540.250798
2.74,1.027721,0.750979,0.458094,540.257288
2.75,1.027719,0.750989,0.460995,540.263773
2.76,1.027717,0.751,0.463886,540.270236
2.77,1.027715,0.75101,0.46676,540.27666
2.78,1.027712,0.751021,0.469612,540.283025
2.79,1.02771,0.751031,0.472436,540.289316
2.8,1.027708,0.751041,0.475225,540.295516
2.81,1.027706,0.751051,0.477976,540.301607
2.82,1.027704,0.751061,0.480681,540.307576
2.83,1.027702,0.751071,0.483337,540.313405
2.84,1.0277,0.75108,0.485937,540.319081
2.85,1.027698,0.751089,0.488476,540.32459
2.86,1.027695,0.751098,0.490951,540.329919
2.87,1.027693,0.751107,0.493356,540.335054
2.88,1.027691,0.751115,0.495687,540.339985
2.89,1.027689,0.751123,0.49794,540.344701
2.9,1.027688,0.751131,0.500112,540.349191
2.91,1.027686,0.751138,0.502198,540.353446
2.92,1.027684,0.751145,0.504196,540.357458
2.93,1.027682,0.751151,0.506101,540.361219
2.94,1.027681,0.751157,0.507913,540.364724
2.95,1.027679,0.751163,0.509627,540.367966
2.96,1.027678,0.751168,0.511241,540.37094
2.97,1.027676,0.751173,0.512755,540.373644
2.98,1.027675,0.751177,0.514165,540.376073
2.99,1.027674,0.751181,0.515471,540.378227
3,1.027672,0.751185,0.516672,540.380103
3.01,1.027671,0.751188,0.517766,540.381703
3.02,1.02767,0.75119,0.518754,540.383027
3.03,1.027669,0.751193,0.519634,540.384075
3.04,1.027669,0.751194,0.520408,540.384852
3.05,1.027668,0.751195,0.521075,540.38536
3.06,1.027667,0.751196,0.521636,540.385603
3.07,1.027667,0.751196,0.522093,540.385586
3.08,1.027667,0.751196,0.522445,540.385314
3.09,1.027666,0.751196,0.522695,540.384795
3.1,1.027666,0.751195,0.522844,540.384034
3.11,1.027666,0.751193,0.522895,540.38304
3.12,1.027666,0.751192,0.522849,540.38182
3.13,1.027666,0.75119,0.522708,540.380383
3.14,1.027667,0.751187,0.522477,540.378739
3.15,1.027667,0.751184,0.522156,540.376897
3.16,1.027667,0.751181,0.52175,540.374868
3.17,1.027668,0.751178,0.521262,540.372662
3.18,1.027669,0.751174,0.520694,540.370289
3.19,1.027669,0.75117,0.520052,540.367762
3.2,1.02767,0.751166,0.519337,540.365091
3.21,1.027671,0.751161,0.518555,540.362289
3.22,1.027672,0.751156,0.517708,540.359367
3.23,1.027673,0.751151,0.516803,540.356337
3.24,1.027675,0.751146,0.515841,540.353212
3.25,1.027676,0.75114,0.514829,540.350003
3.26,1.027677,0.751135,0.513769,540.346723
3.27,1.027679,0.751129,0.512667,540.343384
3.28,1.02768,0.751123,0.511528,540.339998
3.29,1.027682,0.751118,0.510355,540.336577
3.3,1.027683,0.751112,0.509152,540.333133
3.31,1.027685,0.751106,0.507926,540.329678
3.32,1.027687,0.7511,0.50668,540.326223
3.33,1.027688,0.751093,0.505418,540.322779
3.34,1.02769,0.751087,0.504146,540.319357
3.35,1.027692,0.751081,0.502868,540.315969
3.36,1.027694,0.751075,0.501587,540.312624
3.37,1.027696,0.751069,0.500309,540.309332
3.38,1.027698,0.751063,0.499037,540.306104
3.39,1.0277,0.751057,0.497776,540.302947
3.4,1.027702,0.751052,0.49653,540.299871
3.41,1.027704,0.751046,0.495303,540.296884
3.42,1.027706,0.751041,0.494098,540.293994
3.43,1.027708,0.751035,0.492919,540.291209
3.44,1.02771,0.75103,0.491771,540.288534
3.45,1.027712,0.751025,0.490655,540.285977
3.46,1.027714,0.75102,0.489576,540.283543
3.47,1.027716,0.751015,0.488537,540.281237
3.48,1.027718,0.751011,0.487541,540.279065
3.49,1.02772,0.751006,0.48659,540.27703
3.5,1.027722,0.751002,0.485687,540.275136
3.51,1.027724,0.750998,0.484835,540.273385
3.52,1.027726,0.750995,0.484036,540.271782
3.53,1.027728,0.750991,0.483291,540.270327
3.54,1.02773,0.750988,0.482603,540.269021
3.55,1.027732,0.750985,0.481974,540.267867
3.56,1.027734,0.750982,0.481406,540.266863
3.57,1.027736,0.75098,0.480898,540.266011
3.58,1.027738,0.750978,0.480453,540.265309
3.59,1.027739,0.750976,0.480072,540.264756
3.6,1.027741,0.750974,0.479755,540.26435
3.61,1.027743,0.750972,0.479504,540.26409
3.62,1.027744,0.750971,0.479318,540.263973
3.63,1.027746,0.75097,0.479197,540.263995
3.64,1.027747,0.750969,0.479143,540.264154
3.65,1.027749,0.750968,0.479154,540.264445
3.66,1.02775,0.750968,0.479231,540.264864
3.67,1.027752,0.750968,0.479372,540.265408
3.68,1.027753,0.750967,0.479579,540.26607
3.69,1.027754,0.750968,0.479849,540.266846
3.7,1.027755,0.750968,0.480182,540.26773
3.71,1.027757,0.750969,0.480577,540.268718
3.72,1.027758,0.750969,0.481032,540.269802
3.73,1.027759,0.75097,0.481548,540.270976
3.74,1.02776,0.750971,0.482121,540.272235
3.75,1.027761,0.750972,0.482751,540.273573
3.76,1.027761,0.750974,0.483437,540.274982
3.77,1.027762,0.750975,0.484175,540.276456
3.78,1.027763,0.750977,0.484966,540.277989
3.79,1.027764,0.750978,0.485806,540.279574
3.8,1.027765,0.75098,0.486694,540.281204
3.81,1.027765,0.750982,0.487628,540.282873
3.82,1.027766,0.750984,0.488606,540.284574
3.83,1.027766,0.750986,0.489625,540.286301
3.84,1.027767,0.750988,0.490684,540.288047
3.85,1.027767,0.75099,0.491781,540.289807
3.86,1.027768,0.750992,0.492913,540.291575
3.87,1.027768,0.750994,0.494078,540.293344
3.88,1.027768,0.750996,0.495274,540.295109
3.89,1.027769,0.750999,0.496498,540.296865
3.9,1.027769,0.751001,0.497749,540.298607
3.91,1.027769,0.751003,0.499025,540.30033
3.92,1.02777,0.751005,0.500322,540.30203
3.93,1.02777,0.751008,0.50164,540.303701
3.94,1.02777,0.75101,0.502975,540.305341
3.95,1.02777,0.751012,0.504326,540.306946
3.96,1.02777,0.751014,0.505691,540.308513
3.97,1.02777,0.751016,0.507068,540.310038
3.98,1.02777,0.751018,0.508455,540.31152
3.99,1.02777,0.75102,0.50985,540.312956
4,1.02777,0.751022,0.511251,540.314345
4.01,1.02777,0.751024,0.512657,540.315685
4.02,1.02777,0.751026,0.514066,540.316976
4.03,1.02777,0.751027,0.515476,540.318216
4.04,1.02777,0.751029,0.516886,540.319406
4.05,1.02777,0.751031,0.518294,540.320545
4.06,1.02777,0.751032,0.519699,540.321635
4.07,1.02777,0.751034,0.521101,540.322676
4.08,1.02777,0.751035,0.522497,540.323668
4.09,1.027769,0.751037,0.523886,540.324615
4.1,1.027769,0.751038,0.525268,540.325517
4.11,1.027769,0.751039,0.526642,540.326377
4.12,1.027769,0.751041,0.528007,540.327197
4.13,1.027769,0.751042,0.529362,540.32798
4.14,1.027769,0.751043,0.530706,540.328728
4.15,1.027769,0.751044,0.532039,540.329446
4.16,1.027768,0.751045,0.53336,540.330135
4.17,1.027768,0.751046,0.53467,540.330801
4.18,1.027768,0.751047,0.535967,540.331445
4.19,1.027768,0.751048,0.537252,540.332073
4.2,1.027768,0.751049,0.538523,540.332688
4.21,1.027768,0.75105,0.539782,540.333294
4.22,1.027767,0.751051,0.541028,540.333895
4.23,1.027767,0.751052,0.54226,540.334495
4.24,1.027767,0.751053,0.54348,540.335099
4.25,1.027767,0.751054,0.544687,540.335709
4.26,1.027767,0.751055,0.545881,540.336331
4.27,1.027766,0.751056,0.547062,540.336968
4.28,1.027766,0.751057,0.548231,540.337623
4.29,1.027766,0.751058,0.549388,540.338302
4.3,1.027766,0.751059,0.550534,540.339006
4.31,1.027766,0.751061,0.551667,540.33974
4.32,1.027766,0.751062,0.55279,540.340507
4.33,1.027765,0.751063,0.553902,540.341309
4.34,1.027765,0.751064,0.555004,540.342149
4.35,1.027765,0.751066,0.556096,540.34303
4.36,1.027765,0.751067,0.557178,540.343954
4.37,1.027765,0.751069,0.558251,540.344923
4.38,1.027764,0.75107,0.559315,540.345938
4.39,1.027764,0.751072,0.560371,540.347001
4.4,1.027764,0.751074,0.561418,540.348112
4.41,1.027764,0.751075,0.562458,540.349272
4.42,1.027764,0.751077,0.563491,540.350482
4.43,1.027763,0.751079,0.564516,540.351742
4.44,1.027763,0.751081,0.565535,540.35305
4.45,1.027763,0.751083,0.566547,540.354406
4.46,1.027763,0.751085,0.567552,540.35581
4.47,1.027763,0.751087,0.568552,540.357259
4.48,1.027762,0.75109,0.569545,540.358752
4.49,1.027762,0.751092,0.570532,540.360287
4.5,1.027762,0.751094,0.571513,540.361861
4.51,1.027762,0.751097,0.572488,540.363471
4.52,1.027761,0.751099,0.573457,540.365114
4.53,1.027761,0.751102,0.57442,540.366788
4.54,1.027761,0.751104,0.575377,540.368487
4.55,1.027761,0.751107,0.576328,540.370209
4.56,1.027761,0.751109,0.577271,540.371948
4.57,1.02776,0.751112,0.578208,540.373702
4.58,1.02776,0.751114,0.579137,540.375464
4.59,1.02776,0.751117,0.580059,540.377231
4.6,1.02776,0.75112,0.580973,540.378996
4.61,1.027759,0.751122,0.581878,540.380756
4.62,1.027759,0.751125,0.582774,540.382505
4.63,1.027759,0.751127,0.58366,540.384237
4.64,1.027759,0.75113,0.584537,540.385947
4.65,1.027759,0.751132,0.585402,540.38763
4.66,1.027758,0.751135,0.586256,540.38928
4.67,1.027758,0.751137,0.587098,540.390892
4.68,1.027758,0.751139,0.587927,540.39246
4.69,1.027758,0.751142,0.588742,540.39398
4.7,1.027758,0.751144,0.589543,540.395445
4.71,1.027758,0.751146,0.590328,540.396852
4.72,1.027758,0.751148,0.591098,540.398194
4.73,1.027758,0.75115,0.591851,540.399467
4.74,1.027757,0.751151,0.592586,540.400667
4.75,1.027757,0.751153,0.593303,540.401789
4.76,1.027757,0.751154,0.594001,540.402829
4.77,1.027757,0.751156,0.594678,540.403784
4.78,1.027757,0.751157,0.595335,540.404648
4.79,1.027757,0.751158,0.59597,540.405421
4.8,1.027757,0.751159,0.596583,540.406097
4.81,1.027757,0.75116,0.597173,540.406675
4.82,1.027758,0.75116,0.59774,540.407153
4.83,1.027758,0.751161,0.598281,540.407527
4.84,1.027758,0.751161,0.598798,540.407798
4.85,1.027758,0.751161,0.599289,540.407964
4.86,1.027758,0.751161,0.599754,540.408023
4.87,1.027758,0.751161,0.600193,540.407976
4.88,1.027759,0.75116,0.600604,540.407823
4.89,1.027759,0.75116,0.600988,540.407563
4.9,1.027759,0.751159,0.601344,540.407198
4.91,1.02776,0.751158,0.601672,540.406729
4.92,1.02776,0.751157,0.601973,540.406158
4.93,1.02776,0.751156,0.602244,540.405486
4.94,1.027761,0.751155,0.602488,540.404715
4.95,1.027761,0.751153,0.602703,540.403849
4.96,1.027762,0.751151,0.602891,540.402891
4.97,1.027762,0.75115,0.60305,540.401843
4.98,1.027763,0.751148,0.603182,540.40071
4.99,1.027763,0.751145,0.603287,540.399496
5,1.027764,0.751143,0.603364,540.398206
5.01,1.027765,0.751141,0.603416,540.396843
5.02,1.027765,0.751138,0.603442,540.395413
5.03,1.027766,0.751136,0.603443,540.393921
5.04,1.027767,0.751133,0.60342,540.392372
5.05,1.027768,0.75113,0.603374,540.390772
5.06,1.027769,0.751127,0.603305,540.389128
5.07,1.027769,0.751124,0.603216,540.387444
5.08,1.02777,0.751121,0.603106,540.385727
5.09,1.027771,0.751118,0.602977,540.383983
5.1,1.027772,0.751115,0.60283,540.382218
5.11,1.027773,0.751112,0.602668,540.38044
5.12,1.027774,0.751109,0.60249,540.378653
5.13,1.027775,0.751105,0.602299,540.376865
5.14,1.027776,0.751102,0.602096,540.375082
5.15,1.027777,0.751099,0.601882,540.37331
5.16,1.027778,0.751096,0.60166,540.371556
5.17,1.027779,0.751093,0.601431,540.369826
5.18,1.02778,0.751089,0.601197,540.368125
5.19,1.027782,0.751086,0.600959,540.36646
5.2,1.027783,0.751083,0.60072,540.364837
5.21,1.027784,0.75108,0.60048,540.363261
5.22,1.027785,0.751077,0.600243,540.361738
5.23,1.027786,0.751074,0.60001,540.360273
5.24,1.027787,0.751072,0.599782,540.35887
5.25,1.027788,0.751069,0.599562,540.357535
5.26,1.02779,0.751066,0.599352,540.356272
5.27,1.027791,0.751064,0.599153,540.355085
5.28,1.027792,0.751061,0.598968,540.353979
5.29,1.027793,0.751059,0.598797,540.352955
5.3,1.027794,0.751057,0.598644,540.352019
5.31,1.027795,0.751055,0.59851,540.351173
5.32,1.027796,0.751053,0.598397,540.350419
5.33,1.027797,0.751051,0.598305,540.34976
5.34,1.027799,0.75105,0.598238,540.349197
5.35,1.0278,0.751048,0.598197,540.348733
5.36,1.027801,0.751047,0.598183,540.348368
5.37,1.027802,0.751046,0.598197,540.348104
5.38,1.027803,0.751045,0.598242,540.34794
5.39,1.027804,0.751044,0.598319,540.347878
5.4,1.027805,0.751044,0.598428,540.347916
5.41,1.027806,0.751043,0.598572,540.348056
5.42,1.027807,0.751043,0.598751,540.348294
5.43,1.027807,0.751043,0.598966,540.348632
5.44,1.027808,0.751043,0.599219,540.349067
5.45,1.027809,0.751043,0.599509,540.349598
5.46,1.02781,0.751043,0.599839,540.350222
5.47,1.027811,0.751043,0.600208,540.350937
5.48,1.027811,0.751044,0.600617,540.351741
5.49,1.027812,0.751045,0.601066,540.352631
5.5,1.027813,0.751046,0.601556,540.353605
5.51,1.027813,0.751047,0.602088,540.354658
5.52,1.027814,0.751048,0.60266,540.355788
5.53,1.027814,0.751049,0.603274,540.35699
5.54,1.027815,0.751051,0.603928,540.358262
5.55,1.027815,0.751052,0.604623,540.359599
5.56,1.027816,0.751054,0.605359,540.360997
5.57,1.027816,0.751056,0.606135,540.362452
5.58,1.027816,0.751057,0.60695,540.36396
5.59,1.027816,0.751059,0.607803,540.365516
5.6,1.027817,0.751062,0.608695,540.367116
5.61,1.027817,0.751064,0.609624,540.368757
5.62,1.027817,0.751066,0.610588,540.370432
5.63,1.027817,0.751068,0.611588,540.372138
5.64,1.027817,0.751071,0.612622,540.373871
5.65,1.027817,0.751073,0.613688,540.375626
5.66,1.027817,0.751076,0.614785,540.377398
5.67,1.027817,0.751078,0.615912,540.379184
5.68,1.027817,0.751081,0.617068,540.380978
5.69,1.027817,0.751083,0.61825,540.382778
5.7,1.027817,0.751086,0.619457,540.384579
5.71,1.027816,0.751089,0.620687,540.386376
5.72,1.027816,0.751091,0.621939,540.388167
5.73,1.027816,0.751094,0.62321,540.389947
5.74,1.027815,0.751097,0.624499,540.391713
5.75,1.027815,0.751099,0.625804,540.393461
5.76,1.027815,0.751102,0.627123,540.395189
5.77,1.027814,0.751105,0.628453,540.396892
5.78,1.027814,0.751107,0.629794,540.39857
