Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase,Reference_Mode,Reference_Frequency,Reference_Damping,Distance_to_Reference
load03,g6,Active Power,Tau 0.1,0.6362478383511706,-0.3291071903717141,0.2214456677324173,-1.3403459631654835,Mode 1,0.6062,-0.08,0.250912863130744
load03,g6,Active Power,Tau 0.01,0.9823707791211784,-0.6540309115256022,0.1238197648363284,-1.916938095342222,Mode 4,1.1211,-0.3373,0.34578066319776146
load03,g6,Active Power,Tau 0.01,0.6362478383511706,-0.3291071903717141,0.2214456677324173,-1.3403459631654835,Mode 1,0.6062,-0.08,0.250912863130744
load03,g6,Reactive Power,Order 6,0.6388242549756812,-0.348137322971636,0.116391017964475,-1.3122089495207363,Mode 1,0.6062,-0.08,0.2701147274457905
load03,g6,Reactive Power,Tau 1,0.6388242549756812,-0.348137322971636,0.116391017964475,-1.3122089495207363,Mode 1,0.6062,-0.08,0.2701147274457905
load03,g6,Reactive Power,Tau 0.1,0.6388242549756812,-0.348137322971636,0.116391017964475,-1.3122089495207363,Mode 1,0.6062,-0.08,0.2701147274457905
load03,g6,Reactive Power,Tau 0.01,0.6378286874052082,-0.3398780316501226,0.1011639164695737,-1.3468945566974924,Mode 1,0.6062,-0.08,0.2617956554286539
load03,g7,Voltage,Order 2,0.4974019391527139,-0.2545981113673422,4.871693064470749e-05,2.3481305132851222,Mode 1,0.6062,-0.08,0.205721944714638
load03,g7,Voltage,Order 4,0.6348680114424327,-0.4585356693766954,0.0001084379813564,1.432025134446762,Mode 1,0.6062,-0.08,0.3796196884653459
load03,g7,Voltage,Order 6,0.6370931682644648,-0.3230021843332161,8.0356234561845e-05,1.3609139040217952,Mode 1,0.6062,-0.08,0.24495805648341282
load03,g7,Voltage,Tau 1,0.6325196077212887,-0.3059678475469306,7.683723948618109e-05,1.4012350257090669,Mode 1,0.6062,-0.08,0.2274954722089989
load03,g7,Voltage,Tau 0.1,0.646651962573448,-0.3048011928687035,7.708409278031568e-05,1.2735403560956953,Mode 1,0.6062,-0.08,0.22841177200668897
load03,g7,Voltage,Tau 0.1,0.1378063551914386,-0.4122886060422399,4.171736896905673e-05,-2.276940823973454,Mode 1,0.6062,-0.08,0.5742894080535907
load03,g7,Voltage,Tau 0.01,0.646651962573448,-0.3048011928687035,7.708409278031568e-05,1.2735403560956953,Mode 1,0.6062,-0.08,0.22841177200668897
load03,g7,Voltage,Tau 0.01,0.1378063551914386,-0.4122886060422399,4.171736896905673e-05,-2.276940823973454,Mode 1,0.6062,-0.08,0.5742894080535907
load03,g7,Current,Order 4,0.6039706597824906,-0.3247703245388451,0.0003102425105128,-1.008655164270254,Mode 1,0.6062,-0.08,0.24478047661661448
load03,g7,Current,Order 6,0.6338676114416729,-0.4132277293719099,0.000369869996685,-1.2905307250085694,Mode 1,0.6062,-0.08,0.3343743655623831
load03,g7,Current,Tau 1,0.6317525682187973,-0.3627307001777375,0.0003444420571514,-1.2648566498640077,Mode 1,0.6062,-0.08,0.2838830438148252
load03,g7,Current,Tau 0.1,0.6317525682187973,-0.3627307001777375,0.0003444420571514,-1.2648566498640077,Mode 1,0.6062,-0.08,0.2838830438148252
load03,g7,Current,Tau 0.01,0.9925853058569812,-0.706210071971272,0.0001329871696658,-1.7924869927459928,Mode 4,1.1211,-0.3373,0.39065415371210727
load03,g7,Current,Tau 0.01,0.64020420146479,-0.3318042213729607,0.0003006418660033,-1.4453479521013186,Mode 1,0.6062,-0.08,0.2540898494991506
load03,g7,Active Power,Order 4,0.336683526381924,-0.2093800205140042,0.0642321998649003,0.2827472676632159,Mode 1,0.6062,-0.08,0.29896206993484503
load03,g7,Active Power,Order 6,0.6359039284140953,-0.4096177430082535,0.2196294854258331,-1.2064230183364464,Mode 1,0.6062,-0.08,0.3309534406364205
load03,g7,Active Power,Tau 0.1,0.9855413827194875,-0.677636331187973,0.0871009896073261,-1.912546747636452,Mode 4,1.1211,-0.3373,0.3663399473787892
load03,g7,Active Power,Tau 0.1,0.6344890590623717,-0.322015788445779,0.1630011789926826,-1.2898929288636831,Mode 1,0.6062,-0.08,0.2436635235722951
load03,g7,Active Power,Tau 0.01,0.9855413827194875,-0.677636331187973,0.0871009896073261,-1.912546747636452,Mode 4,1.1211,-0.3373,0.3663399473787892
load03,g7,Active Power,Tau 0.01,0.6344890590623717,-0.322015788445779,0.1630011789926826,-1.2898929288636831,Mode 1,0.6062,-0.08,0.2436635235722951
load03,g7,Reactive Power,Order 4,0.5458110837287754,-0.1514358392480618,0.0314002653941634,-0.3614718786981849,Mode 1,0.6062,-0.08,0.09354090194929648
load03,g7,Reactive Power,Order 6,0.6364696262247994,-0.3083930964979575,0.0717700702602537,-1.2580508508086696,Mode 1,0.6062,-0.08,0.23039022722267186
load03,g7,Reactive Power,Tau 1,0.6364696262247994,-0.3083930964979575,0.0717700702602537,-1.2580508508086696,Mode 1,0.6062,-0.08,0.23039022722267186
load03,g7,Reactive Power,Tau 0.1,0.6335644730558689,-0.3547423247827168,0.0815089618861158,-1.232111451395117,Mode 1,0.6062,-0.08,0.2761017193221317
load03,g7,Reactive Power,Tau 0.1,0.1477818473233593,-0.2434515330070634,0.0377989712420715,-1.443246574142096,Mode 1,0.6062,-0.08,0.4866863531534688
load03,g7,Reactive Power,Tau 0.01,1.0434688997589194,-0.6502925284048309,0.0165678750668621,-1.6398778383431758,Mode 4,1.1211,-0.3373,0.32247621704846635
load03,g7,Reactive Power,Tau 0.01,0.633650715939691,-0.3241504679508041,0.0765019985106913,-1.2701418196304832,Mode 1,0.6062,-0.08,0.24568881294474565
load03,g7,Reactive Power,Tau 0.01,0.132593488878511,-0.2271982196376653,0.0339831485726837,-0.8265830305072684,Mode 1,0.6062,-0.08,0.4959540737217181
