Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load29,g4,Active Power,Tau 0.01,0.6357336149784089,-0.3419020476388981,0.159077461600639,0.9099515962746828
load29,g4,Reactive Power,Order 4,0.1179449361956783,-0.0304822697344157,0.0057302452674753,0.5648941079679339
load29,g4,Reactive Power,Order 6,0.6286211709693652,-0.3409202617585544,0.0882769998112566,1.1494129618251732
load29,g4,Reactive Power,Tau 0.1,0.6482542485325463,-0.3827979050191881,0.098946290089153,0.8259199579553218
load29,g4,Reactive Power,Tau 0.1,0.1364221095715987,-0.9673166601576008,0.3476942761366299,-1.0356593791358837
load29,g4,Reactive Power,Tau 0.01,0.6482542485325463,-0.3827979050191881,0.098946290089153,0.8259199579553218
load29,g4,Reactive Power,Tau 0.01,0.1364221095715987,-0.9673166601576008,0.3476942761366299,-1.0356593791358837
load29,g5,Voltage,Order 2,0.5705682030740389,-0.2844932818313158,5.881473178888248e-05,-1.8667416416536555
load29,g5,Voltage,Order 4,0.6201418885357016,-0.2033102835845017,5.181783466410648e-05,-2.405764928755372
load29,g5,Voltage,Order 4,0.2251923007511055,-0.3362528339586469,4.203798719654424e-05,0.8815140922004476
load29,g5,Voltage,Order 6,0.6380315509466135,-0.4083905547734195,8.144842490483154e-05,-2.6990760894741306
load29,g5,Voltage,Order 6,0.2116023093779094,-0.621179608222488,9.432515658012728e-05,1.1207177048699857
load29,g5,Voltage,Tau 1,0.6489630089707126,-0.4048293616894388,8.09858720840421e-05,-2.803418999059055
load29,g5,Voltage,Tau 1,0.1858734306396129,-0.632317604425596,0.0001157304084825,1.3129151822419534
load29,g5,Voltage,Tau 0.1,0.6380315509466135,-0.4083905547734195,8.144842490483154e-05,-2.6990760894741306
load29,g5,Voltage,Tau 0.1,0.2116023093779094,-0.621179608222488,9.432515658012728e-05,1.1207177048699857
load29,g5,Voltage,Tau 0.01,1.0778352270867508,-0.3786254514948178,6.637613684597927e-06,-0.6311157349619528
load29,g5,Voltage,Tau 0.01,0.6380965991813903,-0.4228588007958763,8.236353174533922e-05,-2.674545080438492
load29,g5,Voltage,Tau 0.01,0.2683901104552941,-0.7482085622105158,6.693517906329957e-05,0.3746233370504331
load29,g5,Voltage,Tau 0.01,0.1395392191338089,-0.2835992253689058,1.9694112413320804e-05,2.548424748623874
load29,g5,Current,Order 4,0.6751091028731473,-0.2675702323515165,0.000300154452214,0.259093085288361
load29,g5,Current,Order 6,0.9789482405729988,-0.5038697090950568,0.0002436781538628,-2.1094730342585466
load29,g5,Current,Order 6,0.6322067464928334,-0.3721107068979307,0.000366645816751,0.870919374933296
load29,g5,Current,Tau 1,0.988806423833878,-0.4755805200780915,0.0002230276419916,-2.120837574226908
load29,g5,Current,Tau 1,0.6408041674771031,-0.2966757647308959,0.0003189382926148,0.7657204563416824
load29,g5,Current,Tau 0.1,0.988806423833878,-0.4755805200780915,0.0002230276419916,-2.120837574226908
load29,g5,Current,Tau 0.1,0.6408041674771031,-0.2966757647308959,0.0003189382926148,0.7657204563416824
load29,g5,Current,Tau 0.01,0.9830558266290474,-0.4867551531048935,0.0002343501859077,-2.100408392714721
load29,g5,Current,Tau 0.01,0.6381254008818141,-0.3457314677345955,0.0003443365985964,0.7905864717621264
load29,g5,Active Power,Order 4,0.7000968823698758,-0.3536862646251267,0.176708160305916,0.0355273502404715
load29,g5,Active Power,Order 6,0.7694657648656302,-0.4509763822384667,0.1951287760339717,-0.4841485573498204
load29,g5,Active Power,Order 6,0.3381424628135736,-0.4085935546425,0.0506854829287348,-2.904617656625073
load29,g5,Active Power,Tau 1,0.7543188377582521,-0.3667492102108657,0.1786274434666365,-0.4166228364178793
load29,g5,Active Power,Tau 0.1,0.9858952755175964,-0.487655494526255,0.1517144222639153,-2.109233736889544
load29,g5,Active Power,Tau 0.1,0.6370008029574494,-0.3561911400325756,0.1767702836467078,0.8667169809663712
load29,g5,Active Power,Tau 0.01,0.9858952755175964,-0.487655494526255,0.1517144222639153,-2.109233736889544
load29,g5,Active Power,Tau 0.01,0.6370008029574494,-0.3561911400325756,0.1767702836467078,0.8667169809663712
load29,g5,Reactive Power,Order 2,0.1377397106995948,-0.2951174880545326,0.0777325857013701,-2.9065443045574675
load29,g5,Reactive Power,Order 4,0.1063532383513169,-0.1487327771888862,0.0548242050749338,-2.562673771602485
load29,g5,Reactive Power,Order 6,0.6350421417834005,-0.2366898949616646,0.0170218988866002,1.0905970478506348
load29,g5,Reactive Power,Order 6,0.1620595405774851,-0.3872463704130275,0.1090473086035219,2.565941387118035
load29,g5,Reactive Power,Tau 1,0.1377397106995948,-0.2951174880545326,0.0777325857013701,-2.9065443045574675
load29,g5,Reactive Power,Tau 0.1,0.6322141025687117,-0.2705786340331875,0.0181299034053937,1.2984778339965577
load29,g5,Reactive Power,Tau 0.1,0.1734662906309122,-0.5811618345666673,0.1557835889255893,2.2679942630065018
load29,g5,Reactive Power,Tau 0.01,0.955247127004303,-0.5549829779492096,0.0111808302871022,2.023128053933466
load29,g5,Reactive Power,Tau 0.01,0.6416787340753872,-0.3480037642014671,0.0259343501777155,1.0450558503194791
load29,g5,Reactive Power,Tau 0.01,0.2655829685066685,-0.7907365831417779,0.0619909960534598,0.7505151842101339
load29,g5,Reactive Power,Tau 0.01,0.1359365227721985,-0.200265220762097,0.0413088860970959,-2.279804247649171
load29,g6,Voltage,Order 4,0.6075023356627028,-0.5801580654163581,0.0001118649076622,-2.096623898939669
load29,g6,Voltage,Order 6,0.6335362484155774,-0.3980792797835433,8.369815541866436e-05,-2.582435726747347
load29,g6,Voltage,Tau 1,0.6335362484155774,-0.3980792797835433,8.369815541866436e-05,-2.582435726747347
load29,g6,Voltage,Tau 0.1,0.6308013586671066,-0.3024256212234738,7.106632424066253e-05,-2.5926960837827435
load29,g6,Voltage,Tau 0.1,0.150209777893141,-0.5537778082291607,9.740530003318644e-05,1.4229274459476666
load29,g6,Voltage,Tau 0.01,1.106182612278054,-0.3107490977893065,3.820997371861105e-06,-0.8790715494696184
load29,g6,Voltage,Tau 0.01,0.6390483866793165,-0.3624493987547881,7.495220154378842e-05,-2.6608600615973854
load29,g6,Voltage,Tau 0.01,0.2773672888585693,-0.8156936023202617,5.851056201338439e-05,-0.1611582410202382
load29,g6,Voltage,Tau 0.01,0.1321232262085094,-0.2146622809292781,1.292696328284843e-05,1.663338525284709
load29,g6,Current,Order 4,0.6683587045291627,-0.2942314767011882,0.0003059371818848,0.3817966246484572
load29,g6,Current,Order 6,0.7031583933119141,-0.3596943904440523,0.0003284994596583,0.0105136899771937
load29,g6,Current,Tau 1,0.9700860456752806,-0.5175360532751959,0.0002108934472438,-1.901176109988404
load29,g6,Current,Tau 1,0.638306504550594,-0.3500232273518393,0.000314187241685,0.8067831016735584
load29,g6,Current,Tau 0.1,0.988969442667916,-0.5147732777209533,0.0002020979579482,-2.0998966608942227
load29,g6,Current,Tau 0.1,0.6365656709235348,-0.3640156367731767,0.000343009677551,0.8421605661607859
load29,g6,Current,Tau 0.01,0.9840888357863752,-0.5111469385535354,0.0002016415452885,-2.016924469005402
load29,g6,Current,Tau 0.01,0.6374772374490135,-0.3414126912079001,0.0003247719321844,0.8181748700998682
load29,g6,Current,Tau 0.01,0.1085294508494379,-0.4578793447775189,9.076480125865343e-05,-0.3367055976207632
load29,g6,Active Power,Order 4,0.6961060044749025,-0.3209913961383121,0.2056469874104254,0.1005360590786177
load29,g6,Active Power,Order 6,0.7446382300947954,-0.4228420065821007,0.2405245554280889,-0.3089950929583474
load29,g6,Active Power,Tau 1,0.6961060044749025,-0.3209913961383121,0.2056469874104254,0.1005360590786177
load29,g6,Active Power,Tau 0.1,0.9871835066706895,-0.5335132713641194,0.191867228573155,-1.950099433549696
load29,g6,Active Power,Tau 0.1,0.6296420042972829,-0.3518125591653491,0.205661874307389,0.9199019859987424
load29,g6,Active Power,Tau 0.01,0.9871835066706895,-0.5335132713641194,0.191867228573155,-1.950099433549696
load29,g6,Active Power,Tau 0.01,0.6296420042972829,-0.3518125591653491,0.205661874307389,0.9199019859987424
load29,g6,Reactive Power,Order 6,0.6227224671397666,-0.3121666148195081,0.0843176843260257,1.1662653108641223
load29,g6,Reactive Power,Tau 0.1,0.6335337788319122,-0.3058707894423121,0.0831449663637184,1.0421454144059903
load29,g6,Reactive Power,Tau 0.01,0.6417321356905149,-0.3230638823652805,0.0866854047967026,0.7865727568108067
load29,g6,Reactive Power,Tau 0.01,0.2046013806853844,-0.7414024722565714,0.1294332763418513,-1.0287062170259855
load29,g7,Voltage,Order 2,0.5856488306029943,-0.3925761176542545,7.97891476191789e-05,-1.9781449669055184
load29,g7,Voltage,Order 4,0.6072947076312183,-0.3891651614024787,8.429794566469295e-05,-2.119178202370921
load29,g7,Voltage,Order 4,0.1216988241001768,-0.1374888940651876,1.1782952347410322e-05,2.257169520534217
load29,g7,Voltage,Order 6,0.6161324259755168,-0.331562013124328,7.277316581629005e-05,-2.440447848118233
load29,g7,Voltage,Order 6,0.1978669470000973,-0.6949718394405928,8.712787928094392e-05,1.086537516685711
load29,g7,Voltage,Tau 1,0.6072947076312183,-0.3891651614024787,8.429794566469295e-05,-2.119178202370921
load29,g7,Voltage,Tau 1,0.1216988241001768,-0.1374888940651876,1.1782952347410322e-05,2.257169520534217
load29,g7,Voltage,Tau 0.1,0.6072947076312183,-0.3891651614024787,8.429794566469295e-05,-2.119178202370921
load29,g7,Voltage,Tau 0.1,0.1216988241001768,-0.1374888940651876,1.1782952347410322e-05,2.257169520534217
load29,g7,Voltage,Tau 0.01,1.078797253892736,-0.6259163145338479,1.1882845965271344e-05,-0.6762611579532479
load29,g7,Voltage,Tau 0.01,0.6178863068849002,-0.383356484953898,7.876934508482786e-05,-2.3955699147403777
load29,g7,Voltage,Tau 0.01,0.2751941119151872,-0.6355813267300874,4.225546692007179e-05,0.1207640738945224
load29,g7,Voltage,Tau 0.01,0.1509772535437969,-0.1887380133644169,1.0237529070989415e-05,1.9122684769942544
load29,g7,Current,Order 4,0.6575197386860575,-0.3074602617705775,0.0002790167305702,0.518293209834158
load29,g7,Current,Order 6,0.6996214104993213,-0.3529050002939614,0.0002848957541692,0.0551544673357374
load29,g7,Current,Tau 1,0.6641238618834142,-0.3288796456098616,0.0002845572954623,0.4320518107895342
load29,g7,Current,Tau 0.1,0.9859602045222784,-0.5251547754976922,0.0001758955241009,-1.9620117605106828
load29,g7,Current,Tau 0.1,0.6323163634303863,-0.3471923319029804,0.0002856262272388,0.8987171631596711
load29,g7,Current,Tau 0.01,0.984235869301004,-0.5123071457478373,0.0001728454323271,-1.911910944783242
load29,g7,Current,Tau 0.01,0.637399892965516,-0.3485939604120932,0.0002792805818886,0.8162024017638754
load29,g7,Current,Tau 0.01,0.1161654601395466,-0.4522737051332425,8.743201861262914e-05,-0.7982549476434586
load29,g7,Active Power,Order 4,0.6769736198628905,-0.3261498700187684,0.1645631637824982,0.324873661712846
load29,g7,Active Power,Order 6,0.7146057406974907,-0.3247654918241288,0.1552403598256345,-0.0583922986400007
load29,g7,Active Power,Tau 1,0.6874771287119881,-0.3529743209785732,0.1684633775809541,0.203508656654129
load29,g7,Active Power,Tau 0.1,0.9830286192195968,-0.5312570802115726,0.1308557336188681,-1.906728001433148
load29,g7,Active Power,Tau 0.1,0.6378207248976303,-0.3361339287114986,0.1563571323987466,0.91460993163138
load29,g7,Active Power,Tau 0.01,0.9830286192195968,-0.5312570802115726,0.1308557336188681,-1.906728001433148
load29,g7,Active Power,Tau 0.01,0.6378207248976303,-0.3361339287114986,0.1563571323987466,0.91460993163138
load29,g7,Reactive Power,Order 2,0.1255034816532135,-0.1638966174280852,0.055607940039559,-2.671841212900009
load29,g7,Reactive Power,Order 4,0.5912890701046501,-0.371291085996399,0.0777701324731072,1.115349534105926
load29,g7,Reactive Power,Order 6,0.642947962633245,-0.3361380259159868,0.0780984449449251,0.727549779328962
load29,g7,Reactive Power,Order 6,0.1250041536207776,-0.2234829436695791,0.0631772972420289,-2.8813746214874363
load29,g7,Reactive Power,Tau 1,0.642947962633245,-0.3361380259159868,0.0780984449449251,0.727549779328962
load29,g7,Reactive Power,Tau 1,0.1250041536207776,-0.2234829436695791,0.0631772972420289,-2.8813746214874363
load29,g7,Reactive Power,Tau 0.1,0.9940154195173992,-0.4987631659109504,0.0215015103650705,-1.681121571259436
load29,g7,Reactive Power,Tau 0.1,0.6397270909731616,-0.3256254155837171,0.06881024460445,0.8697210193159106
load29,g7,Reactive Power,Tau 0.1,0.1159814983838827,-0.4715636524822636,0.2004133959587553,-2.6360737897151307
load29,g7,Reactive Power,Tau 0.01,1.112845331067945,-0.2787433217354825,0.0032411300868471,2.3903342245272183
load29,g7,Reactive Power,Tau 0.01,0.9784508501030068,-0.5395171849055901,0.0211240360607094,-1.4237639973963516
load29,g7,Reactive Power,Tau 0.01,0.6397165322872811,-0.3421179479895457,0.0718993530601517,0.8681918994690845
load29,g7,Reactive Power,Tau 0.01,0.2595709057795062,-0.8657396973102119,0.0438198397277646,1.2988269311348897
load29,g7,Reactive Power,Tau 0.01,0.1413704717720022,-0.206885148376769,0.024907621001075,-2.619330582962963
