b:tnow in s,s:ut in p.u.,s:cur1 in p.u.
3,1.027811,0.750541
3.01,1.027811,0.750533
3.02,1.027812,0.750527
3.03,1.027813,0.750524
3.04,1.027813,0.750525
3.05,1.027813,0.750529
3.06,1.027813,0.750535
3.07,1.027812,0.750544
3.08,1.027811,0.750554
3.09,1.02781,0.750565
3.1,1.027808,0.750575
3.11,1.027806,0.750582
3.12,1.027804,0.750587
3.13,1.027803,0.750586
3.14,1.027802,0.750582
3.15,1.027802,0.750575
3.16,1.027803,0.750567
3.17,1.027803,0.75056
3.18,1.027804,0.750555
3.19,1.027804,0.750552
3.2,1.027804,0.750552
3.21,1.027803,0.750554
3.22,1.027803,0.750557
3.23,1.027802,0.75056
3.24,1.027801,0.750562
3.25,1.0278,0.750564
3.26,1.0278,0.750564
3.27,1.027799,0.75056
3.28,1.0278,0.750555
3.29,1.027801,0.750547
3.3,1.027802,0.750539
3.31,1.027804,0.750532
3.32,1.027805,0.750526
3.33,1.027806,0.750524
3.34,1.027807,0.750524
3.35,1.027807,0.750527
3.36,1.027806,0.750531
3.37,1.027805,0.750536
3.38,1.027804,0.750542
3.39,1.027803,0.750547
3.4,1.027801,0.750552
3.41,1.0278,0.750557
3.42,1.027798,0.750561
3.43,1.027796,0.750564
3.44,1.027795,0.750567
3.45,1.027794,0.750569
3.46,1.027793,0.750571
3.47,1.027793,0.750572
3.48,1.027793,0.750573
3.49,1.027793,0.750574
3.5,1.027793,0.750575
3.51,1.027793,0.750577
3.52,1.027793,0.750577
3.53,1.027794,0.750577
3.54,1.027795,0.750576
3.55,1.027797,0.750573
3.56,1.027798,0.750569
3.57,1.0278,0.750564
3.58,1.027801,0.750558
3.59,1.027803,0.750552
3.6,1.027804,0.750547
3.61,1.027805,0.750541
3.62,1.027805,0.750537
3.63,1.027805,0.750532
3.64,1.027806,0.750528
3.65,1.027805,0.750525
3.66,1.027805,0.750523
3.67,1.027804,0.750523
3.68,1.027803,0.750523
3.69,1.027801,0.750525
3.7,1.0278,0.750527
3.71,1.027799,0.75053
3.72,1.027798,0.750534
3.73,1.027797,0.75054
3.74,1.027796,0.750547
3.75,1.027796,0.750555
3.76,1.027796,0.750563
3.77,1.027796,0.75057
3.78,1.027796,0.750575
3.79,1.027797,0.750578
3.8,1.027798,0.750579
3.81,1.027798,0.750579
3.82,1.027799,0.750579
3.83,1.027799,0.750579
3.84,1.027799,0.75058
3.85,1.027799,0.750579
3.86,1.027799,0.750577
3.87,1.0278,0.750574
3.88,1.0278,0.75057
3.89,1.027801,0.750565
3.9,1.027801,0.75056
3.91,1.027802,0.750556
3.92,1.027803,0.750551
3.93,1.027804,0.750547
3.94,1.027805,0.750542
3.95,1.027806,0.750538
3.96,1.027806,0.750534
3.97,1.027807,0.75053
3.98,1.027807,0.750527
3.99,1.027806,0.750525
4,1.027805,0.750524
4.01,1.027803,0.750525
4.02,1.0278,0.750528
4.03,1.027798,0.750534
4.04,1.027795,0.750542
4.05,1.027792,0.750551
4.06,1.02779,0.750561
4.07,1.027788,0.750571
4.08,1.027787,0.75058
4.09,1.027788,0.750586
4.1,1.027789,0.75059
4.11,1.027792,0.750591
4.12,1.027795,0.750591
4.13,1.027799,0.75059
4.14,1.027802,0.750591
4.15,1.027803,0.750592
4.16,1.027804,0.750596
4.17,1.027804,0.7506
4.18,1.027802,0.750604
4.19,1.0278,0.750607
4.2,1.027799,0.750608
4.21,1.027796,0.750608
4.22,1.027794,0.750605
4.23,1.027792,0.750602
4.24,1.02779,0.750599
4.25,1.027787,0.750597
4.26,1.027785,0.750595
4.27,1.027783,0.750592
4.28,1.027782,0.750587
4.29,1.027783,0.750579
4.3,1.027785,0.750569
4.31,1.027789,0.750557
4.32,1.027793,0.750543
4.33,1.027798,0.75053
4.34,1.027803,0.750519
4.35,1.027807,0.750511
4.36,1.027809,0.75051
4.37,1.02781,0.750514
4.38,1.027809,0.750524
4.39,1.027807,0.750536
4.4,1.027804,0.750549
4.41,1.027801,0.750561
4.42,1.027799,0.75057
4.43,1.027797,0.750574
4.44,1.027797,0.750576
4.45,1.027797,0.750576
4.46,1.027797,0.750575
4.47,1.027798,0.750576
4.48,1.027798,0.750579
4.49,1.027798,0.750582
4.5,1.027799,0.750585
4.51,1.027799,0.750586
4.52,1.0278,0.750585
4.53,1.0278,0.750581
4.54,1.027801,0.750574
4.55,1.027802,0.750567
4.56,1.027802,0.750559
4.57,1.027802,0.750552
4.58,1.027802,0.750548
4.59,1.027801,0.750546
4.6,1.0278,0.750546
4.61,1.027799,0.750546
4.62,1.027798,0.750548
4.63,1.027797,0.75055
4.64,1.027795,0.750553
4.65,1.027794,0.750556
4.66,1.027793,0.750559
4.67,1.027792,0.750562
4.68,1.027791,0.750564
4.69,1.02779,0.750564
4.7,1.027791,0.750562
4.71,1.027791,0.75056
4.72,1.027792,0.750557
4.73,1.027793,0.750554
4.74,1.027794,0.750551
4.75,1.027796,0.750548
4.76,1.027798,0.750543
4.77,1.027801,0.750538
4.78,1.027803,0.750532
4.79,1.027806,0.750525
4.8,1.027809,0.750519
4.81,1.027811,0.750515
4.82,1.027812,0.750514
4.83,1.027813,0.750516
4.84,1.027812,0.75052
4.85,1.027811,0.750527
4.86,1.027809,0.750537
4.87,1.027807,0.750549
4.88,1.027804,0.750562
4.89,1.027801,0.750575
4.9,1.027799,0.750586
4.91,1.027797,0.750596
4.92,1.027795,0.750603
4.93,1.027793,0.750608
4.94,1.027792,0.750611
4.95,1.027791,0.750612
4.96,1.027791,0.750612
4.97,1.02779,0.750609
4.98,1.02779,0.750606
4.99,1.027791,0.7506
5,1.027792,0.750593
5.01,1.027793,0.750583
5.02,1.027795,0.75057
5.03,1.027798,0.750555
5.04,1.027801,0.750539
5.05,1.027805,0.750524
5.06,1.027808,0.750511
5.07,1.02781,0.7505
5.08,1.027812,0.750493
5.09,1.027813,0.750489
5.1,1.027814,0.750488
5.11,1.027814,0.750489
5.12,1.027814,0.750493
5.13,1.027813,0.750498
5.14,1.027812,0.750504
5.15,1.027811,0.750511
5.16,1.02781,0.750517
5.17,1.027809,0.750523
5.18,1.027808,0.750529
5.19,1.027806,0.750535
5.2,1.027804,0.75054
5.21,1.027802,0.750546
5.22,1.0278,0.750552
5.23,1.027799,0.750557
5.24,1.027798,0.750561
5.25,1.027799,0.750563
5.26,1.027799,0.750563
5.27,1.027801,0.750559
5.28,1.027803,0.750554
5.29,1.027805,0.750547
5.3,1.027807,0.750539
5.31,1.027808,0.750533
5.32,1.027809,0.750529
5.33,1.027809,0.750527
5.34,1.027809,0.750527
5.35,1.027807,0.750531
5.36,1.027805,0.750537
5.37,1.027802,0.750546
5.38,1.027799,0.750557
5.39,1.027795,0.750569
5.4,1.027793,0.750581
5.41,1.02779,0.750591
5.42,1.027788,0.750599
5.43,1.027787,0.750606
5.44,1.027786,0.75061
5.45,1.027786,0.750612
5.46,1.027787,0.750612
5.47,1.027787,0.750612
5.48,1.027788,0.75061
5.49,1.027789,0.750607
5.5,1.02779,0.750602
5.51,1.027791,0.750596
5.52,1.027793,0.750588
5.53,1.027794,0.750579
5.54,1.027796,0.750568
5.55,1.027798,0.750555
5.56,1.027801,0.750542
5.57,1.027803,0.750528
5.58,1.027805,0.750516
5.59,1.027807,0.750507
5.6,1.027808,0.750502
5.61,1.027808,0.750503
5.62,1.027807,0.750507
5.63,1.027805,0.750513
5.64,1.027803,0.75052
5.65,1.027802,0.750527
5.66,1.027802,0.750531
5.67,1.027802,0.750534
5.68,1.027802,0.750534
5.69,1.027803,0.750532
5.7,1.027803,0.750529
5.71,1.027804,0.750526
5.72,1.027804,0.750524
5.73,1.027803,0.750523
5.74,1.027802,0.750525
5.75,1.027801,0.750529
5.76,1.0278,0.750535
5.77,1.027799,0.750543
5.78,1.027798,0.750553
5.79,1.027797,0.750562
5.8,1.027796,0.75057
5.81,1.027795,0.750576
5.82,1.027795,0.75058
5.83,1.027796,0.75058
5.84,1.027797,0.750578
5.85,1.027798,0.750575
5.86,1.027798,0.750571
5.87,1.027799,0.750566
5.88,1.0278,0.750562
5.89,1.0278,0.750557
5.9,1.0278,0.750552
5.91,1.0278,0.750548
5.92,1.0278,0.750543
5.93,1.0278,0.750538
5.94,1.027799,0.750535
5.95,1.027799,0.750532
5.96,1.027799,0.750531
5.97,1.027799,0.750533
5.98,1.027799,0.750538
5.99,1.027799,0.750546
6,1.027799,0.750557
6.01,1.027798,0.75057
6.02,1.027797,0.750583
6.03,1.027795,0.750596
6.04,1.027794,0.750608
6.05,1.027793,0.750617
6.06,1.027791,0.750622
6.07,1.02779,0.750624
6.08,1.02779,0.750621
6.09,1.02779,0.750614
6.1,1.02779,0.750604
6.11,1.02779,0.750592
6.12,1.027791,0.75058
6.13,1.027791,0.750568
6.14,1.02779,0.750559
6.15,1.027789,0.750552
6.16,1.027788,0.750548
6.17,1.027787,0.750546
6.18,1.027786,0.750544
6.19,1.027786,0.750541
6.2,1.027787,0.750538
6.21,1.027788,0.750532
6.22,1.027791,0.750525
6.23,1.027795,0.750515
6.24,1.0278,0.750502
6.25,1.027805,0.750487
6.26,1.027811,0.750471
6.27,1.027816,0.750456
6.28,1.02782,0.750444
6.29,1.027824,0.750436
6.3,1.027825,0.750435
6.31,1.027825,0.750439
6.32,1.027824,0.750449
6.33,1.027821,0.750465
6.34,1.027818,0.750486
6.35,1.027814,0.750509
6.36,1.02781,0.750532
6.37,1.027807,0.750553
6.38,1.027804,0.750571
6.39,1.027802,0.750584
6.4,1.027801,0.750593
6.41,1.027801,0.750597
6.42,1.027801,0.750598
6.43,1.027802,0.750594
6.44,1.027803,0.750589
6.45,1.027804,0.750582
6.46,1.027805,0.750574
6.47,1.027807,0.750567
6.48,1.027808,0.750559
6.49,1.027809,0.750552
6.5,1.02781,0.750547
6.51,1.02781,0.750546
6.52,1.02781,0.750548
6.53,1.027809,0.750553
6.54,1.027807,0.750561
6.55,1.027805,0.750571
6.56,1.027802,0.750582
6.57,1.0278,0.750592
6.58,1.027798,0.7506
6.59,1.027796,0.750605
6.6,1.027795,0.750608
6.61,1.027794,0.750608
6.62,1.027793,0.750606
6.63,1.027792,0.750604
6.64,1.027791,0.750601
6.65,1.027791,0.750597
6.66,1.027791,0.750593
6.67,1.027791,0.750589
6.68,1.027792,0.750585
6.69,1.027793,0.750582
6.7,1.027793,0.750579
6.71,1.027794,0.750578
6.72,1.027795,0.750576
6.73,1.027796,0.750571
6.74,1.027797,0.750563
6.75,1.027799,0.750553
6.76,1.027801,0.750541
6.77,1.027802,0.750528
6.78,1.027803,0.750516
6.79,1.027804,0.750505
6.8,1.027804,0.750495
6.81,1.027804,0.750487
6.82,1.027803,0.750483
6.83,1.027802,0.750481
6.84,1.0278,0.750482
6.85,1.027799,0.750486
6.86,1.027798,0.750492
6.87,1.027796,0.750502
6.88,1.027795,0.750513
6.89,1.027793,0.750527
6.9,1.027792,0.750541
6.91,1.027792,0.750555
6.92,1.027791,0.750567
6.93,1.027792,0.750576
6.94,1.027793,0.750582
6.95,1.027795,0.750586
6.96,1.027797,0.750586
6.97,1.027799,0.750585
6.98,1.0278,0.750584
6.99,1.027801,0.750582
7,1.027802,0.75058
7.01,1.027802,0.75058
7.02,1.027801,0.75058
7.03,1.0278,0.75058
7.04,1.027799,0.75058
7.05,1.027798,0.750578
7.06,1.027798,0.750574
7.07,1.027799,0.750567
7.08,1.0278,0.75056
7.09,1.027802,0.750551
7.1,1.027804,0.750544
7.11,1.027806,0.750538
7.12,1.027807,0.750536
7.13,1.027808,0.750538
7.14,1.027807,0.750544
7.15,1.027806,0.750553
7.16,1.027805,0.750564
7.17,1.027803,0.750574
7.18,1.027802,0.750582
7.19,1.027801,0.750587
7.2,1.027801,0.750588
7.21,1.027801,0.750585
7.22,1.027803,0.750579
7.23,1.027805,0.750571
7.24,1.027808,0.750562
7.25,1.02781,0.750552
7.26,1.027813,0.750543
7.27,1.027815,0.750534
7.28,1.027817,0.750527
7.29,1.027818,0.750522
7.3,1.027819,0.750518
7.31,1.02782,0.750516
7.32,1.02782,0.750516
7.33,1.027819,0.750518
7.34,1.027818,0.750523
7.35,1.027816,0.750529
7.36,1.027814,0.750535
7.37,1.027812,0.750541
7.38,1.027809,0.750547
7.39,1.027807,0.750553
7.4,1.027804,0.750558
7.41,1.027802,0.750562
7.42,1.027801,0.750564
7.43,1.0278,0.750565
7.44,1.027799,0.750563
7.45,1.027799,0.750561
7.46,1.0278,0.750559
7.47,1.0278,0.750556
7.48,1.0278,0.750553
7.49,1.0278,0.75055
7.5,1.027801,0.750546
7.51,1.027802,0.750541
7.52,1.027803,0.750537
7.53,1.027805,0.750533
7.54,1.027806,0.75053
7.55,1.027808,0.750528
7.56,1.027808,0.750525
7.57,1.027809,0.750524
7.58,1.027809,0.750525
7.59,1.027807,0.750528
7.6,1.027805,0.750534
7.61,1.027802,0.750542
7.62,1.027798,0.750553
7.63,1.027794,0.750564
7.64,1.027791,0.750575
7.65,1.027789,0.750583
7.66,1.027788,0.750587
7.67,1.027788,0.750588
7.68,1.027789,0.750587
7.69,1.027791,0.750584
7.7,1.027793,0.750581
7.71,1.027794,0.750579
7.72,1.027795,0.750577
7.73,1.027795,0.750578
7.74,1.027795,0.750582
7.75,1.027793,0.750589
7.76,1.027791,0.750597
7.77,1.027788,0.750605
7.78,1.027786,0.750611
7.79,1.027784,0.750614
7.8,1.027783,0.750614
7.81,1.027783,0.750611
7.82,1.027783,0.750605
7.83,1.027784,0.750597
7.84,1.027786,0.750589
7.85,1.027788,0.750582
7.86,1.02779,0.750576
7.87,1.027792,0.750571
7.88,1.027794,0.750567
7.89,1.027796,0.750564
7.9,1.027797,0.750563
7.91,1.027798,0.750564
7.92,1.027798,0.750567
7.93,1.027797,0.750571
7.94,1.027797,0.750575
7.95,1.027796,0.750579
7.96,1.027794,0.750581
7.97,1.027794,0.750582
7.98,1.027793,0.750581
7.99,1.027793,0.750577
8,1.027793,0.75057
8.01,1.027794,0.75056
8.02,1.027795,0.750549
8.03,1.027797,0.750536
8.04,1.027799,0.750524
8.05,1.027802,0.750512
8.06,1.027804,0.750504
8.07,1.027806,0.750499
8.08,1.027807,0.750498
8.09,1.027807,0.750501
8.1,1.027807,0.750507
8.11,1.027806,0.750514
8.12,1.027805,0.750521
8.13,1.027804,0.750527
8.14,1.027803,0.750533
8.15,1.027802,0.750538
8.16,1.027801,0.750542
8.17,1.027799,0.750546
8.18,1.027797,0.75055
8.19,1.027796,0.750554
8.2,1.027794,0.750558
8.21,1.027793,0.750563
8.22,1.027792,0.750569
8.23,1.027792,0.750576
8.24,1.027791,0.750582
8.25,1.027791,0.750588
8.26,1.027792,0.750592
8.27,1.027792,0.750594
8.28,1.027793,0.750595
8.29,1.027793,0.750594
8.3,1.027793,0.750591
8.31,1.027793,0.750588
8.32,1.027794,0.750584
8.33,1.027794,0.750579
8.34,1.027795,0.750575
8.35,1.027795,0.750571
8.36,1.027795,0.75057
8.37,1.027796,0.75057
8.38,1.027796,0.750572
8.39,1.027796,0.750575
8.4,1.027797,0.750577
8.41,1.027797,0.750578
8.42,1.027799,0.750576
8.43,1.027801,0.750571
8.44,1.027803,0.750565
8.45,1.027805,0.750558
8.46,1.027807,0.750554
8.47,1.027808,0.750553
8.48,1.027809,0.750557
8.49,1.027808,0.750565
8.5,1.027805,0.750577
8.51,1.027802,0.750593
8.52,1.027799,0.750609
8.53,1.027795,0.750624
8.54,1.027792,0.750636
8.55,1.02779,0.750642
8.56,1.027789,0.750642
8.57,1.02779,0.750633
8.58,1.027792,0.750618
8.59,1.027796,0.750599
8.6,1.0278,0.750578
8.61,1.027803,0.750559
8.62,1.027807,0.750542
8.63,1.027809,0.750529
8.64,1.027811,0.750519
8.65,1.027813,0.750513
8.66,1.027813,0.750511
8.67,1.027812,0.750513
8.68,1.02781,0.750519
8.69,1.027807,0.750529
8.7,1.027803,0.75054
8.71,1.027799,0.750554
8.72,1.027795,0.750568
8.73,1.027791,0.750582
8.74,1.027787,0.750594
8.75,1.027784,0.750605
8.76,1.027782,0.750613
8.77,1.027781,0.750617
8.78,1.027781,0.750616
8.79,1.027782,0.75061
8.8,1.027784,0.7506
8.81,1.027787,0.750586
8.82,1.027791,0.75057
8.83,1.027794,0.750554
8.84,1.027797,0.75054
8.85,1.027799,0.750529
8.86,1.027799,0.750521
8.87,1.027799,0.750515
8.88,1.027798,0.750513
8.89,1.027796,0.750512
8.9,1.027794,0.750513
8.91,1.027793,0.750514
8.92,1.027791,0.750515
8.93,1.027791,0.750517
8.94,1.027791,0.750518
8.95,1.027792,0.75052
8.96,1.027794,0.75052
8.97,1.027796,0.75052
8.98,1.027799,0.750519
8.99,1.027802,0.750516
9,1.027805,0.750511
9.01,1.027808,0.750504
9.02,1.027811,0.750495
9.03,1.027813,0.750487
9.04,1.027815,0.75048
9.05,1.027816,0.750475
9.06,1.027815,0.750473
9.07,1.027814,0.750475
9.08,1.027813,0.750481
9.09,1.027811,0.750491
9.1,1.027809,0.750501
9.11,1.027807,0.750512
9.12,1.027805,0.750522
9.13,1.027804,0.75053
9.14,1.027804,0.750535
9.15,1.027804,0.750538
9.16,1.027804,0.750537
9.17,1.027804,0.750535
9.18,1.027805,0.750531
9.19,1.027806,0.750529
9.2,1.027807,0.750528
9.21,1.027807,0.75053
9.22,1.027808,0.750534
9.23,1.027808,0.750539
9.24,1.027808,0.750544
9.25,1.027809,0.750548
9.26,1.027809,0.750552
9.27,1.027808,0.750556
9.28,1.027808,0.750558
9.29,1.027807,0.750559
9.3,1.027806,0.750558
9.31,1.027805,0.750556
9.32,1.027805,0.750551
9.33,1.027804,0.750546
9.34,1.027803,0.750542
9.35,1.027802,0.750538
9.36,1.027801,0.750539
9.37,1.0278,0.750542
9.38,1.027799,0.75055
9.39,1.027799,0.750559
9.4,1.027798,0.750569
9.41,1.027798,0.750577
9.42,1.027798,0.750583
9.43,1.027799,0.750586
9.44,1.0278,0.750587
9.45,1.027801,0.750585
9.46,1.027802,0.750583
9.47,1.027803,0.75058
9.48,1.027803,0.750578
9.49,1.027803,0.750578
9.5,1.027803,0.75058
9.51,1.027802,0.750586
9.52,1.0278,0.750593
9.53,1.027799,0.750601
9.54,1.027797,0.750608
9.55,1.027796,0.750613
9.56,1.027795,0.750616
9.57,1.027795,0.750616
9.58,1.027794,0.750612
9.59,1.027794,0.750606
9.6,1.027793,0.750597
9.61,1.027793,0.750588
9.62,1.027792,0.750579
9.63,1.027792,0.750571
9.64,1.027791,0.750565
9.65,1.02779,0.75056
9.66,1.027789,0.750557
9.67,1.027788,0.750555
9.68,1.027788,0.750552
9.69,1.027788,0.750549
9.7,1.027789,0.750547
9.71,1.02779,0.750545
9.72,1.027791,0.750545
9.73,1.027792,0.750546
9.74,1.027793,0.750548
9.75,1.027794,0.750551
9.76,1.027795,0.750554
9.77,1.027795,0.750557
9.78,1.027796,0.75056
9.79,1.027796,0.750561
9.8,1.027796,0.750561
9.81,1.027796,0.750558
9.82,1.027797,0.750555
9.83,1.027797,0.750552
9.84,1.027798,0.750548
9.85,1.027798,0.750546
9.86,1.027798,0.750546
9.87,1.027797,0.750546
9.88,1.027797,0.750548
9.89,1.027796,0.750549
9.9,1.027795,0.750549
9.91,1.027795,0.750547
9.92,1.027795,0.750544
9.93,1.027796,0.750541
9.94,1.027797,0.75054
9.95,1.027798,0.75054
9.96,1.027798,0.750544
