b:tnow in s,s:ut in p.u.,s:cur1 in p.u.
1.05,1.063493,0.764401
1.06,1.063491,0.764403
1.07,1.063491,0.764401
1.08,1.063491,0.764397
1.09,1.063492,0.764389
1.1,1.063494,0.764381
1.11,1.063495,0.764371
1.12,1.063497,0.764359
1.13,1.0635,0.764347
1.14,1.063503,0.764336
1.15,1.063507,0.764327
1.16,1.063509,0.764323
1.17,1.063512,0.764324
1.18,1.063513,0.76433
1.19,1.063514,0.764341
1.2,1.063515,0.764356
1.21,1.063514,0.764371
1.22,1.063514,0.764387
1.23,1.063513,0.7644
1.24,1.063511,0.764411
1.25,1.063509,0.764421
1.26,1.063507,0.764429
1.27,1.063504,0.764438
1.28,1.0635,0.764447
1.29,1.063495,0.764457
1.3,1.063489,0.764468
1.31,1.063483,0.764478
1.32,1.063478,0.764486
1.33,1.063475,0.764493
1.34,1.063473,0.764497
1.35,1.063472,0.764499
1.36,1.063473,0.764499
1.37,1.063475,0.764499
1.38,1.063478,0.764498
1.39,1.063482,0.764495
1.4,1.063487,0.76449
1.41,1.063492,0.764482
1.42,1.063496,0.764473
1.43,1.0635,0.764463
1.44,1.063502,0.764453
1.45,1.063502,0.764445
1.46,1.063501,0.764439
1.47,1.063499,0.764435
1.48,1.063495,0.764434
1.49,1.063492,0.764434
1.5,1.063488,0.764436
1.51,1.063485,0.764439
1.52,1.063483,0.764441
1.53,1.063482,0.764442
1.54,1.063482,0.764442
1.55,1.063483,0.764442
1.56,1.063485,0.764441
1.57,1.063488,0.764441
1.58,1.06349,0.764442
1.59,1.063493,0.764445
1.6,1.063496,0.764447
1.61,1.063498,0.76445
1.62,1.063501,0.764451
1.63,1.063503,0.764451
1.64,1.063504,0.764447
1.65,1.063505,0.76444
1.66,1.063506,0.764429
1.67,1.063506,0.764415
1.68,1.063506,0.7644
1.69,1.063505,0.764386
1.7,1.063503,0.764374
1.71,1.063501,0.764366
1.72,1.063498,0.764361
1.73,1.063496,0.764361
1.74,1.063493,0.764365
1.75,1.063492,0.76437
1.76,1.063491,0.764375
1.77,1.063492,0.764378
1.78,1.063493,0.764378
1.79,1.063495,0.764375
1.8,1.063498,0.76437
1.81,1.063502,0.764364
1.82,1.063505,0.764358
1.83,1.063509,0.764355
1.84,1.063511,0.764354
1.85,1.063513,0.764358
1.86,1.063514,0.764364
1.87,1.063514,0.764373
1.88,1.063513,0.764384
1.89,1.063512,0.764396
1.9,1.063511,0.764406
1.91,1.063509,0.764415
1.92,1.063508,0.764421
1.93,1.063508,0.764425
1.94,1.063508,0.764427
1.95,1.063508,0.764426
1.96,1.063508,0.764422
1.97,1.063508,0.764416
1.98,1.063508,0.764409
1.99,1.063507,0.764402
2,1.063507,0.764395
2.01,1.063506,0.764389
2.02,1.063505,0.764385
2.03,1.063504,0.764383
2.04,1.063504,0.764383
2.05,1.063503,0.764385
2.06,1.063502,0.764387
2.07,1.063502,0.76439
2.08,1.063503,0.764392
2.09,1.063503,0.764394
2.1,1.063504,0.764395
2.11,1.063505,0.764396
2.12,1.063506,0.764396
2.13,1.063506,0.764397
2.14,1.063507,0.764398
2.15,1.063507,0.764398
2.16,1.063507,0.764398
2.17,1.063508,0.764397
2.18,1.063508,0.764396
2.19,1.063508,0.764393
2.2,1.063509,0.764388
2.21,1.063509,0.764382
2.22,1.06351,0.764376
2.23,1.063511,0.76437
2.24,1.063512,0.764366
2.25,1.063513,0.764364
2.26,1.063514,0.764365
2.27,1.063514,0.764368
2.28,1.063514,0.764374
2.29,1.063513,0.764383
2.3,1.063512,0.764394
2.31,1.063511,0.764405
2.32,1.06351,0.764415
2.33,1.06351,0.764421
2.34,1.063511,0.764423
2.35,1.063512,0.76442
2.36,1.063514,0.764414
2.37,1.063516,0.764405
2.38,1.063518,0.764398
2.39,1.063519,0.764393
2.4,1.06352,0.764392
2.41,1.063519,0.764396
2.42,1.063519,0.764403
2.43,1.063517,0.764413
2.44,1.063515,0.764425
2.45,1.063513,0.764436
2.46,1.063511,0.764447
2.47,1.063509,0.764456
2.48,1.063506,0.764463
2.49,1.063504,0.764466
2.5,1.063502,0.764465
2.51,1.063501,0.764462
2.52,1.0635,0.764457
2.53,1.0635,0.764453
2.54,1.063499,0.76445
2.55,1.063498,0.76445
2.56,1.063498,0.764452
2.57,1.063497,0.764455
2.58,1.063497,0.764459
2.59,1.063497,0.764463
2.6,1.063498,0.764464
2.61,1.063498,0.764463
2.62,1.063498,0.764459
2.63,1.063498,0.764454
2.64,1.063498,0.764446
2.65,1.063498,0.764438
2.66,1.063497,0.764429
2.67,1.063497,0.76442
2.68,1.063497,0.764409
2.69,1.063497,0.7644
2.7,1.063496,0.764391
2.71,1.063496,0.764385
2.72,1.063495,0.764381
2.73,1.063494,0.764379
2.74,1.063494,0.764378
2.75,1.063493,0.764376
2.76,1.063493,0.764374
2.77,1.063493,0.764371
2.78,1.063494,0.764366
2.79,1.063494,0.764359
2.8,1.063496,0.764351
2.81,1.063498,0.764341
2.82,1.063499,0.764331
2.83,1.063501,0.764322
2.84,1.063503,0.764318
2.85,1.063504,0.764316
2.86,1.063505,0.764318
2.87,1.063507,0.764322
2.88,1.063508,0.764329
2.89,1.06351,0.764338
2.9,1.063511,0.764348
2.91,1.063512,0.764358
2.92,1.063513,0.764367
2.93,1.063514,0.764375
2.94,1.063514,0.764381
2.95,1.063515,0.764384
2.96,1.063514,0.764386
2.97,1.063514,0.764386
2.98,1.063513,0.764385
2.99,1.063512,0.764385
3,1.063512,0.764385
3.01,1.063511,0.764386
3.02,1.063511,0.764389
3.03,1.06351,0.764395
3.04,1.063509,0.764402
3.05,1.063509,0.764409
3.06,1.063509,0.764416
3.07,1.063509,0.764424
3.08,1.063508,0.764433
3.09,1.063506,0.764443
3.1,1.063504,0.764452
3.11,1.063501,0.76446
3.12,1.063499,0.764465
3.13,1.063497,0.764464
3.14,1.063496,0.764459
3.15,1.063496,0.764451
3.16,1.063497,0.76444
3.17,1.063498,0.76443
3.18,1.063499,0.76442
3.19,1.063499,0.764414
3.2,1.0635,0.764412
3.21,1.063499,0.764413
3.22,1.063498,0.764416
3.23,1.063497,0.764421
3.24,1.063496,0.764427
3.25,1.063494,0.764431
3.26,1.063493,0.764432
3.27,1.063493,0.764429
3.28,1.063493,0.764422
3.29,1.063495,0.764412
3.3,1.063497,0.764399
3.31,1.0635,0.764385
3.32,1.063503,0.764373
3.33,1.063506,0.764363
3.34,1.063507,0.764358
3.35,1.063508,0.764357
3.36,1.063508,0.76436
3.37,1.063507,0.764365
3.38,1.063505,0.764371
3.39,1.063503,0.764378
3.4,1.063501,0.764386
3.41,1.063499,0.764392
3.42,1.063497,0.764396
3.43,1.063495,0.764399
3.44,1.063494,0.764401
3.45,1.063494,0.764402
3.46,1.063493,0.764402
3.47,1.063493,0.764402
3.48,1.063493,0.7644
3.49,1.063494,0.764398
3.5,1.063494,0.764396
3.51,1.063495,0.764392
3.52,1.063496,0.764387
3.53,1.063498,0.764381
3.54,1.063499,0.764373
3.55,1.063501,0.764366
3.56,1.063502,0.764359
3.57,1.063504,0.764353
3.58,1.063505,0.764348
3.59,1.063506,0.764346
3.6,1.063507,0.764346
3.61,1.063507,0.764348
3.62,1.063507,0.764352
3.63,1.063507,0.764358
3.64,1.063507,0.764364
3.65,1.063506,0.764371
3.66,1.063505,0.76438
3.67,1.063503,0.76439
3.68,1.063501,0.7644
3.69,1.063499,0.764409
3.7,1.063496,0.764416
3.71,1.063494,0.764421
3.72,1.063492,0.764424
3.73,1.06349,0.764425
3.74,1.063489,0.764425
3.75,1.063489,0.764424
3.76,1.06349,0.764422
3.77,1.063492,0.764418
3.78,1.063494,0.764415
3.79,1.063496,0.764411
3.8,1.063498,0.764408
3.81,1.0635,0.764409
3.82,1.0635,0.764413
3.83,1.0635,0.76442
3.84,1.0635,0.764429
3.85,1.063498,0.764438
3.86,1.063497,0.764447
3.87,1.063496,0.764453
3.88,1.063494,0.764457
3.89,1.063493,0.764459
3.9,1.063493,0.764458
3.91,1.063493,0.764454
3.92,1.063494,0.764447
3.93,1.063496,0.764437
3.94,1.063497,0.764426
3.95,1.063499,0.764415
3.96,1.0635,0.764406
3.97,1.063501,0.764399
3.98,1.0635,0.764396
3.99,1.063499,0.764396
4,1.063496,0.7644
4.01,1.063493,0.764408
4.02,1.06349,0.764419
4.03,1.063486,0.764431
4.04,1.063483,0.764442
4.05,1.063481,0.764453
4.06,1.063479,0.764461
4.07,1.063478,0.764465
4.08,1.063479,0.764464
4.09,1.063482,0.76446
4.1,1.063486,0.764452
4.11,1.06349,0.764443
4.12,1.063495,0.764434
4.13,1.0635,0.764426
4.14,1.063503,0.764423
4.15,1.063505,0.764425
4.16,1.063505,0.764433
4.17,1.063504,0.764443
4.18,1.063502,0.764455
4.19,1.063499,0.764465
4.2,1.063497,0.764471
4.21,1.063495,0.764472
4.22,1.063493,0.764469
4.23,1.063491,0.764462
4.24,1.063488,0.764452
4.25,1.063485,0.764442
4.26,1.063483,0.76443
4.27,1.063481,0.764417
4.28,1.063479,0.764403
4.29,1.06348,0.764388
4.3,1.063482,0.764372
4.31,1.063486,0.764357
4.32,1.063491,0.764344
4.33,1.063497,0.764333
4.34,1.063503,0.764326
4.35,1.063509,0.764324
4.36,1.063513,0.76433
4.37,1.063516,0.764342
4.38,1.063516,0.764359
4.39,1.063515,0.764379
4.4,1.063513,0.764398
4.41,1.063511,0.764415
4.42,1.063509,0.764425
4.43,1.063507,0.76443
4.44,1.063507,0.764429
4.45,1.063506,0.764425
4.46,1.063507,0.764419
4.47,1.063507,0.764413
4.48,1.063507,0.764409
4.49,1.063507,0.764406
4.5,1.063508,0.764405
4.51,1.063508,0.764405
4.52,1.063508,0.764405
4.53,1.063509,0.764405
4.54,1.063509,0.764405
4.55,1.063509,0.764404
4.56,1.063508,0.764402
4.57,1.063507,0.764401
4.58,1.063506,0.7644
4.59,1.063504,0.764401
4.6,1.063503,0.764402
4.61,1.063501,0.764404
4.62,1.0635,0.764407
4.63,1.063498,0.764411
4.64,1.063497,0.764416
4.65,1.063496,0.764421
4.66,1.063494,0.764428
4.67,1.063493,0.764433
4.68,1.063492,0.764437
4.69,1.063491,0.764438
4.7,1.063491,0.764437
4.71,1.063491,0.764433
4.72,1.063491,0.764427
4.73,1.063492,0.764419
4.74,1.063493,0.76441
4.75,1.063495,0.764401
4.76,1.063497,0.764392
4.77,1.063499,0.764382
4.78,1.063502,0.764372
4.79,1.063506,0.764362
4.8,1.063509,0.764355
4.81,1.063511,0.764351
4.82,1.063512,0.764352
4.83,1.063513,0.764356
4.84,1.063512,0.764364
4.85,1.063511,0.764372
4.86,1.06351,0.764381
4.87,1.063508,0.764388
4.88,1.063507,0.764394
4.89,1.063506,0.764398
4.9,1.063506,0.7644
4.91,1.063506,0.764402
4.92,1.063506,0.764403
4.93,1.063505,0.764406
4.94,1.063504,0.764409
4.95,1.063503,0.764413
4.96,1.063501,0.764417
4.97,1.063498,0.76442
4.98,1.063495,0.764422
4.99,1.063492,0.764424
5,1.063489,0.764423
5.01,1.063488,0.764419
5.02,1.063488,0.76441
5.03,1.063489,0.764398
5.04,1.063491,0.764383
5.05,1.063494,0.764369
5.06,1.063497,0.764356
5.07,1.0635,0.764346
5.08,1.063503,0.764338
5.09,1.063505,0.764333
5.1,1.063507,0.76433
5.11,1.063508,0.76433
5.12,1.063509,0.764332
5.13,1.06351,0.764335
5.14,1.063511,0.764339
5.15,1.063511,0.764346
5.16,1.063511,0.764354
5.17,1.063511,0.764364
5.18,1.06351,0.764378
5.19,1.063508,0.764394
5.2,1.063505,0.764412
5.21,1.063502,0.764432
5.22,1.063499,0.764453
5.23,1.063496,0.764472
5.24,1.063494,0.764488
5.25,1.063494,0.7645
5.26,1.063494,0.764506
5.27,1.063495,0.764506
5.28,1.063498,0.7645
5.29,1.0635,0.764488
5.3,1.063503,0.764472
5.31,1.063506,0.764454
5.32,1.063507,0.764436
5.33,1.063508,0.76442
5.34,1.063508,0.764406
5.35,1.063506,0.764397
5.36,1.063503,0.764393
5.37,1.063499,0.764394
5.38,1.063494,0.764399
5.39,1.06349,0.764408
5.4,1.063486,0.764417
5.41,1.063483,0.764424
5.42,1.063481,0.764429
5.43,1.06348,0.764432
5.44,1.06348,0.764431
5.45,1.063482,0.764428
5.46,1.063484,0.764423
5.47,1.063486,0.764417
5.48,1.063489,0.764411
5.49,1.063492,0.764404
5.5,1.063494,0.764397
5.51,1.063496,0.764388
5.52,1.063499,0.76438
5.53,1.063501,0.764371
5.54,1.063503,0.764364
5.55,1.063506,0.764357
5.56,1.063508,0.764352
5.57,1.063511,0.764348
5.58,1.063512,0.764345
5.59,1.063513,0.764347
5.6,1.063513,0.764352
5.61,1.063512,0.76436
5.62,1.06351,0.764371
5.63,1.063508,0.764383
5.64,1.063505,0.764394
5.65,1.063503,0.764404
5.66,1.063501,0.764411
5.67,1.0635,0.764416
5.68,1.0635,0.764421
5.69,1.063499,0.764423
5.7,1.0635,0.764425
5.71,1.0635,0.764425
5.72,1.0635,0.764423
5.73,1.0635,0.764421
5.74,1.0635,0.764418
5.75,1.0635,0.764413
5.76,1.0635,0.764408
5.77,1.063499,0.764402
5.78,1.063499,0.764394
5.79,1.063498,0.764385
5.8,1.063498,0.764377
5.81,1.063498,0.764369
5.82,1.063497,0.764363
5.83,1.063498,0.764358
5.84,1.063498,0.764355
5.85,1.063498,0.764354
5.86,1.063499,0.764354
5.87,1.063499,0.764354
5.88,1.0635,0.764356
5.89,1.0635,0.764357
5.9,1.063501,0.764358
5.91,1.063502,0.764358
5.92,1.063502,0.764357
5.93,1.063503,0.764355
5.94,1.063503,0.764351
5.95,1.063504,0.764347
5.96,1.063504,0.764342
5.97,1.063505,0.764339
5.98,1.063505,0.764339
5.99,1.063506,0.764343
6,1.063506,0.764352
6.01,1.063506,0.764366
6.02,1.063505,0.764385
6.03,1.063505,0.764408
6.04,1.063503,0.764433
6.05,1.063502,0.764457
6.06,1.063501,0.764478
6.07,1.0635,0.764493
6.08,1.063499,0.764502
6.09,1.063498,0.764506
6.1,1.063497,0.764504
6.11,1.063495,0.764498
6.12,1.063493,0.764491
6.13,1.063491,0.764482
6.14,1.063487,0.764475
6.15,1.063484,0.764469
6.16,1.06348,0.764465
6.17,1.063477,0.764462
6.18,1.063475,0.764461
6.19,1.063474,0.764462
6.2,1.063474,0.764463
6.21,1.063475,0.764463
6.22,1.063479,0.764461
6.23,1.063483,0.764457
6.24,1.063489,0.764449
6.25,1.063496,0.764437
6.26,1.063503,0.764423
6.27,1.06351,0.764407
6.28,1.063516,0.764393
6.29,1.06352,0.764381
6.3,1.063522,0.764372
6.31,1.063523,0.764367
6.32,1.063522,0.764365
6.33,1.06352,0.764368
6.34,1.063517,0.764373
6.35,1.063514,0.76438
6.36,1.063512,0.764388
6.37,1.06351,0.764396
6.38,1.063508,0.764403
6.39,1.063507,0.76441
6.4,1.063507,0.764416
6.41,1.063507,0.76442
6.42,1.063507,0.764422
6.43,1.063508,0.764421
6.44,1.063508,0.764416
6.45,1.063509,0.764408
6.46,1.06351,0.764397
6.47,1.063511,0.764385
6.48,1.063511,0.764371
6.49,1.063512,0.764358
6.5,1.063511,0.764346
6.51,1.063511,0.764338
6.52,1.063509,0.764334
6.53,1.063507,0.764333
6.54,1.063504,0.764336
6.55,1.063501,0.764342
6.56,1.063498,0.76435
6.57,1.063494,0.764361
6.58,1.063492,0.764372
6.59,1.06349,0.764382
6.6,1.063488,0.764391
6.61,1.063487,0.7644
6.62,1.063486,0.764407
6.63,1.063486,0.764413
6.64,1.063485,0.764419
6.65,1.063484,0.764422
6.66,1.063484,0.764424
6.67,1.063485,0.764423
6.68,1.063486,0.764422
6.69,1.063487,0.76442
6.7,1.063489,0.764418
6.71,1.063491,0.764415
6.72,1.063494,0.76441
6.73,1.063497,0.7644
6.74,1.063501,0.764387
6.75,1.063505,0.76437
6.76,1.063509,0.764354
6.77,1.063513,0.764339
6.78,1.063515,0.764328
6.79,1.063517,0.764322
6.8,1.063518,0.76432
6.81,1.063517,0.764324
6.82,1.063516,0.764331
6.83,1.063513,0.764341
6.84,1.06351,0.764351
6.85,1.063507,0.764362
6.86,1.063504,0.764372
6.87,1.063501,0.764383
6.88,1.063498,0.764395
6.89,1.063496,0.764407
6.9,1.063494,0.764418
6.91,1.063493,0.764428
6.92,1.063492,0.764436
6.93,1.063493,0.764441
6.94,1.063495,0.764445
6.95,1.063498,0.764446
6.96,1.063501,0.764445
6.97,1.063504,0.764442
6.98,1.063507,0.76444
6.99,1.06351,0.764438
7,1.063511,0.764438
7.01,1.063512,0.764439
7.02,1.063511,0.764442
7.03,1.06351,0.764447
7.04,1.063508,0.764452
7.05,1.063507,0.764456
7.06,1.063505,0.764457
7.07,1.063505,0.764455
7.08,1.063505,0.764451
7.09,1.063505,0.764444
7.1,1.063506,0.764436
7.11,1.063506,0.764428
7.12,1.063507,0.764421
7.13,1.063507,0.764416
7.14,1.063507,0.764415
7.15,1.063506,0.764416
7.16,1.063505,0.764421
7.17,1.063503,0.764428
7.18,1.063501,0.764436
7.19,1.063499,0.764444
7.2,1.063499,0.764451
7.21,1.063499,0.764455
7.22,1.063501,0.764456
7.23,1.063503,0.764453
7.24,1.063506,0.764445
7.25,1.063509,0.764433
7.26,1.063512,0.764417
7.27,1.063515,0.7644
7.28,1.063517,0.764383
7.29,1.063518,0.764367
7.3,1.063519,0.764355
7.31,1.063518,0.764347
7.32,1.063518,0.764343
7.33,1.063517,0.764343
7.34,1.063515,0.764346
7.35,1.063513,0.764352
7.36,1.063511,0.76436
7.37,1.063508,0.764368
7.38,1.063506,0.764377
7.39,1.063504,0.764385
7.4,1.063502,0.764391
7.41,1.063501,0.764396
7.42,1.0635,0.764399
7.43,1.0635,0.764399
7.44,1.0635,0.764397
7.45,1.063501,0.764394
7.46,1.063501,0.76439
7.47,1.063501,0.764387
7.48,1.063501,0.764385
7.49,1.0635,0.764383
7.5,1.0635,0.76438
7.51,1.0635,0.764375
7.52,1.063502,0.764369
7.53,1.063504,0.764361
7.54,1.063507,0.764351
7.55,1.063509,0.764341
7.56,1.063512,0.764332
7.57,1.063514,0.764326
7.58,1.063515,0.764323
7.59,1.063515,0.764325
7.6,1.063512,0.764335
7.61,1.063508,0.764351
7.62,1.063503,0.764372
7.63,1.063497,0.764397
7.64,1.063492,0.764422
7.65,1.063487,0.764444
7.66,1.063485,0.764461
7.67,1.063483,0.764473
7.68,1.063484,0.76448
7.69,1.063486,0.764481
7.7,1.063488,0.764477
7.71,1.063491,0.764469
7.72,1.063493,0.764459
7.73,1.063496,0.764448
7.74,1.063498,0.764438
7.75,1.063498,0.76443
7.76,1.063498,0.764424
7.77,1.063498,0.76442
7.78,1.063497,0.764417
7.79,1.063497,0.764413
7.8,1.063496,0.764409
7.81,1.063497,0.764405
7.82,1.063497,0.764403
7.83,1.063497,0.764402
7.84,1.063498,0.764405
7.85,1.063498,0.76441
7.86,1.063499,0.764418
7.87,1.0635,0.764425
7.88,1.063502,0.764432
7.89,1.063503,0.764437
7.9,1.063505,0.764439
7.91,1.063506,0.764438
7.92,1.063506,0.764433
7.93,1.063506,0.764424
7.94,1.063506,0.764414
7.95,1.063505,0.764401
7.96,1.063504,0.764388
7.97,1.063503,0.764375
7.98,1.063502,0.764363
7.99,1.063501,0.764353
8,1.063501,0.764345
8.01,1.0635,0.76434
8.02,1.063501,0.764336
8.03,1.063501,0.764335
8.04,1.063503,0.764337
8.05,1.063505,0.764341
8.06,1.063506,0.764349
8.07,1.063508,0.764358
8.08,1.063509,0.76437
8.09,1.063509,0.764383
8.1,1.063509,0.764396
8.11,1.063507,0.764408
8.12,1.063506,0.764419
8.13,1.063503,0.764428
8.14,1.063501,0.764435
8.15,1.063498,0.764438
8.16,1.063495,0.764439
8.17,1.063492,0.764436
8.18,1.063489,0.764432
8.19,1.063486,0.764426
8.2,1.063485,0.764419
8.21,1.063484,0.764412
8.22,1.063484,0.764406
8.23,1.063484,0.764402
8.24,1.063486,0.764401
8.25,1.063488,0.764402
8.26,1.063491,0.764406
8.27,1.063493,0.76441
8.28,1.063496,0.764415
8.29,1.063497,0.76442
8.3,1.063499,0.764425
8.31,1.063499,0.76443
8.32,1.063499,0.764436
8.33,1.063498,0.764442
8.34,1.063497,0.76445
8.35,1.063495,0.764461
8.36,1.063493,0.764473
8.37,1.063491,0.764486
8.38,1.06349,0.764499
8.39,1.063489,0.764511
8.4,1.063489,0.76452
8.41,1.06349,0.764526
8.42,1.063492,0.764527
8.43,1.063495,0.764523
8.44,1.063499,0.764515
8.45,1.063503,0.764504
8.46,1.063507,0.764494
8.47,1.063509,0.764485
8.48,1.06351,0.76448
8.49,1.06351,0.764479
8.5,1.063508,0.764482
8.51,1.063504,0.76449
8.52,1.063499,0.764499
8.53,1.063494,0.764509
8.54,1.063489,0.764518
8.55,1.063485,0.764522
8.56,1.063483,0.76452
8.57,1.063482,0.764511
8.58,1.063483,0.764493
8.59,1.063486,0.764468
8.6,1.063489,0.764439
8.61,1.063493,0.76441
8.62,1.063497,0.764381
8.63,1.0635,0.764355
8.64,1.063504,0.764334
8.65,1.063506,0.764318
8.66,1.063508,0.764308
8.67,1.063508,0.764306
8.68,1.063507,0.764308
8.69,1.063504,0.764314
8.7,1.063502,0.764322
8.71,1.063498,0.764332
8.72,1.063495,0.764344
8.73,1.063491,0.764357
8.74,1.063488,0.76437
8.75,1.063486,0.764382
8.76,1.063484,0.764393
8.77,1.063483,0.764401
8.78,1.063483,0.764404
8.79,1.063485,0.764402
8.8,1.063487,0.764395
8.81,1.06349,0.764384
8.82,1.063493,0.764371
8.83,1.063495,0.764359
8.84,1.063496,0.76435
8.85,1.063496,0.764345
8.86,1.063495,0.764344
8.87,1.063492,0.764347
8.88,1.063489,0.764353
8.89,1.063486,0.76436
8.9,1.063483,0.764368
8.91,1.063481,0.764377
8.92,1.06348,0.764385
8.93,1.06348,0.764393
8.94,1.063482,0.7644
8.95,1.063484,0.764403
8.96,1.063487,0.764404
8.97,1.063491,0.764402
8.98,1.063496,0.764397
8.99,1.0635,0.764389
9,1.063505,0.76438
9.01,1.063509,0.764369
9.02,1.063513,0.764358
9.03,1.063516,0.764346
9.04,1.063518,0.764335
9.05,1.063519,0.764326
9.06,1.063519,0.76432
9.07,1.063517,0.764317
9.08,1.063515,0.764317
9.09,1.063513,0.76432
9.1,1.06351,0.764323
9.11,1.063508,0.764327
9.12,1.063507,0.764331
9.13,1.063505,0.764335
9.14,1.063504,0.76434
9.15,1.063503,0.764346
9.16,1.063503,0.764353
9.17,1.063504,0.76436
9.18,1.063505,0.764366
9.19,1.063506,0.764373
9.2,1.063507,0.764381
9.21,1.063508,0.764391
9.22,1.063508,0.7644
9.23,1.063508,0.76441
9.24,1.063508,0.764417
9.25,1.063508,0.764423
9.26,1.063507,0.764427
9.27,1.063505,0.764429
9.28,1.063504,0.764429
9.29,1.063503,0.764426
9.3,1.063501,0.764421
9.31,1.063501,0.764414
9.32,1.0635,0.764404
9.33,1.0635,0.764394
9.34,1.0635,0.764385
9.35,1.0635,0.764376
9.36,1.063501,0.764371
9.37,1.063501,0.764369
9.38,1.063501,0.764372
9.39,1.063502,0.764378
9.4,1.063502,0.764386
9.41,1.063502,0.764394
9.42,1.063503,0.764401
9.43,1.063503,0.764407
9.44,1.063503,0.764412
9.45,1.063504,0.764414
9.46,1.063505,0.764414
9.47,1.063506,0.764411
9.48,1.063507,0.764406
9.49,1.063507,0.764402
9.5,1.063507,0.764399
9.51,1.063507,0.764398
9.52,1.063506,0.7644
9.53,1.063505,0.764403
9.54,1.063504,0.764409
9.55,1.063503,0.764417
9.56,1.063501,0.764425
9.57,1.0635,0.764434
9.58,1.063498,0.764443
9.59,1.063496,0.764452
9.6,1.063494,0.76446
9.61,1.063492,0.764467
9.62,1.063489,0.764475
9.63,1.063487,0.764483
9.64,1.063484,0.76449
9.65,1.063482,0.764497
9.66,1.063481,0.764503
9.67,1.06348,0.764506
9.68,1.06348,0.764507
9.69,1.063481,0.764505
9.7,1.063483,0.7645
9.71,1.063486,0.764493
9.72,1.063489,0.764484
9.73,1.063493,0.764474
9.74,1.063496,0.764464
9.75,1.063498,0.764456
9.76,1.0635,0.764449
9.77,1.063502,0.764445
9.78,1.063503,0.764443
9.79,1.063503,0.764442
9.8,1.063503,0.76444
9.81,1.063503,0.764438
9.82,1.063503,0.764435
9.83,1.063503,0.76443
9.84,1.063503,0.764424
9.85,1.063502,0.764418
9.86,1.063501,0.764413
9.87,1.0635,0.764409
9.88,1.063497,0.764407
9.89,1.063495,0.764406
9.9,1.063493,0.764406
9.91,1.063491,0.764406
9.92,1.06349,0.764405
9.93,1.06349,0.764404
9.94,1.06349,0.764405
9.95,1.063491,0.764407
9.96,1.063492,0.764412
