b:tnow in s,s:ut in p.u.,s:cur1 in p.u.
2.24,0.997215,0.803955
2.25,0.997215,0.803959
2.26,0.997215,0.803969
2.27,0.997214,0.803985
2.28,0.997213,0.804004
2.29,0.997212,0.804027
2.3,0.99721,0.80405
2.31,0.997209,0.804073
2.32,0.997209,0.804094
2.33,0.997209,0.804109
2.34,0.99721,0.804117
2.35,0.997212,0.804117
2.36,0.997214,0.804109
2.37,0.997217,0.804097
2.38,0.997219,0.804083
2.39,0.99722,0.80407
2.4,0.997221,0.804061
2.41,0.997221,0.804055
2.42,0.99722,0.804054
2.43,0.997218,0.804057
2.44,0.997216,0.804064
2.45,0.997214,0.804073
2.46,0.997212,0.804085
2.47,0.997209,0.8041
2.48,0.997206,0.804115
2.49,0.997204,0.804129
2.5,0.997202,0.80414
2.51,0.997201,0.804147
2.52,0.9972,0.804152
2.53,0.9972,0.804156
2.54,0.997199,0.80416
2.55,0.997199,0.804165
2.56,0.997199,0.804171
2.57,0.997199,0.804176
2.58,0.997199,0.80418
2.59,0.9972,0.804181
2.6,0.9972,0.804181
2.61,0.9972,0.804177
2.62,0.9972,0.804173
2.63,0.9972,0.804168
2.64,0.997199,0.804165
2.65,0.997198,0.804164
2.66,0.997197,0.804164
2.67,0.997195,0.804165
2.68,0.997194,0.804166
2.69,0.997194,0.804165
2.7,0.997193,0.804163
2.71,0.997193,0.80416
2.72,0.997192,0.804155
2.73,0.997192,0.804147
2.74,0.997192,0.804138
2.75,0.997193,0.804126
2.76,0.997193,0.804114
2.77,0.997193,0.804103
2.78,0.997193,0.804092
2.79,0.997194,0.804083
2.8,0.997194,0.804074
2.81,0.997196,0.804066
2.82,0.997197,0.80406
2.83,0.997198,0.804056
2.84,0.9972,0.804056
2.85,0.997201,0.804057
2.86,0.997203,0.804058
2.87,0.997205,0.804058
2.88,0.997207,0.804056
2.89,0.99721,0.804053
2.9,0.997212,0.804052
2.91,0.997213,0.804052
2.92,0.997215,0.804055
2.93,0.997216,0.80406
2.94,0.997217,0.804064
2.95,0.997217,0.804068
2.96,0.997217,0.804069
2.97,0.997217,0.804069
2.98,0.997217,0.804068
2.99,0.997216,0.804066
3,0.997216,0.804063
3.01,0.997215,0.80406
3.02,0.997215,0.804059
3.03,0.997214,0.804061
3.04,0.997213,0.804067
3.05,0.997212,0.804077
3.06,0.997211,0.80409
3.07,0.99721,0.804107
3.08,0.997208,0.804126
3.09,0.997205,0.804146
3.1,0.997202,0.804165
3.11,0.997199,0.804179
3.12,0.997196,0.804185
3.13,0.997195,0.804181
3.14,0.997195,0.804168
3.15,0.997195,0.804148
3.16,0.997197,0.804126
3.17,0.997198,0.804104
3.18,0.9972,0.804085
3.19,0.997201,0.804073
3.2,0.997202,0.804068
3.21,0.997202,0.804068
3.22,0.997201,0.804072
3.23,0.9972,0.804078
3.24,0.997198,0.804085
3.25,0.997197,0.804092
3.26,0.997196,0.804097
3.27,0.997195,0.8041
3.28,0.997195,0.804099
3.29,0.997197,0.804094
3.3,0.997198,0.804085
3.31,0.997201,0.804073
3.32,0.997203,0.80406
3.33,0.997206,0.804047
3.34,0.997207,0.804037
3.35,0.997208,0.80403
3.36,0.997209,0.804028
3.37,0.997209,0.804031
3.38,0.997208,0.804038
3.39,0.997207,0.804049
3.4,0.997206,0.804063
3.41,0.997204,0.804077
3.42,0.997203,0.80409
3.43,0.997201,0.8041
3.44,0.9972,0.804106
3.45,0.997198,0.80411
3.46,0.997198,0.804111
3.47,0.997197,0.80411
3.48,0.997197,0.804106
3.49,0.997197,0.8041
3.5,0.997198,0.804093
3.51,0.997199,0.804087
3.52,0.9972,0.804081
3.53,0.997202,0.804076
3.54,0.997204,0.804072
3.55,0.997205,0.804071
3.56,0.997206,0.804072
3.57,0.997207,0.804074
3.58,0.997208,0.804079
3.59,0.997208,0.804084
3.6,0.997208,0.80409
3.61,0.997208,0.804096
3.62,0.997207,0.8041
3.63,0.997206,0.804102
3.64,0.997205,0.804102
3.65,0.997204,0.8041
3.66,0.997203,0.804098
3.67,0.997201,0.804096
3.68,0.997199,0.804093
3.69,0.997198,0.80409
3.7,0.997196,0.804085
3.71,0.997195,0.804081
3.72,0.997195,0.804078
3.73,0.997195,0.804075
3.74,0.997195,0.804075
3.75,0.997196,0.804075
3.76,0.997197,0.804076
3.77,0.997199,0.804078
3.78,0.997201,0.804079
3.79,0.997203,0.804078
3.8,0.997205,0.804077
3.81,0.997207,0.804077
3.82,0.997207,0.804079
3.83,0.997208,0.804085
3.84,0.997207,0.804093
3.85,0.997206,0.804103
3.86,0.997205,0.804114
3.87,0.997204,0.804124
3.88,0.997203,0.804133
3.89,0.997202,0.804141
3.9,0.997201,0.804147
3.91,0.9972,0.804151
3.92,0.9972,0.804153
3.93,0.9972,0.804154
3.94,0.997201,0.804154
3.95,0.997201,0.804156
3.96,0.997202,0.804159
3.97,0.997202,0.804162
3.98,0.997201,0.804166
3.99,0.9972,0.804171
4,0.997198,0.804177
4.01,0.997195,0.804185
4.02,0.997192,0.804195
4.03,0.997189,0.804207
4.04,0.997186,0.804219
4.05,0.997183,0.804229
4.06,0.997181,0.804238
4.07,0.997179,0.804242
4.08,0.997179,0.804241
4.09,0.99718,0.804234
4.1,0.997183,0.80422
4.11,0.997187,0.804202
4.12,0.997192,0.80418
4.13,0.997196,0.804159
4.14,0.9972,0.804139
4.15,0.997203,0.804124
4.16,0.997204,0.804112
4.17,0.997203,0.804105
4.18,0.997202,0.804098
4.19,0.997201,0.804092
4.2,0.997199,0.804083
4.21,0.997198,0.804071
4.22,0.997197,0.804057
4.23,0.997195,0.804043
4.24,0.997193,0.804032
4.25,0.997191,0.804023
4.26,0.997189,0.804016
4.27,0.997187,0.804012
4.28,0.997186,0.804007
4.29,0.997187,0.804001
4.3,0.997189,0.803995
4.31,0.997193,0.803988
4.32,0.997198,0.80398
4.33,0.997204,0.803973
4.34,0.99721,0.803968
4.35,0.997215,0.803968
4.36,0.997219,0.803976
4.37,0.99722,0.803993
4.38,0.99722,0.804017
4.39,0.997218,0.804044
4.4,0.997215,0.804071
4.41,0.997211,0.804094
4.42,0.997209,0.804111
4.43,0.997206,0.804122
4.44,0.997205,0.804128
4.45,0.997204,0.80413
4.46,0.997204,0.804131
4.47,0.997204,0.804132
4.48,0.997204,0.804136
4.49,0.997204,0.804142
4.5,0.997205,0.804147
4.51,0.997206,0.804151
4.52,0.997208,0.804153
4.53,0.997209,0.804152
4.54,0.997211,0.804148
4.55,0.997211,0.804142
4.56,0.997211,0.804135
4.57,0.997211,0.804126
4.58,0.99721,0.804118
4.59,0.997208,0.80411
4.6,0.997206,0.804102
4.61,0.997204,0.804095
4.62,0.997202,0.804089
4.63,0.9972,0.804086
4.64,0.997198,0.804088
4.65,0.997196,0.804093
4.66,0.997194,0.8041
4.67,0.997193,0.804106
4.68,0.997191,0.80411
4.69,0.99719,0.804111
4.7,0.99719,0.804111
4.71,0.99719,0.804109
4.72,0.99719,0.804106
4.73,0.99719,0.804104
4.74,0.99719,0.804103
4.75,0.997191,0.804102
4.76,0.997191,0.804102
4.77,0.997193,0.8041
4.78,0.997195,0.804098
4.79,0.997198,0.804094
4.8,0.9972,0.804092
4.81,0.997202,0.804092
4.82,0.997204,0.804095
4.83,0.997204,0.8041
4.84,0.997205,0.804104
4.85,0.997205,0.804106
4.86,0.997205,0.804106
4.87,0.997205,0.804102
4.88,0.997205,0.804095
4.89,0.997205,0.804086
4.9,0.997205,0.804075
4.91,0.997205,0.804064
4.92,0.997205,0.804055
4.93,0.997204,0.804052
4.94,0.997202,0.804053
4.95,0.9972,0.804058
4.96,0.997198,0.804067
4.97,0.997195,0.804079
4.98,0.997192,0.804093
4.99,0.997189,0.804108
5,0.997187,0.804122
5.01,0.997185,0.804133
5.02,0.997184,0.804139
5.03,0.997185,0.804139
5.04,0.997187,0.804134
5.05,0.99719,0.804124
5.06,0.997194,0.804113
5.07,0.997198,0.804101
5.08,0.997201,0.804091
5.09,0.997204,0.804084
5.1,0.997206,0.804081
5.11,0.997208,0.804081
5.12,0.997209,0.804085
5.13,0.997209,0.804092
5.14,0.99721,0.804099
5.15,0.99721,0.804107
5.16,0.99721,0.804113
5.17,0.99721,0.804119
5.18,0.997209,0.804126
5.19,0.997207,0.804134
5.2,0.997204,0.804146
5.21,0.997201,0.804162
5.22,0.997198,0.804179
5.23,0.997196,0.804197
5.24,0.997194,0.804212
5.25,0.997194,0.804223
5.26,0.997194,0.804228
5.27,0.997196,0.804227
5.28,0.997198,0.804219
5.29,0.997201,0.804203
5.3,0.997203,0.804181
5.31,0.997206,0.804154
5.32,0.997207,0.804124
5.33,0.997209,0.804094
5.34,0.997209,0.804067
5.35,0.997208,0.804044
5.36,0.997206,0.804028
5.37,0.997203,0.804019
5.38,0.997199,0.804018
5.39,0.997196,0.804024
5.4,0.997193,0.804034
5.41,0.99719,0.804047
5.42,0.997188,0.804061
5.43,0.997186,0.804074
5.44,0.997186,0.804084
5.45,0.997186,0.804091
5.46,0.997187,0.804094
5.47,0.997188,0.804094
5.48,0.997189,0.804091
5.49,0.99719,0.804084
5.5,0.997192,0.804072
5.51,0.997193,0.804057
5.52,0.997195,0.804039
5.53,0.997197,0.80402
5.54,0.9972,0.804003
5.55,0.997202,0.803988
5.56,0.997205,0.803976
5.57,0.997207,0.803968
5.58,0.99721,0.803964
5.59,0.997211,0.803965
5.6,0.997212,0.803973
5.61,0.997211,0.803988
5.62,0.99721,0.804007
5.63,0.997208,0.80403
5.64,0.997206,0.804055
5.65,0.997204,0.804079
5.66,0.997202,0.804102
5.67,0.9972,0.804121
5.68,0.9972,0.804136
5.69,0.997199,0.804145
5.7,0.997199,0.804149
5.71,0.997199,0.804146
5.72,0.997199,0.80414
5.73,0.997199,0.804131
5.74,0.997198,0.804122
5.75,0.997198,0.804113
5.76,0.997198,0.804105
5.77,0.997197,0.804096
5.78,0.997197,0.804087
5.79,0.997198,0.804077
5.8,0.997198,0.804068
5.81,0.997198,0.804062
5.82,0.997198,0.804058
5.83,0.997199,0.80406
5.84,0.997199,0.804066
5.85,0.9972,0.804078
5.86,0.9972,0.804093
5.87,0.9972,0.804112
5.88,0.9972,0.804132
5.89,0.997199,0.804152
5.9,0.997198,0.804169
5.91,0.997198,0.804183
5.92,0.997197,0.804189
5.93,0.997197,0.804188
5.94,0.997197,0.804178
5.95,0.997198,0.804162
5.96,0.997199,0.80414
5.97,0.997201,0.804118
5.98,0.997202,0.804099
5.99,0.997203,0.804087
6,0.997203,0.804086
6.01,0.997203,0.804096
6.02,0.997202,0.804116
6.03,0.9972,0.804145
6.04,0.997198,0.804178
6.05,0.997196,0.80421
6.06,0.997195,0.804235
6.07,0.997193,0.804249
6.08,0.997192,0.804251
6.09,0.997192,0.80424
6.1,0.997192,0.804219
6.11,0.997192,0.804192
6.12,0.997191,0.804162
6.13,0.99719,0.804134
6.14,0.997188,0.80411
6.15,0.997185,0.804093
6.16,0.997182,0.804082
6.17,0.997179,0.804076
6.18,0.997177,0.804076
6.19,0.997175,0.804078
6.2,0.997175,0.804082
6.21,0.997176,0.804084
6.22,0.997179,0.804082
6.23,0.997184,0.804076
6.24,0.99719,0.804063
6.25,0.997197,0.804044
6.26,0.997204,0.804022
6.27,0.997211,0.803998
6.28,0.997217,0.803977
6.29,0.997222,0.80396
6.3,0.997225,0.80395
6.31,0.997225,0.803946
6.32,0.997224,0.803949
6.33,0.997222,0.803959
6.34,0.997218,0.803974
6.35,0.997214,0.803992
6.36,0.997211,0.804011
6.37,0.997208,0.80403
6.38,0.997205,0.804047
6.39,0.997203,0.80406
6.4,0.997202,0.804069
6.41,0.997202,0.804071
6.42,0.997202,0.804069
6.43,0.997202,0.804061
6.44,0.997203,0.80405
6.45,0.997204,0.804037
6.46,0.997205,0.804026
6.47,0.997206,0.804018
6.48,0.997207,0.804015
6.49,0.997208,0.804018
6.5,0.997208,0.804029
6.51,0.997208,0.804049
6.52,0.997206,0.804076
6.53,0.997204,0.804109
6.54,0.997202,0.804146
6.55,0.997199,0.804185
6.56,0.997195,0.804222
6.57,0.997192,0.804257
6.58,0.997188,0.804288
6.59,0.997185,0.804312
6.6,0.997183,0.804329
6.61,0.997181,0.80434
6.62,0.997179,0.804345
6.63,0.997177,0.804345
6.64,0.997176,0.80434
6.65,0.997175,0.804332
6.66,0.997174,0.804318
6.67,0.997175,0.8043
6.68,0.997177,0.80428
6.69,0.997179,0.804257
6.7,0.997181,0.804232
6.71,0.997184,0.804205
6.72,0.997188,0.804174
6.73,0.997191,0.80414
6.74,0.997195,0.804103
6.75,0.9972,0.804065
6.76,0.997203,0.804028
6.77,0.997206,0.803996
6.78,0.997208,0.803969
6.79,0.997209,0.803949
6.8,0.997208,0.803936
6.81,0.997207,0.803928
6.82,0.997205,0.803924
6.83,0.997203,0.803925
6.84,0.997201,0.803927
6.85,0.997199,0.803932
6.86,0.997197,0.803939
6.87,0.997196,0.80395
6.88,0.997195,0.803964
6.89,0.997194,0.803982
6.9,0.997193,0.804
6.91,0.997194,0.804016
6.92,0.997195,0.804028
6.93,0.997197,0.804033
6.94,0.997201,0.804032
6.95,0.997205,0.804026
6.96,0.997209,0.804018
6.97,0.997212,0.80401
6.98,0.997215,0.804007
6.99,0.997216,0.80401
7,0.997217,0.804021
7.01,0.997216,0.804038
7.02,0.997214,0.80406
7.03,0.997212,0.804084
7.04,0.99721,0.804107
7.05,0.997208,0.804126
7.06,0.997206,0.80414
7.07,0.997206,0.804146
7.08,0.997206,0.804145
7.09,0.997207,0.804138
7.1,0.997208,0.804127
7.11,0.99721,0.804115
7.12,0.997211,0.804105
7.13,0.997212,0.804099
7.14,0.997212,0.8041
7.15,0.997211,0.804106
7.16,0.997209,0.804119
7.17,0.997208,0.804135
7.18,0.997206,0.804152
7.19,0.997205,0.804168
7.2,0.997204,0.804179
7.21,0.997205,0.804186
7.22,0.997206,0.804188
7.23,0.997208,0.804186
7.24,0.99721,0.804181
7.25,0.997212,0.804174
7.26,0.997214,0.804167
7.27,0.997216,0.80416
7.28,0.997216,0.804156
7.29,0.997216,0.804154
7.3,0.997215,0.804156
7.31,0.997214,0.80416
7.32,0.997213,0.804165
7.33,0.997211,0.804171
7.34,0.997209,0.804174
7.35,0.997207,0.804175
7.36,0.997206,0.804172
7.37,0.997204,0.804166
7.38,0.997202,0.804156
7.39,0.997201,0.804144
7.4,0.997201,0.804131
7.41,0.9972,0.804117
7.42,0.9972,0.804103
7.43,0.9972,0.804091
7.44,0.997201,0.804081
7.45,0.997201,0.804074
7.46,0.997202,0.804069
7.47,0.997202,0.804069
7.48,0.997201,0.804071
7.49,0.997201,0.804075
7.5,0.997201,0.804077
7.51,0.997201,0.804077
7.52,0.997203,0.804073
7.53,0.997205,0.804065
7.54,0.997207,0.804053
7.55,0.997209,0.804038
7.56,0.997211,0.804022
7.57,0.997212,0.804007
7.58,0.997213,0.803998
7.59,0.997212,0.803995
7.6,0.99721,0.804
7.61,0.997207,0.804012
7.62,0.997202,0.80403
7.63,0.997198,0.804051
7.64,0.997194,0.804072
7.65,0.997192,0.80409
7.66,0.99719,0.804102
7.67,0.99719,0.80411
7.68,0.997191,0.804113
7.69,0.997193,0.804114
7.7,0.997195,0.804112
7.71,0.997198,0.804109
7.72,0.997199,0.804104
7.73,0.997201,0.804098
7.74,0.997202,0.804093
7.75,0.997202,0.804089
7.76,0.997201,0.804086
7.77,0.9972,0.804083
7.78,0.997199,0.804077
7.79,0.997199,0.80407
7.8,0.997198,0.80406
7.81,0.997199,0.804049
7.82,0.997199,0.804039
7.83,0.997199,0.804032
7.84,0.9972,0.804032
7.85,0.9972,0.804038
7.86,0.997201,0.804049
7.87,0.997202,0.804063
7.88,0.997202,0.804079
7.89,0.997203,0.804096
7.9,0.997204,0.804112
7.91,0.997205,0.804127
7.92,0.997205,0.804139
7.93,0.997205,0.804148
7.94,0.997205,0.804154
7.95,0.997204,0.804158
7.96,0.997203,0.804159
7.97,0.997202,0.804158
7.98,0.997201,0.804155
7.99,0.997201,0.804149
8,0.997201,0.804142
8.01,0.997201,0.804132
8.02,0.997202,0.80412
8.03,0.997203,0.804107
8.04,0.997205,0.804094
8.05,0.997206,0.804083
8.06,0.997207,0.804074
8.07,0.997208,0.80407
8.08,0.997208,0.80407
8.09,0.997207,0.804074
8.1,0.997205,0.804081
8.11,0.997204,0.804091
8.12,0.997202,0.804104
8.13,0.9972,0.804118
8.14,0.997197,0.804132
8.15,0.997195,0.804143
8.16,0.997192,0.80415
8.17,0.997189,0.804154
8.18,0.997187,0.804156
8.19,0.997185,0.804156
8.2,0.997183,0.804155
8.21,0.997183,0.804154
8.22,0.997182,0.804154
8.23,0.997183,0.804156
8.24,0.997184,0.80416
8.25,0.997186,0.804165
8.26,0.997188,0.80417
8.27,0.997191,0.804173
8.28,0.997193,0.804173
8.29,0.997195,0.80417
8.3,0.997196,0.804165
8.31,0.997197,0.804158
8.32,0.997198,0.804151
8.33,0.997198,0.804146
8.34,0.997199,0.804144
8.35,0.997198,0.804146
8.36,0.997197,0.804151
8.37,0.997197,0.804158
8.38,0.997196,0.804164
8.39,0.997195,0.804165
8.4,0.997195,0.804161
8.41,0.997196,0.80415
8.42,0.997197,0.804132
8.43,0.9972,0.804108
8.44,0.997203,0.804081
8.45,0.997206,0.804054
8.46,0.997209,0.804032
8.47,0.997211,0.804018
8.48,0.997212,0.804015
8.49,0.997211,0.804023
8.5,0.997208,0.804042
8.51,0.997204,0.804072
8.52,0.997199,0.804108
8.53,0.997194,0.804147
8.54,0.997189,0.804183
8.55,0.997185,0.804211
8.56,0.997183,0.804225
8.57,0.997183,0.804224
8.58,0.997184,0.804207
8.59,0.997187,0.804177
8.6,0.997191,0.80414
8.61,0.997195,0.804101
8.62,0.997199,0.804064
8.63,0.997202,0.804033
8.64,0.997205,0.804009
8.65,0.997208,0.803993
8.66,0.997209,0.803986
8.67,0.99721,0.803989
8.68,0.997209,0.803998
8.69,0.997207,0.804012
8.7,0.997204,0.804031
8.71,0.997201,0.804053
8.72,0.997197,0.804078
8.73,0.997193,0.804105
8.74,0.997189,0.804133
8.75,0.997186,0.80416
8.76,0.997184,0.804184
8.77,0.997183,0.804204
8.78,0.997183,0.804215
8.79,0.997184,0.804218
8.8,0.997187,0.80421
8.81,0.99719,0.804194
8.82,0.997194,0.804172
8.83,0.997198,0.804145
8.84,0.997201,0.804118
8.85,0.997203,0.804092
8.86,0.997203,0.80407
8.87,0.997202,0.804053
8.88,0.9972,0.804042
8.89,0.997197,0.804038
8.9,0.997194,0.804039
8.91,0.997191,0.804044
8.92,0.997189,0.804052
8.93,0.997188,0.804061
8.94,0.997189,0.80407
8.95,0.99719,0.804077
8.96,0.997192,0.804083
8.97,0.997195,0.804087
8.98,0.997198,0.804088
8.99,0.997202,0.804086
9,0.997206,0.80408
9.01,0.997209,0.80407
9.02,0.997212,0.804056
9.03,0.997214,0.804039
9.04,0.997215,0.804021
9.05,0.997216,0.804003
9.06,0.997215,0.803989
9.07,0.997212,0.803981
9.08,0.99721,0.803979
9.09,0.997207,0.803982
9.1,0.997204,0.803989
9.11,0.997202,0.803996
9.12,0.9972,0.804005
9.13,0.997199,0.804014
9.14,0.997199,0.804023
9.15,0.997199,0.804032
9.16,0.9972,0.80404
9.17,0.997201,0.804046
9.18,0.997203,0.804052
9.19,0.997205,0.804058
9.2,0.997206,0.804069
9.21,0.997207,0.804082
9.22,0.997208,0.804097
9.23,0.997208,0.804111
9.24,0.997208,0.804123
9.25,0.997207,0.80413
9.26,0.997206,0.804135
9.27,0.997205,0.804137
9.28,0.997204,0.804137
9.29,0.997203,0.804134
9.3,0.997202,0.804129
9.31,0.997201,0.804122
9.32,0.997201,0.804114
9.33,0.9972,0.804105
9.34,0.9972,0.804096
9.35,0.9972,0.804092
9.36,0.9972,0.804093
9.37,0.997199,0.8041
9.38,0.997199,0.804114
9.39,0.997199,0.80413
9.4,0.997199,0.804148
9.41,0.997199,0.804164
9.42,0.9972,0.804175
9.43,0.9972,0.80418
9.44,0.9972,0.804178
9.45,0.997201,0.804168
9.46,0.997201,0.80415
9.47,0.997202,0.804124
9.48,0.997204,0.804092
9.49,0.997205,0.804061
9.5,0.997206,0.804033
9.51,0.997206,0.804013
9.52,0.997206,0.804004
9.53,0.997206,0.804004
9.54,0.997206,0.804014
9.55,0.997205,0.80403
9.56,0.997205,0.80405
9.57,0.997204,0.804073
9.58,0.997203,0.804095
9.59,0.997201,0.804114
9.6,0.997199,0.804131
9.61,0.997196,0.804143
9.62,0.997194,0.804153
9.63,0.997191,0.80416
9.64,0.997188,0.804164
9.65,0.997186,0.804162
9.66,0.997184,0.804155
9.67,0.997184,0.804141
9.68,0.997185,0.804123
9.69,0.997186,0.804102
9.7,0.997189,0.804081
9.71,0.997192,0.804061
9.72,0.997195,0.804043
9.73,0.997197,0.804031
9.74,0.997199,0.804025
9.75,0.9972,0.804026
9.76,0.9972,0.804036
9.77,0.9972,0.804052
9.78,0.997199,0.804074
9.79,0.997198,0.804099
9.8,0.997196,0.804125
9.81,0.997195,0.804149
9.82,0.997195,0.80417
9.83,0.997194,0.804185
9.84,0.997194,0.804195
9.85,0.997195,0.804199
9.86,0.997194,0.8042
9.87,0.997194,0.804198
9.88,0.997192,0.804193
9.89,0.997191,0.804187
9.9,0.997189,0.804179
9.91,0.997188,0.804167
9.92,0.997188,0.804153
9.93,0.997188,0.804138
9.94,0.997189,0.804124
9.95,0.997191,0.804114
9.96,0.997193,0.80411
