b:tnow in s,s:ut in p.u.,s:cur1 in p.u.
1.1,1.049294,0.814595
1.11,1.049296,0.814582
1.12,1.049298,0.814569
1.13,1.049301,0.814554
1.14,1.049304,0.81454
1.15,1.049308,0.814528
1.16,1.049311,0.814522
1.17,1.049313,0.814521
1.18,1.049314,0.814527
1.19,1.049315,0.814538
1.2,1.049315,0.814553
1.21,1.049315,0.81457
1.22,1.049314,0.814587
1.23,1.049312,0.814602
1.24,1.049311,0.814614
1.25,1.049309,0.814625
1.26,1.049307,0.814634
1.27,1.049303,0.814644
1.28,1.049299,0.814654
1.29,1.049293,0.814666
1.3,1.049287,0.814677
1.31,1.049281,0.814689
1.32,1.049275,0.814698
1.33,1.049271,0.814706
1.34,1.049269,0.81471
1.35,1.049268,0.814713
1.36,1.049268,0.814714
1.37,1.04927,0.814715
1.38,1.049273,0.814714
1.39,1.049277,0.814711
1.4,1.049282,0.814706
1.41,1.049287,0.814698
1.42,1.049291,0.814689
1.43,1.049295,0.814679
1.44,1.049298,0.81467
1.45,1.049299,0.814662
1.46,1.049298,0.814656
1.47,1.049296,0.814653
1.48,1.049294,0.814652
1.49,1.04929,0.814654
1.5,1.049287,0.814657
1.51,1.049284,0.814661
1.52,1.049282,0.814664
1.53,1.049281,0.814667
1.54,1.049282,0.814667
1.55,1.049283,0.814667
1.56,1.049285,0.814665
1.57,1.049287,0.814664
1.58,1.049289,0.814665
1.59,1.049292,0.814665
1.6,1.049294,0.814667
1.61,1.049297,0.814668
1.62,1.049299,0.814668
1.63,1.049301,0.814667
1.64,1.049302,0.814662
1.65,1.049303,0.814654
1.66,1.049304,0.814642
1.67,1.049304,0.814627
1.68,1.049304,0.814613
1.69,1.049303,0.8146
1.7,1.049302,0.814589
1.71,1.0493,0.814581
1.72,1.049297,0.814578
1.73,1.049295,0.814579
1.74,1.049293,0.814584
1.75,1.049291,0.81459
1.76,1.04929,0.814595
1.77,1.049291,0.814597
1.78,1.049292,0.814596
1.79,1.049295,0.814591
1.8,1.049298,0.814584
1.81,1.049302,0.814575
1.82,1.049306,0.814567
1.83,1.049309,0.814561
1.84,1.049312,0.814559
1.85,1.049314,0.814561
1.86,1.049315,0.814568
1.87,1.049314,0.814577
1.88,1.049313,0.814588
1.89,1.049312,0.814599
1.9,1.04931,0.81461
1.91,1.049308,0.814619
1.92,1.049307,0.814625
1.93,1.049306,0.814628
1.94,1.049305,0.814629
1.95,1.049305,0.814627
1.96,1.049305,0.814623
1.97,1.049305,0.814616
1.98,1.049305,0.814608
1.99,1.049305,0.8146
2,1.049305,0.814593
2.01,1.049305,0.814588
2.02,1.049304,0.814584
2.03,1.049303,0.814584
2.04,1.049303,0.814586
2.05,1.049302,0.81459
2.06,1.049301,0.814595
2.07,1.049301,0.814599
2.08,1.049301,0.814603
2.09,1.049302,0.814606
2.1,1.049303,0.814608
2.11,1.049303,0.81461
2.12,1.049304,0.814611
2.13,1.049305,0.814613
2.14,1.049305,0.814614
2.15,1.049306,0.814615
2.16,1.049306,0.814615
2.17,1.049307,0.814615
2.18,1.049307,0.814613
2.19,1.049307,0.814609
2.2,1.049308,0.814603
2.21,1.049309,0.814595
2.22,1.04931,0.814587
2.23,1.049311,0.81458
2.24,1.049312,0.814574
2.25,1.049313,0.81457
2.26,1.049313,0.814569
2.27,1.049314,0.814571
2.28,1.049313,0.814577
2.29,1.049312,0.814586
2.3,1.049311,0.814597
2.31,1.049309,0.814609
2.32,1.049308,0.814621
2.33,1.049308,0.814628
2.34,1.049309,0.814631
2.35,1.04931,0.814629
2.36,1.049312,0.814622
2.37,1.049314,0.814613
2.38,1.049316,0.814605
2.39,1.049318,0.8146
2.4,1.049318,0.8146
2.41,1.049318,0.814604
2.42,1.049317,0.814613
2.43,1.049316,0.814624
2.44,1.049314,0.814637
2.45,1.049312,0.81465
2.46,1.049309,0.814663
2.47,1.049307,0.814674
2.48,1.049304,0.814683
2.49,1.049302,0.814687
2.5,1.049301,0.814686
2.51,1.0493,0.814682
2.52,1.049299,0.814677
2.53,1.049299,0.814671
2.54,1.049298,0.814668
2.55,1.049298,0.814666
2.56,1.049297,0.814667
2.57,1.049297,0.81467
2.58,1.049297,0.814674
2.59,1.049298,0.814676
2.6,1.049298,0.814677
2.61,1.049299,0.814675
2.62,1.049299,0.81467
2.63,1.049299,0.814663
2.64,1.049299,0.814655
2.65,1.049299,0.814646
2.66,1.049298,0.814637
2.67,1.049298,0.814627
2.68,1.049298,0.814618
2.69,1.049298,0.814609
2.7,1.049298,0.814603
2.71,1.049297,0.814598
2.72,1.049296,0.814596
2.73,1.049296,0.814595
2.74,1.049295,0.814596
2.75,1.049295,0.814596
2.76,1.049295,0.814595
2.77,1.049295,0.814593
2.78,1.049296,0.814589
2.79,1.049297,0.814583
2.8,1.049298,0.814574
2.81,1.0493,0.814563
2.82,1.049303,0.814551
2.83,1.049304,0.814541
2.84,1.049306,0.814533
2.85,1.049307,0.81453
2.86,1.049309,0.814529
2.87,1.04931,0.814532
2.88,1.049311,0.814537
2.89,1.049313,0.814544
2.9,1.049314,0.814553
2.91,1.049315,0.814563
2.92,1.049316,0.814573
2.93,1.049316,0.814581
2.94,1.049316,0.814586
2.95,1.049316,0.81459
2.96,1.049316,0.814591
2.97,1.049316,0.81459
2.98,1.049315,0.814587
2.99,1.049314,0.814585
3,1.049314,0.814582
3.01,1.049314,0.814582
3.02,1.049313,0.814583
3.03,1.049312,0.814587
3.04,1.049312,0.814593
3.05,1.049311,0.814601
3.06,1.049311,0.814609
3.07,1.04931,0.814618
3.08,1.049309,0.81463
3.09,1.049306,0.814642
3.1,1.049304,0.814655
3.11,1.049301,0.814665
3.12,1.049298,0.814671
3.13,1.049296,0.814672
3.14,1.049296,0.814667
3.15,1.049296,0.814658
3.16,1.049297,0.814647
3.17,1.049298,0.814635
3.18,1.0493,0.814624
3.19,1.049301,0.814617
3.2,1.049302,0.814614
3.21,1.049302,0.814615
3.22,1.049301,0.814619
3.23,1.0493,0.814625
3.24,1.049298,0.814631
3.25,1.049297,0.814636
3.26,1.049296,0.814639
3.27,1.049295,0.814638
3.28,1.049296,0.814633
3.29,1.049298,0.814625
3.3,1.0493,0.814614
3.31,1.049303,0.814602
3.32,1.049306,0.814591
3.33,1.049308,0.814583
3.34,1.04931,0.814579
3.35,1.04931,0.814579
3.36,1.04931,0.814583
3.37,1.049309,0.814588
3.38,1.049307,0.814594
3.39,1.049305,0.814601
3.4,1.049303,0.814608
3.41,1.049301,0.814614
3.42,1.049299,0.814618
3.43,1.049297,0.81462
3.44,1.049296,0.814622
3.45,1.049295,0.814623
3.46,1.049294,0.814624
3.47,1.049294,0.814624
3.48,1.049294,0.814623
3.49,1.049294,0.814621
3.5,1.049295,0.814617
3.51,1.049296,0.814611
3.52,1.049298,0.814604
3.53,1.049299,0.814595
3.54,1.049301,0.814585
3.55,1.049303,0.814574
3.56,1.049305,0.814565
3.57,1.049306,0.814557
3.58,1.049308,0.814552
3.59,1.049309,0.814548
3.6,1.049309,0.814548
3.61,1.049309,0.81455
3.62,1.049309,0.814555
3.63,1.049309,0.81456
3.64,1.049308,0.814566
3.65,1.049307,0.814573
3.66,1.049306,0.814581
3.67,1.049304,0.814592
3.68,1.049301,0.814602
3.69,1.049299,0.814611
3.7,1.049296,0.814619
3.71,1.049293,0.814625
3.72,1.049291,0.814628
3.73,1.04929,0.81463
3.74,1.049289,0.814631
3.75,1.04929,0.814631
3.76,1.049291,0.814629
3.77,1.049293,0.814626
3.78,1.049295,0.814621
3.79,1.049297,0.814617
3.8,1.0493,0.814614
3.81,1.049301,0.814613
3.82,1.049302,0.814617
3.83,1.049302,0.814623
3.84,1.049302,0.814632
3.85,1.0493,0.814642
3.86,1.049299,0.81465
3.87,1.049298,0.814657
3.88,1.049296,0.814662
3.89,1.049295,0.814665
3.9,1.049295,0.814665
3.91,1.049295,0.814663
3.92,1.049296,0.814657
3.93,1.049297,0.814648
3.94,1.049299,0.814638
3.95,1.0493,0.814629
3.96,1.049302,0.814622
3.97,1.049302,0.814617
3.98,1.049302,0.814615
3.99,1.0493,0.814616
4,1.049298,0.814621
4.01,1.049294,0.814629
4.02,1.049291,0.81464
4.03,1.049287,0.814653
4.04,1.049284,0.814666
4.05,1.049281,0.814677
4.06,1.049279,0.814686
4.07,1.049279,0.81469
4.08,1.049279,0.814689
4.09,1.049282,0.814684
4.1,1.049285,0.814675
4.11,1.04929,0.814663
4.12,1.049295,0.814652
4.13,1.0493,0.814644
4.14,1.049303,0.814641
4.15,1.049305,0.814643
4.16,1.049304,0.814651
4.17,1.049303,0.814662
4.18,1.049301,0.814674
4.19,1.049298,0.814683
4.2,1.049296,0.814688
4.21,1.049294,0.814688
4.22,1.049292,0.814683
4.23,1.04929,0.814675
4.24,1.049288,0.814665
4.25,1.049286,0.814655
4.26,1.049284,0.814643
4.27,1.049282,0.81463
4.28,1.049281,0.814615
4.29,1.049282,0.814599
4.3,1.049285,0.814582
4.31,1.049289,0.814565
4.32,1.049294,0.814549
4.33,1.049301,0.814536
4.34,1.049307,0.814527
4.35,1.049313,0.814524
4.36,1.049317,0.81453
4.37,1.049318,0.814544
4.38,1.049318,0.814563
4.39,1.049316,0.814586
4.4,1.049313,0.814609
4.41,1.04931,0.814628
4.42,1.049308,0.814641
4.43,1.049306,0.814647
4.44,1.049305,0.814647
4.45,1.049304,0.814643
4.46,1.049305,0.814637
4.47,1.049305,0.81463
4.48,1.049305,0.814626
4.49,1.049306,0.814622
4.5,1.049306,0.814621
4.51,1.049307,0.814619
4.52,1.049308,0.814617
4.53,1.049308,0.814615
4.54,1.049309,0.814613
4.55,1.049309,0.814611
4.56,1.049308,0.814608
4.57,1.049307,0.814606
4.58,1.049306,0.814605
4.59,1.049304,0.814606
4.6,1.049302,0.814608
4.61,1.049301,0.81461
4.62,1.049299,0.814613
4.63,1.049297,0.814617
4.64,1.049296,0.814623
4.65,1.049294,0.81463
4.66,1.049292,0.814636
4.67,1.049291,0.814642
4.68,1.049289,0.814645
4.69,1.049289,0.814646
4.7,1.049288,0.814643
4.71,1.049288,0.814638
4.72,1.049289,0.81463
4.73,1.04929,0.814621
4.74,1.049291,0.814612
4.75,1.049293,0.814602
4.76,1.049295,0.814593
4.77,1.049298,0.814584
4.78,1.049302,0.814574
4.79,1.049305,0.814565
4.8,1.049309,0.81456
4.81,1.049311,0.814558
4.82,1.049312,0.814561
4.83,1.049313,0.814568
4.84,1.049312,0.814578
4.85,1.049311,0.814589
4.86,1.04931,0.814599
4.87,1.049308,0.814608
4.88,1.049307,0.814615
4.89,1.049306,0.81462
4.9,1.049305,0.814622
4.91,1.049305,0.814623
4.92,1.049304,0.814623
4.93,1.049304,0.814625
4.94,1.049302,0.814628
4.95,1.0493,0.814631
4.96,1.049298,0.814635
4.97,1.049296,0.814638
4.98,1.049293,0.81464
4.99,1.04929,0.814641
5,1.049288,0.814639
5.01,1.049287,0.814634
5.02,1.049287,0.814623
5.03,1.049288,0.814609
5.04,1.049291,0.814593
5.05,1.049295,0.814577
5.06,1.049299,0.814563
5.07,1.049302,0.814551
5.08,1.049305,0.814543
5.09,1.049308,0.814537
5.1,1.04931,0.814534
5.11,1.049311,0.814533
5.12,1.049311,0.814535
5.13,1.049311,0.814538
5.14,1.049312,0.814543
5.15,1.049312,0.81455
5.16,1.049312,0.814559
5.17,1.049311,0.81457
5.18,1.049309,0.814585
5.19,1.049307,0.814602
5.2,1.049304,0.814622
5.21,1.049301,0.814644
5.22,1.049297,0.814666
5.23,1.049294,0.814686
5.24,1.049292,0.814702
5.25,1.049291,0.814713
5.26,1.049292,0.814718
5.27,1.049293,0.814716
5.28,1.049296,0.814708
5.29,1.049299,0.814693
5.3,1.049302,0.814674
5.31,1.049305,0.814653
5.32,1.049307,0.814633
5.33,1.049309,0.814615
5.34,1.049309,0.814601
5.35,1.049307,0.814592
5.36,1.049304,0.814589
5.37,1.0493,0.814592
5.38,1.049295,0.8146
5.39,1.049291,0.814611
5.4,1.049286,0.814623
5.41,1.049283,0.814633
5.42,1.049281,0.814641
5.43,1.049279,0.814645
5.44,1.049279,0.814646
5.45,1.049281,0.814644
5.46,1.049283,0.81464
5.47,1.049285,0.814635
5.48,1.049288,0.81463
5.49,1.049291,0.814624
5.5,1.049293,0.814616
5.51,1.049296,0.814608
5.52,1.049299,0.814599
5.53,1.049301,0.81459
5.54,1.049304,0.814581
5.55,1.049306,0.814574
5.56,1.049309,0.814566
5.57,1.049311,0.814561
5.58,1.049313,0.814557
5.59,1.049314,0.814558
5.6,1.049314,0.814563
5.61,1.049313,0.814572
5.62,1.049311,0.814584
5.63,1.049308,0.814598
5.64,1.049305,0.814611
5.65,1.049302,0.814622
5.66,1.0493,0.814631
5.67,1.049299,0.814637
5.68,1.049298,0.814642
5.69,1.049298,0.814645
5.7,1.049298,0.814646
5.71,1.049298,0.814645
5.72,1.049299,0.814643
5.73,1.049299,0.814639
5.74,1.049299,0.814634
5.75,1.049299,0.814627
5.76,1.049299,0.814619
5.77,1.049299,0.814609
5.78,1.049299,0.814598
5.79,1.049299,0.814587
5.8,1.049299,0.814575
5.81,1.049299,0.814565
5.82,1.049299,0.814556
5.83,1.049299,0.81455
5.84,1.049299,0.814546
5.85,1.0493,0.814545
5.86,1.0493,0.814547
5.87,1.0493,0.81455
5.88,1.0493,0.814553
5.89,1.0493,0.814557
5.9,1.049301,0.81456
5.91,1.049301,0.814562
5.92,1.049301,0.814563
5.93,1.049302,0.814562
5.94,1.049302,0.814559
5.95,1.049303,0.814554
5.96,1.049303,0.81455
5.97,1.049304,0.814546
5.98,1.049304,0.814546
5.99,1.049305,0.81455
6,1.049305,0.814559
6.01,1.049304,0.814574
6.02,1.049304,0.814594
6.03,1.049302,0.814619
6.04,1.049301,0.814646
6.05,1.049299,0.814671
6.06,1.049298,0.814693
6.07,1.049296,0.814709
6.08,1.049295,0.814718
6.09,1.049294,0.81472
6.1,1.049293,0.814717
6.11,1.049292,0.814711
6.12,1.049291,0.814701
6.13,1.049288,0.814692
6.14,1.049285,0.814684
6.15,1.049282,0.814678
6.16,1.049278,0.814674
6.17,1.049275,0.814673
6.18,1.049273,0.814674
6.19,1.049271,0.814676
6.2,1.049271,0.814679
6.21,1.049272,0.81468
6.22,1.049275,0.814679
6.23,1.04928,0.814674
6.24,1.049286,0.814665
6.25,1.049294,0.814651
6.26,1.049301,0.814634
6.27,1.049308,0.814616
6.28,1.049314,0.814599
6.29,1.049319,0.814586
6.3,1.049322,0.814577
6.31,1.049323,0.814572
6.32,1.049322,0.814572
6.33,1.04932,0.814577
6.34,1.049317,0.814585
6.35,1.049314,0.814595
6.36,1.04931,0.814605
6.37,1.049308,0.814615
6.38,1.049306,0.814625
6.39,1.049304,0.814633
6.4,1.049304,0.81464
6.41,1.049303,0.814644
6.42,1.049303,0.814646
6.43,1.049304,0.814643
6.44,1.049305,0.814636
6.45,1.049306,0.814626
6.46,1.049307,0.814613
6.47,1.049308,0.814598
6.48,1.04931,0.814582
6.49,1.04931,0.814567
6.5,1.049311,0.814555
6.51,1.049311,0.814546
6.52,1.049309,0.814543
6.53,1.049307,0.814545
6.54,1.049304,0.81455
6.55,1.049301,0.814559
6.56,1.049298,0.81457
6.57,1.049295,0.814583
6.58,1.049292,0.814595
6.59,1.049289,0.814606
6.6,1.049288,0.814615
6.61,1.049286,0.814622
6.62,1.049285,0.814629
6.63,1.049284,0.814634
6.64,1.049283,0.814639
6.65,1.049282,0.814641
6.66,1.049282,0.814642
6.67,1.049282,0.814641
6.68,1.049283,0.81464
6.69,1.049285,0.814638
6.7,1.049287,0.814635
6.71,1.049289,0.814632
6.72,1.049292,0.814625
6.73,1.049295,0.814614
6.74,1.049299,0.814597
6.75,1.049304,0.814577
6.76,1.049308,0.814556
6.77,1.049312,0.814538
6.78,1.049315,0.814523
6.79,1.049317,0.814514
6.8,1.049318,0.81451
6.81,1.049317,0.814512
6.82,1.049315,0.814519
6.83,1.049313,0.814529
6.84,1.049309,0.81454
6.85,1.049306,0.814553
6.86,1.049303,0.814566
6.87,1.049299,0.814581
6.88,1.049296,0.814596
6.89,1.049293,0.81461
6.9,1.049291,0.814624
6.91,1.049289,0.814635
6.92,1.049289,0.814644
6.93,1.04929,0.814648
6.94,1.049293,0.81465
6.95,1.049295,0.814648
6.96,1.049299,0.814645
6.97,1.049302,0.814641
6.98,1.049305,0.814637
6.99,1.049307,0.814635
7,1.049309,0.814636
7.01,1.049309,0.814639
7.02,1.049308,0.814645
7.03,1.049307,0.814652
7.04,1.049305,0.814659
7.05,1.049303,0.814664
7.06,1.049302,0.814667
7.07,1.049302,0.814665
7.08,1.049302,0.814659
7.09,1.049303,0.814652
7.1,1.049304,0.814643
7.11,1.049305,0.814634
7.12,1.049306,0.814627
7.13,1.049307,0.814623
7.14,1.049307,0.814624
7.15,1.049306,0.814629
7.16,1.049304,0.814638
7.17,1.049302,0.81465
7.18,1.0493,0.814663
7.19,1.049298,0.814675
7.2,1.049298,0.814685
7.21,1.049298,0.814691
7.22,1.0493,0.814692
7.23,1.049302,0.814688
7.24,1.049305,0.814678
7.25,1.049309,0.814663
7.26,1.049312,0.814644
7.27,1.049316,0.814623
7.28,1.049318,0.814602
7.29,1.04932,0.814583
7.3,1.049321,0.814569
7.31,1.049321,0.81456
7.32,1.04932,0.814556
7.33,1.049319,0.814557
7.34,1.049318,0.814562
7.35,1.049315,0.814571
7.36,1.049313,0.814581
7.37,1.04931,0.814592
7.38,1.049308,0.814602
7.39,1.049305,0.814612
7.4,1.049303,0.814619
7.41,1.049301,0.814623
7.42,1.0493,0.814625
7.43,1.0493,0.814623
7.44,1.0493,0.814618
7.45,1.049301,0.814612
7.46,1.049301,0.814605
7.47,1.049301,0.814599
7.48,1.049301,0.814595
7.49,1.049301,0.81459
7.5,1.049301,0.814585
7.51,1.049301,0.814577
7.52,1.049303,0.814568
7.53,1.049306,0.814557
7.54,1.049308,0.814546
7.55,1.049311,0.814534
7.56,1.049314,0.814524
7.57,1.049316,0.814517
7.58,1.049317,0.814514
7.59,1.049316,0.814517
7.6,1.049314,0.814528
7.61,1.049309,0.814546
7.62,1.049304,0.81457
7.63,1.049297,0.814596
7.64,1.049291,0.814622
7.65,1.049287,0.814646
7.66,1.049284,0.814664
7.67,1.049283,0.814677
7.68,1.049283,0.814683
7.69,1.049285,0.814684
7.7,1.049287,0.814681
7.71,1.049289,0.814674
7.72,1.049292,0.814663
7.73,1.049294,0.814652
7.74,1.049296,0.814642
7.75,1.049297,0.814635
7.76,1.049297,0.81463
7.77,1.049297,0.814627
7.78,1.049296,0.814624
7.79,1.049296,0.814621
7.8,1.049296,0.814617
7.81,1.049296,0.814614
7.82,1.049297,0.814611
7.83,1.049298,0.81461
7.84,1.049298,0.814613
7.85,1.049299,0.814618
7.86,1.0493,0.814625
7.87,1.049301,0.814633
7.88,1.049303,0.81464
7.89,1.049304,0.814645
7.9,1.049305,0.814647
7.91,1.049306,0.814645
7.92,1.049307,0.814641
7.93,1.049307,0.814633
7.94,1.049307,0.814623
7.95,1.049306,0.814612
7.96,1.049305,0.814601
7.97,1.049304,0.81459
7.98,1.049303,0.814581
7.99,1.049302,0.814573
8,1.049302,0.814567
8.01,1.049302,0.814563
8.02,1.049302,0.81456
8.03,1.049303,0.81456
8.04,1.049305,0.814561
8.05,1.049306,0.814565
8.06,1.049308,0.814572
8.07,1.049309,0.814581
8.08,1.04931,0.814592
8.09,1.04931,0.814604
8.1,1.049309,0.814616
8.11,1.049308,0.814626
8.12,1.049306,0.814636
8.13,1.049304,0.814643
8.14,1.049301,0.814648
8.15,1.049298,0.81465
8.16,1.049296,0.81465
8.17,1.049293,0.814646
8.18,1.04929,0.814641
8.19,1.049288,0.814634
8.2,1.049286,0.814627
8.21,1.049285,0.814621
8.22,1.049285,0.814616
8.23,1.049286,0.814613
8.24,1.049287,0.814614
8.25,1.049289,0.814617
8.26,1.049291,0.814622
8.27,1.049293,0.814628
8.28,1.049295,0.814633
8.29,1.049297,0.814639
8.3,1.049298,0.814643
8.31,1.049298,0.814647
8.32,1.049298,0.814651
8.33,1.049297,0.814656
8.34,1.049296,0.814663
8.35,1.049294,0.814672
8.36,1.049292,0.814683
8.37,1.04929,0.814696
8.38,1.049289,0.814708
8.39,1.049288,0.81472
8.4,1.049287,0.814728
8.41,1.049288,0.814732
8.42,1.049291,0.81473
8.43,1.049294,0.814723
8.44,1.049298,0.814712
8.45,1.049302,0.814699
8.46,1.049306,0.814687
8.47,1.049308,0.814678
8.48,1.049309,0.814674
8.49,1.049309,0.814675
8.5,1.049306,0.814683
8.51,1.049302,0.814695
8.52,1.049296,0.81471
8.53,1.049291,0.814724
8.54,1.049286,0.814736
8.55,1.049282,0.814743
8.56,1.049279,0.814742
8.57,1.049279,0.814732
8.58,1.049281,0.814712
8.59,1.049284,0.814685
8.6,1.049288,0.814654
8.61,1.049293,0.814622
8.62,1.049298,0.814592
8.63,1.049302,0.814566
8.64,1.049306,0.814545
8.65,1.049309,0.81453
8.66,1.04931,0.814523
8.67,1.04931,0.814523
8.68,1.049309,0.814529
8.69,1.049307,0.814538
8.7,1.049304,0.814549
8.71,1.0493,0.814562
8.72,1.049297,0.814576
8.73,1.049293,0.814592
8.74,1.04929,0.814607
8.75,1.049287,0.814622
8.76,1.049285,0.814634
8.77,1.049284,0.814643
8.78,1.049284,0.814646
8.79,1.049285,0.814643
8.8,1.049287,0.814634
8.81,1.04929,0.81462
8.82,1.049293,0.814604
8.83,1.049296,0.814587
8.84,1.049297,0.814574
8.85,1.049297,0.814565
8.86,1.049296,0.814561
8.87,1.049294,0.814561
8.88,1.049291,0.814564
8.89,1.049287,0.814569
8.9,1.049284,0.814574
8.91,1.049282,0.814581
8.92,1.049281,0.814587
8.93,1.049281,0.814593
8.94,1.049282,0.814597
8.95,1.049284,0.814598
8.96,1.049287,0.814597
8.97,1.04929,0.814593
8.98,1.049294,0.814586
8.99,1.049299,0.814576
9,1.049303,0.814563
9.01,1.049307,0.81455
9.02,1.049311,0.814535
9.03,1.049315,0.814521
9.04,1.049317,0.814508
9.05,1.049318,0.814496
9.06,1.049318,0.814489
9.07,1.049317,0.814486
9.08,1.049315,0.814487
9.09,1.049313,0.814492
9.1,1.04931,0.814498
9.11,1.049308,0.814504
9.12,1.049306,0.81451
9.13,1.049304,0.814516
9.14,1.049303,0.814523
9.15,1.049302,0.814531
9.16,1.049302,0.814539
9.17,1.049302,0.814547
9.18,1.049303,0.814554
9.19,1.049304,0.814562
9.2,1.049305,0.814572
9.21,1.049305,0.814584
9.22,1.049306,0.814597
9.23,1.049306,0.814609
9.24,1.049306,0.81462
9.25,1.049305,0.814629
9.26,1.049304,0.814636
9.27,1.049303,0.814642
9.28,1.049301,0.814646
9.29,1.0493,0.814646
9.3,1.049299,0.814644
9.31,1.049298,0.814639
9.32,1.049297,0.814632
9.33,1.049297,0.814624
9.34,1.049297,0.814615
9.35,1.049297,0.814608
9.36,1.049298,0.814603
9.37,1.049298,0.814602
9.38,1.049298,0.814605
9.39,1.049298,0.814611
9.4,1.049298,0.814619
9.41,1.049299,0.814627
9.42,1.049299,0.814634
9.43,1.049299,0.81464
9.44,1.0493,0.814643
9.45,1.0493,0.814644
9.46,1.049301,0.814641
9.47,1.049302,0.814636
9.48,1.049303,0.814628
9.49,1.049304,0.814621
9.5,1.049304,0.814615
9.51,1.049304,0.814612
9.52,1.049303,0.814612
9.53,1.049302,0.814616
9.54,1.0493,0.814623
9.55,1.049299,0.814631
9.56,1.049298,0.814641
9.57,1.049296,0.814651
9.58,1.049295,0.814661
9.59,1.049293,0.81467
9.6,1.049291,0.814678
9.61,1.049288,0.814684
9.62,1.049286,0.814691
9.63,1.049283,0.814697
9.64,1.049281,0.814703
9.65,1.049279,0.814708
9.66,1.049277,0.814712
9.67,1.049276,0.814713
9.68,1.049276,0.814712
9.69,1.049278,0.814708
9.7,1.04928,0.814701
9.71,1.049283,0.814693
9.72,1.049286,0.814683
9.73,1.04929,0.814673
9.74,1.049293,0.814664
9.75,1.049295,0.814657
9.76,1.049297,0.814652
9.77,1.049298,0.81465
9.78,1.049299,0.814649
9.79,1.0493,0.814649
9.8,1.0493,0.814648
9.81,1.0493,0.814646
9.82,1.0493,0.814643
9.83,1.049301,0.814637
9.84,1.049301,0.814631
9.85,1.049301,0.814625
9.86,1.0493,0.81462
9.87,1.049299,0.814617
9.88,1.049297,0.814616
9.89,1.049295,0.814617
9.9,1.049292,0.814619
9.91,1.04929,0.81462
9.92,1.049289,0.814621
9.93,1.049289,0.814622
9.94,1.049289,0.814624
9.95,1.04929,0.814628
9.96,1.04929,0.814634
