b:tnow in s,s:ut in p.u.,s:cur1 in p.u.
0.92,1.026513,0.808838
0.93,1.026513,0.808847
0.94,1.026512,0.808858
0.95,1.026511,0.808871
0.96,1.02651,0.808883
0.97,1.026508,0.808895
0.98,1.026507,0.808905
0.99,1.026505,0.808913
1,1.026502,0.80892
1.01,1.026499,0.808925
1.02,1.026497,0.808925
1.03,1.026495,0.808922
1.04,1.026494,0.808914
1.05,1.026493,0.808902
1.06,1.026494,0.808888
1.07,1.026495,0.808874
1.08,1.026496,0.80886
1.09,1.026498,0.80885
1.1,1.026499,0.808845
1.11,1.0265,0.808843
1.12,1.0265,0.808844
1.13,1.026502,0.808846
1.14,1.026504,0.808847
1.15,1.026506,0.808847
1.16,1.026508,0.808846
1.17,1.026511,0.808845
1.18,1.026513,0.808845
1.19,1.026514,0.808847
1.2,1.026515,0.808851
1.21,1.026515,0.808856
1.22,1.026514,0.808863
1.23,1.026513,0.808871
1.24,1.026511,0.808877
1.25,1.02651,0.808883
1.26,1.026507,0.808886
1.27,1.026505,0.808888
1.28,1.026501,0.808891
1.29,1.026497,0.808896
1.3,1.026492,0.808902
1.31,1.026487,0.808909
1.32,1.026482,0.808917
1.33,1.026478,0.808924
1.34,1.026475,0.80893
1.35,1.026473,0.808934
1.36,1.026472,0.808936
1.37,1.026473,0.808937
1.38,1.026474,0.808936
1.39,1.026476,0.808933
1.4,1.026479,0.808928
1.41,1.026483,0.808921
1.42,1.026486,0.808912
1.43,1.02649,0.808901
1.44,1.026494,0.808888
1.45,1.026497,0.808873
1.46,1.026499,0.808856
1.47,1.026501,0.808841
1.48,1.026503,0.808827
1.49,1.026503,0.808818
1.5,1.026502,0.808814
1.51,1.0265,0.808816
1.52,1.026497,0.808822
1.53,1.026495,0.808833
1.54,1.026492,0.808844
1.55,1.026491,0.808856
1.56,1.026489,0.808866
1.57,1.026488,0.808876
1.58,1.026488,0.808885
1.59,1.026487,0.808893
1.6,1.026488,0.808899
1.61,1.026489,0.808903
1.62,1.02649,0.808902
1.63,1.026493,0.808899
1.64,1.026495,0.808892
1.65,1.026498,0.808884
1.66,1.0265,0.808875
1.67,1.026502,0.808868
1.68,1.026504,0.808864
1.69,1.026504,0.808861
1.7,1.026504,0.80886
1.71,1.026503,0.80886
1.72,1.026501,0.808862
1.73,1.026499,0.808865
1.74,1.026497,0.80887
1.75,1.026495,0.808877
1.76,1.026493,0.808884
1.77,1.026493,0.808889
1.78,1.026493,0.808893
1.79,1.026494,0.808895
1.8,1.026497,0.808896
1.81,1.026499,0.808897
1.82,1.026502,0.808897
1.83,1.026504,0.808898
1.84,1.026506,0.808898
1.85,1.026508,0.808897
1.86,1.026509,0.808893
1.87,1.026511,0.808886
1.88,1.026512,0.808878
1.89,1.026513,0.80887
1.9,1.026514,0.808863
1.91,1.026516,0.808857
1.92,1.026517,0.808854
1.93,1.026517,0.808853
1.94,1.026517,0.808856
1.95,1.026516,0.808863
1.96,1.026514,0.808874
1.97,1.026511,0.808885
1.98,1.026508,0.808898
1.99,1.026504,0.808909
2,1.026501,0.80892
2.01,1.026497,0.808929
2.02,1.026494,0.808938
2.03,1.026491,0.808947
2.04,1.026488,0.808955
2.05,1.026485,0.80896
2.06,1.026484,0.808962
2.07,1.026485,0.808958
2.08,1.026486,0.80895
2.09,1.026489,0.808939
2.1,1.026492,0.808924
2.11,1.026496,0.808907
2.12,1.0265,0.808889
2.13,1.026505,0.808868
2.14,1.02651,0.808847
2.15,1.026515,0.808824
2.16,1.02652,0.808801
2.17,1.026525,0.808779
2.18,1.026529,0.80876
2.19,1.026533,0.808745
2.2,1.026536,0.808738
2.21,1.026537,0.808738
2.22,1.026537,0.808746
2.23,1.026535,0.808759
2.24,1.026533,0.808776
2.25,1.026531,0.808795
2.26,1.026527,0.808816
2.27,1.026524,0.808837
2.28,1.02652,0.808858
2.29,1.026516,0.808877
2.3,1.026512,0.808893
2.31,1.026509,0.808906
2.32,1.026506,0.808913
2.33,1.026506,0.808913
2.34,1.026507,0.808906
2.35,1.026511,0.808891
2.36,1.026515,0.80887
2.37,1.026521,0.808848
2.38,1.026526,0.808826
2.39,1.026531,0.808807
2.4,1.026534,0.808792
2.41,1.026536,0.808782
2.42,1.026537,0.808777
2.43,1.026537,0.808777
2.44,1.026535,0.808782
2.45,1.026532,0.80879
2.46,1.026529,0.808801
2.47,1.026525,0.808813
2.48,1.026521,0.808823
2.49,1.026518,0.80883
2.5,1.026516,0.808833
2.51,1.026514,0.808835
2.52,1.026513,0.808836
2.53,1.026512,0.808837
2.54,1.026511,0.80884
2.55,1.02651,0.808846
2.56,1.026509,0.808853
2.57,1.026507,0.808861
2.58,1.026505,0.808869
2.59,1.026504,0.808875
2.6,1.026504,0.808878
2.61,1.026504,0.808876
2.62,1.026505,0.808872
2.63,1.026505,0.808867
2.64,1.026506,0.808863
2.65,1.026506,0.808863
2.66,1.026505,0.808866
2.67,1.026503,0.808874
2.68,1.026501,0.808885
2.69,1.026497,0.808899
2.7,1.026493,0.808914
2.71,1.026489,0.808929
2.72,1.026485,0.808943
2.73,1.026481,0.808955
2.74,1.026478,0.808964
2.75,1.026476,0.80897
2.76,1.026474,0.808972
2.77,1.026474,0.808972
2.78,1.026475,0.808969
2.79,1.026476,0.808964
2.8,1.026478,0.808958
2.81,1.026481,0.80895
2.82,1.026484,0.808941
2.83,1.026487,0.808931
2.84,1.02649,0.808921
2.85,1.026492,0.80891
2.86,1.026495,0.808899
2.87,1.026497,0.808889
2.88,1.026499,0.808881
2.89,1.026501,0.808877
2.9,1.026501,0.808878
2.91,1.026501,0.808883
2.92,1.0265,0.808891
2.93,1.026498,0.8089
2.94,1.026497,0.808908
2.95,1.026496,0.808916
2.96,1.026495,0.80892
2.97,1.026494,0.808922
2.98,1.026494,0.808921
2.99,1.026495,0.808916
3,1.026497,0.808908
3.01,1.026499,0.808899
3.02,1.026502,0.80889
3.03,1.026504,0.808882
3.04,1.026505,0.808875
3.05,1.026506,0.80887
3.06,1.026507,0.808865
3.07,1.026507,0.808861
3.08,1.026506,0.808859
3.09,1.026504,0.808858
3.1,1.026502,0.808858
3.11,1.0265,0.808858
3.12,1.026498,0.808856
3.13,1.026498,0.808852
3.14,1.026498,0.808845
3.15,1.0265,0.808837
3.16,1.026502,0.808827
3.17,1.026504,0.808817
3.18,1.026507,0.808808
3.19,1.02651,0.8088
3.2,1.026512,0.808794
3.21,1.026513,0.808791
3.22,1.026514,0.808789
3.23,1.026515,0.808788
3.24,1.026515,0.808788
3.25,1.026515,0.808788
3.26,1.026515,0.808786
3.27,1.026516,0.808781
3.28,1.026518,0.808774
3.29,1.02652,0.808766
3.3,1.026522,0.80876
3.31,1.026524,0.808757
3.32,1.026525,0.808758
3.33,1.026525,0.808764
3.34,1.026523,0.808775
3.35,1.026521,0.808789
3.36,1.026518,0.808805
3.37,1.026514,0.808822
3.38,1.026511,0.808837
3.39,1.026507,0.80885
3.4,1.026503,0.808861
3.41,1.0265,0.808871
3.42,1.026497,0.808879
3.43,1.026495,0.808886
3.44,1.026492,0.808894
3.45,1.02649,0.808903
3.46,1.026488,0.808913
3.47,1.026486,0.808924
3.48,1.026484,0.808936
3.49,1.026482,0.808949
3.5,1.02648,0.808961
3.51,1.026478,0.80897
3.52,1.026478,0.808975
3.53,1.026478,0.808973
3.54,1.02648,0.808965
3.55,1.026482,0.808952
3.56,1.026486,0.808937
3.57,1.026489,0.808919
3.58,1.026493,0.808901
3.59,1.026497,0.808886
3.6,1.026499,0.808873
3.61,1.026501,0.808865
3.62,1.026502,0.808861
3.63,1.026503,0.80886
3.64,1.026503,0.808863
3.65,1.026502,0.808868
3.66,1.026501,0.808874
3.67,1.026499,0.80888
3.68,1.026497,0.808886
3.69,1.026495,0.808892
3.7,1.026493,0.808896
3.71,1.026492,0.8089
3.72,1.02649,0.808905
3.73,1.026488,0.80891
3.74,1.026486,0.808917
3.75,1.026484,0.808926
3.76,1.026482,0.808936
3.77,1.026481,0.808944
3.78,1.02648,0.80895
3.79,1.026479,0.808951
3.8,1.02648,0.808949
3.81,1.026481,0.808942
3.82,1.026482,0.808932
3.83,1.026484,0.80892
3.84,1.026486,0.808908
3.85,1.026488,0.808898
3.86,1.02649,0.808889
3.87,1.026492,0.808883
3.88,1.026494,0.808879
3.89,1.026496,0.808876
3.9,1.026498,0.808874
3.91,1.0265,0.808873
3.92,1.026502,0.80887
3.93,1.026504,0.808866
3.94,1.026506,0.808859
3.95,1.026508,0.80885
3.96,1.026509,0.80884
3.97,1.026511,0.808829
3.98,1.026512,0.808819
3.99,1.026511,0.808811
4,1.02651,0.808807
4.01,1.026508,0.808807
4.02,1.026505,0.808813
4.03,1.026502,0.808825
4.04,1.026497,0.808841
4.05,1.026493,0.808859
4.06,1.026488,0.808876
4.07,1.026485,0.80889
4.08,1.026483,0.808899
4.09,1.026483,0.8089
4.1,1.026486,0.808894
4.11,1.02649,0.808882
4.12,1.026495,0.808868
4.13,1.026501,0.808854
4.14,1.026505,0.808841
4.15,1.026509,0.808831
4.16,1.026511,0.808823
4.17,1.026511,0.808818
4.18,1.026511,0.808815
4.19,1.026509,0.808812
4.2,1.026508,0.80881
4.21,1.026506,0.808809
4.22,1.026504,0.80881
4.23,1.026501,0.808814
4.24,1.026498,0.808821
4.25,1.026494,0.80883
4.26,1.026491,0.80884
4.27,1.026488,0.808849
4.28,1.026487,0.808854
4.29,1.026488,0.808856
4.3,1.02649,0.808855
4.31,1.026493,0.808853
4.32,1.026497,0.808851
4.33,1.026502,0.808849
4.34,1.026507,0.808848
4.35,1.02651,0.80885
4.36,1.026511,0.808855
4.37,1.026511,0.808863
4.38,1.026508,0.808874
4.39,1.026505,0.808885
4.4,1.0265,0.808897
4.41,1.026496,0.808907
4.42,1.026493,0.808917
4.43,1.02649,0.808925
4.44,1.026489,0.808932
4.45,1.026488,0.808938
4.46,1.026487,0.808943
4.47,1.026487,0.808949
4.48,1.026486,0.808954
4.49,1.026485,0.80896
4.5,1.026485,0.808966
4.51,1.026484,0.808969
4.52,1.026484,0.80897
4.53,1.026484,0.808968
4.54,1.026485,0.808962
4.55,1.026485,0.808955
4.56,1.026485,0.808949
4.57,1.026485,0.808945
4.58,1.026484,0.808945
4.59,1.026483,0.808947
4.6,1.026482,0.80895
4.61,1.026481,0.808953
4.62,1.02648,0.808954
4.63,1.02648,0.808953
4.64,1.026479,0.80895
4.65,1.026479,0.808945
4.66,1.026479,0.80894
4.67,1.026479,0.808933
4.68,1.026479,0.808926
4.69,1.02648,0.808918
4.7,1.026481,0.808909
4.71,1.026483,0.808898
4.72,1.026486,0.808887
4.73,1.026489,0.808876
4.74,1.026492,0.808865
4.75,1.026495,0.808854
4.76,1.026499,0.808844
4.77,1.026504,0.808834
4.78,1.026508,0.808826
4.79,1.026512,0.80882
4.8,1.026516,0.808817
4.81,1.026519,0.808816
4.82,1.02652,0.808818
4.83,1.02652,0.808823
4.84,1.026519,0.808828
4.85,1.026517,0.808836
4.86,1.026514,0.808843
4.87,1.026511,0.808852
4.88,1.026508,0.80886
4.89,1.026505,0.808867
4.9,1.026502,0.808874
4.91,1.026499,0.808881
4.92,1.026497,0.808887
4.93,1.026495,0.808894
4.94,1.026492,0.808899
4.95,1.02649,0.808904
4.96,1.026489,0.808908
4.97,1.026487,0.808909
4.98,1.026487,0.808908
4.99,1.026487,0.808904
5,1.026488,0.808895
5.01,1.026491,0.808881
5.02,1.026495,0.808861
5.03,1.026501,0.808837
5.04,1.026508,0.808812
5.05,1.026515,0.808788
5.06,1.026521,0.808768
5.07,1.026526,0.808753
5.08,1.02653,0.808744
5.09,1.026532,0.80874
5.1,1.026534,0.80874
5.11,1.026534,0.808744
5.12,1.026533,0.808751
5.13,1.026532,0.808761
5.14,1.026531,0.808774
5.15,1.026529,0.808788
5.16,1.026526,0.808803
5.17,1.026524,0.808817
5.18,1.026521,0.80883
5.19,1.026517,0.808842
5.2,1.026514,0.808852
5.21,1.02651,0.80886
5.22,1.026507,0.808865
5.23,1.026505,0.808868
5.24,1.026504,0.808867
5.25,1.026504,0.808863
5.26,1.026505,0.808855
5.27,1.026508,0.808844
5.28,1.026512,0.80883
5.29,1.026517,0.808816
5.3,1.026521,0.808803
5.31,1.026524,0.808793
5.32,1.026526,0.808788
5.33,1.026527,0.808788
5.34,1.026526,0.808793
5.35,1.026523,0.808803
5.36,1.026519,0.808818
5.37,1.026513,0.808837
5.38,1.026506,0.808859
5.39,1.026499,0.808882
5.4,1.026492,0.808903
5.41,1.026486,0.808922
5.42,1.026481,0.808938
5.43,1.026477,0.808949
5.44,1.026475,0.808956
5.45,1.026474,0.808959
5.46,1.026475,0.808957
5.47,1.026476,0.808953
5.48,1.026478,0.808946
5.49,1.02648,0.808937
5.5,1.026483,0.808925
5.51,1.026487,0.808912
5.52,1.026491,0.808899
5.53,1.026494,0.808887
5.54,1.026498,0.808877
5.55,1.026501,0.808867
5.56,1.026505,0.808857
5.57,1.026509,0.808849
5.58,1.026512,0.808842
5.59,1.026514,0.808838
5.6,1.026515,0.80884
5.61,1.026514,0.808845
5.62,1.026511,0.808853
5.63,1.026508,0.808861
5.64,1.026505,0.808869
5.65,1.026503,0.808874
5.66,1.026501,0.808878
5.67,1.0265,0.808879
5.68,1.026499,0.808878
5.69,1.0265,0.808877
5.7,1.0265,0.808875
5.71,1.0265,0.808874
5.72,1.0265,0.808875
5.73,1.0265,0.80888
5.74,1.026498,0.808887
5.75,1.026496,0.808899
5.76,1.026494,0.808913
5.77,1.026491,0.80893
5.78,1.026487,0.808947
5.79,1.026485,0.808959
5.8,1.026483,0.808966
5.81,1.026483,0.808966
5.82,1.026483,0.808959
5.83,1.026485,0.808947
5.84,1.026488,0.808932
5.85,1.02649,0.808917
5.86,1.026492,0.808903
5.87,1.026494,0.808891
5.88,1.026495,0.808882
5.89,1.026497,0.808874
5.9,1.026497,0.808867
5.91,1.026498,0.80886
5.92,1.026499,0.808853
5.93,1.0265,0.808845
5.94,1.026501,0.808838
5.95,1.026502,0.808833
5.96,1.026503,0.808829
5.97,1.026504,0.808828
5.98,1.026504,0.80883
5.99,1.026504,0.808838
6,1.026502,0.808849
6.01,1.0265,0.808865
6.02,1.026497,0.808882
6.03,1.026493,0.808901
6.04,1.026489,0.80892
6.05,1.026486,0.808938
6.06,1.026483,0.808951
6.07,1.02648,0.808961
6.08,1.026479,0.808966
6.09,1.026478,0.808966
6.1,1.026479,0.808962
6.11,1.02648,0.808953
6.12,1.026481,0.808939
6.13,1.026483,0.808924
6.14,1.026484,0.808907
6.15,1.026485,0.808892
6.16,1.026485,0.808879
6.17,1.026486,0.808867
6.18,1.026486,0.808857
6.19,1.026487,0.808847
6.2,1.02649,0.808837
6.21,1.026493,0.808827
6.22,1.026498,0.808816
6.23,1.026504,0.808803
6.24,1.026512,0.808788
6.25,1.026521,0.808772
6.26,1.02653,0.808755
6.27,1.026538,0.80874
6.28,1.026545,0.808729
6.29,1.02655,0.808723
6.3,1.026552,0.808723
6.31,1.026552,0.808729
6.32,1.02655,0.80874
6.33,1.026546,0.808754
6.34,1.026541,0.80877
6.35,1.026535,0.808785
6.36,1.02653,0.808798
6.37,1.026526,0.808806
6.38,1.026522,0.808809
6.39,1.02652,0.808807
6.4,1.02652,0.808801
6.41,1.02652,0.808792
6.42,1.026522,0.80878
6.43,1.026524,0.808769
6.44,1.026527,0.80876
6.45,1.026529,0.808756
6.46,1.026531,0.808756
6.47,1.026533,0.808759
6.48,1.026534,0.808765
6.49,1.026534,0.808771
6.5,1.026534,0.808779
6.51,1.026533,0.808787
6.52,1.026532,0.808797
6.53,1.026529,0.808806
6.54,1.026526,0.808816
6.55,1.026522,0.808826
6.56,1.026518,0.808836
6.57,1.026514,0.808846
6.58,1.02651,0.808855
6.59,1.026507,0.808862
6.6,1.026503,0.808867
6.61,1.026501,0.80887
6.62,1.026498,0.808871
6.63,1.026496,0.808873
6.64,1.026493,0.808874
6.65,1.026491,0.808876
6.66,1.02649,0.80888
6.67,1.026489,0.808885
6.68,1.026488,0.808891
6.69,1.026487,0.8089
6.7,1.026486,0.80891
6.71,1.026485,0.808921
6.72,1.026485,0.808933
6.73,1.026484,0.808943
6.74,1.026484,0.80895
6.75,1.026485,0.808955
6.76,1.026486,0.808957
6.77,1.026487,0.808958
6.78,1.026487,0.808957
6.79,1.026487,0.808955
6.8,1.026486,0.808954
6.81,1.026485,0.808953
6.82,1.026483,0.808954
6.83,1.026481,0.808956
6.84,1.026478,0.80896
6.85,1.026475,0.808965
6.86,1.026472,0.808971
6.87,1.026469,0.808979
6.88,1.026466,0.808988
6.89,1.026463,0.808999
6.9,1.02646,0.809012
6.91,1.026457,0.809026
6.92,1.026455,0.80904
6.93,1.026454,0.809051
6.94,1.026454,0.80906
6.95,1.026455,0.809064
6.96,1.026457,0.809063
6.97,1.026459,0.809058
6.98,1.026462,0.809048
6.99,1.026465,0.809035
7,1.026468,0.809019
7.01,1.026471,0.809003
7.02,1.026474,0.808987
7.03,1.026476,0.808972
7.04,1.026479,0.808956
7.05,1.026482,0.80894
7.06,1.026486,0.808923
7.07,1.02649,0.808905
7.08,1.026495,0.808887
7.09,1.0265,0.808868
7.1,1.026505,0.80885
7.11,1.026509,0.808834
7.12,1.026512,0.808822
7.13,1.026514,0.808814
7.14,1.026514,0.808811
7.15,1.026513,0.808812
7.16,1.026511,0.808815
7.17,1.026508,0.808819
7.18,1.026506,0.808822
7.19,1.026505,0.808824
7.2,1.026506,0.808821
7.21,1.026509,0.808816
7.22,1.026512,0.808808
7.23,1.026517,0.808798
7.24,1.026523,0.808787
7.25,1.026529,0.808774
7.26,1.026535,0.808759
7.27,1.026541,0.808743
7.28,1.026546,0.808725
7.29,1.026551,0.808707
7.3,1.026555,0.808691
7.31,1.026558,0.808677
7.32,1.026559,0.808667
7.33,1.026559,0.808662
7.34,1.026558,0.808661
7.35,1.026556,0.808665
7.36,1.026552,0.808673
7.37,1.026549,0.808685
7.38,1.026544,0.808698
7.39,1.02654,0.808713
7.4,1.026536,0.808729
7.41,1.026532,0.808743
7.42,1.026528,0.808755
7.43,1.026525,0.808767
7.44,1.026523,0.808776
7.45,1.026522,0.808785
7.46,1.026521,0.808792
7.47,1.02652,0.808797
7.48,1.026519,0.8088
7.49,1.026519,0.808801
7.5,1.026519,0.8088
7.51,1.02652,0.808797
7.52,1.026522,0.808793
7.53,1.026524,0.80879
7.54,1.026525,0.808787
7.55,1.026526,0.808784
7.56,1.026527,0.808782
7.57,1.026527,0.808781
7.58,1.026526,0.808783
7.59,1.026524,0.808789
7.6,1.02652,0.8088
7.61,1.026514,0.808816
7.62,1.026507,0.808835
7.63,1.026501,0.808857
7.64,1.026494,0.808879
7.65,1.026488,0.8089
7.66,1.026484,0.808919
7.67,1.026481,0.808935
7.68,1.026479,0.808949
7.69,1.026478,0.808962
7.7,1.026477,0.808976
7.71,1.026475,0.808992
7.72,1.026472,0.80901
7.73,1.026468,0.80903
7.74,1.026463,0.809052
7.75,1.026457,0.809073
7.76,1.026451,0.809093
7.77,1.026445,0.80911
7.78,1.02644,0.809122
7.79,1.026437,0.80913
7.8,1.026434,0.809135
7.81,1.026433,0.809135
7.82,1.026433,0.809131
7.83,1.026435,0.809123
7.84,1.026437,0.809112
7.85,1.02644,0.809098
7.86,1.026444,0.809081
7.87,1.026449,0.809062
7.88,1.026453,0.809041
7.89,1.026458,0.809018
7.9,1.026463,0.808996
7.91,1.026467,0.808976
7.92,1.02647,0.808959
7.93,1.026472,0.808948
7.94,1.026473,0.80894
7.95,1.026474,0.808936
7.96,1.026475,0.808935
7.97,1.026475,0.808935
7.98,1.026475,0.808934
7.99,1.026476,0.808932
8,1.026478,0.808926
8.01,1.02648,0.808916
8.02,1.026484,0.808903
8.03,1.026488,0.808889
8.04,1.026492,0.808873
8.05,1.026497,0.808857
8.06,1.026501,0.808843
8.07,1.026505,0.808829
8.08,1.026508,0.808817
8.09,1.02651,0.808807
8.1,1.026512,0.808798
8.11,1.026513,0.808789
8.12,1.026514,0.808781
8.13,1.026515,0.808772
8.14,1.026515,0.808765
8.15,1.026516,0.808759
8.16,1.026515,0.808758
8.17,1.026514,0.808759
8.18,1.026513,0.808764
8.19,1.026511,0.808772
8.2,1.026509,0.808782
8.21,1.026507,0.808794
8.22,1.026505,0.808808
8.23,1.026503,0.808822
8.24,1.026501,0.808837
8.25,1.0265,0.808849
8.26,1.0265,0.808857
8.27,1.026501,0.808861
8.28,1.026502,0.80886
8.29,1.026504,0.808855
8.3,1.026506,0.808847
8.31,1.026508,0.808837
8.32,1.026511,0.808825
8.33,1.026514,0.808811
8.34,1.026518,0.808796
8.35,1.026521,0.808781
8.36,1.026524,0.808769
8.37,1.026525,0.808761
8.38,1.026526,0.808757
8.39,1.026526,0.808759
8.4,1.026525,0.808765
8.41,1.026524,0.808773
8.42,1.026524,0.808781
8.43,1.026523,0.808788
8.44,1.026524,0.808793
8.45,1.026524,0.808799
8.46,1.026525,0.808807
8.47,1.026524,0.808818
8.48,1.026521,0.808832
8.49,1.026518,0.80885
8.5,1.026512,0.808869
8.51,1.026506,0.808889
8.52,1.026499,0.808909
8.53,1.026493,0.808926
8.54,1.026488,0.808938
8.55,1.026485,0.808944
8.56,1.026484,0.808941
8.57,1.026486,0.80893
8.58,1.02649,0.808912
8.59,1.026495,0.808892
8.6,1.026502,0.808872
8.61,1.026507,0.808856
8.62,1.026511,0.808846
8.63,1.026514,0.808842
8.64,1.026516,0.808843
8.65,1.026516,0.808849
8.66,1.026514,0.808859
8.67,1.026511,0.808871
8.68,1.026507,0.808886
8.69,1.026502,0.808903
8.7,1.026495,0.808922
8.71,1.026489,0.808944
8.72,1.026482,0.808965
8.73,1.026475,0.808987
8.74,1.026468,0.809007
8.75,1.026463,0.809025
8.76,1.026458,0.809039
8.77,1.026455,0.809049
8.78,1.026454,0.809052
8.79,1.026454,0.809049
8.8,1.026456,0.809041
8.81,1.026459,0.809031
8.82,1.026463,0.809021
8.83,1.026467,0.809014
8.84,1.026469,0.809009
8.85,1.026471,0.809008
8.86,1.026471,0.809008
8.87,1.026471,0.809009
8.88,1.02647,0.809008
8.89,1.026469,0.809006
8.9,1.026468,0.809001
8.91,1.026467,0.808994
8.92,1.026467,0.808985
8.93,1.026468,0.808976
8.94,1.026469,0.808967
8.95,1.026472,0.808958
8.96,1.026475,0.808948
8.97,1.02648,0.808938
8.98,1.026484,0.808927
8.99,1.02649,0.808914
9,1.026496,0.808898
9.01,1.026502,0.80888
9.02,1.026508,0.80886
9.03,1.026514,0.808838
9.04,1.02652,0.808816
9.05,1.026525,0.808793
9.06,1.026529,0.80877
9.07,1.026532,0.808749
9.08,1.026534,0.808732
9.09,1.026536,0.808718
9.1,1.026537,0.808707
9.11,1.026537,0.8087
9.12,1.026538,0.808694
9.13,1.026539,0.808688
9.14,1.02654,0.808683
9.15,1.026541,0.808677
9.16,1.026543,0.80867
9.17,1.026545,0.808663
9.18,1.026547,0.808659
9.19,1.026548,0.808658
9.2,1.026549,0.808662
9.21,1.026549,0.808671
9.22,1.026548,0.808684
9.23,1.026547,0.808699
9.24,1.026546,0.808713
9.25,1.026544,0.808727
9.26,1.026542,0.808739
9.27,1.026541,0.80875
9.28,1.026539,0.80876
9.29,1.026538,0.808767
9.3,1.026537,0.808771
9.31,1.026536,0.808773
9.32,1.026536,0.808772
9.33,1.026536,0.808769
9.34,1.026536,0.808766
9.35,1.026535,0.808766
9.36,1.026534,0.808768
9.37,1.026532,0.808774
9.38,1.02653,0.808781
9.39,1.026528,0.808789
9.4,1.026526,0.808797
9.41,1.026525,0.808802
9.42,1.026525,0.808803
9.43,1.026526,0.808802
9.44,1.026527,0.808799
9.45,1.026528,0.808796
9.46,1.026529,0.808797
9.47,1.026529,0.808802
9.48,1.026528,0.808812
9.49,1.026525,0.808829
9.5,1.026522,0.808851
9.51,1.026517,0.808877
9.52,1.026511,0.808902
9.53,1.026505,0.808926
9.54,1.0265,0.808946
9.55,1.026496,0.808959
9.56,1.026493,0.808965
9.57,1.026491,0.808964
9.58,1.02649,0.808958
9.59,1.026489,0.808947
9.6,1.02649,0.808934
9.61,1.02649,0.808922
9.62,1.02649,0.808913
9.63,1.026489,0.808907
9.64,1.026488,0.808905
9.65,1.026486,0.808909
9.66,1.026483,0.808917
9.67,1.02648,0.808929
9.68,1.026477,0.808943
9.69,1.026474,0.808959
9.7,1.026471,0.808975
9.71,1.026469,0.808989
9.72,1.026468,0.809001
9.73,1.026466,0.80901
9.74,1.026465,0.809016
9.75,1.026465,0.80902
9.76,1.026464,0.809022
9.77,1.026464,0.809022
9.78,1.026464,0.809022
9.79,1.026464,0.80902
9.8,1.026465,0.809016
9.81,1.026467,0.80901
9.82,1.026469,0.809004
9.83,1.026471,0.808996
9.84,1.026473,0.808987
9.85,1.026476,0.808976
9.86,1.026478,0.808965
9.87,1.026479,0.808953
9.88,1.026481,0.808939
9.89,1.026482,0.808924
9.9,1.026483,0.808907
9.91,1.026484,0.808888
9.92,1.026487,0.808867
9.93,1.02649,0.808847
9.94,1.026493,0.80883
9.95,1.026495,0.80882
9.96,1.026496,0.808819
