b:tnow in s,s:ut in p.u.,s:cur1 in p.u.
1,1.030003,0.097481
1.01,1.030002,0.097483
1.02,1.030001,0.097486
1.03,1.03,0.097488
1.04,1.029999,0.097489
1.05,1.029999,0.09749
1.06,1.029998,0.097488
1.07,1.029998,0.097484
1.08,1.029998,0.09748
1.09,1.029997,0.097475
1.1,1.029998,0.09747
1.11,1.029998,0.097466
1.12,1.029999,0.097462
1.13,1.03,0.09746
1.14,1.030001,0.097459
1.15,1.030002,0.097458
1.16,1.030004,0.097458
1.17,1.030005,0.097458
1.18,1.030007,0.097457
1.19,1.030007,0.097455
1.2,1.030008,0.097453
1.21,1.030008,0.09745
1.22,1.030008,0.097447
1.23,1.030007,0.097443
1.24,1.030006,0.09744
1.25,1.030004,0.097436
1.26,1.030003,0.097434
1.27,1.030002,0.097432
1.28,1.03,0.097432
1.29,1.029999,0.097433
1.3,1.029998,0.097436
1.31,1.029997,0.09744
1.32,1.029997,0.097444
1.33,1.029996,0.097447
1.34,1.029996,0.097452
1.35,1.029996,0.097457
1.36,1.029997,0.097464
1.37,1.029997,0.097472
1.38,1.029997,0.09748
1.39,1.029998,0.097487
1.4,1.029998,0.097493
1.41,1.029999,0.097497
1.42,1.029999,0.097499
1.43,1.029999,0.097499
1.44,1.029999,0.097496
1.45,1.029999,0.097492
1.46,1.029999,0.097486
1.47,1.029998,0.097479
1.48,1.029998,0.097471
1.49,1.029997,0.097462
1.5,1.029996,0.097454
1.51,1.029996,0.097447
1.52,1.029996,0.097442
1.53,1.029996,0.097438
1.54,1.029996,0.097436
1.55,1.029996,0.097436
1.56,1.029996,0.097438
1.57,1.029997,0.097441
1.58,1.029997,0.097447
1.59,1.029997,0.097453
1.6,1.029998,0.097459
1.61,1.029998,0.097466
1.62,1.029998,0.097471
1.63,1.029999,0.097474
1.64,1.029999,0.097475
1.65,1.029999,0.097475
1.66,1.029998,0.097473
1.67,1.029998,0.097469
1.68,1.029998,0.097463
1.69,1.029997,0.097455
1.7,1.029997,0.097447
1.71,1.029997,0.09744
1.72,1.029997,0.097433
1.73,1.029997,0.097429
1.74,1.029997,0.097426
1.75,1.029997,0.097425
1.76,1.029997,0.097425
1.77,1.029998,0.097425
1.78,1.029999,0.097425
1.79,1.029999,0.097425
1.8,1.03,0.097424
1.81,1.030001,0.097425
1.82,1.030002,0.097426
1.83,1.030003,0.09743
1.84,1.030004,0.097436
1.85,1.030004,0.097443
1.86,1.030005,0.09745
1.87,1.030004,0.097458
1.88,1.030004,0.097463
1.89,1.030003,0.097467
1.9,1.030002,0.097469
1.91,1.030001,0.09747
1.92,1.03,0.09747
1.93,1.029999,0.09747
1.94,1.029999,0.09747
1.95,1.029998,0.09747
1.96,1.029998,0.09747
1.97,1.029998,0.097469
1.98,1.029998,0.097467
1.99,1.029998,0.097465
2,1.029998,0.097463
2.01,1.029998,0.097461
2.02,1.029999,0.09746
2.03,1.029999,0.097462
2.04,1.03,0.097465
2.05,1.030001,0.097469
2.06,1.030001,0.097475
2.07,1.030002,0.09748
2.08,1.030003,0.097485
2.09,1.030003,0.097488
2.1,1.030003,0.097491
2.11,1.030003,0.097493
2.12,1.030003,0.097493
2.13,1.030002,0.097492
2.14,1.030001,0.097488
2.15,1.03,0.097482
2.16,1.029999,0.097475
2.17,1.029998,0.097467
2.18,1.029998,0.09746
2.19,1.029998,0.097454
2.2,1.029998,0.09745
2.21,1.029998,0.097447
2.22,1.029999,0.097445
2.23,1.029999,0.097445
2.24,1.03,0.097446
2.25,1.030001,0.097447
2.26,1.030001,0.097448
2.27,1.030001,0.097451
2.28,1.030002,0.097453
2.29,1.030001,0.097456
2.3,1.030001,0.097458
2.31,1.030001,0.09746
2.32,1.030001,0.097462
2.33,1.030001,0.097464
2.34,1.03,0.097466
2.35,1.030001,0.097469
2.36,1.030001,0.097473
2.37,1.030001,0.097478
2.38,1.030001,0.097485
2.39,1.030001,0.097493
2.4,1.030001,0.097501
2.41,1.030001,0.097509
2.42,1.03,0.097515
2.43,1.03,0.097519
2.44,1.030001,0.09752
2.45,1.030001,0.097518
2.46,1.030001,0.097515
2.47,1.030002,0.097509
2.48,1.030003,0.097503
2.49,1.030003,0.097495
2.5,1.030004,0.097488
2.51,1.030005,0.097481
2.52,1.030005,0.097475
2.53,1.030005,0.09747
2.54,1.030005,0.097467
2.55,1.030005,0.097464
2.56,1.030004,0.097463
2.57,1.030004,0.097464
2.58,1.030004,0.097465
2.59,1.030003,0.097467
2.6,1.030003,0.097469
2.61,1.030003,0.09747
2.62,1.030002,0.09747
2.63,1.030001,0.097469
2.64,1.03,0.097466
2.65,1.029999,0.097462
2.66,1.029999,0.097455
2.67,1.029998,0.097447
2.68,1.029998,0.097438
2.69,1.029998,0.09743
2.7,1.029998,0.097423
2.71,1.029998,0.09742
2.72,1.029998,0.097418
2.73,1.029998,0.097419
2.74,1.029998,0.097421
2.75,1.029998,0.097424
2.76,1.029998,0.097426
2.77,1.029998,0.097428
2.78,1.029998,0.097428
2.79,1.029998,0.097427
2.8,1.029998,0.097423
2.81,1.029998,0.097417
2.82,1.029998,0.09741
2.83,1.029998,0.097405
2.84,1.029997,0.097403
2.85,1.029997,0.097403
2.86,1.029997,0.097405
2.87,1.029997,0.097408
2.88,1.029998,0.097413
2.89,1.029998,0.097419
2.9,1.029998,0.097427
2.91,1.029999,0.097437
2.92,1.029999,0.097446
2.93,1.03,0.097455
2.94,1.03,0.097463
2.95,1.030001,0.097467
2.96,1.030002,0.097469
2.97,1.030002,0.097467
2.98,1.030003,0.097464
2.99,1.030003,0.097459
3,1.030003,0.097455
3.01,1.030003,0.097454
3.02,1.030003,0.097455
3.03,1.030003,0.097461
3.04,1.030004,0.097469
3.05,1.030004,0.09748
3.06,1.030005,0.097491
3.07,1.030005,0.0975
3.08,1.030006,0.097506
3.09,1.030007,0.097507
3.1,1.030007,0.097505
3.11,1.030008,0.097498
3.12,1.030008,0.097489
3.13,1.030008,0.097478
3.14,1.030008,0.097466
3.15,1.030007,0.097455
3.16,1.030006,0.097446
3.17,1.030005,0.09744
3.18,1.030003,0.097438
3.19,1.030002,0.097439
3.2,1.03,0.097443
3.21,1.029999,0.097449
3.22,1.029998,0.097455
3.23,1.029998,0.09746
3.24,1.029998,0.097464
3.25,1.029998,0.097466
3.26,1.029999,0.097465
3.27,1.029999,0.097463
3.28,1.03,0.097458
3.29,1.030001,0.097452
3.3,1.030001,0.097446
3.31,1.030002,0.097441
3.32,1.030002,0.097437
3.33,1.030002,0.097436
3.34,1.030002,0.097436
3.35,1.030002,0.097438
3.36,1.030002,0.09744
3.37,1.030002,0.097443
3.38,1.030002,0.097446
3.39,1.030002,0.097449
3.4,1.030002,0.097453
3.41,1.030002,0.097457
3.42,1.030003,0.097462
3.43,1.030003,0.097467
3.44,1.030003,0.09747
3.45,1.030004,0.097472
3.46,1.030004,0.097472
3.47,1.030005,0.097472
3.48,1.030005,0.09747
3.49,1.030005,0.097469
3.5,1.030005,0.097468
3.51,1.030005,0.097469
3.52,1.030006,0.097471
3.53,1.030006,0.097473
3.54,1.030006,0.097476
3.55,1.030006,0.097477
3.56,1.030006,0.097477
3.57,1.030006,0.097476
3.58,1.030005,0.097476
3.59,1.030005,0.097475
3.6,1.030004,0.097474
3.61,1.030003,0.097474
3.62,1.030002,0.097473
3.63,1.030002,0.097472
3.64,1.030001,0.097473
3.65,1.03,0.097474
3.66,1.03,0.097477
3.67,1.029999,0.097479
3.68,1.029998,0.097481
3.69,1.029998,0.097481
3.7,1.029997,0.097479
3.71,1.029997,0.097477
3.72,1.029997,0.097475
3.73,1.029998,0.097473
3.74,1.029998,0.097472
3.75,1.029999,0.097472
3.76,1.029999,0.097471
3.77,1.03,0.097471
3.78,1.030001,0.09747
3.79,1.030001,0.09747
3.8,1.030001,0.097469
3.81,1.030001,0.097469
3.82,1.030001,0.097469
3.83,1.03,0.097469
3.84,1.029999,0.097468
3.85,1.029998,0.097467
3.86,1.029997,0.097464
3.87,1.029996,0.09746
3.88,1.029996,0.097456
3.89,1.029995,0.097451
3.9,1.029995,0.097446
3.91,1.029995,0.097441
3.92,1.029996,0.097436
3.93,1.029997,0.097432
3.94,1.029998,0.097428
3.95,1.029999,0.097424
3.96,1.030001,0.097421
3.97,1.030002,0.097418
3.98,1.030003,0.097416
3.99,1.030004,0.097415
4,1.030004,0.097417
4.01,1.030004,0.09742
4.02,1.030003,0.097425
4.03,1.030002,0.097431
4.04,1.030001,0.097439
4.05,1.03,0.097448
4.06,1.029999,0.097458
4.07,1.029998,0.097468
4.08,1.029997,0.097477
4.09,1.029997,0.097485
4.1,1.029997,0.097491
4.11,1.029997,0.097496
4.12,1.029998,0.097498
4.13,1.029999,0.097501
4.14,1.03,0.097503
4.15,1.030001,0.097506
4.16,1.030001,0.097509
4.17,1.030001,0.097511
4.18,1.030001,0.097511
4.19,1.030001,0.097508
4.2,1.03,0.097501
4.21,1.03,0.097489
4.22,1.03,0.097475
4.23,1.03,0.097459
4.24,1.029999,0.097443
4.25,1.029999,0.09743
4.26,1.029998,0.09742
4.27,1.029998,0.097413
4.28,1.029997,0.097409
4.29,1.029997,0.097407
4.3,1.029997,0.097408
4.31,1.029998,0.09741
4.32,1.029999,0.097413
4.33,1.03,0.097417
4.34,1.030002,0.09742
4.35,1.030003,0.097423
4.36,1.030004,0.097427
4.37,1.030005,0.097431
4.38,1.030005,0.097438
4.39,1.030005,0.097445
4.4,1.030004,0.097452
4.41,1.030004,0.097458
4.42,1.030004,0.097464
4.43,1.030004,0.097468
4.44,1.030004,0.09747
4.45,1.030004,0.097472
4.46,1.030004,0.097473
4.47,1.030005,0.097476
4.48,1.030005,0.097479
4.49,1.030006,0.097481
4.5,1.030006,0.097484
4.51,1.030006,0.097487
4.52,1.030007,0.097489
4.53,1.030007,0.097492
4.54,1.030006,0.097494
4.55,1.030006,0.097496
4.56,1.030005,0.097498
4.57,1.030004,0.097499
4.58,1.030003,0.097499
4.59,1.030002,0.097499
4.6,1.030001,0.097499
4.61,1.029999,0.097498
4.62,1.029998,0.097498
4.63,1.029997,0.097497
4.64,1.029997,0.097496
4.65,1.029996,0.097494
4.66,1.029996,0.097492
4.67,1.029996,0.09749
4.68,1.029996,0.097488
4.69,1.029996,0.097486
4.7,1.029996,0.097483
4.71,1.029997,0.097481
4.72,1.029998,0.097478
4.73,1.029998,0.097475
4.74,1.029999,0.097472
4.75,1.030001,0.09747
4.76,1.030002,0.097468
4.77,1.030003,0.097467
4.78,1.030004,0.097467
4.79,1.030005,0.097469
4.8,1.030006,0.097472
4.81,1.030007,0.097476
4.82,1.030007,0.09748
4.83,1.030007,0.097484
4.84,1.030007,0.097487
4.85,1.030007,0.09749
4.86,1.030007,0.097492
4.87,1.030007,0.097494
4.88,1.030007,0.097496
4.89,1.030006,0.097498
4.9,1.030005,0.097498
4.91,1.030004,0.097498
4.92,1.030003,0.097496
4.93,1.030002,0.097493
4.94,1.030002,0.097489
4.95,1.030001,0.097484
4.96,1.03,0.097479
4.97,1.03,0.097475
4.98,1.03,0.097474
4.99,1.03,0.097474
5,1.03,0.097476
5.01,1.03,0.097479
5.02,1.03,0.097481
5.03,1.030001,0.097482
5.04,1.030001,0.097482
5.05,1.030001,0.09748
5.06,1.030001,0.097477
5.07,1.030002,0.097472
5.08,1.030002,0.097466
5.09,1.030002,0.097459
5.1,1.030003,0.097453
5.11,1.030003,0.097448
5.12,1.030004,0.097445
5.13,1.030005,0.097444
5.14,1.030005,0.097445
5.15,1.030005,0.097446
5.16,1.030006,0.097449
5.17,1.030006,0.097451
5.18,1.030005,0.097455
5.19,1.030005,0.097458
5.2,1.030004,0.097462
5.21,1.030003,0.097465
5.22,1.030002,0.097469
5.23,1.030001,0.097472
5.24,1.03,0.097472
5.25,1.03,0.097471
5.26,1.029999,0.097466
5.27,1.03,0.09746
5.28,1.03,0.097452
5.29,1.030001,0.097443
5.3,1.030003,0.097435
5.31,1.030004,0.097428
5.32,1.030005,0.097422
5.33,1.030006,0.097418
5.34,1.030006,0.097416
5.35,1.030005,0.097416
5.36,1.030004,0.097418
5.37,1.030003,0.097422
5.38,1.030002,0.097426
5.39,1.03,0.097431
5.4,1.029999,0.097435
5.41,1.029998,0.097439
5.42,1.029997,0.097441
5.43,1.029996,0.097442
5.44,1.029996,0.097442
5.45,1.029995,0.097441
5.46,1.029995,0.09744
5.47,1.029995,0.09744
5.48,1.029995,0.097442
5.49,1.029996,0.097444
5.5,1.029996,0.097448
5.51,1.029997,0.097452
5.52,1.029997,0.097457
5.53,1.029998,0.097459
5.54,1.029999,0.09746
5.55,1.029999,0.097459
5.56,1.03,0.097457
5.57,1.030001,0.097453
5.58,1.030002,0.09745
5.59,1.030002,0.097448
5.6,1.030003,0.097447
5.61,1.030003,0.097449
5.62,1.030002,0.097451
5.63,1.030002,0.097455
5.64,1.030002,0.097459
5.65,1.030003,0.097463
5.66,1.030003,0.097466
5.67,1.030004,0.097469
5.68,1.030004,0.097469
5.69,1.030005,0.097469
5.7,1.030006,0.097467
5.71,1.030006,0.097463
5.72,1.030006,0.097458
5.73,1.030007,0.097452
5.74,1.030007,0.097446
5.75,1.030007,0.097441
5.76,1.030007,0.097437
5.77,1.030007,0.097436
5.78,1.030007,0.097437
5.79,1.030007,0.09744
5.8,1.030006,0.097444
5.81,1.030006,0.097449
5.82,1.030005,0.097453
5.83,1.030005,0.097457
5.84,1.030004,0.09746
5.85,1.030003,0.097462
5.86,1.030003,0.097463
5.87,1.030002,0.097461
5.88,1.030002,0.097457
5.89,1.030002,0.097449
5.9,1.030001,0.097439
5.91,1.03,0.097428
5.92,1.03,0.097417
5.93,1.029999,0.097408
5.94,1.029999,0.097403
5.95,1.029998,0.097401
5.96,1.029998,0.097404
5.97,1.029999,0.097413
5.98,1.029999,0.097426
5.99,1.029999,0.097442
6,1.03,0.097458
6.01,1.030001,0.097474
6.02,1.030001,0.097487
6.03,1.030001,0.097496
6.04,1.030001,0.097501
6.05,1.030001,0.097502
6.06,1.030001,0.097498
6.07,1.030001,0.097491
6.08,1.030001,0.097482
6.09,1.030001,0.097471
6.1,1.03,0.097461
6.11,1.03,0.097451
6.12,1.029999,0.097444
6.13,1.029999,0.097439
6.14,1.029998,0.097437
6.15,1.029998,0.097436
6.16,1.029997,0.097436
6.17,1.029996,0.097437
6.18,1.029996,0.097438
6.19,1.029995,0.097437
6.2,1.029995,0.097435
6.21,1.029995,0.09743
6.22,1.029996,0.097424
6.23,1.029997,0.097417
6.24,1.029998,0.097409
6.25,1.03,0.097401
6.26,1.030002,0.097394
6.27,1.030003,0.097389
6.28,1.030004,0.097387
6.29,1.030005,0.097388
6.3,1.030005,0.097394
6.31,1.030005,0.097402
6.32,1.030004,0.097414
6.33,1.030003,0.097429
6.34,1.030003,0.097444
6.35,1.030001,0.09746
6.36,1.030001,0.097474
6.37,1.03,0.097485
6.38,1.029999,0.097492
6.39,1.029999,0.097495
6.4,1.029998,0.097495
6.41,1.029998,0.097493
6.42,1.029998,0.097488
6.43,1.029998,0.097482
6.44,1.029998,0.097477
6.45,1.029998,0.097474
6.46,1.029998,0.097473
6.47,1.029998,0.097473
6.48,1.029999,0.097475
6.49,1.03,0.097478
6.5,1.030001,0.097481
6.51,1.030001,0.097484
6.52,1.030002,0.097485
6.53,1.030002,0.097486
6.54,1.030002,0.097486
6.55,1.030002,0.097485
6.56,1.030001,0.097484
6.57,1.030001,0.097484
6.58,1.030001,0.097485
6.59,1.030001,0.097488
6.6,1.03,0.097493
6.61,1.03,0.097497
6.62,1.03,0.0975
6.63,1.03,0.097503
6.64,1.03,0.097505
6.65,1.03,0.097505
6.66,1.03,0.097504
6.67,1.03,0.097503
6.68,1.030001,0.0975
6.69,1.030001,0.097497
6.7,1.030001,0.097493
6.71,1.03,0.097488
6.72,1.03,0.097483
6.73,1.03,0.097478
6.74,1.03,0.097474
6.75,1.03,0.09747
6.76,1.03,0.097467
6.77,1.030001,0.097467
6.78,1.030001,0.097468
6.79,1.030001,0.09747
6.8,1.030001,0.097472
6.81,1.030001,0.097475
6.82,1.030001,0.097477
6.83,1.030002,0.097477
6.84,1.030002,0.097476
6.85,1.030002,0.097473
6.86,1.030003,0.09747
6.87,1.030004,0.097465
6.88,1.030004,0.097461
6.89,1.030005,0.097456
6.9,1.030006,0.097453
6.91,1.030007,0.09745
6.92,1.030008,0.097448
6.93,1.030009,0.097447
6.94,1.03001,0.097448
6.95,1.030011,0.097451
6.96,1.030011,0.097455
6.97,1.030011,0.097459
6.98,1.03001,0.097464
6.99,1.030009,0.097468
7,1.030008,0.097472
7.01,1.030006,0.097475
7.02,1.030005,0.097476
7.03,1.030003,0.097477
7.04,1.030002,0.097477
7.05,1.030001,0.097475
7.06,1.030001,0.097472
7.07,1.030001,0.097467
7.08,1.030001,0.097461
7.09,1.030002,0.097455
7.1,1.030003,0.097448
7.11,1.030004,0.097442
7.12,1.030005,0.097438
7.13,1.030005,0.097435
7.14,1.030006,0.097435
7.15,1.030007,0.097437
7.16,1.030007,0.097442
7.17,1.030007,0.09745
7.18,1.030006,0.097459
7.19,1.030006,0.097468
7.2,1.030005,0.097476
7.21,1.030005,0.097482
7.22,1.030005,0.097486
7.23,1.030006,0.097486
7.24,1.030006,0.097483
7.25,1.030006,0.097477
7.26,1.030007,0.097469
7.27,1.030008,0.097461
7.28,1.030008,0.097453
7.29,1.030009,0.097447
7.3,1.030009,0.097443
7.31,1.030009,0.09744
7.32,1.030009,0.09744
7.33,1.030009,0.097442
7.34,1.030009,0.097445
7.35,1.030008,0.09745
7.36,1.030007,0.097457
7.37,1.030006,0.097465
7.38,1.030004,0.097473
7.39,1.030003,0.097482
7.4,1.030001,0.09749
7.41,1.03,0.097497
7.42,1.029999,0.097502
7.43,1.029998,0.097505
7.44,1.029998,0.097506
7.45,1.029998,0.097505
7.46,1.029998,0.097502
7.47,1.029999,0.097497
7.48,1.03,0.097491
7.49,1.030002,0.097483
7.5,1.030003,0.097475
7.51,1.030005,0.097468
7.52,1.030006,0.097462
7.53,1.030007,0.097458
7.54,1.030008,0.097457
7.55,1.030008,0.097457
7.56,1.030008,0.097458
7.57,1.030007,0.09746
7.58,1.030006,0.097463
7.59,1.030004,0.097466
7.6,1.030002,0.097469
7.61,1.029999,0.097473
7.62,1.029997,0.097477
7.63,1.029995,0.09748
7.64,1.029994,0.097482
7.65,1.029993,0.097484
7.66,1.029993,0.097486
7.67,1.029994,0.097487
7.68,1.029996,0.097488
7.69,1.029997,0.09749
7.7,1.029999,0.09749
7.71,1.03,0.097491
7.72,1.030002,0.097492
7.73,1.030003,0.097494
7.74,1.030004,0.097497
7.75,1.030004,0.097502
7.76,1.030004,0.097508
7.77,1.030003,0.097513
7.78,1.030003,0.097517
7.79,1.030002,0.097519
7.8,1.030001,0.097518
7.81,1.030001,0.097515
7.82,1.030001,0.097509
7.83,1.03,0.097503
7.84,1.03,0.097497
7.85,1.03,0.097492
7.86,1.03,0.09749
7.87,1.03,0.097489
7.88,1.03,0.09749
7.89,1.03,0.097491
7.9,1.03,0.097491
7.91,1.03,0.097491
7.92,1.029999,0.097489
7.93,1.029999,0.097487
7.94,1.029998,0.097484
7.95,1.029998,0.097481
7.96,1.029999,0.097479
7.97,1.029999,0.097477
7.98,1.03,0.097477
7.99,1.030001,0.097478
8,1.030002,0.09748
8.01,1.030004,0.097483
8.02,1.030005,0.097485
8.03,1.030006,0.097487
8.04,1.030006,0.097487
8.05,1.030007,0.097487
8.06,1.030007,0.097486
8.07,1.030007,0.097484
8.08,1.030007,0.097481
8.09,1.030006,0.097478
8.1,1.030006,0.097475
8.11,1.030005,0.097472
8.12,1.030004,0.09747
8.13,1.030003,0.097468
8.14,1.030002,0.097468
8.15,1.030001,0.097468
8.16,1.03,0.097469
8.17,1.029999,0.097471
8.18,1.029999,0.097475
8.19,1.029998,0.09748
8.2,1.029998,0.097485
8.21,1.029998,0.097489
8.22,1.029998,0.097491
8.23,1.029998,0.097492
8.24,1.029998,0.097489
8.25,1.029998,0.097485
8.26,1.029998,0.097478
8.27,1.029997,0.097471
8.28,1.029996,0.097462
8.29,1.029995,0.097453
8.3,1.029994,0.097444
8.31,1.029994,0.097435
8.32,1.029993,0.097428
8.33,1.029992,0.097422
8.34,1.029992,0.097418
8.35,1.029992,0.097416
8.36,1.029992,0.097417
8.37,1.029993,0.09742
8.38,1.029994,0.097426
8.39,1.029996,0.097432
8.4,1.029997,0.097437
8.41,1.029999,0.09744
8.42,1.03,0.09744
8.43,1.030002,0.097437
8.44,1.030003,0.097431
8.45,1.030004,0.097424
8.46,1.030004,0.097417
8.47,1.030004,0.097412
8.48,1.030004,0.097411
8.49,1.030004,0.097413
8.5,1.030004,0.097419
8.51,1.030003,0.097428
8.52,1.030003,0.097437
8.53,1.030002,0.097446
8.54,1.030001,0.097454
8.55,1.030001,0.09746
8.56,1.03,0.097465
8.57,1.03,0.09747
8.58,1.03,0.097475
8.59,1.03,0.097479
8.6,1.030001,0.097483
8.61,1.030001,0.097486
8.62,1.030001,0.097488
8.63,1.030002,0.097489
8.64,1.030002,0.097488
8.65,1.030002,0.097485
8.66,1.030002,0.097481
8.67,1.030001,0.097476
8.68,1.030001,0.09747
8.69,1.03,0.097463
8.7,1.03,0.097455
8.71,1.029999,0.097448
8.72,1.029999,0.097442
8.73,1.029999,0.097438
8.74,1.029998,0.097436
8.75,1.029998,0.097437
8.76,1.029998,0.09744
8.77,1.029997,0.097446
8.78,1.029997,0.097454
8.79,1.029997,0.097463
8.8,1.029997,0.097472
8.81,1.029998,0.097481
8.82,1.029998,0.097487
8.83,1.029999,0.097491
8.84,1.03,0.097493
8.85,1.030001,0.097492
8.86,1.030001,0.097489
8.87,1.030001,0.097485
8.88,1.030001,0.097482
8.89,1.03,0.097479
8.9,1.029999,0.097478
8.91,1.029998,0.097477
8.92,1.029998,0.097477
8.93,1.029998,0.097477
8.94,1.029997,0.097477
8.95,1.029998,0.097477
8.96,1.029998,0.097477
8.97,1.029999,0.097475
8.98,1.03,0.097473
8.99,1.030001,0.09747
9,1.030002,0.097466
9.01,1.030003,0.097463
9.02,1.030004,0.09746
9.03,1.030005,0.097459
9.04,1.030005,0.097459
9.05,1.030005,0.097461
9.06,1.030004,0.097465
9.07,1.030004,0.097471
9.08,1.030003,0.097477
9.09,1.030002,0.097483
9.1,1.030001,0.097488
9.11,1.030001,0.097492
9.12,1.03,0.097493
9.13,1.03,0.097493
9.14,1.029999,0.097491
9.15,1.029999,0.097486
9.16,1.029999,0.09748
9.17,1.029999,0.097474
9.18,1.03,0.097467
9.19,1.03,0.097462
9.2,1.030001,0.097459
9.21,1.030002,0.097457
9.22,1.030003,0.097458
9.23,1.030004,0.09746
9.24,1.030005,0.097462
9.25,1.030006,0.097464
9.26,1.030007,0.097467
9.27,1.030007,0.097468
9.28,1.030007,0.097468
9.29,1.030007,0.097465
9.3,1.030007,0.097461
9.31,1.030006,0.097455
9.32,1.030005,0.097449
9.33,1.030004,0.097444
9.34,1.030004,0.09744
9.35,1.030003,0.097437
9.36,1.030002,0.097437
9.37,1.030002,0.09744
9.38,1.030002,0.097443
9.39,1.030002,0.097447
9.4,1.030002,0.097451
9.41,1.030003,0.097455
9.42,1.030003,0.097459
9.43,1.030003,0.097463
9.44,1.030003,0.097467
9.45,1.030002,0.097472
9.46,1.030001,0.097476
9.47,1.03,0.09748
9.48,1.029999,0.097484
9.49,1.029998,0.097487
9.5,1.029998,0.097489
9.51,1.029997,0.09749
9.52,1.029997,0.09749
9.53,1.029998,0.09749
9.54,1.029999,0.09749
9.55,1.029999,0.097489
9.56,1.03,0.097488
9.57,1.030001,0.097488
9.58,1.030001,0.097486
9.59,1.030001,0.097485
9.6,1.030001,0.097482
9.61,1.030001,0.097479
9.62,1.030001,0.097476
9.63,1.03,0.097472
9.64,1.03,0.097468
9.65,1.029999,0.097464
9.66,1.029999,0.09746
9.67,1.029998,0.097457
9.68,1.029998,0.097455
9.69,1.029997,0.097454
9.7,1.029997,0.097455
9.71,1.029997,0.097459
9.72,1.029997,0.097464
9.73,1.029997,0.097469
9.74,1.029997,0.097474
9.75,1.029998,0.097477
9.76,1.029998,0.097479
9.77,1.029999,0.097478
9.78,1.03,0.097475
9.79,1.030001,0.097469
9.8,1.030001,0.097462
9.81,1.030002,0.097455
9.82,1.030003,0.097449
9.83,1.030003,0.097445
9.84,1.030003,0.097445
9.85,1.030003,0.097447
9.86,1.030003,0.097453
9.87,1.030002,0.09746
9.88,1.030001,0.097468
9.89,1.03,0.097475
9.9,1.03,0.097481
9.91,1.029999,0.097483
9.92,1.029999,0.097484
9.93,1.029999,0.097483
9.94,1.029999,0.097482
9.95,1.03,0.097481
9.96,1.03,0.097481
9.97,1.030001,0.097482
9.98,1.030002,0.097483
9.99,1.030003,0.097486
10,1.030003,0.097489
10.01,1.030004,0.097493
10.02,1.030004,0.097498
10.03,1.030004,0.097503
10.04,1.030004,0.097509
