Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load03,g9,Active Power,Tau 0.01,0.9794725385995742,-0.5303569740427804,0.3875042520299813,1.251666530788802
load03,g9,Active Power,Tau 0.01,0.6357488722674761,-0.3391734623685598,0.2580812026713084,-1.3650972675269155
load03,g9,Reactive Power,Order 4,0.1319004569752618,-0.0957477692566935,0.0207725376834482,-1.0022945923575262
load03,g9,Reactive Power,Order 6,0.5120992967337038,-0.1261530690608233,0.0105467391683108,1.0366221047906787
load03,g9,Reactive Power,Order 6,0.1321239433665785,-0.1058675128308695,0.0197783660220989,-0.9673568080489346
load03,g9,Reactive Power,Tau 1,0.7571666059134131,-0.4340187904831291,0.0491385304685626,-1.48553795516111
load03,g9,Reactive Power,Tau 1,0.163081127252237,-0.3534612367005895,0.0820635517890463,-1.738107315556907
load03,g9,Reactive Power,Tau 0.1,0.7571666059134131,-0.4340187904831291,0.0491385304685626,-1.48553795516111
load03,g9,Reactive Power,Tau 0.1,0.163081127252237,-0.3534612367005895,0.0820635517890463,-1.738107315556907
load03,g9,Reactive Power,Tau 0.01,0.9819924273534626,-0.4417835739848001,0.0350679946725388,-3.1233483931374315
load03,g9,Reactive Power,Tau 0.01,0.6327000750303764,-0.3480389860134398,0.0362230261696102,-0.219135108775606
load03,g9,Reactive Power,Tau 0.01,0.4260546692953543,-0.6834213868513775,0.0175709002360449,0.2583575336884361
load03,g9,Reactive Power,Tau 0.01,0.1275704786441883,-0.2305448411155761,0.062916461878832,-0.2007300587860871
load03,g10,Voltage,Order 2,0.1197766894906256,-0.2501515126175059,7.167954855664755e-05,-3.126766881384244
load03,g10,Voltage,Order 4,0.6389778065319647,-0.2956008939497704,4.721026103364481e-05,1.2479310733699862
load03,g10,Voltage,Order 4,0.105641486122179,-0.2157502134806694,6.0802824854479606e-05,-2.923139048947127
load03,g10,Voltage,Order 6,0.6436178746823747,-0.2257149755358611,4.502052703854235e-05,1.2886819636132438
load03,g10,Voltage,Order 6,0.1319078988084544,-0.1130071313856007,4.142843371822659e-05,2.7631321959115507
load03,g10,Voltage,Tau 1,0.649679935783496,-0.3313952406657547,5.155946062106776e-05,1.1867319141029684
load03,g10,Voltage,Tau 1,0.1302309259819311,-0.2489533526860348,6.141778278539549e-05,2.800506913062065
load03,g10,Voltage,Tau 0.1,0.9802123901707054,-0.4361061361414915,1.4268083440030506e-05,-2.1456512223243696
load03,g10,Voltage,Tau 0.1,0.6351904017157715,-0.3460285985474753,5.5545257100182565e-05,1.3943358151593803
load03,g10,Voltage,Tau 0.1,0.1280809938673534,-0.1848311751992647,5.347859489770105e-05,2.848046568682979
load03,g10,Voltage,Tau 0.01,0.9901805919237604,-0.4415824749296548,1.332402580794882e-05,-2.39556785172217
load03,g10,Voltage,Tau 0.01,0.6473777468236734,-0.3509859090336946,5.6251079065394416e-05,1.2666682036085208
load03,g10,Voltage,Tau 0.01,0.1329635630200179,-0.2218011964135848,5.214402464926634e-05,2.708914094378241
load03,g10,Voltage,Tau 0.01,0.1031766197798215,-0.1080599683527031,5.732367576505538e-06,-2.429952383161196
load03,g10,Current,Order 4,0.1274851463689995,-0.1521801771687369,0.0001613941507754,2.1098282827289987
load03,g10,Current,Order 6,0.6791517505532889,-0.3200411191618614,0.0002126053155715,-1.8185510538795595
load03,g10,Current,Tau 0.1,1.0997714914306749,-0.4554625074159182,0.0001572814003736,1.5015976870489738
load03,g10,Current,Tau 0.1,0.6406689562714948,-0.3459787380111567,0.0002158150817122,-1.3179862065311865
load03,g10,Current,Tau 0.1,0.1239593705196466,-0.1805384905588162,7.327664020409352e-05,2.738476360425656
load03,g10,Current,Tau 0.01,1.0985512595193971,-0.4534012166043614,0.000155405098192,1.5104854842846005
load03,g10,Current,Tau 0.01,0.642402455618237,-0.3374149953750866,0.0002125677674451,-1.337787580436221
load03,g10,Current,Tau 0.01,0.1242195511621968,-0.207545825455432,8.693417729181773e-05,2.735668703037489
load03,g10,Active Power,Order 6,0.9127349305949668,-0.3367109502485594,0.1317657680475066,2.97361131358892
load03,g10,Active Power,Tau 0.1,1.097477290607361,-0.4070092843677369,0.1667268891802541,1.5924022651309493
load03,g10,Active Power,Tau 0.1,0.6397097969973864,-0.3451596266788517,0.1715814812361685,-1.1349641685900351
load03,g10,Active Power,Tau 0.01,1.097477290607361,-0.4070092843677369,0.1667268891802541,1.5924022651309493
load03,g10,Active Power,Tau 0.01,0.6397097969973864,-0.3451596266788517,0.1715814812361685,-1.1349641685900351
load03,g10,Reactive Power,Order 4,0.1474106198116969,-0.1569396866094558,0.1503868716142305,2.193689476789279
load03,g10,Reactive Power,Order 6,0.6405446358250827,-0.322589047180011,0.151547428741848,-1.583943509199563
load03,g10,Reactive Power,Order 6,0.1211958330420691,-0.2151095033833112,0.1776095729340589,2.9247633463887377
load03,g10,Reactive Power,Tau 0.1,0.6450661318563811,-0.3069200670877182,0.1403945936736929,-1.6626940249085227
load03,g10,Reactive Power,Tau 0.1,0.1274489921115928,-0.2572829426011672,0.2304191121855521,2.663618547390207
load03,g10,Reactive Power,Tau 0.01,0.9693838420804788,-0.4385252399826333,0.0336644304890834,1.161228778297995
load03,g10,Reactive Power,Tau 0.01,0.6416461649564679,-0.3511295782920231,0.1584040928270501,-1.5466205228533367
load03,g10,Reactive Power,Tau 0.01,0.1286637228003839,-0.1541021523019603,0.1304476510232027,2.771437754798716
