b:tnow in s,s:ut in p.u.,s:cur1 in p.u.,s:Q1 in Mvar,s:P1 in MW
0.97,1.012312,0.879677,165.85846,507.909875
0.98,1.012308,0.8797,165.861926,507.921191
0.99,1.012303,0.879725,165.86542,507.933616
1,1.012299,0.879752,165.868939,507.947126
1.01,1.012294,0.879781,165.872479,507.961692
1.02,1.01229,0.879811,165.876037,507.977282
1.03,1.012284,0.879843,165.879609,507.993864
1.04,1.012279,0.879877,165.88319,508.011403
1.05,1.012274,0.879913,165.886778,508.029862
1.06,1.012268,0.87995,165.890367,508.049202
1.07,1.012262,0.879988,165.893955,508.06938
1.08,1.012256,0.880028,165.897537,508.090355
1.09,1.01225,0.880069,165.901109,508.112082
1.1,1.012244,0.880111,165.904668,508.134513
1.11,1.012238,0.880155,165.90821,508.1576
1.12,1.012231,0.880199,165.911731,508.181293
1.13,1.012225,0.880245,165.915227,508.205539
1.14,1.012218,0.880291,165.918696,508.230286
1.15,1.012211,0.880338,165.922132,508.255479
1.16,1.012205,0.880386,165.925534,508.281061
1.17,1.012198,0.880434,165.928897,508.306974
1.18,1.012191,0.880483,165.932219,508.33316
1.19,1.012184,0.880532,165.935497,508.359559
1.2,1.012177,0.880581,165.938727,508.38611
1.21,1.01217,0.88063,165.941906,508.412751
1.22,1.012163,0.880679,165.945033,508.43942
1.23,1.012157,0.880729,165.948104,508.466054
1.24,1.01215,0.880778,165.951117,508.492589
1.25,1.012143,0.880826,165.954071,508.518962
1.26,1.012136,0.880875,165.956963,508.545109
1.27,1.01213,0.880922,165.959791,508.570966
1.28,1.012123,0.880969,165.962553,508.59647
1.29,1.012117,0.881016,165.965249,508.621558
1.3,1.01211,0.881061,165.967877,508.646167
1.31,1.012104,0.881105,165.970436,508.670235
1.32,1.012098,0.881149,165.972925,508.693702
1.33,1.012092,0.881191,165.975343,508.716509
1.34,1.012086,0.881232,165.97769,508.738597
1.35,1.012081,0.881271,165.979965,508.759909
1.36,1.012075,0.881309,165.982169,508.780392
1.37,1.01207,0.881345,165.984301,508.799991
1.38,1.012065,0.88138,165.986361,508.818658
1.39,1.01206,0.881413,165.988351,508.836342
1.4,1.012055,0.881444,165.99027,508.852999
1.41,1.012051,0.881473,165.992118,508.868586
1.42,1.012047,0.8815,165.993898,508.883063
1.43,1.012043,0.881526,165.995609,508.896393
1.44,1.012039,0.881549,165.997252,508.908541
1.45,1.012036,0.88157,165.99883,508.919479
1.46,1.012033,0.881588,166.000342,508.929178
1.47,1.01203,0.881605,166.001791,508.937617
1.48,1.012027,0.881619,166.003178,508.944775
1.49,1.012025,0.881631,166.004504,508.950637
1.5,1.012023,0.88164,166.00577,508.955191
1.51,1.012021,0.881648,166.006979,508.958431
1.52,1.012019,0.881653,166.008131,508.960352
1.53,1.012018,0.881655,166.009229,508.960955
1.54,1.012017,0.881655,166.010275,508.960246
1.55,1.012017,0.881653,166.011268,508.958232
1.56,1.012016,0.881649,166.012213,508.954928
1.57,1.012016,0.881642,166.013109,508.95035
1.58,1.012016,0.881633,166.013959,508.94452
1.59,1.012017,0.881622,166.014764,508.937463
1.6,1.012018,0.881609,166.015526,508.929207
1.61,1.012019,0.881594,166.016246,508.919787
1.62,1.01202,0.881577,166.016925,508.909238
1.63,1.012021,0.881557,166.017566,508.8976
1.64,1.012023,0.881536,166.018169,508.884918
1.65,1.012025,0.881513,166.018735,508.871238
1.66,1.012028,0.881489,166.019267,508.856609
1.67,1.01203,0.881463,166.019764,508.841085
1.68,1.012033,0.881435,166.020228,508.82472
1.69,1.012036,0.881405,166.02066,508.807573
1.7,1.012039,0.881375,166.021062,508.789703
1.71,1.012043,0.881343,166.021433,508.771173
1.72,1.012046,0.88131,166.021774,508.752045
1.73,1.01205,0.881276,166.022087,508.732386
1.74,1.012054,0.881241,166.022372,508.71226
1.75,1.012058,0.881206,166.02263,508.691736
1.76,1.012063,0.881169,166.022862,508.670881
1.77,1.012067,0.881132,166.023067,508.649763
1.78,1.012072,0.881095,166.023247,508.628451
1.79,1.012077,0.881057,166.023402,508.607013
1.8,1.012082,0.881019,166.023532,508.585517
1.81,1.012087,0.880981,166.023639,508.564029
1.82,1.012092,0.880943,166.023722,508.542617
1.83,1.012097,0.880906,166.023782,508.521344
1.84,1.012103,0.880868,166.023819,508.500275
1.85,1.012108,0.880831,166.023835,508.479471
1.86,1.012114,0.880794,166.023829,508.458993
1.87,1.012119,0.880757,166.023802,508.438898
1.88,1.012125,0.880722,166.023755,508.419241
1.89,1.01213,0.880687,166.023689,508.400076
1.9,1.012136,0.880653,166.023604,508.381453
1.91,1.012142,0.880619,166.0235,508.36342
1.92,1.012148,0.880587,166.02338,508.346021
1.93,1.012153,0.880556,166.023243,508.329296
1.94,1.012159,0.880526,166.023091,508.313286
1.95,1.012165,0.880497,166.022925,508.298023
1.96,1.012171,0.880469,166.022745,508.28354
1.97,1.012176,0.880442,166.022553,508.269864
1.98,1.012182,0.880417,166.022351,508.25702
1.99,1.012188,0.880394,166.02214,508.245028
2,1.012193,0.880371,166.021921,508.233905
2.01,1.012199,0.88035,166.021695,508.223665
2.02,1.012204,0.880331,166.021465,508.214318
2.03,1.01221,0.880313,166.021232,508.205871
2.04,1.012215,0.880296,166.020997,508.198326
2.05,1.01222,0.880281,166.020764,508.191682
2.06,1.012225,0.880267,166.020533,508.185938
2.07,1.01223,0.880255,166.020306,508.181084
2.08,1.012235,0.880245,166.020086,508.177112
2.09,1.01224,0.880235,166.019875,508.174008
2.1,1.012245,0.880228,166.019675,508.171757
2.11,1.01225,0.880221,166.019488,508.170339
2.12,1.012254,0.880216,166.019316,508.169734
2.13,1.012259,0.880213,166.019162,508.169919
2.14,1.012263,0.88021,166.019028,508.170866
2.15,1.012267,0.880209,166.018916,508.17255
2.16,1.012271,0.880209,166.018828,508.17494
2.17,1.012275,0.880211,166.018767,508.178005
2.18,1.012279,0.880213,166.018735,508.181712
2.19,1.012283,0.880217,166.018734,508.186027
2.2,1.012286,0.880221,166.018766,508.190915
2.21,1.01229,0.880227,166.018834,508.196341
2.22,1.012293,0.880233,166.018939,508.202267
2.23,1.012296,0.88024,166.019084,508.208657
2.24,1.012299,0.880249,166.01927,508.215473
2.25,1.012302,0.880257,166.0195,508.222677
2.26,1.012305,0.880267,166.019775,508.230233
2.27,1.012308,0.880277,166.020097,508.238102
2.28,1.01231,0.880288,166.020467,508.246248
2.29,1.012313,0.880299,166.020887,508.254635
2.3,1.012315,0.880311,166.021358,508.263227
2.31,1.012317,0.880323,166.021882,508.27199
2.32,1.012319,0.880336,166.022459,508.280889
2.33,1.012321,0.880349,166.023091,508.289893
2.34,1.012322,0.880362,166.023778,508.29897
2.35,1.012324,0.880375,166.024521,508.308089
2.36,1.012325,0.880389,166.02532,508.317224
2.37,1.012326,0.880402,166.026175,508.326346
2.38,1.012327,0.880416,166.027088,508.33543
2.39,1.012328,0.88043,166.028057,508.344452
2.4,1.012329,0.880444,166.029083,508.353391
2.41,1.01233,0.880457,166.030165,508.362226
2.42,1.01233,0.880471,166.031303,508.370939
2.43,1.012331,0.880485,166.032496,508.379514
2.44,1.012331,0.880499,166.033743,508.387934
2.45,1.012331,0.880512,166.035044,508.396188
2.46,1.012331,0.880525,166.036396,508.404265
2.47,1.012331,0.880539,166.037799,508.412153
2.48,1.012331,0.880552,166.039252,508.419847
2.49,1.01233,0.880564,166.040751,508.42734
2.5,1.012329,0.880577,166.042297,508.434627
2.51,1.012329,0.88059,166.043886,508.441706
2.52,1.012328,0.880602,166.045517,508.448575
2.53,1.012327,0.880614,166.047187,508.455235
2.54,1.012326,0.880626,166.048894,508.461688
2.55,1.012325,0.880638,166.050635,508.467935
2.56,1.012323,0.880649,166.052409,508.473982
2.57,1.012322,0.880661,166.054211,508.479834
2.58,1.01232,0.880672,166.05604,508.485496
2.59,1.012319,0.880683,166.057891,508.490976
2.6,1.012317,0.880694,166.059763,508.496282
2.61,1.012315,0.880704,166.061652,508.501423
2.62,1.012313,0.880715,166.063554,508.506408
2.63,1.012311,0.880725,166.065468,508.511247
2.64,1.012309,0.880735,166.067388,508.515951
2.65,1.012306,0.880746,166.069312,508.52053
2.66,1.012304,0.880756,166.071236,508.524995
2.67,1.012301,0.880766,166.073157,508.529357
2.68,1.012299,0.880775,166.075072,508.533628
2.69,1.012296,0.880785,166.076976,508.537818
2.7,1.012294,0.880795,166.078867,508.541938
2.71,1.012291,0.880805,166.08074,508.546
2.72,1.012288,0.880815,166.082593,508.550013
2.73,1.012285,0.880824,166.084422,508.553988
2.74,1.012282,0.880834,166.086223,508.557935
2.75,1.012279,0.880844,166.087993,508.561862
2.76,1.012276,0.880853,166.089728,508.565779
2.77,1.012273,0.880863,166.091426,508.569692
2.78,1.01227,0.880873,166.093083,508.573611
2.79,1.012266,0.880883,166.094695,508.57754
2.8,1.012263,0.880892,166.09626,508.581486
2.81,1.01226,0.880902,166.097775,508.585455
2.82,1.012257,0.880912,166.099237,508.58945
2.83,1.012253,0.880922,166.100642,508.593475
2.84,1.01225,0.880932,166.101989,508.597532
2.85,1.012247,0.880942,166.103275,508.601623
2.86,1.012244,0.880952,166.104496,508.60575
2.87,1.01224,0.880962,166.105651,508.609912
2.88,1.012237,0.880971,166.106738,508.614109
2.89,1.012234,0.880981,166.107754,508.618338
2.9,1.012231,0.880991,166.108698,508.622598
2.91,1.012228,0.881001,166.109567,508.626885
2.92,1.012225,0.881011,166.110361,508.631195
2.93,1.012222,0.881021,166.111076,508.635524
2.94,1.012219,0.88103,166.111713,508.639865
2.95,1.012216,0.88104,166.11227,508.644213
2.96,1.012213,0.881049,166.112746,508.648561
2.97,1.01221,0.881059,166.113139,508.652901
2.98,1.012207,0.881068,166.11345,508.657225
2.99,1.012205,0.881077,166.113678,508.661526
3,1.012202,0.881086,166.113822,508.665793
3.01,1.0122,0.881095,166.113882,508.670017
3.02,1.012198,0.881103,166.113858,508.674189
3.03,1.012196,0.881112,166.11375,508.678298
3.04,1.012193,0.88112,166.113559,508.682334
3.05,1.012191,0.881127,166.113284,508.686287
3.06,1.01219,0.881135,166.112927,508.690145
3.07,1.012188,0.881142,166.112489,508.693898
3.08,1.012186,0.881149,166.111969,508.697534
3.09,1.012185,0.881155,166.11137,508.701043
3.1,1.012183,0.881161,166.110692,508.704414
3.11,1.012182,0.881167,166.109937,508.707636
3.12,1.012181,0.881172,166.109107,508.710698
3.13,1.01218,0.881177,166.108202,508.713589
3.14,1.012179,0.881182,166.107226,508.7163
3.15,1.012179,0.881186,166.106179,508.718821
3.16,1.012178,0.881189,166.105064,508.721141
3.17,1.012178,0.881192,166.103883,508.723251
3.18,1.012178,0.881195,166.102638,508.725144
3.19,1.012178,0.881197,166.101332,508.726809
3.2,1.012178,0.881198,166.099967,508.72824
3.21,1.012178,0.881199,166.098546,508.729429
3.22,1.012178,0.8812,166.097071,508.730369
3.23,1.012179,0.8812,166.095546,508.731054
3.24,1.012179,0.881199,166.093972,508.731479
3.25,1.01218,0.881198,166.092354,508.731637
3.26,1.012181,0.881196,166.090694,508.731526
3.27,1.012182,0.881194,166.088994,508.731141
3.28,1.012183,0.881191,166.087259,508.730479
3.29,1.012184,0.881187,166.085491,508.729538
3.3,1.012186,0.881183,166.083693,508.728317
3.31,1.012187,0.881179,166.081869,508.726816
3.32,1.012189,0.881173,166.080021,508.725033
3.33,1.012191,0.881168,166.078153,508.72297
3.34,1.012193,0.881161,166.076268,508.720628
3.35,1.012194,0.881155,166.07437,508.71801
3.36,1.012197,0.881147,166.072461,508.715119
3.37,1.012199,0.881139,166.070544,508.711959
3.38,1.012201,0.881131,166.068623,508.708533
3.39,1.012203,0.881122,166.0667,508.704849
3.4,1.012206,0.881113,166.064779,508.700911
3.41,1.012208,0.881103,166.062863,508.696727
3.42,1.012211,0.881093,166.060954,508.692303
3.43,1.012214,0.881083,166.059056,508.687649
3.44,1.012216,0.881072,166.057171,508.682774
3.45,1.012219,0.88106,166.055301,508.677686
3.46,1.012222,0.881049,166.05345,508.672396
3.47,1.012225,0.881037,166.05162,508.666915
3.48,1.012228,0.881024,166.049813,508.661255
3.49,1.012231,0.881012,166.048032,508.655427
3.5,1.012234,0.880999,166.046278,508.649444
3.51,1.012237,0.880986,166.044554,508.64332
3.52,1.01224,0.880972,166.042862,508.637066
3.53,1.012243,0.880959,166.041204,508.630699
3.54,1.012246,0.880945,166.039581,508.624231
3.55,1.012249,0.880932,166.037995,508.617678
3.56,1.012252,0.880918,166.036448,508.611056
3.57,1.012255,0.880904,166.034941,508.604378
3.58,1.012258,0.88089,166.033474,508.597661
3.59,1.012261,0.880876,166.03205,508.590921
3.6,1.012264,0.880862,166.030669,508.584175
3.61,1.012267,0.880849,166.029332,508.577437
3.62,1.01227,0.880835,166.02804,508.570725
3.63,1.012272,0.880821,166.026792,508.564054
3.64,1.012275,0.880808,166.025591,508.557442
3.65,1.012278,0.880795,166.024436,508.550904
3.66,1.012281,0.880782,166.023326,508.544458
3.67,1.012283,0.880769,166.022263,508.538118
3.68,1.012286,0.880757,166.021247,508.531901
3.69,1.012288,0.880745,166.020276,508.525823
3.7,1.012291,0.880733,166.019351,508.519899
3.71,1.012293,0.880721,166.018471,508.514145
3.72,1.012295,0.88071,166.017637,508.508575
3.73,1.012297,0.880699,166.016846,508.503204
3.74,1.012299,0.880689,166.0161,508.498046
3.75,1.012301,0.880679,166.015396,508.493115
3.76,1.012303,0.88067,166.014733,508.488424
3.77,1.012305,0.880661,166.014112,508.483986
3.78,1.012307,0.880653,166.013531,508.479812
3.79,1.012308,0.880645,166.012989,508.475914
3.8,1.01231,0.880638,166.012484,508.472303
3.81,1.012311,0.880632,166.012015,508.468989
3.82,1.012312,0.880625,166.011582,508.465981
3.83,1.012313,0.88062,166.011183,508.463289
3.84,1.012315,0.880615,166.010816,508.46092
3.85,1.012315,0.880611,166.010479,508.458881
3.86,1.012316,0.880608,166.010173,508.45718
3.87,1.012317,0.880605,166.009895,508.45582
3.88,1.012318,0.880602,166.009643,508.454808
3.89,1.012318,0.880601,166.009416,508.454147
3.9,1.012319,0.8806,166.009213,508.45384
3.91,1.012319,0.8806,166.009032,508.453889
3.92,1.012319,0.8806,166.008872,508.454296
3.93,1.012319,0.880601,166.008731,508.45506
3.94,1.012319,0.880603,166.008607,508.456183
3.95,1.012319,0.880605,166.0085,508.457661
3.96,1.012319,0.880608,166.008407,508.459494
3.97,1.012318,0.880612,166.008328,508.461677
3.98,1.012318,0.880616,166.008261,508.464208
3.99,1.012317,0.880621,166.008204,508.46708
4,1.012317,0.880627,166.008157,508.47029
4.01,1.012316,0.880633,166.008118,508.473829
4.02,1.012315,0.88064,166.008086,508.477691
4.03,1.012314,0.880647,166.008059,508.481868
4.04,1.012313,0.880655,166.008037,508.48635
4.05,1.012312,0.880663,166.008019,508.49113
4.06,1.012311,0.880672,166.008003,508.496195
4.07,1.01231,0.880682,166.007988,508.501537
4.08,1.012308,0.880692,166.007974,508.507142
4.09,1.012307,0.880702,166.00796,508.512999
4.1,1.012305,0.880713,166.007945,508.519095
4.11,1.012304,0.880724,166.007927,508.525417
4.12,1.012302,0.880736,166.007908,508.531952
4.13,1.0123,0.880748,166.007885,508.538685
4.14,1.012299,0.88076,166.007858,508.545602
4.15,1.012297,0.880773,166.007827,508.552688
4.16,1.012295,0.880786,166.007791,508.559927
4.17,1.012293,0.880799,166.007749,508.567305
4.18,1.012291,0.880812,166.007702,508.574806
4.19,1.012289,0.880826,166.007649,508.582413
4.2,1.012287,0.88084,166.007589,508.590111
4.21,1.012285,0.880854,166.007523,508.597884
4.22,1.012283,0.880868,166.007449,508.605715
4.23,1.012281,0.880882,166.007369,508.61359
4.24,1.012279,0.880896,166.00728,508.62149
4.25,1.012277,0.88091,166.007185,508.629401
4.26,1.012274,0.880924,166.007081,508.637307
4.27,1.012272,0.880939,166.00697,508.645191
4.28,1.01227,0.880953,166.00685,508.65304
4.29,1.012268,0.880967,166.006722,508.660836
4.3,1.012265,0.880981,166.006587,508.668566
4.31,1.012263,0.880995,166.006443,508.676215
4.32,1.012261,0.881009,166.00629,508.683768
4.33,1.012259,0.881022,166.006129,508.691213
4.34,1.012256,0.881035,166.00596,508.698534
4.35,1.012254,0.881049,166.005782,508.705721
4.36,1.012252,0.881061,166.005596,508.712759
4.37,1.01225,0.881074,166.0054,508.719638
4.38,1.012247,0.881086,166.005196,508.726346
4.39,1.012245,0.881098,166.004984,508.732872
4.4,1.012243,0.88111,166.004762,508.739206
4.41,1.012241,0.881121,166.004531,508.745339
4.42,1.012239,0.881132,166.00429,508.75126
4.43,1.012236,0.881143,166.004041,508.756963
4.44,1.012234,0.881153,166.003781,508.762439
4.45,1.012232,0.881163,166.003512,508.767681
4.46,1.01223,0.881173,166.003233,508.772683
4.47,1.012228,0.881182,166.002943,508.777439
4.48,1.012226,0.88119,166.002643,508.781944
4.49,1.012224,0.881198,166.002332,508.786193
4.5,1.012223,0.881206,166.00201,508.790183
4.51,1.012221,0.881213,166.001677,508.793911
4.52,1.012219,0.88122,166.001332,508.797374
4.53,1.012217,0.881226,166.000975,508.80057
4.54,1.012216,0.881232,166.000605,508.803498
4.55,1.012214,0.881238,166.000222,508.806158
4.56,1.012213,0.881243,165.999827,508.80855
4.57,1.012211,0.881247,165.999417,508.810674
4.58,1.01221,0.881251,165.998994,508.812531
4.59,1.012208,0.881254,165.998556,508.814123
4.6,1.012207,0.881257,165.998103,508.815453
4.61,1.012206,0.88126,165.997635,508.816523
4.62,1.012204,0.881262,165.997151,508.817337
4.63,1.012203,0.881264,165.996651,508.817898
4.64,1.012202,0.881265,165.996134,508.818211
4.65,1.012201,0.881266,165.995601,508.818281
4.66,1.0122,0.881266,165.99505,508.818112
4.67,1.012199,0.881266,165.994481,508.81771
4.68,1.012199,0.881265,165.993894,508.817081
4.69,1.012198,0.881264,165.993288,508.816232
4.7,1.012197,0.881263,165.992664,508.815168
4.71,1.012197,0.881261,165.992021,508.813896
4.72,1.012196,0.881259,165.991358,508.812425
4.73,1.012196,0.881256,165.990676,508.81076
4.74,1.012195,0.881253,165.989973,508.80891
4.75,1.012195,0.88125,165.989251,508.806882
4.76,1.012195,0.881246,165.988509,508.804684
4.77,1.012194,0.881242,165.987746,508.802325
4.78,1.012194,0.881238,165.986963,508.799812
4.79,1.012194,0.881234,165.98616,508.797154
4.8,1.012194,0.881229,165.985336,508.794359
4.81,1.012194,0.881224,165.984492,508.791436
4.82,1.012195,0.881218,165.983629,508.788393
4.83,1.012195,0.881213,165.982745,508.785239
4.84,1.012195,0.881207,165.981842,508.781981
4.85,1.012196,0.881201,165.980919,508.77863
4.86,1.012196,0.881195,165.979978,508.775192
4.87,1.012197,0.881188,165.979018,508.771678
4.88,1.012197,0.881181,165.97804,508.768094
4.89,1.012198,0.881175,165.977045,508.76445
4.9,1.012199,0.881168,165.976033,508.760753
4.91,1.012199,0.881161,165.975004,508.757012
4.92,1.0122,0.881154,165.97396,508.753234
4.93,1.012201,0.881146,165.972901,508.749428
4.94,1.012202,0.881139,165.971828,508.745601
4.95,1.012203,0.881131,165.970743,508.741762
4.96,1.012204,0.881124,165.969644,508.737916
4.97,1.012205,0.881116,165.968535,508.734073
4.98,1.012206,0.881109,165.967415,508.730238
4.99,1.012208,0.881101,165.966287,508.726419
5,1.012209,0.881094,165.96515,508.722622
5.01,1.01221,0.881086,165.964006,508.718855
5.02,1.012211,0.881078,165.962857,508.715124
5.03,1.012213,0.881071,165.961703,508.711434
5.04,1.012214,0.881063,165.960546,508.707793
5.05,1.012216,0.881056,165.959387,508.704205
5.06,1.012217,0.881048,165.958228,508.700677
5.07,1.012219,0.881041,165.957069,508.697214
5.08,1.01222,0.881034,165.955912,508.693821
5.09,1.012222,0.881027,165.954759,508.690503
5.1,1.012223,0.88102,165.953611,508.687265
5.11,1.012225,0.881013,165.952469,508.684112
5.12,1.012227,0.881006,165.951335,508.681049
5.13,1.012228,0.880999,165.95021,508.678079
5.14,1.01223,0.880993,165.949095,508.675206
5.15,1.012231,0.880987,165.947992,508.672435
5.16,1.012233,0.88098,165.946903,508.669768
5.17,1.012235,0.880974,165.945828,508.667211
5.18,1.012236,0.880969,165.944769,508.664764
5.19,1.012238,0.880963,165.943728,508.662433
5.2,1.01224,0.880958,165.942705,508.660218
5.21,1.012241,0.880952,165.941703,508.658124
5.22,1.012243,0.880948,165.940721,508.656153
5.23,1.012244,0.880943,165.939762,508.654306
5.24,1.012246,0.880938,165.938826,508.652585
5.25,1.012247,0.880934,165.937915,508.650994
5.26,1.012249,0.88093,165.93703,508.649532
5.27,1.01225,0.880926,165.936171,508.648202
5.28,1.012252,0.880923,165.93534,508.647005
5.29,1.012253,0.880919,165.934538,508.645942
5.3,1.012254,0.880916,165.933766,508.645013
5.31,1.012256,0.880914,165.933023,508.64422
5.32,1.012257,0.880911,165.932312,508.643562
5.33,1.012258,0.880909,165.931632,508.643041
5.34,1.012259,0.880907,165.930984,508.642656
5.35,1.01226,0.880905,165.930369,508.642407
5.36,1.012261,0.880904,165.929787,508.642294
5.37,1.012262,0.880903,165.929239,508.642316
5.38,1.012263,0.880902,165.928725,508.642472
5.39,1.012264,0.880901,165.928244,508.642763
5.4,1.012265,0.880901,165.927798,508.643186
5.41,1.012266,0.880901,165.927386,508.643741
5.42,1.012267,0.880901,165.927009,508.644426
5.43,1.012267,0.880902,165.926665,508.64524
5.44,1.012268,0.880903,165.926356,508.646181
5.45,1.012268,0.880904,165.926081,508.647247
5.46,1.012269,0.880905,165.925839,508.648436
5.47,1.012269,0.880907,165.92563,508.649747
5.48,1.012269,0.880909,165.925454,508.651175
5.49,1.01227,0.880911,165.92531,508.65272
5.5,1.01227,0.880913,165.925198,508.654379
5.51,1.01227,0.880916,165.925117,508.656148
5.52,1.01227,0.880919,165.925066,508.658025
5.53,1.01227,0.880922,165.925044,508.660006
5.54,1.01227,0.880925,165.925052,508.66209
5.55,1.01227,0.880929,165.925087,508.664271
5.56,1.012269,0.880933,165.925149,508.666547
5.57,1.012269,0.880937,165.925237,508.668914
5.58,1.012269,0.880941,165.92535,508.671369
5.59,1.012268,0.880945,165.925486,508.673908
5.6,1.012268,0.88095,165.925645,508.676527
5.61,1.012267,0.880955,165.925826,508.679222
5.62,1.012267,0.88096,165.926027,508.681989
5.63,1.012266,0.880965,165.926247,508.684824
5.64,1.012265,0.88097,165.926485,508.687723
5.65,1.012265,0.880975,165.926739,508.690681
5.66,1.012264,0.880981,165.927009,508.693695
5.67,1.012263,0.880987,165.927292,508.69676
5.68,1.012262,0.880993,165.927588,508.699871
5.69,1.012261,0.880999,165.927896,508.703025
5.7,1.01226,0.881005,165.928213,508.706217
5.71,1.012259,0.881011,165.928539,508.709442
5.72,1.012258,0.881017,165.928872,508.712696
5.73,1.012256,0.881023,165.929211,508.715975
5.74,1.012255,0.88103,165.929555,508.719274
5.75,1.012254,0.881036,165.929901,508.722589
5.76,1.012253,0.881043,165.93025,508.725916
5.77,1.012252,0.881049,165.930599,508.729249
5.78,1.01225,0.881056,165.930948,508.732585
