b:tnow in s,s:ut in p.u.,s:cur1 in p.u.,s:Q1 in Mvar,s:P1 in MW
0.56,1.026357,0.809193,22.917427,830.204718
0.57,1.026364,0.809174,22.918174,830.191263
0.58,1.026371,0.809156,22.919047,830.177844
0.59,1.026378,0.809137,22.920044,830.164513
0.6,1.026385,0.809119,22.921164,830.151321
0.61,1.026392,0.809101,22.922406,830.138319
0.62,1.026399,0.809083,22.923767,830.125556
0.63,1.026405,0.809066,22.925246,830.11308
0.64,1.026412,0.809049,22.92684,830.10094
0.65,1.026419,0.809032,22.928546,830.08918
0.66,1.026425,0.809016,22.930361,830.077845
0.67,1.026432,0.809,22.932282,830.066977
0.68,1.026438,0.808985,22.934306,830.056615
0.69,1.026444,0.808971,22.936428,830.046799
0.7,1.02645,0.808958,22.938644,830.037563
0.71,1.026456,0.808945,22.940951,830.02894
0.72,1.026461,0.808933,22.943344,830.020962
0.73,1.026467,0.808921,22.945819,830.013656
0.74,1.026472,0.808911,22.94837,830.007048
0.75,1.026477,0.808902,22.950994,830.001159
0.76,1.026481,0.808893,22.953684,829.99601
0.77,1.026485,0.808885,22.956436,829.991618
0.78,1.026489,0.808879,22.959245,829.987996
0.79,1.026493,0.808873,22.962106,829.985155
0.8,1.026497,0.808868,22.965012,829.983104
0.81,1.0265,0.808865,22.96796,829.981847
0.82,1.026503,0.808862,22.970942,829.981387
0.83,1.026505,0.808861,22.973954,829.981725
0.84,1.026507,0.80886,22.976991,829.982855
0.85,1.026509,0.80886,22.980046,829.984773
0.86,1.026511,0.808862,22.983115,829.98747
0.87,1.026512,0.808864,22.986192,829.990935
0.88,1.026513,0.808868,22.989272,829.995155
0.89,1.026514,0.808872,22.992349,830.000112
0.9,1.026514,0.808878,22.995418,830.00579
0.91,1.026514,0.808884,22.998474,830.012168
0.92,1.026514,0.808891,23.001512,830.019224
0.93,1.026513,0.808899,23.004527,830.026932
0.94,1.026512,0.808908,23.007514,830.035267
0.95,1.026511,0.808918,23.010468,830.044202
0.96,1.02651,0.808928,23.013385,830.053706
0.97,1.026508,0.808939,23.01626,830.06375
0.98,1.026506,0.808951,23.01909,830.0743
0.99,1.026504,0.808964,23.021869,830.085324
1,1.026501,0.808977,23.024594,830.096787
1.01,1.026499,0.808991,23.027262,830.108655
1.02,1.026496,0.809005,23.029869,830.120891
1.03,1.026492,0.80902,23.032411,830.133459
1.04,1.026489,0.809035,23.034885,830.146321
1.05,1.026486,0.809051,23.037289,830.159442
1.06,1.026482,0.809067,23.039619,830.172782
1.07,1.026478,0.809083,23.041874,830.186304
1.08,1.026474,0.8091,23.04405,830.19997
1.09,1.02647,0.809116,23.046146,830.213744
1.1,1.026466,0.809133,23.04816,830.227587
1.11,1.026461,0.80915,23.05009,830.241463
1.12,1.026457,0.809167,23.051935,830.255335
1.13,1.026452,0.809184,23.053695,830.269167
1.14,1.026448,0.809201,23.055367,830.282924
1.15,1.026443,0.809218,23.056952,830.296571
1.16,1.026439,0.809235,23.058449,830.310075
1.17,1.026434,0.809252,23.059857,830.323402
1.18,1.026429,0.809268,23.061178,830.336522
1.19,1.026425,0.809284,23.062411,830.349404
1.2,1.02642,0.8093,23.063557,830.362017
1.21,1.026416,0.809316,23.064616,830.374334
1.22,1.026411,0.809331,23.06559,830.386328
1.23,1.026407,0.809346,23.066479,830.397973
1.24,1.026403,0.80936,23.067286,830.409244
1.25,1.026398,0.809374,23.068011,830.42012
1.26,1.026394,0.809388,23.068657,830.430577
1.27,1.02639,0.809401,23.069226,830.440598
1.28,1.026387,0.809413,23.069719,830.450162
1.29,1.026383,0.809425,23.070139,830.459254
1.3,1.026379,0.809436,23.070489,830.467858
1.31,1.026376,0.809446,23.070771,830.475961
1.32,1.026373,0.809456,23.070988,830.483551
1.33,1.02637,0.809466,23.071143,830.490617
1.34,1.026367,0.809474,23.071239,830.497151
1.35,1.026364,0.809482,23.071279,830.503146
1.36,1.026362,0.80949,23.071266,830.508596
1.37,1.026359,0.809496,23.071204,830.513498
1.38,1.026357,0.809502,23.071095,830.517849
1.39,1.026355,0.809507,23.070945,830.521649
1.4,1.026354,0.809512,23.070755,830.524899
1.41,1.026352,0.809516,23.070529,830.527602
1.42,1.026351,0.809519,23.070271,830.529761
1.43,1.02635,0.809521,23.069985,830.531382
1.44,1.026349,0.809523,23.069673,830.532473
1.45,1.026348,0.809524,23.06934,830.533041
1.46,1.026348,0.809524,23.068988,830.533097
1.47,1.026348,0.809524,23.068622,830.532651
1.48,1.026348,0.809523,23.068244,830.531716
1.49,1.026348,0.809521,23.067857,830.530307
1.5,1.026348,0.809519,23.067465,830.528436
1.51,1.026349,0.809516,23.067072,830.526121
1.52,1.02635,0.809513,23.066678,830.523378
1.53,1.026351,0.809509,23.066289,830.520226
1.54,1.026352,0.809505,23.065905,830.516682
1.55,1.026353,0.8095,23.06553,830.512767
1.56,1.026355,0.809494,23.065167,830.508501
1.57,1.026357,0.809489,23.064816,830.503904
1.58,1.026359,0.809482,23.064481,830.499
1.59,1.026361,0.809476,23.064163,830.493808
1.6,1.026363,0.809468,23.063864,830.488353
1.61,1.026365,0.809461,23.063586,830.482658
1.62,1.026368,0.809453,23.063329,830.476744
1.63,1.026371,0.809445,23.063095,830.470637
1.64,1.026373,0.809437,23.062886,830.464358
1.65,1.026376,0.809428,23.062701,830.457932
1.66,1.026379,0.80942,23.062542,830.451382
1.67,1.026382,0.809411,23.062408,830.444732
1.68,1.026386,0.809402,23.062301,830.438004
1.69,1.026389,0.809392,23.06222,830.431221
1.7,1.026392,0.809383,23.062165,830.424406
1.71,1.026396,0.809374,23.062136,830.41758
1.72,1.026399,0.809364,23.062132,830.410765
1.73,1.026403,0.809355,23.062154,830.403981
1.74,1.026406,0.809346,23.0622,830.397249
1.75,1.02641,0.809336,23.062269,830.390588
1.76,1.026414,0.809327,23.06236,830.384016
1.77,1.026417,0.809318,23.062473,830.377551
1.78,1.026421,0.809309,23.062606,830.371209
1.79,1.026425,0.8093,23.062757,830.365007
1.8,1.026428,0.809291,23.062926,830.35896
1.81,1.026432,0.809282,23.063111,830.35308
1.82,1.026436,0.809274,23.06331,830.34738
1.83,1.026439,0.809266,23.063522,830.341873
1.84,1.026443,0.809258,23.063745,830.336568
1.85,1.026446,0.80925,23.063977,830.331474
1.86,1.02645,0.809242,23.064218,830.3266
1.87,1.026453,0.809235,23.064464,830.321953
1.88,1.026457,0.809228,23.064714,830.317537
1.89,1.02646,0.809221,23.064967,830.313358
1.9,1.026464,0.809215,23.065221,830.309419
1.91,1.026467,0.809209,23.065475,830.305722
1.92,1.02647,0.809203,23.065726,830.302268
1.93,1.026473,0.809197,23.065973,830.299057
1.94,1.026476,0.809192,23.066215,830.296088
1.95,1.026479,0.809187,23.06645,830.293359
1.96,1.026482,0.809182,23.066677,830.290866
1.97,1.026485,0.809178,23.066895,830.288607
1.98,1.026488,0.809174,23.067103,830.286574
1.99,1.026491,0.80917,23.067299,830.284764
2,1.026493,0.809166,23.067483,830.283169
2.01,1.026496,0.809163,23.067654,830.281782
2.02,1.026498,0.80916,23.067811,830.280595
2.03,1.026501,0.809157,23.067954,830.2796
2.04,1.026503,0.809154,23.068082,830.278787
2.05,1.026505,0.809152,23.068195,830.278147
2.06,1.026507,0.80915,23.068293,830.27767
2.07,1.02651,0.809148,23.068375,830.277346
2.08,1.026512,0.809146,23.068442,830.277165
2.09,1.026514,0.809144,23.068495,830.277116
2.1,1.026515,0.809143,23.068532,830.277189
2.11,1.026517,0.809142,23.068555,830.277374
2.12,1.026519,0.80914,23.068564,830.277659
2.13,1.026521,0.809139,23.06856,830.278035
2.14,1.026522,0.809139,23.068544,830.278491
2.15,1.026524,0.809138,23.068516,830.279019
2.16,1.026525,0.809137,23.068477,830.279608
2.17,1.026527,0.809137,23.068428,830.28025
2.18,1.026528,0.809136,23.068371,830.280936
2.19,1.02653,0.809136,23.068307,830.281658
2.2,1.026531,0.809136,23.068236,830.28241
2.21,1.026532,0.809136,23.06816,830.283185
2.22,1.026533,0.809135,23.06808,830.283976
2.23,1.026534,0.809135,23.067998,830.284779
2.24,1.026535,0.809135,23.067915,830.285588
2.25,1.026536,0.809135,23.067832,830.286401
2.26,1.026537,0.809135,23.06775,830.287215
2.27,1.026538,0.809135,23.067672,830.288027
2.28,1.026539,0.809135,23.067597,830.288836
2.29,1.02654,0.809136,23.067528,830.289643
2.3,1.026541,0.809136,23.067465,830.290446
2.31,1.026541,0.809136,23.067411,830.291248
2.32,1.026542,0.809136,23.067365,830.29205
2.33,1.026543,0.809137,23.067329,830.292856
2.34,1.026543,0.809137,23.067304,830.293668
2.35,1.026543,0.809138,23.067291,830.294492
2.36,1.026544,0.809138,23.06729,830.295331
2.37,1.026544,0.809139,23.067303,830.296193
2.38,1.026544,0.809139,23.06733,830.297082
2.39,1.026545,0.80914,23.067371,830.298006
2.4,1.026545,0.809141,23.067427,830.298971
2.41,1.026545,0.809142,23.067498,830.299986
2.42,1.026545,0.809143,23.067584,830.301059
2.43,1.026545,0.809144,23.067685,830.302197
2.44,1.026544,0.809145,23.067801,830.30341
2.45,1.026544,0.809147,23.067932,830.304707
2.46,1.026544,0.809149,23.068077,830.306095
2.47,1.026543,0.80915,23.068237,830.307584
2.48,1.026543,0.809152,23.068409,830.309183
2.49,1.026542,0.809154,23.068595,830.310901
2.5,1.026542,0.809157,23.068792,830.312746
2.51,1.026541,0.809159,23.068999,830.314726
2.52,1.02654,0.809162,23.069217,830.31685
2.53,1.026539,0.809165,23.069442,830.319125
2.54,1.026538,0.809168,23.069675,830.321558
2.55,1.026537,0.809172,23.069914,830.324155
2.56,1.026535,0.809176,23.070157,830.326923
2.57,1.026534,0.809179,23.070403,830.329867
2.58,1.026533,0.809184,23.07065,830.332991
2.59,1.026531,0.809188,23.070896,830.336299
2.6,1.026529,0.809193,23.071139,830.339795
2.61,1.026528,0.809198,23.071379,830.34348
2.62,1.026526,0.809203,23.071612,830.347356
2.63,1.026524,0.809209,23.071838,830.351423
2.64,1.026522,0.809215,23.072053,830.355681
2.65,1.026519,0.809221,23.072257,830.360127
2.66,1.026517,0.809227,23.072447,830.36476
2.67,1.026515,0.809234,23.072621,830.369576
2.68,1.026512,0.80924,23.072778,830.37457
2.69,1.02651,0.809247,23.072915,830.379737
2.7,1.026507,0.809255,23.073031,830.38507
2.71,1.026504,0.809262,23.073124,830.390561
2.72,1.026501,0.80927,23.073192,830.396203
2.73,1.026498,0.809278,23.073234,830.401985
2.74,1.026496,0.809286,23.073247,830.407897
2.75,1.026492,0.809294,23.073231,830.413929
2.76,1.026489,0.809303,23.073184,830.420067
2.77,1.026486,0.809311,23.073104,830.4263
2.78,1.026483,0.80932,23.072991,830.432613
2.79,1.02648,0.809329,23.072843,830.438993
2.8,1.026476,0.809337,23.072659,830.445423
2.81,1.026473,0.809346,23.072439,830.45189
2.82,1.02647,0.809355,23.07218,830.458376
2.83,1.026466,0.809364,23.071884,830.464867
2.84,1.026463,0.809373,23.071549,830.471344
2.85,1.02646,0.809382,23.071175,830.47779
2.86,1.026456,0.809391,23.070762,830.48419
2.87,1.026453,0.8094,23.070309,830.490525
2.88,1.02645,0.809409,23.069817,830.496778
2.89,1.026446,0.809417,23.069285,830.502931
2.9,1.026443,0.809426,23.068715,830.508968
2.91,1.02644,0.809434,23.068106,830.514872
2.92,1.026436,0.809442,23.067459,830.520625
2.93,1.026433,0.80945,23.066775,830.526212
2.94,1.02643,0.809458,23.066054,830.531616
2.95,1.026427,0.809465,23.065297,830.536823
2.96,1.026424,0.809472,23.064507,830.541817
2.97,1.026421,0.809479,23.063682,830.546584
2.98,1.026418,0.809486,23.062826,830.551111
2.99,1.026416,0.809492,23.061939,830.555385
3,1.026413,0.809498,23.061024,830.559395
3.01,1.026411,0.809504,23.06008,830.563129
3.02,1.026408,0.809509,23.059111,830.566578
3.03,1.026406,0.809514,23.058118,830.569732
3.04,1.026404,0.809518,23.057102,830.572584
3.05,1.026402,0.809522,23.056066,830.575126
3.06,1.0264,0.809526,23.055012,830.577354
3.07,1.026398,0.809529,23.053941,830.579263
3.08,1.026397,0.809532,23.052856,830.580848
3.09,1.026395,0.809534,23.051758,830.582109
3.1,1.026394,0.809536,23.050651,830.583043
3.11,1.026392,0.809538,23.049535,830.583651
3.12,1.026391,0.809539,23.048413,830.583935
3.13,1.02639,0.809539,23.047287,830.583896
3.14,1.02639,0.80954,23.04616,830.583539
3.15,1.026389,0.80954,23.045033,830.582868
3.16,1.026389,0.809539,23.043909,830.581889
3.17,1.026388,0.809538,23.042789,830.580608
3.18,1.026388,0.809537,23.041675,830.579035
3.19,1.026388,0.809535,23.04057,830.577178
3.2,1.026388,0.809533,23.039476,830.575047
3.21,1.026388,0.80953,23.038393,830.572653
3.22,1.026389,0.809527,23.037325,830.570009
3.23,1.026389,0.809524,23.036273,830.567125
3.24,1.02639,0.80952,23.035238,830.564017
3.25,1.02639,0.809517,23.034221,830.560698
3.26,1.026391,0.809513,23.033226,830.557182
3.27,1.026392,0.809508,23.032252,830.553486
3.28,1.026393,0.809504,23.031302,830.549624
3.29,1.026394,0.809499,23.030376,830.545614
3.3,1.026396,0.809494,23.029475,830.541472
3.31,1.026397,0.809488,23.028601,830.537214
3.32,1.026398,0.809483,23.027755,830.532858
3.33,1.0264,0.809477,23.026937,830.528421
3.34,1.026402,0.809472,23.026148,830.523919
3.35,1.026403,0.809466,23.025388,830.519372
3.36,1.026405,0.80946,23.024659,830.514795
3.37,1.026407,0.809454,23.023961,830.510205
3.38,1.026409,0.809448,23.023294,830.50562
3.39,1.02641,0.809442,23.022657,830.501055
3.4,1.026412,0.809436,23.022053,830.496527
3.41,1.026414,0.809431,23.021479,830.492052
3.42,1.026416,0.809425,23.020937,830.487645
3.43,1.026418,0.809419,23.020426,830.48332
3.44,1.02642,0.809413,23.019947,830.479092
3.45,1.026422,0.809408,23.019497,830.474974
3.46,1.026424,0.809402,23.019079,830.470979
3.47,1.026426,0.809397,23.01869,830.467118
3.48,1.026428,0.809392,23.018331,830.463403
3.49,1.02643,0.809387,23.018,830.459845
3.5,1.026432,0.809382,23.017698,830.456452
3.51,1.026434,0.809377,23.017423,830.453234
3.52,1.026436,0.809373,23.017175,830.450199
3.53,1.026438,0.809368,23.016953,830.447353
3.54,1.02644,0.809364,23.016756,830.444703
3.55,1.026441,0.809361,23.016583,830.442253
3.56,1.026443,0.809357,23.016434,830.440009
3.57,1.026445,0.809354,23.016308,830.437972
3.58,1.026446,0.809351,23.016203,830.436146
3.59,1.026448,0.809348,23.016119,830.434532
3.6,1.026449,0.809345,23.016054,830.43313
3.61,1.026451,0.809343,23.016009,830.431941
3.62,1.026452,0.809341,23.015981,830.430963
3.63,1.026453,0.809339,23.01597,830.430194
3.64,1.026454,0.809338,23.015975,830.429632
3.65,1.026456,0.809337,23.015996,830.429273
3.66,1.026457,0.809336,23.01603,830.429112
3.67,1.026458,0.809335,23.016078,830.429146
3.68,1.026459,0.809334,23.016139,830.429368
3.69,1.026459,0.809334,23.016211,830.429772
3.7,1.02646,0.809334,23.016294,830.430352
3.71,1.026461,0.809334,23.016387,830.431101
3.72,1.026461,0.809335,23.016489,830.432011
3.73,1.026462,0.809335,23.0166,830.433073
3.74,1.026463,0.809336,23.016719,830.43428
3.75,1.026463,0.809337,23.016846,830.435624
3.76,1.026463,0.809338,23.016979,830.437094
3.77,1.026464,0.80934,23.017118,830.438682
3.78,1.026464,0.809341,23.017264,830.440379
3.79,1.026464,0.809343,23.017414,830.442176
3.8,1.026464,0.809344,23.01757,830.444063
3.81,1.026464,0.809346,23.01773,830.44603
3.82,1.026464,0.809348,23.017895,830.448069
3.83,1.026464,0.80935,23.018063,830.450171
3.84,1.026464,0.809353,23.018236,830.452326
3.85,1.026464,0.809355,23.018412,830.454527
3.86,1.026464,0.809357,23.018591,830.456763
3.87,1.026463,0.80936,23.018774,830.459027
3.88,1.026463,0.809362,23.018959,830.461312
3.89,1.026463,0.809364,23.019148,830.463609
3.9,1.026463,0.809367,23.01934,830.465911
3.91,1.026462,0.80937,23.019536,830.468212
3.92,1.026462,0.809372,23.019734,830.470506
3.93,1.026461,0.809375,23.019935,830.472786
3.94,1.026461,0.809377,23.02014,830.475047
3.95,1.02646,0.80938,23.020348,830.477285
3.96,1.02646,0.809382,23.02056,830.479495
3.97,1.026459,0.809385,23.020775,830.481673
3.98,1.026459,0.809387,23.020994,830.483816
3.99,1.026458,0.80939,23.021217,830.485922
4,1.026458,0.809392,23.021443,830.487988
4.01,1.026457,0.809395,23.021674,830.490012
4.02,1.026457,0.809397,23.021909,830.491994
4.03,1.026456,0.8094,23.022148,830.493934
4.04,1.026455,0.809402,23.022392,830.49583
4.05,1.026455,0.809404,23.02264,830.497683
4.06,1.026454,0.809406,23.022893,830.499495
4.07,1.026453,0.809409,23.023151,830.501267
4.08,1.026453,0.809411,23.023413,830.503
4.09,1.026452,0.809413,23.02368,830.504697
4.1,1.026451,0.809415,23.023953,830.506361
4.11,1.026451,0.809417,23.02423,830.507994
4.12,1.02645,0.80942,23.024511,830.5096
4.13,1.026449,0.809422,23.024798,830.511182
4.14,1.026449,0.809424,23.025089,830.512744
4.15,1.026448,0.809426,23.025385,830.514291
4.16,1.026447,0.809428,23.025685,830.515826
4.17,1.026446,0.80943,23.025989,830.517355
4.18,1.026446,0.809432,23.026298,830.518881
4.19,1.026445,0.809434,23.02661,830.520409
4.2,1.026444,0.809436,23.026925,830.521945
4.21,1.026443,0.809438,23.027244,830.523492
4.22,1.026443,0.809441,23.027565,830.525056
4.23,1.026442,0.809443,23.027889,830.52664
4.24,1.026441,0.809445,23.028215,830.52825
4.25,1.02644,0.809447,23.028542,830.52989
4.26,1.026439,0.80945,23.028871,830.531564
4.27,1.026438,0.809452,23.0292,830.533276
4.28,1.026438,0.809454,23.029529,830.535029
4.29,1.026437,0.809457,23.029858,830.536828
4.3,1.026436,0.809459,23.030186,830.538675
4.31,1.026435,0.809462,23.030512,830.540573
4.32,1.026434,0.809465,23.030836,830.542524
4.33,1.026433,0.809467,23.031157,830.544532
4.34,1.026432,0.80947,23.031475,830.546596
4.35,1.026431,0.809473,23.031788,830.54872
4.36,1.02643,0.809476,23.032097,830.550903
4.37,1.026429,0.809479,23.0324,830.553146
4.38,1.026428,0.809482,23.032697,830.555449
4.39,1.026427,0.809485,23.032988,830.557812
4.4,1.026425,0.809488,23.033271,830.560233
4.41,1.026424,0.809492,23.033546,830.562711
4.42,1.026423,0.809495,23.033812,830.565245
4.43,1.026422,0.809499,23.034069,830.567831
4.44,1.026421,0.809502,23.034316,830.570467
4.45,1.02642,0.809506,23.034553,830.57315
4.46,1.026418,0.809509,23.034778,830.575876
4.47,1.026417,0.809513,23.034992,830.578641
4.48,1.026416,0.809517,23.035194,830.58144
4.49,1.026415,0.80952,23.035383,830.584268
4.5,1.026414,0.809524,23.035559,830.58712
4.51,1.026412,0.809528,23.035722,830.589989
4.52,1.026411,0.809532,23.035871,830.592871
4.53,1.02641,0.809535,23.036006,830.595758
4.54,1.026409,0.809539,23.036126,830.598644
4.55,1.026407,0.809543,23.036232,830.601522
4.56,1.026406,0.809547,23.036323,830.604384
4.57,1.026405,0.80955,23.036399,830.607224
4.58,1.026404,0.809554,23.03646,830.610033
4.59,1.026403,0.809558,23.036506,830.612804
4.6,1.026402,0.809561,23.036537,830.615529
4.61,1.026401,0.809565,23.036553,830.618201
4.62,1.0264,0.809568,23.036554,830.620811
4.63,1.026398,0.809571,23.036541,830.623352
4.64,1.026397,0.809574,23.036513,830.625815
4.65,1.026397,0.809578,23.036471,830.628193
4.66,1.026396,0.80958,23.036415,830.630479
4.67,1.026395,0.809583,23.036347,830.632665
4.68,1.026394,0.809586,23.036265,830.634744
4.69,1.026393,0.809589,23.036171,830.636708
4.7,1.026392,0.809591,23.036066,830.638552
4.71,1.026392,0.809593,23.035949,830.640268
4.72,1.026391,0.809595,23.035822,830.64185
4.73,1.026391,0.809597,23.035685,830.643293
4.74,1.02639,0.809599,23.03554,830.644592
4.75,1.02639,0.8096,23.035386,830.645741
4.76,1.026389,0.809601,23.035225,830.646737
4.77,1.026389,0.809602,23.035058,830.647574
4.78,1.026389,0.809603,23.034885,830.64825
4.79,1.026389,0.809604,23.034708,830.648762
4.8,1.026388,0.809604,23.034527,830.649106
4.81,1.026388,0.809604,23.034344,830.649283
4.82,1.026389,0.809604,23.034159,830.649289
4.83,1.026389,0.809604,23.033974,830.649124
4.84,1.026389,0.809604,23.03379,830.648789
4.85,1.026389,0.809603,23.033608,830.648283
4.86,1.02639,0.809602,23.033428,830.647608
4.87,1.02639,0.809601,23.033252,830.646765
4.88,1.02639,0.809599,23.033081,830.645757
4.89,1.026391,0.809598,23.032916,830.644587
4.9,1.026392,0.809596,23.032758,830.643258
4.91,1.026392,0.809594,23.032609,830.641774
4.92,1.026393,0.809592,23.032468,830.640139
4.93,1.026394,0.809589,23.032338,830.638359
4.94,1.026395,0.809587,23.032219,830.63644
4.95,1.026396,0.809584,23.032112,830.634388
4.96,1.026397,0.809581,23.032018,830.63221
4.97,1.026398,0.809578,23.031938,830.629913
4.98,1.0264,0.809574,23.031872,830.627504
4.99,1.026401,0.809571,23.031823,830.624992
5,1.026402,0.809567,23.031789,830.622385
5.01,1.026404,0.809564,23.031773,830.619693
5.02,1.026405,0.80956,23.031774,830.616924
5.03,1.026406,0.809556,23.031794,830.614088
5.04,1.026408,0.809552,23.031832,830.611195
5.05,1.026409,0.809548,23.03189,830.608255
5.06,1.026411,0.809544,23.031967,830.605279
5.07,1.026413,0.809539,23.032064,830.602276
5.08,1.026414,0.809535,23.032182,830.599257
5.09,1.026416,0.809531,23.032321,830.596233
5.1,1.026418,0.809527,23.03248,830.593214
5.11,1.026419,0.809523,23.032661,830.590212
5.12,1.026421,0.809518,23.032862,830.587237
5.13,1.026423,0.809514,23.033084,830.584298
5.14,1.026424,0.80951,23.033327,830.581408
5.15,1.026426,0.809506,23.033591,830.578575
5.16,1.026428,0.809502,23.033875,830.575811
5.17,1.026429,0.809498,23.034179,830.573124
5.18,1.026431,0.809494,23.034504,830.570525
5.19,1.026433,0.80949,23.034847,830.568023
5.2,1.026434,0.809487,23.03521,830.565627
5.21,1.026436,0.809483,23.035591,830.563344
5.22,1.026437,0.80948,23.03599,830.561184
5.23,1.026439,0.809477,23.036406,830.559154
5.24,1.02644,0.809474,23.036839,830.557261
5.25,1.026442,0.809471,23.037288,830.555512
5.26,1.026443,0.809469,23.037752,830.553913
5.27,1.026444,0.809466,23.03823,830.55247
5.28,1.026446,0.809464,23.038722,830.551188
5.29,1.026447,0.809462,23.039226,830.550072
5.3,1.026448,0.80946,23.039742,830.549125
5.31,1.026449,0.809458,23.040269,830.54835
5.32,1.02645,0.809457,23.040805,830.547752
5.33,1.026451,0.809456,23.04135,830.547331
5.34,1.026452,0.809455,23.041904,830.547089
5.35,1.026453,0.809454,23.042464,830.547027
5.36,1.026454,0.809454,23.04303,830.547146
5.37,1.026454,0.809454,23.0436,830.547444
5.38,1.026455,0.809454,23.044175,830.547922
5.39,1.026455,0.809454,23.044752,830.548576
5.4,1.026456,0.809454,23.045332,830.549406
5.41,1.026456,0.809455,23.045912,830.550408
5.42,1.026457,0.809456,23.046492,830.551579
5.43,1.026457,0.809457,23.047071,830.552915
5.44,1.026457,0.809458,23.047648,830.554412
5.45,1.026457,0.80946,23.048222,830.556064
5.46,1.026457,0.809462,23.048792,830.557866
5.47,1.026457,0.809464,23.049358,830.559812
5.48,1.026457,0.809466,23.049919,830.561896
5.49,1.026457,0.809468,23.050473,830.564111
5.5,1.026456,0.809471,23.05102,830.56645
5.51,1.026456,0.809473,23.05156,830.568905
5.52,1.026456,0.809476,23.052092,830.571468
5.53,1.026455,0.809479,23.052615,830.574131
5.54,1.026455,0.809482,23.053128,830.576887
5.55,1.026454,0.809485,23.053632,830.579726
5.56,1.026454,0.809489,23.054125,830.58264
5.57,1.026453,0.809492,23.054608,830.585619
5.58,1.026452,0.809496,23.05508,830.588655
5.59,1.026452,0.809499,23.05554,830.591739
5.6,1.026451,0.809503,23.055988,830.594862
5.61,1.02645,0.809507,23.056425,830.598014
5.62,1.026449,0.80951,23.05685,830.601187
5.63,1.026448,0.809514,23.057262,830.604372
5.64,1.026447,0.809518,23.057663,830.607559
5.65,1.026446,0.809522,23.058051,830.610741
5.66,1.026445,0.809526,23.058427,830.613909
5.67,1.026444,0.80953,23.058792,830.617053
5.68,1.026443,0.809533,23.059144,830.620168
5.69,1.026442,0.809537,23.059484,830.623244
5.7,1.026441,0.809541,23.059813,830.626275
5.71,1.02644,0.809545,23.060131,830.629252
5.72,1.026439,0.809548,23.060438,830.632171
5.73,1.026438,0.809552,23.060734,830.635023
5.74,1.026437,0.809555,23.06102,830.637803
5.75,1.026436,0.809559,23.061295,830.640506
5.76,1.026435,0.809562,23.061561,830.643127
5.77,1.026434,0.809566,23.061818,830.64566
5.78,1.026433,0.809569,23.062067,830.648102
