StateIndex,ModeIndex,RealPart,ImagPart
1,76,2.98990266546231967e-06,2.14029073157883311e-06
1,77,2.98990266546231967e-06,-2.14029073157883311e-06
1,78,-1.12034299638534790e-07,-0.00000000000000000e+00
1,79,7.33064571887144443e-07,2.26780556810517041e-07
1,80,7.33064571887144443e-07,-2.26780556810517041e-07
1,81,-7.72060536385294408e-07,-3.65479560604882984e-06
1,82,-7.72060536385294408e-07,3.65479560604882984e-06
1,91,-6.84956311427240506e-08,0.00000000000000000e+00
1,92,-1.69087752950610636e-07,-0.00000000000000000e+00
1,93,-9.12389928687091267e-06,0.00000000000000000e+00
1,94,-1.11162338061778689e-04,-0.00000000000000000e+00
1,95,-2.46414947832838377e-01,0.00000000000000000e+00
1,96,-2.30004651086271198e-03,-1.55079667732831779e-04
1,97,-2.30004651086271198e-03,1.55079667732831779e-04
1,98,4.59601016258284805e-05,0.00000000000000000e+00
1,99,1.23662469671566300e-05,0.00000000000000000e+00
1,100,4.24345433343829587e-04,0.00000000000000000e+00
1,101,7.12459471573583219e-05,0.00000000000000000e+00
1,102,6.94926533421654517e-06,0.00000000000000000e+00
1,103,2.29442033695084378e-04,0.00000000000000000e+00
1,104,8.95274590957548597e-05,0.00000000000000000e+00
1,105,-4.02809066639607134e-05,0.00000000000000000e+00
1,106,-8.48269896498796280e-05,-0.00000000000000000e+00
1,107,-3.25941419234618438e-06,-0.00000000000000000e+00
1,108,-2.80719137877043835e-07,0.00000000000000000e+00
1,109,8.84469043542418157e-05,0.00000000000000000e+00
1,110,4.61654824312148764e-08,0.00000000000000000e+00
1,111,-9.76900027045666152e-08,-0.00000000000000000e+00
1,112,-8.38886838550624151e-09,-0.00000000000000000e+00
1,113,3.20558825984075742e-06,0.00000000000000000e+00
1,114,1.07196229190968755e-08,0.00000000000000000e+00
1,115,-1.84680308468983169e-06,-0.00000000000000000e+00
1,116,6.17113210306451890e-10,0.00000000000000000e+00
1,117,-1.51398030734047771e-08,-0.00000000000000000e+00
1,118,-3.46017428581807924e-08,-0.00000000000000000e+00
1,119,-7.51803548968615555e-08,-0.00000000000000000e+00
1,120,4.09848063607736489e-06,-0.00000000000000000e+00
1,121,6.29434870682123772e-06,0.00000000000000000e+00
1,122,8.77258425055578736e-06,0.00000000000000000e+00
1,123,7.79378021745985252e-05,0.00000000000000000e+00
1,124,-1.10452909426620747e-07,0.00000000000000000e+00
1,125,5.91685087826617547e-03,0.00000000000000000e+00
1,126,1.87142500729480400e-03,0.00000000000000000e+00
1,127,1.68624773115009781e-03,0.00000000000000000e+00
1,128,7.04666886740778649e-07,0.00000000000000000e+00
1,129,8.81389045388314279e-02,-3.80385487890861351e-02
1,130,8.81389045388314279e-02,3.80385487890861351e-02
1,131,1.00000000000000000e+00,0.00000000000000000e+00
1,132,-3.92916985325642790e-03,-0.00000000000000000e+00
1,133,-1.02981918198907459e-03,-0.00000000000000000e+00
1,134,-1.29877580968093868e-04,-0.00000000000000000e+00
1,135,-1.55435585863120227e-03,0.00000000000000000e+00
1,136,-2.62570370975365739e-03,0.00000000000000000e+00
1,137,1.32912259811418552e-05,0.00000000000000000e+00
1,138,-2.38146379159582901e-05,-0.00000000000000000e+00
1,139,1.03449825425298552e-05,0.00000000000000000e+00
1,140,-1.02084763812809020e-02,-0.00000000000000000e+00
1,141,-7.47758153237943119e-04,0.00000000000000000e+00
1,142,1.18909952924149822e-05,-1.65456440274844742e-05
1,143,1.18909952924149822e-05,1.65456440274844742e-05
1,144,8.52008551991594040e-06,0.00000000000000000e+00
1,145,8.61068027453930737e-07,0.00000000000000000e+00
1,146,1.28363744552656091e-07,0.00000000000000000e+00
1,147,1.44541245095021032e-08,0.00000000000000000e+00
1,148,2.29116452305137079e-10,0.00000000000000000e+00
1,149,2.32499759279009147e-11,0.00000000000000000e+00
1,150,3.40549241444713595e-10,0.00000000000000000e+00
1,151,9.86236082566167953e-13,0.00000000000000000e+00
1,152,1.64234980729449508e-09,0.00000000000000000e+00
1,153,-2.85419793194070403e-08,-0.00000000000000000e+00
1,154,-4.73722706630372883e-07,0.00000000000000000e+00
1,155,5.57220804305179023e-08,0.00000000000000000e+00
1,156,-2.29610230883623061e-09,0.00000000000000000e+00
2,1,-2.53757497140689526e-04,-0.00000000000000000e+00
2,2,-9.16963951481116358e-04,9.86950978499157678e-05
2,3,-9.16963951481116358e-04,-9.86950978499157678e-05
2,4,1.15589916803977540e-03,0.00000000000000000e+00
2,5,2.33514990936385940e-04,-2.60460226429638260e-05
2,6,2.33514990936385940e-04,2.60460226429638260e-05
2,7,-5.54636329186838440e-04,4.99662467843480252e-05
2,8,-5.54636329186838440e-04,-4.99662467843480252e-05
2,9,-2.31929230666588458e-02,2.11142535314754777e-03
2,10,-2.31929230666588458e-02,-2.11142535314754777e-03
2,11,-6.05824767057533894e-02,-8.86246218928377419e-03
2,12,-6.05824767057533894e-02,8.86246218928377419e-03
2,13,-4.88694739562873681e-01,-4.26701965184271004e-02
2,14,-4.88694739562873681e-01,4.26701965184271004e-02
2,15,-1.18989987366635755e-01,-8.28637114787556667e-03
2,16,-1.18989987366635755e-01,8.28637114787556667e-03
2,17,2.81472287768292197e-03,0.00000000000000000e+00
2,18,2.76657698694309515e-03,2.00077539267675818e-04
2,19,2.76657698694309515e-03,-2.00077539267675818e-04
2,20,-3.26254819272645382e-03,1.63105389487493537e-03
2,21,-3.26254819272645382e-03,-1.63105389487493537e-03
2,22,1.23627384719150757e-04,-9.11832618792797608e-05
2,23,1.23627384719150757e-04,9.11832618792797608e-05
2,24,1.97767489190013969e-04,-2.24611713006327938e-04
2,25,1.97767489190013969e-04,2.24611713006327938e-04
2,26,-1.61097580573973814e-06,1.73367456401649189e-05
2,27,-1.61097580573973814e-06,-1.73367456401649189e-05
2,28,1.25833989865398329e-03,0.00000000000000000e+00
2,29,2.55165838772807309e-09,6.82639749571602204e-07
2,30,2.55165838772807309e-09,-6.82639749571602204e-07
2,31,7.53177798105305655e-07,-3.00389649213068589e-06
2,32,7.53177798105305655e-07,3.00389649213068589e-06
2,33,-1.37524763118321053e-03,2.17165816437861015e-04
2,34,-1.37524763118321053e-03,-2.17165816437861015e-04
2,35,-4.97835612017787782e-03,-1.59220675891753871e-04
2,36,-4.97835612017787782e-03,1.59220675891753871e-04
2,37,5.52353658194418356e-06,-2.26748987001277981e-08
2,38,5.52353658194418356e-06,2.26748987001277981e-08
2,39,-4.83330222311348541e-03,8.53647657626061158e-04
2,40,-4.83330222311348541e-03,-8.53647657626061158e-04
2,41,2.07590368636049235e-03,0.00000000000000000e+00
2,42,-8.47794820993457918e-03,0.00000000000000000e+00
2,43,-1.82662893052123391e-03,0.00000000000000000e+00
2,44,-1.60217872995767158e-13,-0.00000000000000000e+00
2,45,-3.35738306096777927e-15,-0.00000000000000000e+00
2,46,-2.18004019021416085e-14,0.00000000000000000e+00
2,47,-4.23982232653425722e-14,-0.00000000000000000e+00
2,48,5.22842639776318835e-15,0.00000000000000000e+00
2,49,-6.57754750895806579e-14,-0.00000000000000000e+00
2,50,2.35374432374965463e-14,0.00000000000000000e+00
2,51,-1.79369815575716430e-13,0.00000000000000000e+00
2,52,-5.49824380434223159e-04,-0.00000000000000000e+00
2,53,-1.03768614702543210e-03,0.00000000000000000e+00
2,54,3.59313951873531921e-04,0.00000000000000000e+00
2,55,4.84121977014942916e-04,0.00000000000000000e+00
2,56,5.65650753694276650e-06,-0.00000000000000000e+00
2,57,1.31652969530538634e-08,0.00000000000000000e+00
2,58,1.97587928953906790e-04,1.12002452507096751e-04
2,59,1.97587928953906790e-04,-1.12002452507096751e-04
2,60,-5.37450006469997466e-07,0.00000000000000000e+00
2,61,1.14857824500418662e-05,0.00000000000000000e+00
2,62,2.66575162804334645e-04,0.00000000000000000e+00
2,63,5.43933595936671641e-06,0.00000000000000000e+00
2,64,-6.17235449364084858e-06,-1.07357082347575104e-05
2,65,-6.17235449364084858e-06,1.07357082347575104e-05
2,66,-4.36964741833232439e-06,-0.00000000000000000e+00
2,67,1.36977019035194641e-05,0.00000000000000000e+00
2,68,1.53183572655339023e-06,1.12749668254749821e-06
2,69,1.53183572655339023e-06,-1.12749668254749821e-06
2,70,-1.41205737210492234e-06,-1.39789993408035501e-07
2,71,-1.41205737210492234e-06,1.39789993408035501e-07
2,72,1.66812829027197051e-05,2.51187298379671332e-05
2,73,1.66812829027197051e-05,-2.51187298379671332e-05
2,74,-8.02520220528570855e-06,-2.07813055278217344e-06
2,75,-8.02520220528570855e-06,2.07813055278217344e-06
2,76,-4.36641331091040485e-05,-3.88706364116950636e-05
2,77,-4.36641331091040485e-05,3.88706364116950636e-05
2,78,1.77532556557939156e-06,0.00000000000000000e+00
2,79,-1.10349920157940017e-05,-4.60022605652732299e-06
2,80,-1.10349920157940017e-05,4.60022605652732299e-06
2,81,1.61780165724650053e-07,5.50656498377863197e-05
2,82,1.61780165724650053e-07,-5.50656498377863197e-05
2,91,8.23046632708160373e-07,0.00000000000000000e+00
2,92,1.66710414327518680e-06,0.00000000000000000e+00
2,93,7.85156634609783115e-05,0.00000000000000000e+00
2,94,6.40533315904246001e-04,0.00000000000000000e+00
2,95,9.99999999999999889e-01,0.00000000000000000e+00
2,96,7.81629826624541044e-03,6.26122916945271888e-04
2,97,7.81629826624541044e-03,-6.26122916945271888e-04
2,98,-1.53567832514623715e-04,-0.00000000000000000e+00
2,99,-4.13170767056540264e-05,-0.00000000000000000e+00
2,100,-1.41559378081355046e-03,-0.00000000000000000e+00
2,101,-2.37064737488894002e-04,0.00000000000000000e+00
2,102,-2.30215466147512433e-05,0.00000000000000000e+00
2,103,-7.55601898921677497e-04,0.00000000000000000e+00
2,104,-2.91803593176173095e-04,-0.00000000000000000e+00
2,105,1.25944802639862843e-04,0.00000000000000000e+00
2,106,2.49934385459360823e-04,0.00000000000000000e+00
2,107,5.39744629911844454e-06,0.00000000000000000e+00
2,108,3.01920838681449562e-07,0.00000000000000000e+00
2,109,-9.32222205320552464e-05,0.00000000000000000e+00
2,110,-4.85427486894194907e-08,0.00000000000000000e+00
2,111,1.02638506174948718e-07,0.00000000000000000e+00
2,112,8.80251489895716218e-09,0.00000000000000000e+00
2,113,-3.35332179262708729e-06,-0.00000000000000000e+00
2,114,-1.11818608050180456e-08,-0.00000000000000000e+00
2,115,1.91058290516707609e-06,0.00000000000000000e+00
2,116,-6.31738220393208745e-10,0.00000000000000000e+00
2,117,1.53845005146467809e-08,0.00000000000000000e+00
2,118,3.45573455621891977e-08,0.00000000000000000e+00
2,119,7.47167902389838999e-08,0.00000000000000000e+00
2,120,-4.01620039444459418e-06,0.00000000000000000e+00
2,121,-6.13596387146705832e-06,0.00000000000000000e+00
2,122,-8.39431314938711734e-06,-0.00000000000000000e+00
2,123,-7.18128441800731313e-05,-0.00000000000000000e+00
2,124,9.44122494696581851e-08,0.00000000000000000e+00
2,125,-4.42764221984929922e-03,0.00000000000000000e+00
2,126,-5.30579269844649653e-04,0.00000000000000000e+00
2,127,-4.59577516267738000e-04,0.00000000000000000e+00
2,128,-1.89121328694162891e-07,0.00000000000000000e+00
2,129,-1.54298861966511869e-02,3.07528600223914914e-02
2,130,-1.54298861966511869e-02,-3.07528600223914914e-02
2,131,-1.28778047487196151e-01,-0.00000000000000000e+00
2,132,4.75214502194459853e-04,0.00000000000000000e+00
2,133,-1.87363446545861765e-05,-0.00000000000000000e+00
2,134,-6.87175200422011842e-06,-0.00000000000000000e+00
2,135,-1.09216787805038902e-04,0.00000000000000000e+00
2,136,-2.10311532716583275e-04,0.00000000000000000e+00
2,137,1.24648441592633022e-06,-0.00000000000000000e+00
2,138,-2.72872033750358925e-06,-0.00000000000000000e+00
2,139,1.22141655985753986e-06,0.00000000000000000e+00
2,140,-1.67508829043599657e-03,-0.00000000000000000e+00
2,141,-1.36537090439417346e-04,0.00000000000000000e+00
2,142,4.66273608967158722e-06,-6.21700925330797307e-06
2,143,4.66273608967158722e-06,6.21700925330797307e-06
2,144,4.12799018965045269e-06,0.00000000000000000e+00
2,145,4.57995572051740878e-07,0.00000000000000000e+00
2,146,7.07304990875758041e-08,0.00000000000000000e+00
2,147,8.01294832318222015e-09,0.00000000000000000e+00
2,148,1.35617633372034345e-10,0.00000000000000000e+00
2,149,1.37877819739500493e-11,0.00000000000000000e+00
2,150,2.04124404113702642e-10,0.00000000000000000e+00
2,151,5.93047891458589623e-13,0.00000000000000000e+00
2,152,9.87795955356484563e-10,0.00000000000000000e+00
2,153,-1.72528267637773375e-08,-0.00000000000000000e+00
2,154,-3.34468617197515605e-07,0.00000000000000000e+00
2,155,4.05986529131469525e-08,0.00000000000000000e+00
2,156,-1.76681436999964085e-09,0.00000000000000000e+00
3,1,-2.27604214501347062e-04,-0.00000000000000000e+00
3,2,-8.72499778508468299e-04,7.48917992741368914e-05
3,3,-8.72499778508468299e-04,-7.48917992741368914e-05
3,4,1.19922162687910081e-03,0.00000000000000000e+00
3,5,1.46632572817438188e-05,3.39387697777452867e-06
3,6,1.46632572817438188e-05,-3.39387697777452867e-06
3,7,-5.68398048092972762e-04,3.83686888458977177e-05
3,8,-5.68398048092972762e-04,-3.83686888458977177e-05
3,9,-2.12101263380814267e-02,1.02984213822216245e-03
3,10,-2.12101263380814267e-02,-1.02984213822216245e-03
3,11,-6.35912771153678419e-02,-1.09529735785891744e-02
3,12,-6.35912771153678419e-02,1.09529735785891744e-02
3,13,-5.40742015281848953e-01,-6.53623384755505216e-02
3,14,-5.40742015281848953e-01,6.53623384755505216e-02
3,15,-1.49592415337837459e-01,-1.37014914626476872e-02
3,16,-1.49592415337837459e-01,1.37014914626476872e-02
3,17,3.81557452716640077e-03,0.00000000000000000e+00
3,18,5.38538226740592312e-04,1.46468219190998652e-04
3,19,5.38538226740592312e-04,-1.46468219190998652e-04
3,20,-2.65004013880257457e-04,3.71250848076457501e-05
3,21,-2.65004013880257457e-04,-3.71250848076457501e-05
3,22,1.25896615012506327e-05,-4.36490339915073932e-06
3,23,1.25896615012506327e-05,4.36490339915073932e-06
3,24,1.50281326362168332e-05,-7.85333737029999502e-06
3,25,1.50281326362168332e-05,7.85333737029999502e-06
3,26,-4.49610147718678833e-07,9.08588285349973299e-07
3,27,-4.49610147718678833e-07,-9.08588285349973299e-07
3,28,2.48981039114744328e-03,0.00000000000000000e+00
3,29,-1.14398009150433577e-08,2.49472795573444909e-08
3,30,-1.14398009150433577e-08,-2.49472795573444909e-08
3,31,7.95358967727452311e-08,-9.91326325269181730e-08
3,32,7.95358967727452311e-08,9.91326325269181730e-08
3,33,-2.53946283163851341e-03,3.07640130482983876e-04
3,34,-2.53946283163851341e-03,-3.07640130482983876e-04
3,35,-4.03800887523619520e-03,-4.94827494204039221e-04
3,36,-4.03800887523619520e-03,4.94827494204039221e-04
3,37,1.94504064024176888e-07,9.14370171518844512e-08
3,38,1.94504064024176888e-07,-9.14370171518844512e-08
3,39,-7.10956473011733949e-03,8.36169605836635521e-04
3,40,-7.10956473011733949e-03,-8.36169605836635521e-04
3,41,6.05505784701040276e-03,0.00000000000000000e+00
3,42,-2.80980221857204636e-02,0.00000000000000000e+00
3,43,-6.21562491607876091e-03,0.00000000000000000e+00
3,44,-5.21110727630933706e-14,-0.00000000000000000e+00
3,45,-1.43533065657268789e-14,-0.00000000000000000e+00
3,46,-2.49293688676121236e-14,0.00000000000000000e+00
3,47,-2.85442771967084910e-14,-0.00000000000000000e+00
3,48,8.77229077389987851e-15,0.00000000000000000e+00
3,49,-5.80253122760702844e-14,-0.00000000000000000e+00
3,50,6.30823009863829388e-14,0.00000000000000000e+00
3,51,-5.41512966522064427e-13,0.00000000000000000e+00
3,52,-2.32880999986459676e-03,-0.00000000000000000e+00
3,53,-5.75325195392368139e-03,0.00000000000000000e+00
3,54,2.08264189398862064e-03,0.00000000000000000e+00
3,55,2.94169487139051564e-03,0.00000000000000000e+00
3,56,3.50523750162303184e-05,-0.00000000000000000e+00
3,57,8.35017111926583976e-08,0.00000000000000000e+00
3,58,1.25349985021099074e-03,7.12871777460090026e-04
3,59,1.25349985021099074e-03,-7.12871777460090026e-04
3,60,-3.50052861629435435e-06,0.00000000000000000e+00
3,61,8.57448071069625466e-05,0.00000000000000000e+00
3,62,3.00885656159882503e-03,0.00000000000000000e+00
3,63,8.17224773152972736e-05,0.00000000000000000e+00
3,64,-9.11418847954330742e-05,-1.60583988531619114e-04
3,65,-9.11418847954330742e-05,1.60583988531619114e-04
3,66,-8.43356876917396655e-05,-0.00000000000000000e+00
3,67,2.99322541475435105e-04,0.00000000000000000e+00
3,68,5.15137113848721857e-05,3.82987512455703005e-05
3,69,5.15137113848721857e-05,-3.82987512455703005e-05
3,70,-4.95294943422214270e-05,-5.10007065426394663e-06
3,71,-4.95294943422214270e-05,5.10007065426394663e-06
3,72,5.47895676332322895e-04,8.36176453833222303e-04
3,73,5.47895676332322895e-04,-8.36176453833222303e-04
3,74,-2.72020575995818954e-04,-7.23819155069569710e-05
3,75,-2.72020575995818954e-04,7.23819155069569710e-05
3,76,-1.46637685380031054e-03,-1.32419293865631464e-03
3,77,-1.46637685380031054e-03,1.32419293865631464e-03
3,78,7.56767920497724878e-05,0.00000000000000000e+00
3,79,-4.37212624817484130e-04,-1.85608527842780392e-04
3,80,-4.37212624817484130e-04,1.85608527842780392e-04
3,81,-1.87309159201820433e-05,1.57791800974144483e-03
3,82,-1.87309159201820433e-05,-1.57791800974144483e-03
3,83,-8.48536729881217246e-15,0.00000000000000000e+00
3,84,4.20475101097964549e-15,0.00000000000000000e+00
3,85,-1.79136683188875580e-15,0.00000000000000000e+00
3,86,-1.77695250137646824e-14,-0.00000000000000000e+00
3,87,1.96365556231143587e-15,0.00000000000000000e+00
3,88,2.68181101413066272e-14,0.00000000000000000e+00
3,89,1.07085171053149500e-14,0.00000000000000000e+00
3,90,2.74100708531512579e-14,0.00000000000000000e+00
3,91,1.93439436152046491e-03,0.00000000000000000e+00
3,92,5.78472953350220870e-05,0.00000000000000000e+00
3,93,9.63367986594938471e-04,0.00000000000000000e+00
3,94,1.33216959240194761e-03,0.00000000000000000e+00
3,95,7.81637166000468286e-01,0.00000000000000000e+00
3,96,4.12227851616814300e-03,3.52009217951706511e-04
3,97,4.12227851616814300e-03,-3.52009217951706511e-04
3,98,-7.81317063054043148e-05,-0.00000000000000000e+00
3,99,-2.10184217396772566e-05,-0.00000000000000000e+00
3,100,-7.17847896169073602e-04,-0.00000000000000000e+00
3,101,-1.19587929323791822e-04,0.00000000000000000e+00
3,102,-1.15095659379427183e-05,0.00000000000000000e+00
3,103,-3.73239542151623327e-04,0.00000000000000000e+00
3,104,-1.41166682562370526e-04,-0.00000000000000000e+00
3,105,5.61160166686521520e-05,0.00000000000000000e+00
3,106,9.94422358060388943e-05,0.00000000000000000e+00
3,107,9.01309389877495239e-07,0.00000000000000000e+00
3,108,3.33384558435755175e-08,0.00000000000000000e+00
3,109,-1.01417678614392732e-05,0.00000000000000000e+00
3,110,-5.27196560057562898e-09,0.00000000000000000e+00
3,111,1.11405808152501738e-08,0.00000000000000000e+00
3,112,9.54557968690582514e-10,0.00000000000000000e+00
3,113,-3.62834969116744168e-07,-0.00000000000000000e+00
3,114,-1.20743552295028340e-09,-0.00000000000000000e+00
3,115,2.05097834955106736e-07,0.00000000000000000e+00
3,116,-6.73159952357910146e-11,0.00000000000000000e+00
3,117,1.63093341464765692e-09,0.00000000000000000e+00
3,118,3.62041879297097301e-09,0.00000000000000000e+00
3,119,7.80199649548239430e-09,0.00000000000000000e+00
3,120,-4.15472757069040381e-07,0.00000000000000000e+00
3,121,-6.32602646111387324e-07,0.00000000000000000e+00
3,122,-8.55146151213401578e-07,-0.00000000000000000e+00
3,123,-7.14721921315501727e-06,-0.00000000000000000e+00
3,124,9.00617974612292830e-09,0.00000000000000000e+00
3,125,-3.96689230268874047e-04,0.00000000000000000e+00
3,126,-4.59037425064139488e-05,0.00000000000000000e+00
3,127,-4.02368949321075452e-05,0.00000000000000000e+00
3,128,-1.66387957275854514e-08,0.00000000000000000e+00
3,129,-1.61017593327404630e-03,1.61345057009417499e-04
3,130,-1.61017593327404630e-03,-1.61345057009417499e-04
3,131,-1.62651048363918645e-02,-0.00000000000000000e+00
3,132,6.25072054772663897e-05,0.00000000000000000e+00
3,133,1.07624594671932077e-05,0.00000000000000000e+00
3,134,1.21158331481875645e-06,0.00000000000000000e+00
3,135,1.36792085821244633e-05,0.00000000000000000e+00
3,136,2.23469788251504214e-05,0.00000000000000000e+00
3,137,-1.07908634242500410e-07,0.00000000000000000e+00
3,138,1.79736499213706941e-07,0.00000000000000000e+00
3,139,-7.71149705646924439e-08,-0.00000000000000000e+00
3,140,6.43212759811120373e-05,0.00000000000000000e+00
3,141,4.39242237217267012e-06,0.00000000000000000e+00
3,142,-2.95706481131354917e-08,4.06619145106189920e-08
3,143,-2.95706481131354917e-08,-4.06619145106189920e-08
3,144,-1.19710393769768234e-08,0.00000000000000000e+00
3,145,-8.99259529968818527e-10,-0.00000000000000000e+00
3,146,-1.17939582576878305e-10,0.00000000000000000e+00
3,147,-1.29781188427363701e-11,0.00000000000000000e+00
3,148,-1.57068115537977766e-13,-0.00000000000000000e+00
3,149,-1.58066035430769112e-14,0.00000000000000000e+00
3,150,-2.20598154706800495e-13,0.00000000000000000e+00
3,151,-6.29494697475400104e-16,0.00000000000000000e+00
3,152,-1.04724591219302135e-12,0.00000000000000000e+00
3,153,1.77810629224704052e-11,0.00000000000000000e+00
3,154,1.19274963485161224e-10,0.00000000000000000e+00
3,155,-1.10046055744464540e-11,0.00000000000000000e+00
3,156,2.76100141065807028e-13,0.00000000000000000e+00
5,1,-8.93446059835721227e-04,-0.00000000000000000e+00
5,2,-1.60036401648460514e-04,-5.28573424808784811e-05
5,3,-1.60036401648460514e-04,5.28573424808784811e-05
5,4,6.15261754486054382e-03,0.00000000000000000e+00
5,5,8.15902615489884911e-05,-1.93549780187993880e-06
5,6,8.15902615489884911e-05,1.93549780187993880e-06
5,7,-1.15199312157570564e-04,2.96019460023536584e-06
5,8,-1.15199312157570564e-04,-2.96019460023536584e-06
5,9,3.11274176773738444e-04,-9.83195052468785902e-04
5,10,3.11274176773738444e-04,9.83195052468785902e-04
5,11,-4.76978488236426065e-03,1.55106965685796643e-04
5,12,-4.76978488236426065e-03,-1.55106965685796643e-04
5,13,6.52952301388693389e-03,-6.51316282018230518e-03
5,14,6.52952301388693389e-03,6.51316282018230518e-03
5,15,1.06774556166863927e-03,2.85566057479261269e-03
5,16,1.06774556166863927e-03,-2.85566057479261269e-03
5,17,8.75206873570468225e-02,0.00000000000000000e+00
5,18,5.28183664410437469e-04,4.75857819995081907e-05
5,19,5.28183664410437469e-04,-4.75857819995081907e-05
5,20,-2.88652843893864733e-03,3.81812560584713452e-04
5,21,-2.88652843893864733e-03,-3.81812560584713452e-04
5,22,2.07111101195859529e-04,-3.56521431615901505e-05
5,23,2.07111101195859529e-04,3.56521431615901505e-05
5,24,6.52954545716394894e-04,-6.48476925462320429e-06
5,25,6.52954545716394894e-04,6.48476925462320429e-06
5,26,-2.03010448379180236e-05,-3.91847382186262900e-07
5,27,-2.03010448379180236e-05,3.91847382186262900e-07
5,28,2.88608122396129207e-01,0.00000000000000000e+00
5,29,-9.35795727618060612e-09,1.75498014990002252e-09
5,30,-9.35795727618060612e-09,-1.75498014990002252e-09
5,31,1.11041896121634201e-06,1.50679632475889803e-07
