b:tnow in s,s:ut in p.u.,s:cur1 in p.u.,s:Q1 in Mvar,s:P1 in MW
0.47,0.997097,0.804397,109.96397,632.156773
0.48,0.997098,0.804394,109.96177,632.155433
0.49,0.997099,0.804391,109.959563,632.153957
0.5,0.997101,0.804387,109.957351,632.152336
0.51,0.997102,0.804384,109.955137,632.150561
0.52,0.997103,0.80438,109.952926,632.148628
0.53,0.997105,0.804376,109.950721,632.146533
0.54,0.997106,0.804371,109.948525,632.144272
0.55,0.997107,0.804367,109.946343,632.141846
0.56,0.997109,0.804362,109.94418,632.139254
0.57,0.99711,0.804357,109.94204,632.136501
0.58,0.997112,0.804352,109.939928,632.133589
0.59,0.997113,0.804346,109.937848,632.130526
0.6,0.997115,0.804341,109.935806,632.12732
0.61,0.997116,0.804335,109.933806,632.123979
0.62,0.997117,0.804329,109.931854,632.120516
0.63,0.997119,0.804323,109.929954,632.116944
0.64,0.99712,0.804317,109.928112,632.113278
0.65,0.997121,0.804311,109.926333,632.109532
0.66,0.997123,0.804305,109.924622,632.105725
0.67,0.997124,0.804299,109.922984,632.101876
0.68,0.997125,0.804293,109.921423,632.098003
0.69,0.997127,0.804287,109.919945,632.094129
0.7,0.997128,0.804281,109.918554,632.090274
0.71,0.997129,0.804275,109.917255,632.08646
0.72,0.99713,0.804269,109.916051,632.082711
0.73,0.997131,0.804263,109.914946,632.079051
0.74,0.997132,0.804258,109.913945,632.075501
0.75,0.997133,0.804252,109.91305,632.072087
0.76,0.997134,0.804247,109.912265,632.068831
0.77,0.997135,0.804243,109.911593,632.065757
0.78,0.997136,0.804238,109.911036,632.062887
0.79,0.997137,0.804234,109.910595,632.060243
0.8,0.997138,0.804231,109.910274,632.057848
0.81,0.997138,0.804228,109.910073,632.055721
0.82,0.997139,0.804225,109.909993,632.053882
0.83,0.997139,0.804222,109.910034,632.052348
0.84,0.99714,0.80422,109.910198,632.051138
0.85,0.99714,0.804219,109.910482,632.050266
0.86,0.997141,0.804218,109.910888,632.049746
0.87,0.997141,0.804218,109.911412,632.04959
0.88,0.997142,0.804218,109.912055,632.049808
0.89,0.997142,0.804219,109.912813,632.05041
0.9,0.997142,0.80422,109.913685,632.0514
0.91,0.997142,0.804222,109.914667,632.052784
0.92,0.997142,0.804224,109.915757,632.054565
0.93,0.997142,0.804227,109.916949,632.056742
0.94,0.997142,0.804231,109.918242,632.059314
0.95,0.997142,0.804235,109.919629,632.062276
0.96,0.997142,0.804239,109.921106,632.065624
0.97,0.997141,0.804245,109.922669,632.069349
0.98,0.997141,0.80425,109.924311,632.07344
0.99,0.997141,0.804256,109.926027,632.077887
1,0.99714,0.804263,109.927811,632.082674
1.01,0.99714,0.80427,109.929657,632.087787
1.02,0.997139,0.804278,109.931558,632.093208
1.03,0.997139,0.804286,109.933507,632.098917
1.04,0.997138,0.804294,109.935499,632.104894
1.05,0.997137,0.804303,109.937525,632.111117
1.06,0.997137,0.804312,109.939579,632.117562
1.07,0.997136,0.804321,109.941654,632.124205
1.08,0.997135,0.80433,109.943742,632.13102
1.09,0.997134,0.80434,109.945837,632.137981
1.1,0.997133,0.80435,109.947932,632.14506
1.11,0.997132,0.80436,109.950018,632.15223
1.12,0.997131,0.80437,109.952089,632.159462
1.13,0.99713,0.80438,109.954139,632.166729
1.14,0.997129,0.804391,109.95616,632.174
1.15,0.997128,0.804401,109.958146,632.181248
1.16,0.997127,0.804411,109.96009,632.188444
1.17,0.997126,0.804421,109.961987,632.195561
1.18,0.997125,0.804431,109.963829,632.202571
1.19,0.997124,0.804441,109.965612,632.209447
1.2,0.997123,0.80445,109.967329,632.216164
1.21,0.997122,0.804459,109.968977,632.222695
1.22,0.997121,0.804468,109.970549,632.229018
1.23,0.99712,0.804477,109.972041,632.235109
1.24,0.997119,0.804485,109.97345,632.240947
1.25,0.997118,0.804493,109.974771,632.246511
1.26,0.997117,0.804501,109.976001,632.251784
1.27,0.997116,0.804508,109.977137,632.256748
1.28,0.997115,0.804515,109.978176,632.261388
1.29,0.997114,0.804521,109.979116,632.265689
1.3,0.997113,0.804527,109.979955,632.269641
1.31,0.997112,0.804532,109.980691,632.273233
1.32,0.997112,0.804537,109.981325,632.276456
1.33,0.997111,0.804541,109.981854,632.279305
1.34,0.99711,0.804545,109.982279,632.281774
1.35,0.997109,0.804548,109.9826,632.283861
1.36,0.997109,0.804551,109.982817,632.285566
1.37,0.997108,0.804553,109.982931,632.286889
1.38,0.997107,0.804555,109.982944,632.287832
1.39,0.997107,0.804556,109.982857,632.288401
1.4,0.997106,0.804556,109.982672,632.288601
1.41,0.997106,0.804556,109.982392,632.28844
1.42,0.997106,0.804556,109.982018,632.287928
1.43,0.997105,0.804555,109.981554,632.287075
1.44,0.997105,0.804554,109.981004,632.285894
1.45,0.997105,0.804552,109.980369,632.284397
1.46,0.997105,0.80455,109.979655,632.282601
1.47,0.997105,0.804547,109.978865,632.28052
1.48,0.997105,0.804544,109.978003,632.278172
1.49,0.997105,0.80454,109.977074,632.275574
1.5,0.997105,0.804537,109.976081,632.272745
1.51,0.997105,0.804532,109.975029,632.269703
1.52,0.997105,0.804528,109.973924,632.266469
1.53,0.997106,0.804523,109.972769,632.263062
1.54,0.997106,0.804518,109.97157,632.259504
1.55,0.997107,0.804513,109.970331,632.255815
1.56,0.997107,0.804508,109.969058,632.252015
1.57,0.997108,0.804502,109.967754,632.248125
1.58,0.997108,0.804497,109.966426,632.244167
1.59,0.997109,0.804491,109.965078,632.24016
1.6,0.99711,0.804485,109.963715,632.236124
1.61,0.99711,0.804479,109.962341,632.232079
1.62,0.997111,0.804473,109.960961,632.228045
1.63,0.997112,0.804467,109.959581,632.224039
1.64,0.997113,0.804461,109.958203,632.22008
1.65,0.997114,0.804456,109.956832,632.216185
1.66,0.997115,0.80445,109.955474,632.212369
1.67,0.997116,0.804444,109.954131,632.208649
1.68,0.997117,0.804438,109.952807,632.205039
1.69,0.997118,0.804433,109.951506,632.201552
1.7,0.997119,0.804428,109.950232,632.198201
1.71,0.99712,0.804422,109.948987,632.194997
1.72,0.997121,0.804417,109.947775,632.191951
1.73,0.997123,0.804413,109.946599,632.18907
1.74,0.997124,0.804408,109.945461,632.186365
1.75,0.997125,0.804404,109.944364,632.183841
1.76,0.997126,0.8044,109.943309,632.181504
1.77,0.997128,0.804396,109.942299,632.17936
1.78,0.997129,0.804392,109.941336,632.17741
1.79,0.99713,0.804389,109.940421,632.175659
1.8,0.997131,0.804386,109.939555,632.174107
1.81,0.997133,0.804383,109.938739,632.172755
1.82,0.997134,0.80438,109.937974,632.171602
1.83,0.997135,0.804378,109.937262,632.170647
1.84,0.997137,0.804376,109.936602,632.169886
1.85,0.997138,0.804374,109.935994,632.169316
1.86,0.997139,0.804372,109.935439,632.168934
1.87,0.99714,0.804371,109.934937,632.168734
1.88,0.997142,0.80437,109.934487,632.16871
1.89,0.997143,0.804369,109.934088,632.168855
1.9,0.997144,0.804368,109.933741,632.169164
1.91,0.997145,0.804368,109.933444,632.169627
1.92,0.997146,0.804367,109.933197,632.170237
1.93,0.997147,0.804367,109.932998,632.170985
1.94,0.997149,0.804368,109.932847,632.171863
1.95,0.99715,0.804368,109.932741,632.17286
1.96,0.997151,0.804368,109.93268,632.173968
1.97,0.997152,0.804369,109.932663,632.175177
1.98,0.997153,0.80437,109.932687,632.176476
1.99,0.997154,0.804371,109.932751,632.177857
2,0.997155,0.804372,109.932853,632.179308
2.01,0.997156,0.804373,109.932992,632.18082
2.02,0.997157,0.804374,109.933167,632.182383
2.03,0.997157,0.804376,109.933374,632.183988
2.04,0.997158,0.804377,109.933613,632.185624
2.05,0.997159,0.804378,109.933881,632.187283
2.06,0.99716,0.80438,109.934177,632.188955
2.07,0.997161,0.804381,109.934499,632.190631
2.08,0.997161,0.804383,109.934846,632.192303
2.09,0.997162,0.804385,109.935215,632.193964
2.1,0.997163,0.804386,109.935605,632.195604
2.11,0.997163,0.804388,109.936014,632.197217
2.12,0.997164,0.804389,109.936441,632.198797
2.13,0.997164,0.804391,109.936884,632.200336
2.14,0.997165,0.804392,109.937342,632.201828
2.15,0.997166,0.804394,109.937812,632.203269
2.16,0.997166,0.804395,109.938295,632.204652
2.17,0.997166,0.804397,109.938788,632.205975
2.18,0.997167,0.804398,109.939291,632.207232
2.19,0.997167,0.804399,109.939802,632.208421
2.2,0.997168,0.8044,109.94032,632.209539
2.21,0.997168,0.804401,109.940845,632.210582
2.22,0.997168,0.804402,109.941376,632.21155
2.23,0.997169,0.804403,109.941911,632.212441
2.24,0.997169,0.804404,109.942451,632.213254
2.25,0.997169,0.804405,109.942994,632.213989
2.26,0.99717,0.804406,109.943541,632.214645
2.27,0.99717,0.804406,109.944091,632.215224
2.28,0.99717,0.804407,109.944643,632.215726
2.29,0.99717,0.804407,109.945198,632.216153
2.3,0.997171,0.804408,109.945756,632.216507
2.31,0.997171,0.804408,109.946316,632.216789
2.32,0.997171,0.804408,109.946879,632.217003
2.33,0.997171,0.804408,109.947445,632.217152
2.34,0.997171,0.804408,109.948014,632.217238
2.35,0.997172,0.804408,109.948587,632.217266
2.36,0.997172,0.804408,109.949163,632.217239
2.37,0.997172,0.804408,109.949744,632.217161
2.38,0.997172,0.804408,109.95033,632.217038
2.39,0.997172,0.804408,109.950922,632.216873
2.4,0.997172,0.804408,109.95152,632.216672
2.41,0.997172,0.804408,109.952125,632.216439
2.42,0.997172,0.804407,109.952737,632.21618
2.43,0.997172,0.804407,109.953359,632.2159
2.44,0.997172,0.804407,109.953989,632.215605
2.45,0.997172,0.804407,109.95463,632.215299
2.46,0.997172,0.804406,109.955282,632.21499
2.47,0.997172,0.804406,109.955945,632.214681
2.48,0.997173,0.804406,109.956621,632.21438
2.49,0.997172,0.804406,109.957311,632.214092
2.5,0.997172,0.804406,109.958016,632.213821
2.51,0.997172,0.804405,109.958735,632.213575
2.52,0.997172,0.804405,109.959471,632.213358
2.53,0.997172,0.804405,109.960223,632.213177
2.54,0.997172,0.804405,109.960993,632.213035
2.55,0.997172,0.804405,109.96178,632.212939
2.56,0.997172,0.804406,109.962587,632.212894
2.57,0.997172,0.804406,109.963413,632.212904
2.58,0.997172,0.804406,109.964259,632.212974
2.59,0.997172,0.804407,109.965126,632.21311
2.6,0.997172,0.804407,109.966013,632.213314
2.61,0.997171,0.804408,109.96692,632.213592
2.62,0.997171,0.804409,109.96785,632.213946
2.63,0.997171,0.80441,109.9688,632.214381
2.64,0.997171,0.804411,109.969772,632.2149
2.65,0.997171,0.804412,109.970765,632.215506
2.66,0.99717,0.804413,109.97178,632.216201
2.67,0.99717,0.804414,109.972815,632.216988
2.68,0.99717,0.804416,109.973871,632.217869
2.69,0.99717,0.804418,109.974947,632.218845
2.7,0.997169,0.804419,109.976042,632.219918
2.71,0.997169,0.804421,109.977157,632.221088
2.72,0.997169,0.804424,109.97829,632.222357
2.73,0.997168,0.804426,109.97944,632.223724
2.74,0.997168,0.804428,109.980606,632.225188
2.75,0.997168,0.804431,109.981787,632.22675
2.76,0.997167,0.804433,109.982983,632.228409
2.77,0.997167,0.804436,109.984191,632.230162
2.78,0.997166,0.804439,109.985411,632.232008
2.79,0.997166,0.804442,109.986641,632.233944
2.8,0.997165,0.804445,109.987879,632.235969
2.81,0.997165,0.804448,109.989125,632.238079
2.82,0.997164,0.804452,109.990375,632.24027
2.83,0.997164,0.804455,109.991628,632.242539
2.84,0.997163,0.804459,109.992883,632.244881
2.85,0.997163,0.804462,109.994137,632.247292
2.86,0.997162,0.804466,109.995389,632.249766
2.87,0.997162,0.80447,109.996637,632.252299
2.88,0.997161,0.804474,109.997878,632.254885
2.89,0.997161,0.804478,109.99911,632.257518
2.9,0.99716,0.804482,110.000331,632.260192
2.91,0.99716,0.804486,110.001539,632.2629
2.92,0.997159,0.80449,110.002732,632.265635
2.93,0.997159,0.804494,110.003907,632.26839
2.94,0.997158,0.804498,110.005063,632.271159
2.95,0.997157,0.804502,110.006197,632.273933
2.96,0.997157,0.804506,110.007307,632.276706
2.97,0.997156,0.80451,110.008391,632.279469
2.98,0.997156,0.804514,110.009447,632.282214
2.99,0.997155,0.804518,110.010473,632.284935
3,0.997155,0.804522,110.011466,632.287622
3.01,0.997154,0.804526,110.012425,632.290268
3.02,0.997154,0.80453,110.013348,632.292866
3.03,0.997153,0.804534,110.014233,632.295406
3.04,0.997153,0.804537,110.015079,632.297882
3.05,0.997152,0.804541,110.015883,632.300286
3.06,0.997152,0.804544,110.016644,632.30261
3.07,0.997151,0.804548,110.017362,632.304847
3.08,0.997151,0.804551,110.018034,632.30699
3.09,0.997151,0.804554,110.018659,632.309032
3.1,0.99715,0.804557,110.019237,632.310967
3.11,0.99715,0.804559,110.019766,632.312787
3.12,0.99715,0.804562,110.020246,632.314488
3.13,0.997149,0.804564,110.020676,632.316064
3.14,0.997149,0.804566,110.021055,632.317509
3.15,0.997149,0.804568,110.021383,632.318818
3.16,0.997149,0.80457,110.021661,632.319988
3.17,0.997148,0.804571,110.021888,632.321015
3.18,0.997148,0.804572,110.022063,632.321895
3.19,0.997148,0.804573,110.022188,632.322625
3.2,0.997148,0.804574,110.022263,632.323203
3.21,0.997148,0.804575,110.022288,632.323627
3.22,0.997148,0.804575,110.022265,632.323896
3.23,0.997148,0.804575,110.022193,632.324009
3.24,0.997148,0.804575,110.022075,632.323966
3.25,0.997148,0.804575,110.021911,632.323767
3.26,0.997148,0.804574,110.021702,632.323414
3.27,0.997148,0.804574,110.021451,632.322908
3.28,0.997148,0.804573,110.021159,632.322251
3.29,0.997148,0.804571,110.020827,632.321446
3.3,0.997148,0.80457,110.020458,632.320496
3.31,0.997149,0.804568,110.020053,632.319405
3.32,0.997149,0.804567,110.019615,632.318178
3.33,0.997149,0.804565,110.019146,632.316819
3.34,0.99715,0.804562,110.018648,632.315333
3.35,0.99715,0.80456,110.018124,632.313727
3.36,0.99715,0.804557,110.017576,632.312007
3.37,0.997151,0.804555,110.017007,632.310179
3.38,0.997151,0.804552,110.016419,632.308251
3.39,0.997152,0.804549,110.015816,632.306231
3.4,0.997152,0.804546,110.0152,632.304126
3.41,0.997153,0.804543,110.014573,632.301945
3.42,0.997153,0.804539,110.013939,632.299696
3.43,0.997154,0.804536,110.0133,632.297388
3.44,0.997154,0.804532,110.01266,632.295031
3.45,0.997155,0.804529,110.012021,632.292633
3.46,0.997155,0.804525,110.011386,632.290203
3.47,0.997156,0.804521,110.010758,632.287752
3.48,0.997157,0.804518,110.01014,632.285289
3.49,0.997157,0.804514,110.009534,632.282824
3.5,0.997158,0.80451,110.008944,632.280366
3.51,0.997159,0.804507,110.008371,632.277924
3.52,0.997159,0.804503,110.007818,632.275509
3.53,0.99716,0.804499,110.007288,632.273129
3.54,0.997161,0.804496,110.006784,632.270794
3.55,0.997161,0.804492,110.006307,632.268513
3.56,0.997162,0.804489,110.00586,632.266294
3.57,0.997163,0.804486,110.005445,632.264147
3.58,0.997163,0.804483,110.005064,632.262079
3.59,0.997164,0.804479,110.004718,632.260099
3.6,0.997165,0.804477,110.00441,632.258213
3.61,0.997165,0.804474,110.004141,632.25643
3.62,0.997166,0.804471,110.003913,632.254755
3.63,0.997167,0.804469,110.003726,632.253195
3.64,0.997167,0.804466,110.003583,632.251756
3.65,0.997168,0.804464,110.003483,632.250443
3.66,0.997169,0.804462,110.003429,632.249261
3.67,0.997169,0.80446,110.00342,632.248214
3.68,0.99717,0.804459,110.003457,632.247306
3.69,0.99717,0.804457,110.003542,632.246541
3.7,0.997171,0.804456,110.003673,632.245921
3.71,0.997172,0.804455,110.003851,632.245447
3.72,0.997172,0.804454,110.004076,632.245122
3.73,0.997173,0.804454,110.004348,632.244946
3.74,0.997173,0.804453,110.004667,632.244921
3.75,0.997174,0.804453,110.005031,632.245045
3.76,0.997174,0.804453,110.005441,632.245318
3.77,0.997174,0.804454,110.005895,632.245739
3.78,0.997175,0.804454,110.006393,632.246305
3.79,0.997175,0.804455,110.006934,632.247015
3.8,0.997175,0.804456,110.007517,632.247866
3.81,0.997176,0.804457,110.008139,632.248854
3.82,0.997176,0.804458,110.008801,632.249975
3.83,0.997176,0.80446,110.0095,632.251226
3.84,0.997177,0.804461,110.010234,632.2526
3.85,0.997177,0.804463,110.011003,632.254095
3.86,0.997177,0.804465,110.011805,632.255703
3.87,0.997177,0.804467,110.012637,632.257419
3.88,0.997177,0.80447,110.013497,632.259236
3.89,0.997177,0.804472,110.014385,632.261149
3.9,0.997177,0.804475,110.015297,632.263151
3.91,0.997177,0.804478,110.016232,632.265234
3.92,0.997177,0.80448,110.017188,632.267392
3.93,0.997177,0.804483,110.018162,632.269616
3.94,0.997177,0.804486,110.019152,632.2719
3.95,0.997177,0.80449,110.020157,632.274236
3.96,0.997177,0.804493,110.021174,632.276616
3.97,0.997177,0.804496,110.022201,632.279033
3.98,0.997177,0.804499,110.023236,632.281478
3.99,0.997177,0.804503,110.024277,632.283945
4,0.997177,0.804506,110.025322,632.286425
4.01,0.997176,0.80451,110.026368,632.288912
4.02,0.997176,0.804513,110.027414,632.291397
4.03,0.997176,0.804517,110.028458,632.293873
4.04,0.997176,0.80452,110.029498,632.296334
4.05,0.997176,0.804524,110.030532,632.298772
4.06,0.997175,0.804527,110.031558,632.301181
4.07,0.997175,0.80453,110.032575,632.303554
4.08,0.997175,0.804534,110.033581,632.305885
4.09,0.997174,0.804537,110.034574,632.308169
4.1,0.997174,0.80454,110.035554,632.310399
4.11,0.997174,0.804543,110.036518,632.312572
4.12,0.997173,0.804546,110.037466,632.314681
4.13,0.997173,0.804549,110.038396,632.316722
4.14,0.997173,0.804552,110.039307,632.318691
4.15,0.997172,0.804555,110.040198,632.320585
4.16,0.997172,0.804558,110.041069,632.3224
4.17,0.997172,0.80456,110.041918,632.324133
4.18,0.997171,0.804563,110.042745,632.325782
4.19,0.997171,0.804565,110.043549,632.327344
4.2,0.997171,0.804568,110.04433,632.328818
4.21,0.99717,0.80457,110.045088,632.330203
4.22,0.99717,0.804572,110.045822,632.331496
4.23,0.997169,0.804574,110.046531,632.332699
4.24,0.997169,0.804576,110.047217,632.333811
4.25,0.997169,0.804577,110.047878,632.334832
4.26,0.997168,0.804579,110.048515,632.335763
4.27,0.997168,0.80458,110.049128,632.336604
4.28,0.997168,0.804582,110.049717,632.337357
4.29,0.997167,0.804583,110.050283,632.338024
4.3,0.997167,0.804584,110.050826,632.338607
4.31,0.997167,0.804585,110.051347,632.339108
4.32,0.997166,0.804586,110.051845,632.339529
4.33,0.997166,0.804587,110.052322,632.339874
4.34,0.997166,0.804587,110.052778,632.340146
4.35,0.997165,0.804588,110.053213,632.340348
4.36,0.997165,0.804588,110.05363,632.340483
4.37,0.997165,0.804589,110.054028,632.340556
4.38,0.997165,0.804589,110.054408,632.34057
4.39,0.997164,0.804589,110.054771,632.340529
4.4,0.997164,0.804589,110.055118,632.340438
4.41,0.997164,0.804589,110.055449,632.340301
4.42,0.997164,0.80459,110.055767,632.340122
4.43,0.997164,0.804589,110.056071,632.339906
4.44,0.997163,0.804589,110.056362,632.339658
4.45,0.997163,0.804589,110.056642,632.339381
4.46,0.997163,0.804589,110.056911,632.339081
4.47,0.997163,0.804589,110.057171,632.338761
4.48,0.997163,0.804589,110.057421,632.338427
4.49,0.997163,0.804588,110.057663,632.338083
4.5,0.997162,0.804588,110.057899,632.337733
4.51,0.997162,0.804588,110.058127,632.337381
4.52,0.997162,0.804587,110.058351,632.337032
4.53,0.997162,0.804587,110.058569,632.336688
4.54,0.997162,0.804587,110.058783,632.336355
4.55,0.997162,0.804587,110.058994,632.336036
4.56,0.997162,0.804586,110.059202,632.335734
4.57,0.997162,0.804586,110.059407,632.335452
4.58,0.997162,0.804586,110.059611,632.335194
4.59,0.997162,0.804586,110.059814,632.334962
4.6,0.997162,0.804585,110.060015,632.334759
4.61,0.997162,0.804585,110.060217,632.334588
4.62,0.997162,0.804585,110.060418,632.334449
4.63,0.997162,0.804585,110.06062,632.334347
4.64,0.997162,0.804585,110.060822,632.334281
4.65,0.997162,0.804585,110.061025,632.334253
4.66,0.997162,0.804585,110.061228,632.334265
4.67,0.997162,0.804585,110.061433,632.334317
4.68,0.997162,0.804585,110.061638,632.33441
4.69,0.997162,0.804586,110.061844,632.334544
4.7,0.997162,0.804586,110.062051,632.334719
4.71,0.997162,0.804586,110.062259,632.334935
4.72,0.997162,0.804586,110.062467,632.335192
4.73,0.997162,0.804587,110.062676,632.335489
4.74,0.997162,0.804587,110.062884,632.335826
4.75,0.997162,0.804588,110.063093,632.3362
4.76,0.997162,0.804588,110.063301,632.336611
4.77,0.997162,0.804589,110.063508,632.337057
4.78,0.997162,0.804589,110.063714,632.337536
4.79,0.997162,0.80459,110.063919,632.338047
4.8,0.997163,0.80459,110.064121,632.338587
4.81,0.997163,0.804591,110.064321,632.339154
4.82,0.997163,0.804592,110.064518,632.339746
4.83,0.997163,0.804592,110.064712,632.34036
4.84,0.997163,0.804593,110.064902,632.340993
4.85,0.997163,0.804594,110.065088,632.341643
4.86,0.997163,0.804595,110.06527,632.342307
4.87,0.997163,0.804595,110.065446,632.342982
4.88,0.997164,0.804596,110.065616,632.343664
4.89,0.997164,0.804597,110.065781,632.344351
4.9,0.997164,0.804598,110.065939,632.34504
4.91,0.997164,0.804598,110.06609,632.345728
4.92,0.997164,0.804599,110.066234,632.346411
4.93,0.997164,0.8046,110.06637,632.347087
4.94,0.997165,0.804601,110.066498,632.347752
4.95,0.997165,0.804601,110.066618,632.348404
4.96,0.997165,0.804602,110.06673,632.349039
4.97,0.997165,0.804603,110.066833,632.349655
4.98,0.997165,0.804603,110.066927,632.350249
4.99,0.997165,0.804604,110.067012,632.350818
5,0.997166,0.804604,110.067088,632.35136
5.01,0.997166,0.804605,110.067154,632.351872
5.02,0.997166,0.804605,110.067211,632.352352
5.03,0.997166,0.804606,110.06726,632.352799
5.04,0.997167,0.804606,110.067298,632.353209
5.05,0.997167,0.804606,110.067328,632.353582
5.06,0.997167,0.804606,110.067349,632.353915
5.07,0.997167,0.804607,110.067362,632.354207
5.08,0.997168,0.804607,110.067366,632.354458
5.09,0.997168,0.804607,110.067362,632.354666
5.1,0.997168,0.804607,110.067351,632.35483
5.11,0.997168,0.804607,110.067333,632.354949
5.12,0.997169,0.804607,110.067307,632.355024
5.13,0.997169,0.804606,110.067276,632.355054
5.14,0.997169,0.804606,110.067239,632.35504
5.15,0.997169,0.804606,110.067197,632.35498
5.16,0.99717,0.804605,110.067151,632.354877
5.17,0.99717,0.804605,110.067101,632.354731
5.18,0.99717,0.804605,110.067049,632.354542
5.19,0.997171,0.804604,110.066994,632.354312
5.2,0.997171,0.804603,110.066938,632.354042
5.21,0.997171,0.804603,110.066882,632.353733
5.22,0.997171,0.804602,110.066826,632.353388
5.23,0.997172,0.804601,110.066771,632.353009
5.24,0.997172,0.804601,110.066719,632.352596
5.25,0.997172,0.8046,110.06667,632.352154
5.26,0.997173,0.804599,110.066624,632.351684
5.27,0.997173,0.804598,110.066584,632.351188
5.28,0.997173,0.804597,110.06655,632.35067
5.29,0.997174,0.804596,110.066523,632.350132
5.3,0.997174,0.804595,110.066503,632.349578
5.31,0.997174,0.804594,110.066493,632.34901
5.32,0.997174,0.804594,110.066492,632.348432
5.33,0.997175,0.804593,110.066502,632.347846
5.34,0.997175,0.804592,110.066523,632.347257
5.35,0.997175,0.804591,110.066557,632.346667
5.36,0.997175,0.80459,110.066605,632.346081
5.37,0.997176,0.804589,110.066666,632.345501
5.38,0.997176,0.804588,110.066742,632.34493
5.39,0.997176,0.804587,110.066834,632.344373
5.4,0.997176,0.804586,110.066943,632.343833
5.41,0.997177,0.804585,110.067068,632.343313
5.42,0.997177,0.804585,110.067212,632.342817
5.43,0.997177,0.804584,110.067373,632.342348
5.44,0.997177,0.804583,110.067554,632.341908
5.45,0.997178,0.804583,110.067753,632.341502
5.46,0.997178,0.804582,110.067973,632.341132
5.47,0.997178,0.804582,110.068212,632.340801
5.48,0.997178,0.804581,110.068472,632.340511
5.49,0.997178,0.804581,110.068753,632.340267
5.5,0.997178,0.804581,110.069054,632.340069
5.51,0.997178,0.80458,110.069377,632.33992
5.52,0.997179,0.80458,110.06972,632.339823
5.53,0.997179,0.80458,110.070084,632.339779
5.54,0.997179,0.80458,110.070469,632.339791
5.55,0.997179,0.80458,110.070875,632.339859
5.56,0.997179,0.804581,110.071302,632.339985
5.57,0.997179,0.804581,110.071748,632.340171
5.58,0.997179,0.804581,110.072215,632.340417
5.59,0.997179,0.804582,110.0727,632.340724
5.6,0.997179,0.804582,110.073205,632.341092
5.61,0.997179,0.804583,110.073729,632.341522
5.62,0.997179,0.804584,110.07427,632.342014
5.63,0.997179,0.804584,110.074828,632.342567
5.64,0.997179,0.804585,110.075402,632.343182
5.65,0.997179,0.804586,110.075993,632.343857
5.66,0.997179,0.804587,110.076598,632.344592
5.67,0.997179,0.804589,110.077217,632.345386
5.68,0.997179,0.80459,110.077849,632.346237
5.69,0.997178,0.804591,110.078493,632.347143
5.7,0.997178,0.804593,110.079148,632.348104
5.71,0.997178,0.804594,110.079813,632.349118
5.72,0.997178,0.804596,110.080487,632.350181
5.73,0.997178,0.804597,110.081169,632.351292
5.74,0.997178,0.804599,110.081857,632.352448
5.75,0.997177,0.804601,110.082552,632.353647
5.76,0.997177,0.804603,110.08325,632.354886
5.77,0.997177,0.804605,110.083951,632.356162
5.78,0.997177,0.804607,110.084655,632.357472
