b:tnow in s,s:ut in p.u.,s:cur1 in p.u.,s:Q1 in Mvar,s:P1 in MW
1.93,1.049244,0.814901,212.482587,650.184312
1.94,1.049245,0.8149,212.482179,650.18476
1.95,1.049246,0.8149,212.481822,650.185408
1.96,1.049247,0.8149,212.481517,650.186248
1.97,1.049248,0.8149,212.481265,650.187268
1.98,1.049249,0.814901,212.481065,650.188462
1.99,1.04925,0.814902,212.480918,650.189816
2,1.049251,0.814903,212.480823,650.191322
2.01,1.049252,0.814904,212.48078,650.192967
2.02,1.049253,0.814905,212.480788,650.194739
2.03,1.049254,0.814907,212.480847,650.196626
2.04,1.049254,0.814908,212.480957,650.198616
2.05,1.049255,0.81491,212.481115,650.200696
2.06,1.049256,0.814912,212.481321,650.202852
2.07,1.049257,0.814914,212.481575,650.205073
2.08,1.049257,0.814916,212.481875,650.207343
2.09,1.049258,0.814918,212.482219,650.209651
2.1,1.049259,0.814921,212.482607,650.211984
2.11,1.049259,0.814923,212.483037,650.214328
2.12,1.04926,0.814925,212.483507,650.216672
2.13,1.049261,0.814928,212.484016,650.219001
2.14,1.049261,0.81493,212.484563,650.221306
2.15,1.049262,0.814932,212.485146,650.223573
2.16,1.049262,0.814935,212.485764,650.225792
2.17,1.049263,0.814937,212.486414,650.227952
2.18,1.049263,0.814939,212.487095,650.230043
2.19,1.049264,0.814941,212.487806,650.232055
2.2,1.049264,0.814944,212.488545,650.233979
2.21,1.049265,0.814946,212.489311,650.235808
2.22,1.049265,0.814947,212.490101,650.237533
2.23,1.049265,0.814949,212.490915,650.239148
2.24,1.049266,0.814951,212.491751,650.240647
2.25,1.049266,0.814953,212.492607,650.242025
2.26,1.049266,0.814954,212.493482,650.243277
2.27,1.049267,0.814955,212.494375,650.2444
2.28,1.049267,0.814957,212.495285,650.24539
2.29,1.049267,0.814958,212.496209,650.246247
2.3,1.049268,0.814959,212.497148,650.246969
2.31,1.049268,0.814959,212.498101,650.247556
2.32,1.049268,0.81496,212.499065,650.248008
2.33,1.049269,0.814961,212.50004,650.248328
2.34,1.049269,0.814961,212.501026,650.248517
2.35,1.049269,0.814961,212.502021,650.248579
2.36,1.049269,0.814961,212.503025,650.248518
2.37,1.04927,0.814961,212.504038,650.248338
2.38,1.04927,0.814961,212.505058,650.248045
2.39,1.04927,0.814961,212.506086,650.247645
2.4,1.04927,0.814961,212.50712,650.247145
2.41,1.04927,0.81496,212.508162,650.246552
2.42,1.049271,0.81496,212.509209,650.245874
2.43,1.049271,0.814959,212.510263,650.245121
2.44,1.049271,0.814958,212.511323,650.2443
2.45,1.049271,0.814958,212.51239,650.243421
2.46,1.049271,0.814957,212.513462,650.242494
2.47,1.049271,0.814956,212.514541,650.24153
2.48,1.049271,0.814955,212.515626,650.240539
2.49,1.049272,0.814954,212.516718,650.239531
2.5,1.049272,0.814954,212.517817,650.238518
2.51,1.049272,0.814953,212.518922,650.23751
2.52,1.049272,0.814952,212.520035,650.236518
2.53,1.049272,0.814951,212.521156,650.235553
2.54,1.049272,0.814951,212.522285,650.234627
2.55,1.049272,0.81495,212.523422,650.23375
2.56,1.049272,0.81495,212.524568,650.232932
2.57,1.049272,0.814949,212.525723,650.232185
2.58,1.049272,0.814949,212.526887,650.231518
2.59,1.049272,0.814949,212.52806,650.230941
2.6,1.049271,0.814949,212.529244,650.230463
2.61,1.049271,0.814949,212.530438,650.230094
2.62,1.049271,0.814949,212.531643,650.229841
2.63,1.049271,0.81495,212.532858,650.229713
2.64,1.049271,0.81495,212.534084,650.229717
2.65,1.049271,0.814951,212.535322,650.229859
2.66,1.04927,0.814952,212.53657,650.230147
2.67,1.04927,0.814953,212.53783,650.230585
2.68,1.04927,0.814955,212.539101,650.231177
2.69,1.04927,0.814956,212.540382,650.231929
2.7,1.049269,0.814958,212.541675,650.232843
2.71,1.049269,0.81496,212.542979,650.233921
2.72,1.049269,0.814962,212.544293,650.235165
2.73,1.049268,0.814964,212.545617,650.236577
2.74,1.049268,0.814967,212.546951,650.238156
2.75,1.049267,0.81497,212.548294,650.239901
2.76,1.049267,0.814973,212.549645,650.24181
2.77,1.049267,0.814976,212.551005,650.243882
2.78,1.049266,0.814979,212.552372,650.246114
2.79,1.049266,0.814983,212.553745,650.248501
2.8,1.049265,0.814987,212.555124,650.251038
2.81,1.049265,0.814991,212.556508,650.25372
2.82,1.049264,0.814995,212.557895,650.256542
2.83,1.049264,0.814999,212.559284,650.259495
2.84,1.049263,0.815003,212.560675,650.262573
2.85,1.049262,0.815008,212.562067,650.265767
2.86,1.049262,0.815013,212.563457,650.269068
2.87,1.049261,0.815018,212.564844,650.272468
2.88,1.049261,0.815023,212.566228,650.275956
2.89,1.04926,0.815028,212.567607,650.279521
2.9,1.049259,0.815033,212.568979,650.283154
2.91,1.049259,0.815038,212.570342,650.286842
2.92,1.049258,0.815043,212.571696,650.290574
2.93,1.049258,0.815048,212.573038,650.294339
2.94,1.049257,0.815053,212.574368,650.298124
2.95,1.049256,0.815059,212.575683,650.301917
2.96,1.049256,0.815064,212.576981,650.305705
2.97,1.049255,0.815069,212.578262,650.309476
2.98,1.049255,0.815074,212.579524,650.313217
2.99,1.049254,0.815079,212.580764,650.316916
3,1.049254,0.815084,212.581982,650.320561
3.01,1.049253,0.815089,212.583175,650.324138
3.02,1.049253,0.815094,212.584343,650.327636
3.03,1.049252,0.815099,212.585483,650.331043
3.04,1.049252,0.815103,212.586595,650.334347
3.05,1.049251,0.815107,212.587676,650.337537
3.06,1.049251,0.815112,212.588726,650.340602
3.07,1.04925,0.815116,212.589744,650.343532
3.08,1.04925,0.815119,212.590727,650.346315
3.09,1.04925,0.815123,212.591675,650.348944
3.1,1.049249,0.815126,212.592586,650.351408
3.11,1.049249,0.81513,212.59346,650.353699
3.12,1.049249,0.815132,212.594296,650.35581
3.13,1.049249,0.815135,212.595093,650.357733
3.14,1.049248,0.815138,212.59585,650.359463
3.15,1.049248,0.81514,212.596567,650.360992
3.16,1.049248,0.815141,212.597243,650.362316
3.17,1.049248,0.815143,212.597877,650.363432
3.18,1.049248,0.815144,212.59847,650.364334
3.19,1.049248,0.815145,212.599021,650.365021
3.2,1.049248,0.815146,212.59953,650.365491
3.21,1.049248,0.815146,212.599997,650.365742
3.22,1.049248,0.815147,212.600422,650.365774
3.23,1.049248,0.815146,212.600806,650.365588
3.24,1.049249,0.815146,212.601149,650.365185
3.25,1.049249,0.815145,212.601451,650.364566
3.26,1.049249,0.815144,212.601714,650.363736
3.27,1.049249,0.815143,212.601937,650.362697
3.28,1.04925,0.815141,212.602122,650.361453
3.29,1.04925,0.815139,212.60227,650.360011
3.3,1.04925,0.815137,212.602381,650.358375
3.31,1.049251,0.815135,212.602458,650.356552
3.32,1.049251,0.815132,212.6025,650.35455
3.33,1.049252,0.815129,212.602511,650.352376
3.34,1.049252,0.815126,212.602491,650.350039
3.35,1.049253,0.815123,212.602441,650.347547
3.36,1.049254,0.815119,212.602364,650.344911
3.37,1.049254,0.815116,212.602261,650.34214
3.38,1.049255,0.815112,212.602135,650.339244
3.39,1.049256,0.815108,212.601986,650.336236
3.4,1.049256,0.815104,212.601818,650.333125
3.41,1.049257,0.8151,212.601631,650.329924
3.42,1.049258,0.815095,212.601429,650.326645
3.43,1.049258,0.815091,212.601213,650.323299
3.44,1.049259,0.815086,212.600985,650.319899
3.45,1.04926,0.815082,212.600748,650.316457
3.46,1.049261,0.815077,212.600504,650.312987
3.47,1.049262,0.815072,212.600255,650.3095
3.48,1.049263,0.815068,212.600004,650.306009
3.49,1.049263,0.815063,212.599753,650.302527
3.5,1.049264,0.815058,212.599503,650.299067
3.51,1.049265,0.815054,212.599258,650.29564
3.52,1.049266,0.815049,212.59902,650.292259
3.53,1.049267,0.815044,212.59879,650.288935
3.54,1.049268,0.81504,212.598571,650.285681
3.55,1.049269,0.815036,212.598366,650.282507
3.56,1.049269,0.815031,212.598176,650.279425
3.57,1.04927,0.815027,212.598003,650.276445
3.58,1.049271,0.815023,212.59785,650.273578
3.59,1.049272,0.81502,212.597718,650.270832
3.6,1.049273,0.815016,212.597609,650.268218
3.61,1.049274,0.815012,212.597525,650.265744
3.62,1.049274,0.815009,212.597468,650.263417
3.63,1.049275,0.815006,212.597439,650.261246
3.64,1.049276,0.815003,212.597441,650.259238
3.65,1.049277,0.815001,212.597473,650.257398
3.66,1.049277,0.814998,212.597539,650.255732
3.67,1.049278,0.814996,212.597638,650.254245
3.68,1.049279,0.814994,212.597773,650.252942
3.69,1.049279,0.814992,212.597944,650.251826
3.7,1.04928,0.814991,212.598152,650.250901
3.71,1.049281,0.81499,212.598398,650.250167
3.72,1.049281,0.814989,212.598682,650.249627
3.73,1.049282,0.814988,212.599006,650.249282
3.74,1.049282,0.814988,212.59937,650.249131
3.75,1.049283,0.814987,212.599773,650.249175
3.76,1.049283,0.814988,212.600218,650.249411
3.77,1.049284,0.814988,212.600702,650.249838
3.78,1.049284,0.814988,212.601227,650.250454
3.79,1.049284,0.814989,212.601792,650.251255
3.8,1.049285,0.81499,212.602398,650.252237
3.81,1.049285,0.814992,212.603043,650.253396
3.82,1.049285,0.814993,212.603728,650.254727
3.83,1.049285,0.814995,212.604451,650.256225
3.84,1.049286,0.814997,212.605213,650.257882
3.85,1.049286,0.814999,212.606012,650.259693
3.86,1.049286,0.815002,212.606848,650.261651
3.87,1.049286,0.815004,212.60772,650.263748
3.88,1.049286,0.815007,212.608626,650.265976
3.89,1.049286,0.81501,212.609565,650.268328
3.9,1.049286,0.815013,212.610537,650.270793
3.91,1.049286,0.815016,212.61154,650.273365
3.92,1.049286,0.81502,212.612573,650.276032
3.93,1.049286,0.815023,212.613634,650.278787
3.94,1.049286,0.815027,212.614722,650.281619
3.95,1.049286,0.815031,212.615835,650.28452
3.96,1.049286,0.815035,212.616972,650.287478
3.97,1.049286,0.815039,212.618131,650.290485
3.98,1.049286,0.815043,212.619311,650.293531
3.99,1.049285,0.815047,212.62051,650.296605
4,1.049285,0.815051,212.621725,650.299698
4.01,1.049285,0.815055,212.622957,650.302801
4.02,1.049285,0.815059,212.624202,650.305903
4.03,1.049285,0.815063,212.625459,650.308996
4.04,1.049284,0.815067,212.626726,650.31207
4.05,1.049284,0.815072,212.628002,650.315116
4.06,1.049284,0.815076,212.629285,650.318125
4.07,1.049283,0.81508,212.630573,650.32109
4.08,1.049283,0.815084,212.631865,650.324001
4.09,1.049283,0.815088,212.633158,650.326852
4.1,1.049283,0.815092,212.634451,650.329635
4.11,1.049282,0.815095,212.635743,650.332343
4.12,1.049282,0.815099,212.637032,650.334969
4.13,1.049282,0.815103,212.638317,650.337507
4.14,1.049281,0.815106,212.639595,650.339953
4.15,1.049281,0.815109,212.640866,650.342299
4.16,1.049281,0.815113,212.642129,650.344543
4.17,1.04928,0.815116,212.643381,650.346679
4.18,1.04928,0.815119,212.644622,650.348704
4.19,1.04928,0.815122,212.645851,650.350615
4.2,1.049279,0.815124,212.647066,650.35241
4.21,1.049279,0.815127,212.648266,650.354085
4.22,1.049279,0.815129,212.649451,650.35564
4.23,1.049278,0.815132,212.65062,650.357073
4.24,1.049278,0.815134,212.651771,650.358384
4.25,1.049278,0.815136,212.652904,650.359573
4.26,1.049278,0.815138,212.654019,650.36064
4.27,1.049277,0.815139,212.655113,650.361587
4.28,1.049277,0.815141,212.656189,650.362414
4.29,1.049277,0.815142,212.657243,650.363123
4.3,1.049277,0.815144,212.658277,650.363718
4.31,1.049276,0.815145,212.65929,650.3642
4.32,1.049276,0.815146,212.660281,650.364573
4.33,1.049276,0.815146,212.661251,650.36484
4.34,1.049276,0.815147,212.662199,650.365006
4.35,1.049276,0.815148,212.663125,650.365074
4.36,1.049275,0.815148,212.66403,650.365049
4.37,1.049275,0.815148,212.664913,650.364937
4.38,1.049275,0.815149,212.665774,650.364741
4.39,1.049275,0.815149,212.666614,650.364469
4.4,1.049275,0.815149,212.667432,650.364125
4.41,1.049275,0.815149,212.66823,650.363714
4.42,1.049275,0.815149,212.669007,650.363244
4.43,1.049274,0.815148,212.669764,650.362721
4.44,1.049274,0.815148,212.670501,650.362149
4.45,1.049274,0.815148,212.671219,650.361536
4.46,1.049274,0.815147,212.671917,650.360888
4.47,1.049274,0.815147,212.672598,650.360211
4.48,1.049274,0.815146,212.67326,650.359511
4.49,1.049274,0.815146,212.673905,650.358795
4.5,1.049274,0.815145,212.674533,650.358068
4.51,1.049274,0.815145,212.675144,650.357337
4.52,1.049274,0.815144,212.67574,650.356608
4.53,1.049274,0.815143,212.676321,650.355886
4.54,1.049274,0.815143,212.676888,650.355177
4.55,1.049274,0.815142,212.67744,650.354487
4.56,1.049274,0.815142,212.677979,650.353819
4.57,1.049274,0.815141,212.678506,650.35318
4.58,1.049274,0.815141,212.67902,650.352573
4.59,1.049274,0.81514,212.679523,650.352003
4.6,1.049274,0.81514,212.680015,650.351474
4.61,1.049274,0.815139,212.680496,650.35099
4.62,1.049274,0.815139,212.680968,650.350554
4.63,1.049274,0.815139,212.68143,650.350169
4.64,1.049274,0.815138,212.681884,650.349837
4.65,1.049274,0.815138,212.682329,650.349562
4.66,1.049275,0.815138,212.682766,650.349344
4.67,1.049275,0.815138,212.683195,650.349185
4.68,1.049275,0.815138,212.683618,650.349087
4.69,1.049275,0.815138,212.684033,650.34905
4.7,1.049275,0.815138,212.684443,650.349075
4.71,1.049275,0.815138,212.684846,650.349162
4.72,1.049275,0.815138,212.685243,650.34931
4.73,1.049275,0.815139,212.685635,650.349518
4.74,1.049275,0.815139,212.686022,650.349787
4.75,1.049275,0.81514,212.686404,650.350113
4.76,1.049275,0.81514,212.686781,650.350497
4.77,1.049276,0.815141,212.687153,650.350934
4.78,1.049276,0.815141,212.687521,650.351424
4.79,1.049276,0.815142,212.687885,650.351964
4.8,1.049276,0.815143,212.688244,650.35255
4.81,1.049276,0.815143,212.688599,650.353179
4.82,1.049276,0.815144,212.68895,650.353849
4.83,1.049276,0.815145,212.689296,650.354555
4.84,1.049277,0.815146,212.689639,650.355293
4.85,1.049277,0.815147,212.689977,650.35606
4.86,1.049277,0.815147,212.690312,650.356852
4.87,1.049277,0.815148,212.690642,650.357664
4.88,1.049277,0.815149,212.690968,650.358491
4.89,1.049277,0.81515,212.69129,650.35933
4.9,1.049278,0.815151,212.691607,650.360176
4.91,1.049278,0.815152,212.691921,650.361024
4.92,1.049278,0.815153,212.69223,650.361869
4.93,1.049278,0.815154,212.692535,650.362707
4.94,1.049278,0.815155,212.692835,650.363534
4.95,1.049279,0.815156,212.693131,650.364345
4.96,1.049279,0.815156,212.693423,650.365135
4.97,1.049279,0.815157,212.69371,650.365901
4.98,1.049279,0.815158,212.693993,650.366637
4.99,1.04928,0.815159,212.694271,650.367341
5,1.04928,0.815159,212.694546,650.368008
5.01,1.04928,0.81516,212.694815,650.368634
5.02,1.04928,0.81516,212.695081,650.369216
5.03,1.049281,0.815161,212.695342,650.369751
5.04,1.049281,0.815161,212.695599,650.370235
5.05,1.049281,0.815162,212.695852,650.370666
5.06,1.049282,0.815162,212.696102,650.371042
5.07,1.049282,0.815162,212.696348,650.37136
5.08,1.049282,0.815162,212.69659,650.371618
5.09,1.049283,0.815162,212.696829,650.371814
5.1,1.049283,0.815162,212.697066,650.371948
5.11,1.049283,0.815162,212.697299,650.372018
5.12,1.049284,0.815162,212.697531,650.372023
5.13,1.049284,0.815162,212.69776,650.371963
5.14,1.049284,0.815161,212.697987,650.371839
5.15,1.049285,0.815161,212.698214,650.37165
5.16,1.049285,0.815161,212.698439,650.371396
5.17,1.049285,0.81516,212.698664,650.37108
5.18,1.049286,0.815159,212.698889,650.370701
5.19,1.049286,0.815159,212.699114,650.370262
5.2,1.049287,0.815158,212.699341,650.369765
5.21,1.049287,0.815157,212.699569,650.369211
5.22,1.049287,0.815156,212.699799,650.368603
5.23,1.049288,0.815155,212.700031,650.367944
5.24,1.049288,0.815154,212.700267,650.367237
5.25,1.049289,0.815153,212.700506,650.366485
5.26,1.049289,0.815152,212.700749,650.365691
5.27,1.049289,0.815151,212.700998,650.36486
5.28,1.04929,0.81515,212.701252,650.363995
5.29,1.04929,0.815148,212.701512,650.3631
5.3,1.049291,0.815147,212.701779,650.36218
5.31,1.049291,0.815146,212.702053,650.361238
5.32,1.049291,0.815145,212.702335,650.360281
5.33,1.049292,0.815143,212.702626,650.359312
5.34,1.049292,0.815142,212.702925,650.358336
5.35,1.049292,0.815141,212.703235,650.357358
5.36,1.049293,0.81514,212.703555,650.356382
5.37,1.049293,0.815138,212.703885,650.355415
5.38,1.049293,0.815137,212.704227,650.354461
5.39,1.049294,0.815136,212.704581,650.353524
5.4,1.049294,0.815135,212.704947,650.35261
5.41,1.049294,0.815134,212.705327,650.351723
5.42,1.049295,0.815133,212.705719,650.350869
5.43,1.049295,0.815132,212.706125,650.350052
5.44,1.049295,0.815131,212.706546,650.349276
5.45,1.049295,0.81513,212.706981,650.348546
5.46,1.049296,0.815129,212.70743,650.347867
5.47,1.049296,0.815128,212.707895,650.347242
5.48,1.049296,0.815128,212.708375,650.346675
5.49,1.049296,0.815127,212.708871,650.34617
5.5,1.049296,0.815127,212.709382,650.345731
5.51,1.049297,0.815126,212.709909,650.345361
5.52,1.049297,0.815126,212.710452,650.345062
5.53,1.049297,0.815126,212.711011,650.344838
5.54,1.049297,0.815126,212.711586,650.344691
5.55,1.049297,0.815126,212.712176,650.344622
5.56,1.049297,0.815126,212.712783,650.344635
5.57,1.049297,0.815126,212.713405,650.344731
5.58,1.049297,0.815127,212.714042,650.34491
5.59,1.049297,0.815127,212.714695,650.345173
5.6,1.049297,0.815128,212.715362,650.345523
5.61,1.049297,0.815129,212.716044,650.345957
5.62,1.049297,0.81513,212.71674,650.346478
5.63,1.049297,0.815131,212.71745,650.347084
5.64,1.049297,0.815132,212.718174,650.347774
5.65,1.049297,0.815133,212.718909,650.348548
5.66,1.049297,0.815134,212.719658,650.349405
5.67,1.049297,0.815136,212.720417,650.350342
5.68,1.049297,0.815137,212.721188,650.351358
5.69,1.049297,0.815139,212.721969,650.352451
5.7,1.049297,0.815141,212.72276,650.353618
5.71,1.049296,0.815142,212.723559,650.354856
5.72,1.049296,0.815144,212.724367,650.356163
5.73,1.049296,0.815146,212.725182,650.357535
5.74,1.049296,0.815148,212.726003,650.358969
5.75,1.049296,0.81515,212.726831,650.36046
5.76,1.049295,0.815153,212.727663,650.362005
5.77,1.049295,0.815155,212.728499,650.3636
5.78,1.049295,0.815157,212.729338,650.365241
