b:tnow in s,s:ut in p.u.,s:cur1 in p.u.
1.67,1.047505,0.2787
1.68,1.047505,0.278696
1.69,1.047505,0.278693
1.7,1.047503,0.278692
1.71,1.047501,0.278693
1.72,1.047498,0.278695
1.73,1.047496,0.278698
1.74,1.047493,0.278701
1.75,1.047492,0.278703
1.76,1.047491,0.278701
1.77,1.047491,0.278695
1.78,1.047492,0.278685
1.79,1.047494,0.278673
1.8,1.047497,0.278659
1.81,1.0475,0.278645
1.82,1.047504,0.278635
1.83,1.047507,0.278629
1.84,1.047509,0.278629
1.85,1.047511,0.278635
1.86,1.047511,0.278646
1.87,1.047511,0.278659
1.88,1.04751,0.278672
1.89,1.047509,0.278683
1.9,1.047508,0.278692
1.91,1.047506,0.278699
1.92,1.047505,0.278703
1.93,1.047505,0.278706
1.94,1.047504,0.278708
1.95,1.047504,0.27871
1.96,1.047503,0.278709
1.97,1.047504,0.278708
1.98,1.047504,0.278707
1.99,1.047504,0.278706
2,1.047504,0.278706
2.01,1.047503,0.278709
2.02,1.047503,0.278713
2.03,1.047503,0.278721
2.04,1.047502,0.278732
2.05,1.047501,0.278744
2.06,1.047501,0.278756
2.07,1.0475,0.278766
2.08,1.047501,0.278774
2.09,1.047501,0.27878
2.1,1.047502,0.278784
2.11,1.047502,0.278786
2.12,1.047503,0.278785
2.13,1.047504,0.278782
2.14,1.047504,0.278776
2.15,1.047505,0.278767
2.16,1.047506,0.278755
2.17,1.047507,0.278741
2.18,1.047508,0.278725
2.19,1.047509,0.278707
2.2,1.04751,0.27869
2.21,1.04751,0.278674
2.22,1.047511,0.278661
2.23,1.047511,0.278652
2.24,1.047512,0.278647
2.25,1.047511,0.278647
2.26,1.047511,0.278651
2.27,1.04751,0.27866
2.28,1.047509,0.278672
2.29,1.047508,0.278688
2.3,1.047507,0.278703
2.31,1.047506,0.278717
2.32,1.047506,0.278727
2.33,1.047506,0.278732
2.34,1.047507,0.27873
2.35,1.047509,0.278723
2.36,1.047512,0.27871
2.37,1.047514,0.278697
2.38,1.047516,0.278684
2.39,1.047518,0.278676
2.4,1.047518,0.278672
2.41,1.047518,0.278674
2.42,1.047517,0.278679
2.43,1.047515,0.278687
2.44,1.047513,0.278696
2.45,1.047511,0.278706
2.46,1.047508,0.278716
2.47,1.047506,0.278728
2.48,1.047504,0.278738
2.49,1.047502,0.278746
2.5,1.0475,0.278751
2.51,1.047499,0.278753
2.52,1.047499,0.278753
2.53,1.047499,0.278752
2.54,1.047499,0.278752
2.55,1.047499,0.278752
2.56,1.047499,0.278753
2.57,1.0475,0.278755
2.58,1.047501,0.278756
2.59,1.047501,0.278756
2.6,1.047502,0.278754
2.61,1.047503,0.27875
2.62,1.047503,0.278744
2.63,1.047504,0.278737
2.64,1.047503,0.27873
2.65,1.047502,0.278724
2.66,1.047502,0.278719
2.67,1.047501,0.278715
2.68,1.0475,0.278713
2.69,1.047499,0.278711
2.7,1.047499,0.278713
2.71,1.047498,0.278716
2.72,1.047497,0.278721
2.73,1.047496,0.278726
2.74,1.047496,0.27873
2.75,1.047495,0.278732
2.76,1.047495,0.278731
2.77,1.047496,0.278728
2.78,1.047496,0.278722
2.79,1.047497,0.278713
2.8,1.047498,0.2787
2.81,1.0475,0.278685
2.82,1.047502,0.27867
2.83,1.047503,0.278658
2.84,1.047504,0.278649
2.85,1.047505,0.278643
2.86,1.047506,0.27864
2.87,1.047506,0.278639
2.88,1.047507,0.278639
2.89,1.047508,0.278641
2.9,1.047509,0.278646
2.91,1.04751,0.278653
2.92,1.04751,0.278662
2.93,1.047511,0.278671
2.94,1.047511,0.278677
2.95,1.047512,0.27868
2.96,1.047512,0.27868
2.97,1.047513,0.278677
2.98,1.047513,0.278671
2.99,1.047513,0.278664
3,1.047514,0.278655
3.01,1.047514,0.278647
3.02,1.047514,0.278642
3.03,1.047513,0.278641
3.04,1.047513,0.278644
3.05,1.047512,0.27865
3.06,1.047512,0.278659
3.07,1.047511,0.27867
3.08,1.04751,0.278684
3.09,1.047509,0.278699
3.1,1.047507,0.278714
3.11,1.047505,0.278725
3.12,1.047504,0.278732
3.13,1.047503,0.278731
3.14,1.047503,0.278725
3.15,1.047503,0.278715
3.16,1.047503,0.278704
3.17,1.047504,0.278695
3.18,1.047504,0.278688
3.19,1.047504,0.278687
3.2,1.047503,0.278691
3.21,1.047502,0.278699
3.22,1.047501,0.278709
3.23,1.047499,0.27872
3.24,1.047498,0.278731
3.25,1.047496,0.278741
3.26,1.047495,0.278747
3.27,1.047494,0.278749
3.28,1.047494,0.278745
3.29,1.047495,0.278738
3.3,1.047497,0.278727
3.31,1.047499,0.278715
3.32,1.047501,0.278704
3.33,1.047502,0.278695
3.34,1.047504,0.27869
3.35,1.047505,0.278688
3.36,1.047505,0.278689
3.37,1.047505,0.278693
3.38,1.047504,0.278698
3.39,1.047503,0.278706
3.4,1.047502,0.278714
3.41,1.0475,0.278724
3.42,1.047498,0.278732
3.43,1.047497,0.278739
3.44,1.047496,0.278744
3.45,1.047495,0.278747
3.46,1.047494,0.278748
3.47,1.047494,0.278747
3.48,1.047494,0.278744
3.49,1.047494,0.278741
3.5,1.047495,0.278737
3.51,1.047495,0.278734
3.52,1.047496,0.278731
3.53,1.047497,0.278727
3.54,1.047498,0.278724
3.55,1.047499,0.278719
3.56,1.047501,0.278715
3.57,1.047502,0.278711
3.58,1.047503,0.278707
3.59,1.047503,0.278704
3.6,1.047503,0.278702
3.61,1.047503,0.278701
3.62,1.047503,0.278699
3.63,1.047502,0.278697
3.64,1.047502,0.278694
3.65,1.047501,0.278691
3.66,1.0475,0.278689
3.67,1.047499,0.278689
3.68,1.047497,0.27869
3.69,1.047496,0.278691
3.7,1.047494,0.278693
3.71,1.047493,0.278695
3.72,1.047492,0.278698
3.73,1.047491,0.278701
3.74,1.047491,0.278704
3.75,1.047492,0.278708
3.76,1.047493,0.27871
3.77,1.047494,0.278712
3.78,1.047495,0.278711
3.79,1.047497,0.278709
3.8,1.047498,0.278705
3.81,1.047499,0.278703
3.82,1.0475,0.278702
3.83,1.0475,0.278704
3.84,1.047499,0.278708
3.85,1.047499,0.278711
3.86,1.047498,0.278713
3.87,1.047498,0.278714
3.88,1.047498,0.278713
3.89,1.047498,0.278712
3.9,1.047498,0.278709
3.91,1.047498,0.278706
3.92,1.047499,0.278702
3.93,1.0475,0.278696
3.94,1.047501,0.278691
3.95,1.047503,0.278686
3.96,1.047504,0.278683
3.97,1.047504,0.278682
3.98,1.047504,0.278683
3.99,1.047503,0.278687
4,1.047501,0.278694
4.01,1.047499,0.278704
4.02,1.047496,0.278716
4.03,1.047493,0.27873
4.04,1.04749,0.278744
4.05,1.047487,0.278759
4.06,1.047485,0.278771
4.07,1.047483,0.278781
4.08,1.047483,0.278787
4.09,1.047484,0.278786
4.1,1.047487,0.27878
4.11,1.047491,0.278769
4.12,1.047495,0.278755
4.13,1.047499,0.278743
4.14,1.047503,0.278733
4.15,1.047505,0.278729
4.16,1.047506,0.27873
4.17,1.047506,0.278735
4.18,1.047505,0.278741
4.19,1.047503,0.278747
4.2,1.047501,0.278751
4.21,1.047499,0.278753
4.22,1.047497,0.278752
4.23,1.047494,0.278751
4.24,1.047492,0.278751
4.25,1.047489,0.278751
4.26,1.047487,0.278751
4.27,1.047485,0.278749
4.28,1.047485,0.278744
4.29,1.047486,0.278734
4.3,1.047488,0.27872
4.31,1.047491,0.278702
4.32,1.047496,0.278682
4.33,1.047501,0.278661
4.34,1.047507,0.278643
4.35,1.047511,0.278631
4.36,1.047514,0.278628
4.37,1.047515,0.278635
4.38,1.047514,0.27865
4.39,1.047512,0.27867
4.4,1.047509,0.27869
4.41,1.047506,0.278707
4.42,1.047503,0.278719
4.43,1.047501,0.278725
4.44,1.0475,0.278725
4.45,1.0475,0.278723
4.46,1.0475,0.27872
4.47,1.047499,0.278719
4.48,1.047499,0.278719
4.49,1.0475,0.278721
4.5,1.0475,0.278723
4.51,1.047501,0.278722
4.52,1.047502,0.278719
4.53,1.047503,0.278713
4.54,1.047504,0.278706
4.55,1.047504,0.278698
4.56,1.047504,0.278691
4.57,1.047504,0.278686
4.58,1.047503,0.278682
4.59,1.047502,0.27868
4.6,1.047501,0.278679
4.61,1.047499,0.278678
4.62,1.047498,0.278677
4.63,1.047497,0.278678
4.64,1.047495,0.278679
4.65,1.047494,0.278682
4.66,1.047493,0.278685
4.67,1.047492,0.278687
4.68,1.047491,0.278688
4.69,1.047491,0.278687
4.7,1.047492,0.278685
4.71,1.047492,0.27868
4.72,1.047493,0.278676
4.73,1.047494,0.278671
4.74,1.047495,0.278666
4.75,1.047497,0.278661
4.76,1.047499,0.278656
4.77,1.047501,0.27865
4.78,1.047503,0.278642
4.79,1.047506,0.278636
4.8,1.047508,0.278631
4.81,1.04751,0.27863
4.82,1.047511,0.278634
4.83,1.047511,0.278642
4.84,1.04751,0.278652
4.85,1.047509,0.278664
4.86,1.047508,0.278677
4.87,1.047506,0.278689
4.88,1.047505,0.278701
4.89,1.047503,0.278711
4.9,1.047502,0.27872
4.91,1.0475,0.278728
4.92,1.047499,0.278735
4.93,1.047498,0.278742
4.94,1.047496,0.278749
4.95,1.047494,0.278756
4.96,1.047493,0.278762
4.97,1.047491,0.278767
4.98,1.04749,0.278771
4.99,1.047489,0.278774
5,1.047489,0.278773
5.01,1.047489,0.278768
5.02,1.047491,0.278759
5.03,1.047493,0.278745
5.04,1.047495,0.278729
5.05,1.047498,0.278712
5.06,1.047501,0.278697
5.07,1.047504,0.278685
5.08,1.047506,0.278676
5.09,1.047508,0.278671
5.1,1.047509,0.278669
5.11,1.04751,0.278671
5.12,1.04751,0.278675
5.13,1.04751,0.27868
5.14,1.04751,0.278687
5.15,1.047509,0.278693
5.16,1.047509,0.278699
5.17,1.047508,0.278705
5.18,1.047507,0.278712
5.19,1.047505,0.278719
5.2,1.047502,0.278728
5.21,1.0475,0.278737
5.22,1.047497,0.278747
5.23,1.047495,0.278756
5.24,1.047493,0.278761
5.25,1.047493,0.278762
5.26,1.047494,0.278758
5.27,1.047495,0.278749
5.28,1.047497,0.278737
5.29,1.0475,0.278722
5.3,1.047502,0.278707
5.31,1.047504,0.278692
5.32,1.047506,0.27868
5.33,1.047506,0.278672
5.34,1.047506,0.278668
5.35,1.047504,0.278669
5.36,1.047502,0.278675
5.37,1.047499,0.278685
5.38,1.047495,0.278698
5.39,1.047492,0.278711
5.4,1.047489,0.278723
5.41,1.047487,0.278733
5.42,1.047486,0.278739
5.43,1.047485,0.278742
5.44,1.047485,0.278741
5.45,1.047486,0.278737
5.46,1.047487,0.278732
5.47,1.047488,0.278726
5.48,1.04749,0.27872
5.49,1.047491,0.278714
5.5,1.047492,0.278707
5.51,1.047493,0.278699
5.52,1.047494,0.27869
5.53,1.047495,0.278679
5.54,1.047496,0.278667
5.55,1.047497,0.278654
5.56,1.047499,0.27864
5.57,1.047501,0.278627
5.58,1.047502,0.278616
5.59,1.047504,0.27861
5.6,1.047504,0.278611
5.61,1.047503,0.278619
5.62,1.047502,0.278631
5.63,1.0475,0.278646
5.64,1.047498,0.278661
5.65,1.047497,0.278674
5.66,1.047496,0.278684
5.67,1.047495,0.27869
5.68,1.047495,0.278693
5.69,1.047495,0.278693
5.7,1.047496,0.27869
5.71,1.047496,0.278686
5.72,1.047496,0.278682
5.73,1.047495,0.278678
5.74,1.047495,0.278676
5.75,1.047495,0.278674
5.76,1.047495,0.278674
5.77,1.047495,0.278676
5.78,1.047495,0.278678
5.79,1.047495,0.27868
5.8,1.047496,0.278683
5.81,1.047496,0.278686
5.82,1.047497,0.278688
5.83,1.047497,0.27869
5.84,1.047497,0.278693
5.85,1.047498,0.278696
5.86,1.047498,0.278701
5.87,1.047498,0.278705
5.88,1.047497,0.278711
5.89,1.047497,0.278715
5.9,1.047497,0.278719
5.91,1.047497,0.278721
5.92,1.047497,0.278721
5.93,1.047497,0.27872
5.94,1.047497,0.278716
5.95,1.047497,0.278711
5.96,1.047498,0.278706
5.97,1.047498,0.278703
5.98,1.047499,0.278704
5.99,1.047499,0.278709
6,1.047499,0.27872
6.01,1.047498,0.278734
6.02,1.047497,0.278752
6.03,1.047495,0.278771
6.04,1.047494,0.278789
6.05,1.047493,0.278805
6.06,1.047492,0.278815
6.07,1.047491,0.278819
6.08,1.047492,0.278816
6.09,1.047492,0.278808
6.1,1.047492,0.278795
6.11,1.047493,0.278781
6.12,1.047493,0.278766
6.13,1.047492,0.278755
6.14,1.04749,0.278747
6.15,1.047488,0.278744
6.16,1.047486,0.278744
6.17,1.047483,0.278746
6.18,1.047482,0.278747
6.19,1.04748,0.278746
6.2,1.04748,0.278741
6.21,1.047482,0.278732
6.22,1.047485,0.278717
6.23,1.047489,0.278697
6.24,1.047494,0.278672
6.25,1.0475,0.278644
6.26,1.047507,0.278615
6.27,1.047513,0.278588
6.28,1.047517,0.278568
6.29,1.04752,0.278555
6.3,1.047522,0.27855
6.31,1.047522,0.278555
6.32,1.04752,0.278568
6.33,1.047517,0.278587
6.34,1.047514,0.278611
6.35,1.04751,0.278637
6.36,1.047507,0.278661
6.37,1.047504,0.278681
6.38,1.047502,0.278696
6.39,1.047501,0.278706
6.4,1.0475,0.278711
6.41,1.047499,0.278711
6.42,1.047499,0.278707
6.43,1.0475,0.2787
6.44,1.0475,0.278691
6.45,1.047501,0.278681
6.46,1.047501,0.278672
6.47,1.047502,0.278664
6.48,1.047502,0.278659
6.49,1.047503,0.278655
6.5,1.047503,0.278656
6.51,1.047503,0.278662
6.52,1.047502,0.278673
6.53,1.047501,0.278688
6.54,1.0475,0.278705
6.55,1.047498,0.278723
6.56,1.047497,0.278741
6.57,1.047495,0.278757
6.58,1.047494,0.278769
6.59,1.047493,0.278778
6.6,1.047492,0.278783
6.61,1.047492,0.278786
6.62,1.047491,0.278787
6.63,1.04749,0.278788
6.64,1.047489,0.278788
6.65,1.047488,0.278787
6.66,1.047488,0.278784
6.67,1.047488,0.27878
6.68,1.047489,0.278774
6.69,1.04749,0.278768
6.7,1.047492,0.278762
6.71,1.047493,0.278756
6.72,1.047495,0.278749
6.73,1.047497,0.278738
6.74,1.047499,0.278725
6.75,1.047501,0.278708
6.76,1.047503,0.278692
6.77,1.047504,0.278678
6.78,1.047504,0.278667
6.79,1.047504,0.278659
6.8,1.047503,0.278655
6.81,1.047502,0.278653
6.82,1.0475,0.278654
6.83,1.047498,0.278657
6.84,1.047496,0.27866
6.85,1.047495,0.278664
6.86,1.047494,0.278669
6.87,1.047493,0.278675
6.88,1.047492,0.278683
6.89,1.047492,0.278692
6.9,1.047492,0.2787
6.91,1.047492,0.278707
6.92,1.047494,0.278709
6.93,1.047497,0.278708
6.94,1.047499,0.278703
6.95,1.047503,0.278695
6.96,1.047506,0.278687
6.97,1.047508,0.27868
6.98,1.04751,0.278675
6.99,1.04751,0.278675
7,1.04751,0.278679
7.01,1.047509,0.278686
7.02,1.047507,0.278694
7.03,1.047505,0.278703
7.04,1.047503,0.27871
7.05,1.047502,0.278714
7.06,1.047501,0.278713
7.07,1.047501,0.278707
7.08,1.047502,0.278697
7.09,1.047504,0.278685
7.1,1.047506,0.278672
7.11,1.047508,0.278661
7.12,1.047509,0.278654
7.13,1.04751,0.278654
7.14,1.04751,0.27866
7.15,1.047509,0.278671
7.16,1.047507,0.278687
7.17,1.047505,0.278704
7.18,1.047503,0.278719
7.19,1.047502,0.278731
7.2,1.047501,0.278737
7.21,1.047502,0.278737
7.22,1.047503,0.278733
7.23,1.047505,0.278725
7.24,1.047508,0.278714
7.25,1.047511,0.278703
7.26,1.047514,0.278693
7.27,1.047516,0.278685
7.28,1.047518,0.278679
7.29,1.047519,0.278677
7.3,1.04752,0.278677
7.31,1.04752,0.278681
7.32,1.047519,0.278687
7.33,1.047518,0.278695
7.34,1.047517,0.278705
7.35,1.047515,0.278716
7.36,1.047513,0.278727
7.37,1.04751,0.278736
7.38,1.047508,0.278744
7.39,1.047506,0.27875
7.4,1.047503,0.278755
7.41,1.047502,0.278757
7.42,1.0475,0.278756
7.43,1.0475,0.278753
7.44,1.0475,0.278748
7.45,1.0475,0.278743
7.46,1.047501,0.278738
7.47,1.047501,0.278734
7.48,1.047501,0.278732
7.49,1.047502,0.27873
7.5,1.047502,0.278726
7.51,1.047503,0.278721
7.52,1.047505,0.278714
7.53,1.047506,0.278706
7.54,1.047508,0.278699
7.55,1.047509,0.278691
7.56,1.04751,0.278684
7.57,1.04751,0.278679
7.58,1.04751,0.278677
7.59,1.047508,0.278679
7.6,1.047506,0.278686
7.61,1.047502,0.278697
7.62,1.047498,0.278711
7.63,1.047495,0.278725
7.64,1.047492,0.278735
7.65,1.04749,0.27874
7.66,1.047489,0.278738
7.67,1.04749,0.278732
7.68,1.047492,0.278721
7.69,1.047494,0.278709
7.7,1.047497,0.278697
7.71,1.047499,0.278687
7.72,1.047501,0.27868
7.73,1.047501,0.278677
7.74,1.047501,0.278679
7.75,1.0475,0.278686
7.76,1.047498,0.278696
7.77,1.047496,0.278706
7.78,1.047493,0.278714
7.79,1.047491,0.278717
7.8,1.04749,0.278715
7.81,1.04749,0.278709
7.82,1.04749,0.278699
7.83,1.04749,0.278687
7.84,1.047491,0.278676
7.85,1.047492,0.278667
7.86,1.047494,0.27866
7.87,1.047496,0.278655
7.88,1.047498,0.278653
7.89,1.047499,0.278653
7.9,1.047501,0.278655
7.91,1.047502,0.27866
7.92,1.047503,0.278666
7.93,1.047503,0.278673
7.94,1.047503,0.278681
7.95,1.047503,0.278687
7.96,1.047502,0.278693
7.97,1.047502,0.278697
7.98,1.047501,0.2787
7.99,1.0475,0.278702
8,1.0475,0.278701
8.01,1.047499,0.278699
8.02,1.047499,0.278694
8.03,1.0475,0.278687
8.04,1.047501,0.27868
8.05,1.047502,0.278673
8.06,1.047503,0.278669
8.07,1.047504,0.278668
8.08,1.047504,0.278672
8.09,1.047503,0.278679
8.1,1.047503,0.278689
8.11,1.047502,0.2787
8.12,1.047501,0.278711
8.13,1.0475,0.278721
8.14,1.047498,0.27873
8.15,1.047497,0.278738
8.16,1.047496,0.278743
8.17,1.047495,0.278748
8.18,1.047494,0.278751
8.19,1.047493,0.278754
8.2,1.047492,0.278755
8.21,1.047492,0.278757
8.22,1.047491,0.278759
8.23,1.047492,0.278761
8.24,1.047492,0.278764
8.25,1.047493,0.278767
8.26,1.047494,0.27877
8.27,1.047495,0.278771
8.28,1.047495,0.278772
8.29,1.047496,0.278773
8.3,1.047496,0.278773
8.31,1.047496,0.278773
8.32,1.047495,0.278772
8.33,1.047495,0.278771
8.34,1.047495,0.27877
8.35,1.047494,0.27877
8.36,1.047494,0.278771
8.37,1.047493,0.278774
8.38,1.047493,0.278777
8.39,1.047493,0.278778
8.4,1.047494,0.278776
8.41,1.047495,0.278771
8.42,1.047497,0.278761
8.43,1.047499,0.278746
8.44,1.047501,0.278729
8.45,1.047503,0.278713
8.46,1.047505,0.278702
8.47,1.047505,0.278697
8.48,1.047505,0.278701
8.49,1.047503,0.278712
8.5,1.0475,0.278731
8.51,1.047497,0.278754
8.52,1.047493,0.278779
8.53,1.04749,0.2788
8.54,1.047487,0.278816
8.55,1.047485,0.278823
8.56,1.047485,0.278819
8.57,1.047486,0.278803
8.58,1.047489,0.278778
8.59,1.047492,0.278748
8.6,1.047496,0.278716
8.61,1.047499,0.278687
8.62,1.047502,0.278662
8.63,1.047504,0.278643
8.64,1.047506,0.278629
8.65,1.047507,0.278621
8.66,1.047507,0.278619
8.67,1.047506,0.278623
8.68,1.047505,0.278631
8.69,1.047502,0.278643
8.7,1.0475,0.278658
8.71,1.047497,0.278673
8.72,1.047494,0.278688
8.73,1.047491,0.278702
8.74,1.047489,0.278715
8.75,1.047487,0.278725
8.76,1.047486,0.278732
8.77,1.047486,0.278734
8.78,1.047487,0.278729
8.79,1.047489,0.278719
8.8,1.047492,0.278703
8.81,1.047495,0.278683
8.82,1.047499,0.278662
8.83,1.047502,0.27864
8.84,1.047505,0.278623
8.85,1.047507,0.278611
8.86,1.047507,0.278604
8.87,1.047506,0.278602
8.88,1.047504,0.278606
8.89,1.047501,0.278612
8.9,1.047498,0.27862
8.91,1.047496,0.278628
8.92,1.047494,0.278635
8.93,1.047493,0.278641
8.94,1.047494,0.278644
8.95,1.047495,0.278645
8.96,1.047497,0.278645
8.97,1.0475,0.278642
8.98,1.047503,0.278638
8.99,1.047507,0.278631
9,1.04751,0.278622
9.01,1.047514,0.278611
9.02,1.047517,0.278601
9.03,1.047519,0.278592
9.04,1.04752,0.278585
9.05,1.04752,0.278582
9.06,1.047519,0.278585
9.07,1.047517,0.278593
9.08,1.047514,0.278606
9.09,1.047511,0.278621
9.1,1.047508,0.278637
9.11,1.047506,0.278652
9.12,1.047504,0.278664
9.13,1.047503,0.278673
9.14,1.047503,0.278679
9.15,1.047503,0.278683
9.16,1.047503,0.278684
9.17,1.047504,0.278682
9.18,1.047505,0.278679
9.19,1.047506,0.278679
9.2,1.047507,0.278681
9.21,1.047508,0.278688
9.22,1.047508,0.278697
9.23,1.047509,0.278706
9.24,1.047509,0.278715
9.25,1.047509,0.278723
9.26,1.047509,0.278729
9.27,1.047508,0.278735
9.28,1.047508,0.278738
9.29,1.047507,0.278739
9.3,1.047506,0.278738
9.31,1.047505,0.278735
9.32,1.047505,0.278731
9.33,1.047504,0.278728
9.34,1.047503,0.278725
9.35,1.047501,0.278725
9.36,1.0475,0.278729
9.37,1.047499,0.278737
9.38,1.047498,0.278749
9.39,1.047497,0.278762
9.4,1.047497,0.278775
9.41,1.047497,0.278786
9.42,1.047497,0.278794
9.43,1.047497,0.278799
9.44,1.047498,0.2788
9.45,1.047498,0.278798
9.46,1.047498,0.278793
9.47,1.047499,0.278784
9.48,1.047499,0.278773
9.49,1.0475,0.278764
9.5,1.0475,0.278757
9.51,1.047499,0.278754
9.52,1.047498,0.278755
9.53,1.047498,0.278759
9.54,1.047497,0.278764
9.55,1.047496,0.278771
9.56,1.047496,0.278777
9.57,1.047495,0.278781
9.58,1.047494,0.278785
9.59,1.047493,0.278786
9.6,1.047492,0.278785
9.61,1.047491,0.278783
9.62,1.047489,0.27878
9.63,1.047487,0.278777
9.64,1.047485,0.278774
9.65,1.047484,0.27877
9.66,1.047483,0.278764
9.67,1.047482,0.278754
9.68,1.047483,0.278742
9.69,1.047483,0.278729
9.7,1.047485,0.278715
9.71,1.047486,0.278701
9.72,1.047488,0.27869
9.73,1.04749,0.27868
9.74,1.047491,0.278674
9.75,1.047493,0.27867
9.76,1.047493,0.278669
9.77,1.047494,0.27867
9.78,1.047494,0.278672
9.79,1.047494,0.278675
9.8,1.047495,0.278676
9.81,1.047495,0.278675
9.82,1.047496,0.278673
9.83,1.047497,0.27867
9.84,1.047497,0.278667
9.85,1.047498,0.278664
9.86,1.047498,0.278663
9.87,1.047497,0.278664
9.88,1.047496,0.278666
9.89,1.047495,0.278667
9.9,1.047493,0.278668
9.91,1.047492,0.278665
9.92,1.047492,0.27866
9.93,1.047493,0.278654
9.94,1.047493,0.278648
9.95,1.047494,0.278645
9.96,1.047496,0.278646
