b:tnow in s,s:ut in p.u.,s:cur1 in p.u.
2.57,1.030004,0.097495
2.58,1.030004,0.097497
2.59,1.030004,0.097499
2.6,1.030004,0.0975
2.61,1.030004,0.097501
2.62,1.030003,0.097501
2.63,1.030002,0.0975
2.64,1.030001,0.097498
2.65,1.03,0.097493
2.66,1.029999,0.097487
2.67,1.029999,0.097479
2.68,1.029998,0.09747
2.69,1.029998,0.097462
2.7,1.029998,0.097456
2.71,1.029998,0.097452
2.72,1.029998,0.097451
2.73,1.029998,0.097452
2.74,1.029998,0.097454
2.75,1.029998,0.097456
2.76,1.029999,0.097458
2.77,1.029999,0.09746
2.78,1.029999,0.09746
2.79,1.029999,0.097458
2.8,1.029999,0.097453
2.81,1.029999,0.097447
2.82,1.029999,0.09744
2.83,1.029998,0.097435
2.84,1.029998,0.097433
2.85,1.029998,0.097433
2.86,1.029998,0.097435
2.87,1.029998,0.097438
2.88,1.029999,0.097443
2.89,1.029999,0.097449
2.9,1.03,0.097457
2.91,1.03,0.097466
2.92,1.030001,0.097476
2.93,1.030001,0.097486
2.94,1.030002,0.097493
2.95,1.030003,0.097498
2.96,1.030003,0.097499
2.97,1.030004,0.097498
2.98,1.030004,0.097494
2.99,1.030005,0.097489
3,1.030005,0.097485
3.01,1.030005,0.097483
3.02,1.030005,0.097484
3.03,1.030004,0.097489
3.04,1.030005,0.097498
3.05,1.030005,0.097508
3.06,1.030005,0.097519
3.07,1.030006,0.097528
3.08,1.030007,0.097535
3.09,1.030007,0.097537
3.1,1.030008,0.097535
3.11,1.030008,0.09753
3.12,1.030008,0.09752
3.13,1.030008,0.097509
3.14,1.030008,0.097497
3.15,1.030007,0.097485
3.16,1.030006,0.097475
3.17,1.030005,0.097468
3.18,1.030004,0.097464
3.19,1.030002,0.097465
3.2,1.03,0.097468
3.21,1.029999,0.097474
3.22,1.029998,0.09748
3.23,1.029997,0.097486
3.24,1.029997,0.09749
3.25,1.029998,0.097492
3.26,1.029998,0.097492
3.27,1.029999,0.097489
3.28,1.03,0.097485
3.29,1.03,0.097478
3.3,1.030001,0.097472
3.31,1.030002,0.097466
3.32,1.030002,0.097461
3.33,1.030002,0.097459
3.34,1.030002,0.097459
3.35,1.030002,0.09746
3.36,1.030002,0.097462
3.37,1.030002,0.097465
3.38,1.030002,0.097467
3.39,1.030002,0.097471
3.4,1.030002,0.097475
3.41,1.030002,0.09748
3.42,1.030002,0.097486
3.43,1.030002,0.09749
3.44,1.030003,0.097494
3.45,1.030003,0.097496
3.46,1.030003,0.097496
3.47,1.030004,0.097495
3.48,1.030004,0.097494
3.49,1.030004,0.097492
3.5,1.030005,0.09749
3.51,1.030005,0.09749
3.52,1.030005,0.097492
3.53,1.030005,0.097494
3.54,1.030006,0.097496
3.55,1.030006,0.097497
3.56,1.030006,0.097497
3.57,1.030005,0.097497
3.58,1.030005,0.097496
3.59,1.030005,0.097496
3.6,1.030004,0.097496
3.61,1.030003,0.097495
3.62,1.030002,0.097495
3.63,1.030002,0.097494
3.64,1.030001,0.097494
3.65,1.03,0.097496
3.66,1.029999,0.097498
3.67,1.029998,0.0975
3.68,1.029997,0.097501
3.69,1.029997,0.097501
3.7,1.029996,0.097499
3.71,1.029996,0.097496
3.72,1.029996,0.097494
3.73,1.029996,0.097492
3.74,1.029997,0.097491
3.75,1.029997,0.09749
3.76,1.029998,0.097489
3.77,1.029999,0.097489
3.78,1.03,0.097488
3.79,1.03,0.097487
3.8,1.030001,0.097487
3.81,1.030001,0.097487
3.82,1.03,0.097487
3.83,1.03,0.097487
3.84,1.029999,0.097487
3.85,1.029998,0.097486
3.86,1.029997,0.097484
3.87,1.029996,0.097481
3.88,1.029995,0.097477
3.89,1.029995,0.097472
3.9,1.029995,0.097468
3.91,1.029995,0.097463
3.92,1.029995,0.097458
3.93,1.029996,0.097454
3.94,1.029997,0.09745
3.95,1.029999,0.097446
3.96,1.03,0.097443
3.97,1.030002,0.09744
3.98,1.030003,0.097439
3.99,1.030004,0.097439
4,1.030004,0.09744
4.01,1.030004,0.097444
4.02,1.030003,0.09745
4.03,1.030001,0.097457
4.04,1.03,0.097466
4.05,1.029999,0.097476
4.06,1.029997,0.097486
4.07,1.029996,0.097497
4.08,1.029996,0.097507
4.09,1.029996,0.097515
4.1,1.029996,0.097521
4.11,1.029997,0.097525
4.12,1.029998,0.097528
4.13,1.03,0.09753
4.14,1.030001,0.097532
4.15,1.030002,0.097535
4.16,1.030003,0.097538
4.17,1.030003,0.097541
4.18,1.030003,0.097542
4.19,1.030002,0.097539
4.2,1.030002,0.097532
4.21,1.030001,0.097521
4.22,1.030001,0.097506
4.23,1.03,0.09749
4.24,1.03,0.097475
4.25,1.029999,0.097462
4.26,1.029998,0.097452
4.27,1.029998,0.097445
4.28,1.029997,0.097441
4.29,1.029997,0.097439
4.3,1.029997,0.097439
4.31,1.029998,0.097441
4.32,1.029999,0.097443
4.33,1.030001,0.097446
4.34,1.030003,0.097449
4.35,1.030005,0.097452
4.36,1.030006,0.097456
4.37,1.030007,0.097462
4.38,1.030008,0.097469
4.39,1.030007,0.097477
4.4,1.030007,0.097486
4.41,1.030006,0.097494
4.42,1.030006,0.097501
4.43,1.030006,0.097505
4.44,1.030006,0.097508
4.45,1.030006,0.097509
4.46,1.030006,0.097511
4.47,1.030006,0.097514
4.48,1.030007,0.097516
4.49,1.030007,0.097519
4.5,1.030008,0.097522
4.51,1.030008,0.097525
4.52,1.030009,0.097527
4.53,1.030009,0.097529
4.54,1.030009,0.097531
4.55,1.030008,0.097533
4.56,1.030007,0.097534
4.57,1.030006,0.097535
4.58,1.030005,0.097535
4.59,1.030004,0.097534
4.6,1.030002,0.097533
4.61,1.030001,0.097532
4.62,1.03,0.097531
4.63,1.029998,0.09753
4.64,1.029997,0.097528
4.65,1.029996,0.097526
4.66,1.029996,0.097524
4.67,1.029996,0.097521
4.68,1.029996,0.097519
4.69,1.029996,0.097516
4.7,1.029996,0.097514
4.71,1.029997,0.097511
4.72,1.029997,0.097507
4.73,1.029998,0.097503
4.74,1.029999,0.0975
4.75,1.030001,0.097497
4.76,1.030002,0.097494
4.77,1.030003,0.097493
4.78,1.030005,0.097493
4.79,1.030006,0.097494
4.8,1.030007,0.097497
4.81,1.030008,0.097501
4.82,1.030008,0.097505
4.83,1.030009,0.097509
4.84,1.030009,0.097512
4.85,1.030009,0.097515
4.86,1.030008,0.097518
4.87,1.030008,0.09752
4.88,1.030008,0.097521
4.89,1.030007,0.097523
4.9,1.030006,0.097523
4.91,1.030005,0.097522
4.92,1.030004,0.09752
4.93,1.030003,0.097516
4.94,1.030002,0.097511
4.95,1.030001,0.097506
4.96,1.03,0.097501
4.97,1.029999,0.097498
4.98,1.029999,0.097497
4.99,1.029999,0.097497
5,1.029999,0.097499
5.01,1.029999,0.097502
5.02,1.029999,0.097504
5.03,1.03,0.097504
5.04,1.03,0.097504
5.05,1.030001,0.097501
5.06,1.030001,0.097497
5.07,1.030001,0.097491
5.08,1.030002,0.097484
5.09,1.030003,0.097477
5.1,1.030003,0.097471
5.11,1.030004,0.097466
5.12,1.030004,0.097463
5.13,1.030005,0.097463
5.14,1.030006,0.097464
5.15,1.030006,0.097466
5.16,1.030006,0.097469
5.17,1.030006,0.097472
5.18,1.030006,0.097476
5.19,1.030005,0.09748
5.2,1.030004,0.097484
5.21,1.030003,0.097488
5.22,1.030001,0.097493
5.23,1.03,0.097496
5.24,1.029999,0.097497
5.25,1.029999,0.097496
5.26,1.029999,0.097492
5.27,1.029999,0.097485
5.28,1.03,0.097477
5.29,1.030001,0.097468
5.3,1.030003,0.09746
5.31,1.030004,0.097452
5.32,1.030006,0.097446
5.33,1.030006,0.097442
5.34,1.030007,0.097439
5.35,1.030006,0.097439
5.36,1.030005,0.097441
5.37,1.030003,0.097445
5.38,1.030002,0.09745
5.39,1.03,0.097455
5.4,1.029998,0.09746
5.41,1.029997,0.097464
5.42,1.029996,0.097467
5.43,1.029995,0.097469
5.44,1.029995,0.097469
5.45,1.029995,0.097469
5.46,1.029995,0.097468
5.47,1.029995,0.097468
5.48,1.029995,0.097469
5.49,1.029996,0.097472
5.5,1.029996,0.097476
5.51,1.029997,0.09748
5.52,1.029997,0.097483
5.53,1.029998,0.097485
5.54,1.029999,0.097486
5.55,1.03,0.097484
5.56,1.030001,0.097481
5.57,1.030002,0.097477
5.58,1.030003,0.097473
5.59,1.030003,0.09747
5.6,1.030003,0.09747
5.61,1.030003,0.097471
5.62,1.030003,0.097475
5.63,1.030003,0.097479
5.64,1.030003,0.097484
5.65,1.030003,0.097489
5.66,1.030003,0.097493
5.67,1.030004,0.097496
5.68,1.030005,0.097498
5.69,1.030005,0.097497
5.7,1.030006,0.097495
5.71,1.030006,0.097491
5.72,1.030007,0.097485
5.73,1.030007,0.097479
5.74,1.030007,0.097472
5.75,1.030007,0.097466
5.76,1.030007,0.097462
5.77,1.030007,0.097459
5.78,1.030007,0.09746
5.79,1.030007,0.097462
5.8,1.030006,0.097466
5.81,1.030006,0.09747
5.82,1.030005,0.097473
5.83,1.030004,0.097477
5.84,1.030004,0.09748
5.85,1.030003,0.097483
5.86,1.030003,0.097484
5.87,1.030002,0.097483
5.88,1.030002,0.097479
5.89,1.030001,0.097472
5.9,1.030001,0.097463
5.91,1.03,0.097452
5.92,1.03,0.097442
5.93,1.029999,0.097433
5.94,1.029999,0.097427
5.95,1.029999,0.097424
5.96,1.029999,0.097427
5.97,1.029999,0.097434
5.98,1.029999,0.097446
5.99,1.03,0.097461
6,1.03,0.097478
6.01,1.03,0.097494
6.02,1.030001,0.097508
6.03,1.030001,0.097518
6.04,1.030001,0.097525
6.05,1.030001,0.097527
6.06,1.030001,0.097525
6.07,1.030001,0.097519
6.08,1.030001,0.09751
6.09,1.030001,0.097499
6.1,1.030001,0.097488
6.11,1.03,0.097478
6.12,1.03,0.09747
6.13,1.029999,0.097464
6.14,1.029998,0.097461
6.15,1.029997,0.097459
6.16,1.029996,0.097459
6.17,1.029995,0.09746
6.18,1.029994,0.097461
6.19,1.029994,0.097461
6.2,1.029993,0.097458
6.21,1.029994,0.097454
6.22,1.029994,0.097447
6.23,1.029996,0.09744
6.24,1.029998,0.097431
6.25,1.03,0.097422
6.26,1.030002,0.097415
6.27,1.030004,0.097409
6.28,1.030005,0.097406
6.29,1.030006,0.097407
6.3,1.030007,0.097412
6.31,1.030007,0.097422
6.32,1.030006,0.097434
6.33,1.030005,0.097449
6.34,1.030004,0.097466
6.35,1.030002,0.097483
6.36,1.030001,0.097498
6.37,1.03,0.09751
6.38,1.029999,0.097518
6.39,1.029999,0.097522
6.4,1.029999,0.097522
6.41,1.029998,0.097519
6.42,1.029998,0.097514
6.43,1.029998,0.097508
6.44,1.029998,0.097502
6.45,1.029998,0.097498
6.46,1.029998,0.097496
6.47,1.029999,0.097496
6.48,1.029999,0.097497
6.49,1.03,0.0975
6.5,1.030001,0.097503
6.51,1.030001,0.097506
6.52,1.030002,0.097508
6.53,1.030002,0.09751
6.54,1.030002,0.097512
6.55,1.030002,0.097512
6.56,1.030002,0.097513
6.57,1.030001,0.097514
6.58,1.030001,0.097516
6.59,1.030001,0.09752
6.6,1.030001,0.097525
6.61,1.03,0.097529
6.62,1.03,0.097533
6.63,1.03,0.097535
6.64,1.03,0.097537
6.65,1.03,0.097537
6.66,1.03,0.097536
6.67,1.03,0.097534
6.68,1.030001,0.09753
6.69,1.030001,0.097526
6.7,1.030001,0.097522
6.71,1.030001,0.097517
6.72,1.030001,0.097511
6.73,1.030001,0.097505
6.74,1.030001,0.097499
6.75,1.030002,0.097494
6.76,1.030002,0.09749
6.77,1.030002,0.097489
6.78,1.030002,0.097489
6.79,1.030002,0.097491
6.8,1.030002,0.097493
6.81,1.030002,0.097496
6.82,1.030002,0.097497
6.83,1.030002,0.097498
6.84,1.030002,0.097497
6.85,1.030002,0.097494
6.86,1.030002,0.09749
6.87,1.030003,0.097486
6.88,1.030004,0.097481
6.89,1.030005,0.097477
6.9,1.030006,0.097474
6.91,1.030007,0.097471
6.92,1.030008,0.097469
6.93,1.030009,0.097469
6.94,1.030011,0.09747
6.95,1.030012,0.097472
6.96,1.030013,0.097475
6.97,1.030013,0.09748
6.98,1.030012,0.097484
6.99,1.030011,0.097489
7,1.03001,0.097493
7.01,1.030008,0.097497
7.02,1.030006,0.0975
7.03,1.030005,0.097501
7.04,1.030003,0.097502
7.05,1.030002,0.097501
7.06,1.030002,0.097498
7.07,1.030002,0.097493
7.08,1.030002,0.097487
7.09,1.030003,0.09748
7.1,1.030004,0.097473
7.11,1.030005,0.097466
7.12,1.030006,0.097461
7.13,1.030006,0.097457
7.14,1.030007,0.097457
7.15,1.030007,0.097459
7.16,1.030007,0.097465
7.17,1.030007,0.097473
7.18,1.030006,0.097483
7.19,1.030006,0.097493
7.2,1.030006,0.097501
7.21,1.030006,0.097508
7.22,1.030006,0.097512
7.23,1.030006,0.097513
7.24,1.030007,0.09751
7.25,1.030008,0.097504
7.26,1.030009,0.097496
7.27,1.030009,0.097487
7.28,1.03001,0.09748
7.29,1.030011,0.097474
7.3,1.030011,0.09747
7.31,1.030011,0.097469
7.32,1.030011,0.09747
7.33,1.030011,0.097472
7.34,1.030011,0.097476
7.35,1.03001,0.097482
7.36,1.030009,0.097489
7.37,1.030007,0.097497
7.38,1.030006,0.097506
7.39,1.030004,0.097515
7.4,1.030002,0.097522
7.41,1.030001,0.097529
7.42,1.03,0.097534
7.43,1.029999,0.097537
7.44,1.029999,0.097538
7.45,1.029999,0.097536
7.46,1.029999,0.097533
7.47,1.03,0.097528
7.48,1.030001,0.097522
7.49,1.030003,0.097515
7.5,1.030004,0.097508
7.51,1.030006,0.097501
7.52,1.030008,0.097495
7.53,1.030009,0.097492
7.54,1.03001,0.09749
7.55,1.03001,0.09749
7.56,1.03001,0.097491
7.57,1.03001,0.097493
7.58,1.030008,0.097496
7.59,1.030006,0.097499
7.6,1.030004,0.097503
7.61,1.030001,0.097508
7.62,1.029999,0.097512
7.63,1.029996,0.097516
7.64,1.029995,0.097519
7.65,1.029994,0.097521
7.66,1.029994,0.097523
7.67,1.029995,0.097524
7.68,1.029997,0.097525
7.69,1.029998,0.097526
7.7,1.03,0.097526
7.71,1.030002,0.097526
7.72,1.030004,0.097527
7.73,1.030005,0.097528
7.74,1.030006,0.097531
7.75,1.030007,0.097536
7.76,1.030006,0.097542
7.77,1.030006,0.097547
7.78,1.030005,0.097551
7.79,1.030004,0.097552
7.8,1.030003,0.097551
7.81,1.030002,0.097547
7.82,1.030002,0.097541
7.83,1.030002,0.097533
7.84,1.030002,0.097526
7.85,1.030001,0.097521
7.86,1.030001,0.097518
7.87,1.030001,0.097517
7.88,1.030001,0.097518
7.89,1.030001,0.097519
7.9,1.030001,0.09752
7.91,1.030001,0.097519
7.92,1.030001,0.097518
7.93,1.03,0.097516
7.94,1.03,0.097513
7.95,1.03,0.09751
7.96,1.030001,0.097508
7.97,1.030001,0.097506
7.98,1.030002,0.097506
7.99,1.030003,0.097507
8,1.030004,0.097508
8.01,1.030005,0.09751
8.02,1.030006,0.097512
8.03,1.030007,0.097513
8.04,1.030008,0.097513
8.05,1.030008,0.097512
8.06,1.030008,0.09751
8.07,1.030008,0.097507
8.08,1.030008,0.097504
8.09,1.030007,0.097501
8.1,1.030007,0.097498
8.11,1.030006,0.097496
8.12,1.030005,0.097494
8.13,1.030003,0.097493
8.14,1.030002,0.097492
8.15,1.030001,0.097493
8.16,1.03,0.097494
8.17,1.03,0.097496
8.18,1.029999,0.0975
8.19,1.029998,0.097504
8.2,1.029998,0.097509
8.21,1.029998,0.097513
8.22,1.029998,0.097515
8.23,1.029998,0.097515
8.24,1.029998,0.097512
8.25,1.029998,0.097508
8.26,1.029997,0.097502
8.27,1.029997,0.097494
8.28,1.029997,0.097486
8.29,1.029996,0.097477
8.3,1.029995,0.097468
8.31,1.029994,0.097461
8.32,1.029994,0.097453
8.33,1.029993,0.097448
8.34,1.029993,0.097444
8.35,1.029993,0.097442
8.36,1.029993,0.097444
8.37,1.029994,0.097448
8.38,1.029995,0.097454
8.39,1.029997,0.09746
8.4,1.029998,0.097466
8.41,1.03,0.097469
8.42,1.030002,0.097468
8.43,1.030003,0.097464
8.44,1.030004,0.097458
8.45,1.030005,0.09745
8.46,1.030006,0.097442
8.47,1.030006,0.097437
8.48,1.030006,0.097436
8.49,1.030006,0.097439
8.5,1.030005,0.097447
8.51,1.030004,0.097457
8.52,1.030003,0.097468
8.53,1.030002,0.097479
8.54,1.030002,0.097489
8.55,1.030001,0.097496
8.56,1.03,0.097502
8.57,1.03,0.097507
8.58,1.030001,0.097511
8.59,1.030001,0.097514
8.6,1.030002,0.097516
8.61,1.030003,0.097518
8.62,1.030003,0.097518
8.63,1.030004,0.097517
8.64,1.030004,0.097515
8.65,1.030004,0.097512
8.66,1.030004,0.097508
8.67,1.030003,0.097504
8.68,1.030002,0.097498
8.69,1.030002,0.097492
8.7,1.030001,0.097485
8.71,1.03,0.09748
8.72,1.03,0.097475
8.73,1.029999,0.097472
8.74,1.029999,0.09747
8.75,1.029998,0.097471
8.76,1.029998,0.097475
8.77,1.029998,0.097481
8.78,1.029997,0.097489
8.79,1.029998,0.097499
8.8,1.029998,0.097508
8.81,1.029999,0.097515
8.82,1.03,0.097521
8.83,1.030001,0.097524
8.84,1.030003,0.097524
8.85,1.030003,0.097522
8.86,1.030004,0.097518
8.87,1.030003,0.097514
8.88,1.030003,0.097511
8.89,1.030001,0.097508
8.9,1.03,0.097506
8.91,1.029999,0.097505
8.92,1.029998,0.097505
8.93,1.029998,0.097506
8.94,1.029998,0.097506
8.95,1.029998,0.097506
8.96,1.029999,0.097505
8.97,1.03,0.097504
8.98,1.030001,0.097501
8.99,1.030003,0.097498
9,1.030004,0.097494
9.01,1.030005,0.09749
9.02,1.030007,0.097487
9.03,1.030007,0.097485
9.04,1.030007,0.097484
9.05,1.030007,0.097486
9.06,1.030007,0.09749
9.07,1.030006,0.097495
9.08,1.030004,0.0975
9.09,1.030003,0.097506
9.1,1.030002,0.097511
9.11,1.030001,0.097515
9.12,1.03,0.097516
9.13,1.03,0.097516
9.14,1.029999,0.097513
9.15,1.029999,0.097509
9.16,1.029999,0.097502
9.17,1.029999,0.097495
9.18,1.03,0.097488
9.19,1.03,0.097482
9.2,1.030001,0.097479
9.21,1.030002,0.097478
9.22,1.030003,0.097479
9.23,1.030005,0.097481
9.24,1.030006,0.097483
9.25,1.030007,0.097486
9.26,1.030008,0.097488
9.27,1.030008,0.097489
9.28,1.030008,0.097489
9.29,1.030008,0.097486
9.3,1.030007,0.097481
9.31,1.030006,0.097475
9.32,1.030005,0.097468
9.33,1.030004,0.097462
9.34,1.030003,0.097457
9.35,1.030002,0.097454
9.36,1.030001,0.097454
9.37,1.030001,0.097457
9.38,1.030001,0.09746
9.39,1.030001,0.097465
9.4,1.030001,0.09747
9.41,1.030002,0.097475
9.42,1.030002,0.09748
9.43,1.030003,0.097484
9.44,1.030002,0.097489
9.45,1.030002,0.097494
9.46,1.030001,0.097499
9.47,1.03,0.097502
9.48,1.03,0.097505
9.49,1.029999,0.097506
9.5,1.029998,0.097507
9.51,1.029997,0.097507
9.52,1.029997,0.097507
9.53,1.029997,0.097507
9.54,1.029998,0.097507
9.55,1.029999,0.097507
9.56,1.03,0.097507
9.57,1.03,0.097507
9.58,1.030001,0.097507
9.59,1.030001,0.097507
9.6,1.030001,0.097506
9.61,1.030001,0.097503
9.62,1.03,0.0975
9.63,1.03,0.097497
9.64,1.029999,0.097494
9.65,1.029998,0.09749
9.66,1.029998,0.097486
9.67,1.029997,0.097482
9.68,1.029997,0.097479
9.69,1.029997,0.097477
9.7,1.029996,0.097477
9.71,1.029996,0.09748
9.72,1.029996,0.097484
9.73,1.029997,0.097488
9.74,1.029997,0.097493
9.75,1.029998,0.097496
9.76,1.029998,0.097498
9.77,1.029999,0.097498
9.78,1.03,0.097496
9.79,1.03,0.097492
9.8,1.030001,0.097486
9.81,1.030002,0.097479
9.82,1.030003,0.097474
9.83,1.030003,0.097471
9.84,1.030004,0.097471
9.85,1.030004,0.097474
9.86,1.030004,0.09748
9.87,1.030003,0.097488
9.88,1.030002,0.097496
9.89,1.030001,0.097503
9.9,1.03,0.097508
9.91,1.029999,0.09751
9.92,1.029999,0.097511
9.93,1.029999,0.097509
9.94,1.029999,0.097508
9.95,1.03,0.097506
9.96,1.030001,0.097506
9.97,1.030001,0.097507
9.98,1.030002,0.097509
9.99,1.030003,0.097512
10,1.030004,0.097516
10.01,1.030005,0.097521
10.02,1.030005,0.097527
10.03,1.030006,0.097533
