b:tnow in s,s:ut in p.u.,s:cur1 in p.u.
2.22,0.982013,0.813959
2.23,0.982013,0.813948
2.24,0.982013,0.813941
2.25,0.982011,0.81394
2.26,0.98201,0.813945
2.27,0.982008,0.813956
2.28,0.982005,0.813972
2.29,0.982002,0.813993
2.3,0.981999,0.814015
2.31,0.981998,0.814035
2.32,0.981997,0.81405
2.33,0.981999,0.814057
2.34,0.982004,0.814055
2.35,0.98201,0.814045
2.36,0.982017,0.81403
2.37,0.982023,0.814012
2.38,0.982029,0.813997
2.39,0.982033,0.813985
2.4,0.982035,0.813979
2.41,0.982035,0.813979
2.42,0.982033,0.813984
2.43,0.98203,0.813991
2.44,0.982026,0.814001
2.45,0.982022,0.814011
2.46,0.982016,0.814024
2.47,0.982011,0.814038
2.48,0.982005,0.814055
2.49,0.982,0.814071
2.5,0.981995,0.814087
2.51,0.981993,0.814101
2.52,0.981991,0.814112
2.53,0.98199,0.814122
2.54,0.981991,0.81413
2.55,0.981992,0.814136
2.56,0.981994,0.81414
2.57,0.981997,0.81414
2.58,0.982,0.814137
2.59,0.982004,0.814131
2.6,0.982007,0.81412
2.61,0.98201,0.814107
2.62,0.982012,0.814092
2.63,0.982012,0.814078
2.64,0.982011,0.814066
2.65,0.982009,0.814057
2.66,0.982007,0.814051
2.67,0.982004,0.814047
2.68,0.982002,0.814044
2.69,0.982001,0.814043
2.7,0.981999,0.814044
2.71,0.981997,0.814047
2.72,0.981995,0.814051
2.73,0.981993,0.814056
2.74,0.981992,0.814059
2.75,0.981992,0.814059
2.76,0.981992,0.814057
2.77,0.981993,0.814052
2.78,0.981994,0.814044
2.79,0.981996,0.814031
2.8,0.981999,0.814014
2.81,0.982002,0.813996
2.82,0.982004,0.81398
2.83,0.982006,0.813967
2.84,0.982008,0.81396
2.85,0.982008,0.813958
2.86,0.982009,0.813958
2.87,0.98201,0.813957
2.88,0.982012,0.813956
2.89,0.982014,0.813955
2.9,0.982016,0.813953
2.91,0.982018,0.813953
2.92,0.98202,0.813955
2.93,0.982023,0.813955
2.94,0.982025,0.813954
2.95,0.982028,0.813949
2.96,0.98203,0.813941
2.97,0.982031,0.813931
2.98,0.982031,0.81392
2.99,0.982031,0.813908
3,0.98203,0.813897
3.01,0.982028,0.813887
3.02,0.982027,0.813879
3.03,0.982025,0.813875
3.04,0.982024,0.813876
3.05,0.982023,0.81388
3.06,0.982023,0.813889
3.07,0.982023,0.813902
3.08,0.982022,0.81392
3.09,0.982021,0.813941
3.1,0.982018,0.813962
3.11,0.982015,0.813982
3.12,0.982012,0.813997
3.13,0.98201,0.814005
3.14,0.982008,0.814007
3.15,0.982007,0.814005
3.16,0.982006,0.814001
3.17,0.982005,0.813997
3.18,0.982005,0.813995
3.19,0.982003,0.813997
3.2,0.982001,0.814004
3.21,0.981999,0.814017
3.22,0.981996,0.814033
3.23,0.981992,0.814053
3.24,0.981989,0.814073
3.25,0.981985,0.814093
3.26,0.981982,0.814108
3.27,0.98198,0.814116
3.28,0.98198,0.814117
3.29,0.981982,0.814111
3.3,0.981985,0.814099
3.31,0.981989,0.814083
3.32,0.981993,0.814066
3.33,0.981997,0.81405
3.34,0.982,0.814036
3.35,0.982001,0.814026
3.36,0.982002,0.814019
3.37,0.982003,0.814015
3.38,0.982002,0.814014
3.39,0.982001,0.814018
3.4,0.981999,0.814026
3.41,0.981995,0.814038
3.42,0.981992,0.814052
3.43,0.981988,0.814065
3.44,0.981985,0.814077
3.45,0.981983,0.814087
3.46,0.981982,0.814092
3.47,0.981982,0.814094
3.48,0.981982,0.814093
3.49,0.981984,0.81409
3.5,0.981985,0.814085
3.51,0.981987,0.814081
3.52,0.981989,0.814077
3.53,0.981992,0.814073
3.54,0.981994,0.814069
3.55,0.981997,0.814064
3.56,0.982,0.814061
3.57,0.982003,0.814057
3.58,0.982005,0.814055
3.59,0.982007,0.814054
3.6,0.982007,0.814053
3.61,0.982007,0.814051
3.62,0.982006,0.814047
3.63,0.982006,0.814038
3.64,0.982005,0.814027
3.65,0.982005,0.814015
3.66,0.982003,0.814004
3.67,0.982001,0.813997
3.68,0.981998,0.813994
3.69,0.981994,0.813994
3.7,0.981991,0.813997
3.71,0.981989,0.814001
3.72,0.981987,0.814007
3.73,0.981987,0.814012
3.74,0.981988,0.814016
3.75,0.981991,0.814017
3.76,0.981994,0.814014
3.77,0.981999,0.814008
3.78,0.982003,0.813998
3.79,0.982008,0.813986
3.8,0.982012,0.813974
3.81,0.982015,0.813964
3.82,0.982016,0.81396
3.83,0.982016,0.813962
3.84,0.982014,0.813967
3.85,0.982011,0.813975
3.86,0.982008,0.813984
3.87,0.982006,0.813992
3.88,0.982003,0.814
3.89,0.982001,0.814005
3.9,0.982,0.814008
3.91,0.982,0.814007
3.92,0.982001,0.814002
3.93,0.982003,0.813994
3.94,0.982007,0.813983
3.95,0.98201,0.813971
3.96,0.982013,0.813961
3.97,0.982014,0.813954
3.98,0.982014,0.813951
3.99,0.982012,0.813953
4,0.982008,0.81396
4.01,0.982002,0.813973
4.02,0.981996,0.813991
4.03,0.981989,0.814012
4.04,0.981982,0.814036
4.05,0.981975,0.814061
4.06,0.98197,0.814086
4.07,0.981967,0.814108
4.08,0.981966,0.814126
4.09,0.981968,0.814135
4.1,0.981973,0.814135
4.11,0.981982,0.814127
4.12,0.981991,0.814114
4.13,0.982001,0.8141
4.14,0.982009,0.814089
4.15,0.982014,0.814081
4.16,0.982017,0.814079
4.17,0.982017,0.814082
4.18,0.982015,0.814088
4.19,0.982012,0.814095
4.2,0.982007,0.814102
4.21,0.982002,0.814107
4.22,0.981996,0.81411
4.23,0.98199,0.814112
4.24,0.981984,0.814116
4.25,0.981977,0.81412
4.26,0.981972,0.814123
4.27,0.981968,0.814124
4.28,0.981966,0.814119
4.29,0.981968,0.814108
4.3,0.981973,0.81409
4.31,0.981982,0.814066
4.32,0.981992,0.814038
4.33,0.982004,0.814007
4.34,0.982016,0.813978
4.35,0.982027,0.813955
4.36,0.982034,0.813944
4.37,0.982037,0.813946
4.38,0.982036,0.813959
4.39,0.982032,0.81398
4.4,0.982027,0.814003
4.41,0.982021,0.814026
4.42,0.982015,0.814043
4.43,0.98201,0.814055
4.44,0.982007,0.814063
4.45,0.982004,0.814067
4.46,0.982002,0.814072
4.47,0.982,0.814078
4.48,0.981998,0.814085
4.49,0.981997,0.81409
4.5,0.981998,0.814092
4.51,0.982,0.814088
4.52,0.982003,0.814078
4.53,0.982007,0.814064
4.54,0.98201,0.814047
4.55,0.982013,0.81403
4.56,0.982015,0.814014
4.57,0.982016,0.813998
4.58,0.982016,0.813984
4.59,0.982015,0.813971
4.6,0.982014,0.813959
4.61,0.982012,0.813948
4.62,0.98201,0.813939
4.63,0.982008,0.813933
4.64,0.982006,0.81393
4.65,0.982003,0.813929
4.66,0.982,0.813929
4.67,0.981998,0.81393
4.68,0.981996,0.813931
4.69,0.981995,0.813931
4.7,0.981995,0.813929
4.71,0.981995,0.813925
4.72,0.981997,0.813919
4.73,0.981999,0.81391
4.74,0.982001,0.813901
4.75,0.982004,0.813891
4.76,0.982008,0.813882
4.77,0.982012,0.813873
4.78,0.982017,0.813865
4.79,0.982023,0.813861
4.8,0.982028,0.813862
4.81,0.982031,0.81387
4.82,0.982032,0.813886
4.83,0.982032,0.813907
4.84,0.982031,0.813931
4.85,0.982028,0.813955
4.86,0.982025,0.813976
4.87,0.982021,0.813994
4.88,0.982017,0.81401
4.89,0.982012,0.814024
4.9,0.982008,0.814036
4.91,0.982003,0.814047
4.92,0.982,0.814058
4.93,0.981996,0.814069
4.94,0.981993,0.814081
4.95,0.981989,0.814092
4.96,0.981986,0.814104
4.97,0.981982,0.814115
4.98,0.981979,0.814125
4.99,0.981977,0.814133
5,0.981975,0.814136
5.01,0.981976,0.814132
5.02,0.981978,0.814123
5.03,0.981982,0.814107
5.04,0.981988,0.814089
5.05,0.981994,0.814071
5.06,0.982,0.814054
5.07,0.982007,0.814038
5.08,0.982013,0.814026
5.09,0.982018,0.814017
5.1,0.982021,0.814012
5.11,0.982024,0.814012
5.12,0.982026,0.814014
5.13,0.982026,0.814019
5.14,0.982026,0.814026
5.15,0.982025,0.814032
5.16,0.982024,0.81404
5.17,0.98202,0.814047
5.18,0.982016,0.814054
5.19,0.982011,0.814062
5.2,0.982005,0.81407
5.21,0.981999,0.814078
5.22,0.981993,0.814086
5.23,0.981988,0.814092
5.24,0.981985,0.814096
5.25,0.981985,0.814096
5.26,0.981987,0.814093
5.27,0.981991,0.814085
5.28,0.981996,0.814075
5.29,0.982002,0.814064
5.3,0.982008,0.814052
5.31,0.982012,0.814042
5.32,0.982015,0.814033
5.33,0.982016,0.814028
5.34,0.982016,0.814025
5.35,0.982013,0.814027
5.36,0.982009,0.814032
5.37,0.982004,0.81404
5.38,0.981998,0.81405
5.39,0.981992,0.81406
5.4,0.981987,0.814068
5.41,0.981984,0.814073
5.42,0.981981,0.814075
5.43,0.98198,0.814074
5.44,0.98198,0.81407
5.45,0.981981,0.814064
5.46,0.981983,0.814057
5.47,0.981985,0.81405
5.48,0.981987,0.814045
5.49,0.981988,0.814041
5.5,0.98199,0.814036
5.51,0.981991,0.814031
5.52,0.981992,0.814022
5.53,0.981994,0.814008
5.54,0.981997,0.813989
5.55,0.982,0.813965
5.56,0.982004,0.813937
5.57,0.982009,0.813908
5.58,0.982013,0.813883
5.59,0.982016,0.813865
5.6,0.982018,0.813856
5.61,0.982017,0.813858
5.62,0.982015,0.813869
5.63,0.982012,0.813886
5.64,0.982009,0.813907
5.65,0.982006,0.813928
5.66,0.982004,0.813947
5.67,0.982002,0.813963
5.68,0.982001,0.813974
5.69,0.982,0.813981
5.7,0.981999,0.813982
5.71,0.981998,0.81398
5.72,0.981997,0.813975
5.73,0.981995,0.813969
5.74,0.981993,0.813962
5.75,0.981992,0.813954
5.76,0.981992,0.813948
5.77,0.981993,0.813943
5.78,0.981995,0.813939
5.79,0.981997,0.813936
5.8,0.982,0.813935
5.81,0.982002,0.813935
5.82,0.982004,0.813936
5.83,0.982006,0.81394
5.84,0.982007,0.813947
5.85,0.982006,0.813956
5.86,0.982005,0.813969
5.87,0.982004,0.813983
5.88,0.982003,0.813998
5.89,0.982001,0.814012
5.9,0.982,0.814025
5.91,0.981999,0.814035
5.92,0.981998,0.814042
5.93,0.981998,0.814045
5.94,0.981997,0.814044
5.95,0.981998,0.81404
5.96,0.981999,0.814034
5.97,0.982,0.814028
5.98,0.982001,0.814027
5.99,0.982001,0.814032
6,0.982,0.814043
6.01,0.981999,0.814059
6.02,0.981996,0.81408
6.03,0.981994,0.814103
6.04,0.98199,0.814126
6.05,0.981987,0.814146
6.06,0.981985,0.81416
6.07,0.981983,0.814166
6.08,0.981983,0.814164
6.09,0.981984,0.814155
6.1,0.981985,0.814141
6.11,0.981985,0.814123
6.12,0.981985,0.814106
6.13,0.981984,0.814093
6.14,0.981981,0.814085
6.15,0.981977,0.814082
6.16,0.981972,0.814085
6.17,0.981967,0.81409
6.18,0.981962,0.814096
6.19,0.981959,0.814099
6.2,0.981958,0.814098
6.21,0.981959,0.814092
6.22,0.981963,0.814079
6.23,0.98197,0.81406
6.24,0.98198,0.814034
6.25,0.981991,0.814004
6.26,0.982002,0.813972
6.27,0.982013,0.813941
6.28,0.982022,0.813915
6.29,0.982028,0.813897
6.3,0.982031,0.813888
6.31,0.982031,0.813889
6.32,0.982028,0.8139
6.33,0.982023,0.813919
6.34,0.982018,0.813944
6.35,0.982012,0.813971
6.36,0.982007,0.813997
6.37,0.982004,0.814019
6.38,0.982001,0.814037
6.39,0.981999,0.814049
6.4,0.981998,0.814055
6.41,0.981997,0.814056
6.42,0.981996,0.814053
6.43,0.981996,0.814045
6.44,0.981996,0.814035
6.45,0.981996,0.814025
6.46,0.981996,0.814015
6.47,0.981997,0.814007
6.48,0.981998,0.814
6.49,0.981999,0.813997
6.5,0.982001,0.813999
6.51,0.982002,0.814006
6.52,0.982002,0.814017
6.53,0.982001,0.814032
6.54,0.982,0.814047
6.55,0.981998,0.814061
6.56,0.981996,0.814074
6.57,0.981993,0.814083
6.58,0.98199,0.814089
6.59,0.981988,0.814089
6.6,0.981986,0.814087
6.61,0.981984,0.814083
6.62,0.981981,0.814081
6.63,0.981979,0.814082
6.64,0.981976,0.814085
6.65,0.981974,0.814088
6.66,0.981974,0.814089
6.67,0.981976,0.814087
6.68,0.981979,0.814082
6.69,0.981983,0.814075
6.7,0.981988,0.814066
6.71,0.981993,0.814055
6.72,0.981998,0.81404
6.73,0.982004,0.814021
6.74,0.982009,0.813998
6.75,0.982012,0.813974
6.76,0.982015,0.813953
6.77,0.982016,0.813937
6.78,0.982015,0.813926
6.79,0.982012,0.81392
6.8,0.982009,0.813918
6.81,0.982004,0.813918
6.82,0.982,0.813919
6.83,0.981995,0.81392
6.84,0.981992,0.813919
6.85,0.98199,0.813917
6.86,0.981989,0.813915
6.87,0.981988,0.813914
6.88,0.981989,0.813915
6.89,0.98199,0.813917
6.9,0.981993,0.81392
6.91,0.981997,0.813923
6.92,0.982003,0.813924
6.93,0.98201,0.813923
6.94,0.982017,0.813922
6.95,0.982025,0.813921
6.96,0.982031,0.813922
6.97,0.982036,0.813925
6.98,0.982038,0.813933
6.99,0.982038,0.813946
7,0.982035,0.813963
7.01,0.982031,0.813982
7.02,0.982026,0.814004
7.03,0.98202,0.814025
7.04,0.982014,0.814043
7.05,0.982009,0.814058
7.06,0.982005,0.814067
7.07,0.982004,0.814069
7.08,0.982004,0.814065
7.09,0.982006,0.814055
7.1,0.982009,0.814041
7.11,0.982012,0.814026
7.12,0.982015,0.814013
7.13,0.982016,0.814006
7.14,0.982015,0.814007
7.15,0.982013,0.814016
7.16,0.982009,0.814032
7.17,0.982004,0.814052
7.18,0.981999,0.814073
7.19,0.981995,0.814092
7.2,0.981993,0.814106
7.21,0.981993,0.814115
7.22,0.981995,0.814118
7.23,0.981999,0.814116
7.24,0.982004,0.814109
7.25,0.98201,0.814099
7.26,0.982016,0.814087
7.27,0.982021,0.814076
7.28,0.982025,0.814067
7.29,0.982028,0.814061
7.3,0.982029,0.814057
7.31,0.982029,0.814057
7.32,0.982028,0.814059
7.33,0.982026,0.814065
7.34,0.982023,0.814073
7.35,0.982018,0.814082
7.36,0.982013,0.814091
7.37,0.982007,0.814099
7.38,0.982001,0.814105
7.39,0.981995,0.814108
7.4,0.98199,0.814108
7.41,0.981986,0.814105
7.42,0.981984,0.814097
7.43,0.981983,0.814085
7.44,0.981984,0.81407
7.45,0.981986,0.814055
7.46,0.981989,0.814041
7.47,0.981992,0.814031
7.48,0.981994,0.814023
7.49,0.981996,0.814017
7.5,0.981999,0.81401
7.51,0.982003,0.814001
7.52,0.982007,0.813992
7.53,0.982012,0.813983
7.54,0.982015,0.813975
7.55,0.982018,0.81397
7.56,0.98202,0.813966
7.57,0.98202,0.813966
7.58,0.982019,0.813969
7.59,0.982016,0.813976
7.6,0.98201,0.813989
7.61,0.982003,0.814006
7.62,0.981994,0.814024
7.63,0.981987,0.814041
7.64,0.981981,0.814052
7.65,0.981978,0.814056
7.66,0.981978,0.814051
7.67,0.981981,0.814039
7.68,0.981986,0.814021
7.69,0.981993,0.814001
7.7,0.982,0.813981
7.71,0.982007,0.813963
7.72,0.982012,0.81395
7.73,0.982016,0.813944
7.74,0.982017,0.813944
7.75,0.982016,0.813953
7.76,0.982013,0.813967
7.77,0.982008,0.813983
7.78,0.982003,0.813997
7.79,0.981998,0.814007
7.8,0.981994,0.814009
7.81,0.981992,0.814004
7.82,0.981991,0.813991
7.83,0.98199,0.813973
7.84,0.981992,0.813953
7.85,0.981994,0.813934
7.86,0.981998,0.813917
7.87,0.982002,0.813904
7.88,0.982007,0.813897
7.89,0.982012,0.813894
7.9,0.982017,0.813895
7.91,0.98202,0.813901
7.92,0.982023,0.81391
7.93,0.982023,0.813922
7.94,0.982023,0.813934
7.95,0.982021,0.813946
7.96,0.982018,0.813956
7.97,0.982014,0.813966
7.98,0.98201,0.813975
7.99,0.982006,0.813985
8,0.982002,0.813994
8.01,0.982,0.814003
8.02,0.981998,0.814009
8.03,0.981998,0.814013
8.04,0.981999,0.814016
8.05,0.982001,0.814018
8.06,0.982003,0.814022
8.07,0.982004,0.814028
8.08,0.982004,0.814039
8.09,0.982003,0.814052
8.1,0.982001,0.814067
8.11,0.981999,0.814082
8.12,0.981997,0.814095
8.13,0.981994,0.814107
8.14,0.981992,0.814114
8.15,0.98199,0.814118
8.16,0.981988,0.814118
8.17,0.981986,0.814115
8.18,0.981983,0.814111
8.19,0.981981,0.814106
8.2,0.98198,0.8141
8.21,0.981979,0.814094
8.22,0.981979,0.81409
8.23,0.98198,0.814088
8.24,0.98198,0.814089
8.25,0.981981,0.814093
8.26,0.981983,0.814101
8.27,0.981984,0.814112
8.28,0.981984,0.814125
8.29,0.981984,0.81414
8.3,0.981983,0.814155
8.31,0.981982,0.814169
8.32,0.98198,0.814181
8.33,0.981979,0.81419
8.34,0.981978,0.814197
8.35,0.981978,0.814202
8.36,0.981978,0.814204
8.37,0.981978,0.814204
8.38,0.98198,0.8142
8.39,0.981982,0.814192
8.4,0.981984,0.81418
8.41,0.981988,0.814164
8.42,0.981992,0.814143
8.43,0.981996,0.814118
8.44,0.982001,0.814092
8.45,0.982005,0.814068
8.46,0.982008,0.81405
8.47,0.982009,0.814041
8.48,0.982007,0.814044
8.49,0.982004,0.814056
8.5,0.981999,0.814076
8.51,0.981992,0.814099
8.52,0.981986,0.814122
8.53,0.981981,0.814139
8.54,0.981977,0.814147
8.55,0.981976,0.814142
8.56,0.981978,0.814124
8.57,0.981982,0.814092
8.58,0.981989,0.814051
8.59,0.981996,0.814006
8.6,0.982003,0.813961
8.61,0.98201,0.813922
8.62,0.982015,0.81389
8.63,0.982019,0.813865
8.64,0.982022,0.813849
8.65,0.982024,0.81384
8.66,0.982024,0.81384
8.67,0.982024,0.813846
8.68,0.982022,0.813858
8.69,0.982018,0.813872
8.7,0.982014,0.813885
8.71,0.982009,0.813897
8.72,0.982004,0.813907
8.73,0.981999,0.813916
8.74,0.981995,0.813924
8.75,0.981992,0.813931
8.76,0.98199,0.813936
8.77,0.98199,0.81394
8.78,0.981992,0.81394
8.79,0.981995,0.813935
8.8,0.982001,0.813926
8.81,0.982007,0.813914
8.82,0.982014,0.813899
8.83,0.982021,0.813885
8.84,0.982026,0.813874
8.85,0.982028,0.813868
8.86,0.982027,0.813867
8.87,0.982024,0.813872
8.88,0.982019,0.813882
8.89,0.982012,0.813895
8.9,0.982006,0.81391
8.91,0.982001,0.813925
8.92,0.981997,0.813939
8.93,0.981995,0.813953
8.94,0.981996,0.813965
8.95,0.981998,0.813975
8.96,0.982001,0.813982
8.97,0.982006,0.813987
8.98,0.982011,0.81399
8.99,0.982017,0.813989
9,0.982023,0.813986
9.01,0.982028,0.813981
9.02,0.982032,0.813976
9.03,0.982034,0.813972
9.04,0.982034,0.81397
9.05,0.982032,0.813971
9.06,0.982028,0.813978
9.07,0.982021,0.813991
9.08,0.982014,0.814009
9.09,0.982006,0.814028
9.1,0.981998,0.814047
9.11,0.981992,0.814064
9.12,0.981988,0.814076
9.13,0.981985,0.814084
9.14,0.981983,0.814088
9.15,0.981983,0.814088
9.16,0.981984,0.814083
9.17,0.981986,0.814076
9.18,0.981989,0.814069
9.19,0.981991,0.814063
9.2,0.981993,0.814061
9.21,0.981995,0.814062
9.22,0.981997,0.814065
9.23,0.981998,0.814069
9.24,0.982,0.814071
9.25,0.982001,0.814072
9.26,0.982002,0.814071
9.27,0.982002,0.814068
9.28,0.982001,0.814061
9.29,0.982001,0.814051
9.3,0.982001,0.814038
9.31,0.982,0.814023
9.32,0.981999,0.814008
9.33,0.981998,0.813994
9.34,0.981996,0.813984
9.35,0.981994,0.813979
9.36,0.981992,0.813981
9.37,0.981989,0.813991
9.38,0.981987,0.814008
9.39,0.981986,0.81403
9.4,0.981984,0.814054
9.41,0.981984,0.814079
9.42,0.981984,0.814102
9.43,0.981983,0.814121
9.44,0.981983,0.814135
9.45,0.981982,0.814142
9.46,0.981982,0.814142
9.47,0.981982,0.814135
9.48,0.981982,0.81412
9.49,0.981983,0.814102
9.5,0.981984,0.814083
9.51,0.981985,0.814065
9.52,0.981986,0.814052
9.53,0.981988,0.814043
9.54,0.98199,0.814039
9.55,0.981992,0.814039
9.56,0.981994,0.814042
9.57,0.981995,0.814048
9.58,0.981995,0.814057
9.59,0.981994,0.814066
9.6,0.981992,0.814075
9.61,0.981988,0.814083
9.62,0.981985,0.814088
9.63,0.981981,0.814091
9.64,0.981977,0.814091
9.65,0.981973,0.814087
9.66,0.981971,0.81408
9.67,0.981971,0.814069
9.68,0.981971,0.814055
9.69,0.981973,0.814039
9.7,0.981976,0.814022
9.71,0.98198,0.814005
9.72,0.981984,0.81399
9.73,0.981988,0.813977
9.74,0.981992,0.813966
9.75,0.981996,0.813958
9.76,0.981999,0.813953
9.77,0.982001,0.813951
9.78,0.982004,0.813951
9.79,0.982005,0.813953
9.8,0.982007,0.813955
9.81,0.982008,0.813955
9.82,0.982009,0.813955
9.83,0.982009,0.813953
9.84,0.982009,0.813951
9.85,0.982008,0.81395
9.86,0.982006,0.813953
9.87,0.982002,0.813958
9.88,0.981998,0.813966
9.89,0.981993,0.813974
9.9,0.981989,0.813981
9.91,0.981986,0.813985
9.92,0.981984,0.813987
9.93,0.981984,0.813986
9.94,0.981985,0.813986
9.95,0.981987,0.813988
9.96,0.98199,0.813992
9.97,0.981993,0.813999
9.98,0.981996,0.814009
