b:tnow in s,s:ut in p.u.,s:cur1 in p.u.
6.23,1.049272,0.818839
6.24,1.049282,0.818825
6.25,1.049294,0.818804
6.26,1.049306,0.818779
6.27,1.049317,0.818753
6.28,1.049326,0.81873
6.29,1.049333,0.818714
6.3,1.049336,0.818704
6.31,1.049337,0.818703
6.32,1.049334,0.81871
6.33,1.049329,0.818723
6.34,1.049323,0.818742
6.35,1.049317,0.818763
6.36,1.049311,0.818784
6.37,1.049306,0.818805
6.38,1.049303,0.818822
6.39,1.0493,0.818837
6.4,1.049299,0.818847
6.41,1.049299,0.818852
6.42,1.049299,0.818851
6.43,1.0493,0.818844
6.44,1.049302,0.81883
6.45,1.049304,0.818813
6.46,1.049305,0.818794
6.47,1.049306,0.818775
6.48,1.049307,0.818758
6.49,1.049308,0.818745
6.5,1.049308,0.818738
6.51,1.049307,0.81874
6.52,1.049305,0.818751
6.53,1.049302,0.81877
6.54,1.049298,0.818793
6.55,1.049294,0.818821
6.56,1.049289,0.818849
6.57,1.049285,0.818877
6.58,1.049282,0.818902
6.59,1.049279,0.818921
6.6,1.049278,0.818934
6.61,1.049277,0.818942
6.62,1.049276,0.818946
6.63,1.049275,0.818947
6.64,1.049274,0.818944
6.65,1.049273,0.818938
6.66,1.049274,0.818928
6.67,1.049275,0.818915
6.68,1.049277,0.8189
6.69,1.049281,0.818884
6.7,1.049284,0.818867
6.71,1.049289,0.818849
6.72,1.049293,0.818827
6.73,1.049299,0.818799
6.74,1.049306,0.818766
6.75,1.049312,0.81873
6.76,1.049318,0.818694
6.77,1.049323,0.818662
6.78,1.049326,0.818638
6.79,1.049327,0.818622
6.8,1.049326,0.818615
6.81,1.049323,0.818615
6.82,1.049319,0.818622
6.83,1.049315,0.818633
6.84,1.04931,0.818647
6.85,1.049305,0.818661
6.86,1.049301,0.818676
6.87,1.049296,0.818694
6.88,1.049293,0.818714
6.89,1.04929,0.818735
6.9,1.049287,0.818757
6.91,1.049287,0.818776
6.92,1.049288,0.81879
6.93,1.049291,0.818799
6.94,1.049296,0.818802
6.95,1.049301,0.8188
6.96,1.049307,0.818796
6.97,1.049313,0.818791
6.98,1.049317,0.818789
6.99,1.049319,0.818792
7,1.04932,0.818801
7.01,1.049318,0.818816
7.02,1.049315,0.818835
7.03,1.049311,0.818856
7.04,1.049308,0.818877
7.05,1.049304,0.818892
7.06,1.049302,0.818902
7.07,1.049302,0.818903
7.08,1.049302,0.818896
7.09,1.049304,0.818884
7.1,1.049306,0.818868
7.11,1.049308,0.818851
7.12,1.04931,0.818837
7.13,1.04931,0.818829
7.14,1.04931,0.818828
7.15,1.049307,0.818835
7.16,1.049304,0.818849
7.17,1.0493,0.818868
7.18,1.049297,0.818889
7.19,1.049294,0.818909
7.2,1.049293,0.818924
7.21,1.049294,0.818933
7.22,1.049297,0.818936
7.23,1.049301,0.818931
7.24,1.049306,0.81892
7.25,1.049311,0.818903
7.26,1.049316,0.818882
7.27,1.04932,0.81886
7.28,1.049324,0.81884
7.29,1.049325,0.818823
7.3,1.049326,0.818812
7.31,1.049325,0.818807
7.32,1.049324,0.818808
7.33,1.049322,0.818812
7.34,1.04932,0.81882
7.35,1.049317,0.818828
7.36,1.049314,0.818836
7.37,1.049311,0.818842
7.38,1.049308,0.818845
7.39,1.049305,0.818846
7.4,1.049303,0.818843
7.41,1.049301,0.818837
7.42,1.0493,0.818829
7.43,1.049299,0.818818
7.44,1.0493,0.818807
7.45,1.049301,0.818795
7.46,1.049302,0.818785
7.47,1.049302,0.818778
7.48,1.049302,0.818775
7.49,1.049302,0.818772
7.5,1.049302,0.818768
7.51,1.049304,0.818761
7.52,1.049307,0.818751
7.53,1.049311,0.818737
7.54,1.049316,0.81872
7.55,1.049321,0.818702
7.56,1.049325,0.818685
7.57,1.049328,0.818671
7.58,1.049329,0.818663
7.59,1.049327,0.818664
7.6,1.049323,0.818676
7.61,1.049316,0.818698
7.62,1.049307,0.818728
7.63,1.049298,0.818761
7.64,1.04929,0.818794
7.65,1.049284,0.818821
7.66,1.049281,0.818841
7.67,1.049281,0.818853
7.68,1.049282,0.818856
7.69,1.049286,0.818854
7.7,1.04929,0.818846
7.71,1.049295,0.818835
7.72,1.049299,0.818822
7.73,1.049303,0.818808
7.74,1.049305,0.818796
7.75,1.049306,0.818787
7.76,1.049305,0.818782
7.77,1.049304,0.818779
7.78,1.049303,0.818775
7.79,1.049301,0.81877
7.8,1.049301,0.818762
7.81,1.049301,0.818754
7.82,1.049301,0.818746
7.83,1.049301,0.818741
7.84,1.049301,0.818743
7.85,1.049302,0.81875
7.86,1.049302,0.818761
7.87,1.049303,0.818776
7.88,1.049304,0.818792
7.89,1.049306,0.818807
7.9,1.049308,0.81882
7.91,1.04931,0.818829
7.92,1.049311,0.818835
7.93,1.049312,0.818836
7.94,1.049312,0.818834
7.95,1.049311,0.818828
7.96,1.04931,0.818821
7.97,1.049308,0.818813
7.98,1.049307,0.818805
7.99,1.049305,0.818797
8,1.049304,0.81879
8.01,1.049304,0.818783
8.02,1.049304,0.818778
8.03,1.049305,0.818773
8.04,1.049307,0.81877
8.05,1.049309,0.81877
8.06,1.049311,0.818774
8.07,1.049312,0.818783
8.08,1.049312,0.818796
8.09,1.04931,0.818811
8.1,1.049308,0.818828
8.11,1.049306,0.818845
8.12,1.049303,0.818862
8.13,1.049299,0.818878
8.14,1.049295,0.818891
8.15,1.049292,0.818899
8.16,1.049288,0.818902
8.17,1.049285,0.8189
8.18,1.049281,0.818895
8.19,1.049279,0.818887
8.2,1.049277,0.818877
8.21,1.049276,0.818868
8.22,1.049276,0.81886
8.23,1.049277,0.818856
8.24,1.049279,0.818856
8.25,1.049282,0.81886
8.26,1.049285,0.818867
8.27,1.049289,0.818874
8.28,1.049292,0.818881
8.29,1.049295,0.818886
8.3,1.049297,0.81889
8.31,1.049298,0.818891
8.32,1.049298,0.818892
8.33,1.049298,0.818894
8.34,1.049296,0.818899
8.35,1.049294,0.818907
8.36,1.049292,0.818919
8.37,1.04929,0.818933
8.38,1.049288,0.818946
8.39,1.049286,0.818956
8.4,1.049287,0.81896
8.41,1.049289,0.818956
8.42,1.049292,0.818943
8.43,1.049297,0.818922
8.44,1.049303,0.818895
8.45,1.049309,0.818867
8.46,1.049313,0.818842
8.47,1.049316,0.818825
8.48,1.049317,0.818819
8.49,1.049314,0.818824
8.5,1.049309,0.818841
8.51,1.049302,0.818867
8.52,1.049294,0.818898
8.53,1.049286,0.81893
8.54,1.049279,0.818958
8.55,1.049274,0.818976
8.56,1.049272,0.818979
8.57,1.049273,0.818965
8.58,1.049278,0.818934
8.59,1.049285,0.818889
8.6,1.049293,0.818836
8.61,1.0493,0.818782
8.62,1.049307,0.818733
8.63,1.049313,0.81869
8.64,1.049317,0.818657
8.65,1.04932,0.818636
8.66,1.049321,0.818627
8.67,1.04932,0.818631
8.68,1.049317,0.818643
8.69,1.049313,0.818662
8.7,1.049308,0.818684
8.71,1.049302,0.818709
8.72,1.049296,0.818735
8.73,1.049291,0.818762
8.74,1.049286,0.818789
8.75,1.049282,0.818813
8.76,1.049279,0.818835
8.77,1.049278,0.81885
8.78,1.049279,0.818857
8.79,1.049282,0.818855
8.8,1.049287,0.818842
8.81,1.049293,0.818822
8.82,1.049299,0.818796
8.83,1.049304,0.81877
8.84,1.049308,0.818746
8.85,1.049309,0.818728
8.86,1.049308,0.818717
8.87,1.049304,0.818712
8.88,1.049299,0.818712
8.89,1.049293,0.818717
8.9,1.049287,0.818725
8.91,1.049282,0.818736
8.92,1.049279,0.818747
8.93,1.049277,0.818759
8.94,1.049278,0.818768
8.95,1.04928,0.818775
8.96,1.049285,0.818779
8.97,1.04929,0.818779
8.98,1.049296,0.818776
8.99,1.049303,0.818769
9,1.04931,0.818759
9.01,1.049316,0.818746
9.02,1.049322,0.81873
9.03,1.049326,0.818714
9.04,1.049329,0.818697
9.05,1.04933,0.818682
9.06,1.049328,0.818671
9.07,1.049325,0.818666
9.08,1.04932,0.818668
9.09,1.049314,0.818676
9.1,1.049309,0.818685
9.11,1.049304,0.818696
9.12,1.049301,0.818705
9.13,1.049298,0.818715
9.14,1.049296,0.818726
9.15,1.049296,0.818737
9.16,1.049296,0.818748
9.17,1.049297,0.818757
9.18,1.049299,0.818766
9.19,1.049301,0.818776
9.2,1.049303,0.818789
9.21,1.049304,0.818806
9.22,1.049305,0.818825
9.23,1.049305,0.818844
9.24,1.049305,0.81886
9.25,1.049304,0.818872
9.26,1.049303,0.818881
9.27,1.049301,0.818887
9.28,1.049299,0.818888
9.29,1.049297,0.818885
9.3,1.049296,0.818878
9.31,1.049294,0.818867
9.32,1.049293,0.818853
9.33,1.049293,0.818839
9.34,1.049292,0.818824
9.35,1.049291,0.818812
9.36,1.049291,0.818806
9.37,1.04929,0.818807
9.38,1.04929,0.818815
9.39,1.049289,0.818829
9.4,1.049289,0.818846
9.41,1.04929,0.818862
9.42,1.049291,0.818876
9.43,1.049293,0.818886
9.44,1.049294,0.81889
9.45,1.049296,0.818887
9.46,1.049298,0.818876
9.47,1.049301,0.818858
9.48,1.049303,0.818835
9.49,1.049304,0.81881
9.5,1.049305,0.818788
9.51,1.049304,0.818773
9.52,1.049302,0.818766
9.53,1.049299,0.818768
9.54,1.049296,0.818777
9.55,1.049294,0.818793
9.56,1.049292,0.818813
9.57,1.04929,0.818835
9.58,1.049288,0.818858
9.59,1.049286,0.818877
9.6,1.049284,0.818894
9.61,1.049281,0.818907
9.62,1.049278,0.818918
9.63,1.049275,0.818926
9.64,1.049272,0.818931
9.65,1.049269,0.818933
9.66,1.049268,0.818931
9.67,1.049267,0.818923
9.68,1.049269,0.818909
9.69,1.049271,0.818892
9.7,1.049275,0.818873
9.71,1.049279,0.818853
9.72,1.049284,0.818834
9.73,1.049288,0.818818
9.74,1.049291,0.818806
9.75,1.049294,0.818801
9.76,1.049295,0.818801
9.77,1.049296,0.818809
9.78,1.049296,0.81882
9.79,1.049295,0.818834
9.8,1.049295,0.818848
9.81,1.049295,0.818859
9.82,1.049296,0.818867
9.83,1.049297,0.81887
9.84,1.049298,0.818869
9.85,1.049299,0.818865
9.86,1.049299,0.81886
9.87,1.049298,0.818855
9.88,1.049296,0.81885
9.89,1.049293,0.818846
9.9,1.04929,0.818842
9.91,1.049288,0.818835
9.92,1.049286,0.818827
9.93,1.049286,0.818818
9.94,1.049287,0.81881
9.95,1.049288,0.818807
9.96,1.049289,0.818809
