b:tnow in s,s:ut in p.u.,s:cur1 in p.u.
1.98,1.000002,0.961542
1.99,1.000001,0.961545
2,1,0.961548
2.01,0.999999,0.96155
2.02,0.999997,0.961553
2.03,0.999996,0.961555
2.04,0.999994,0.961557
2.05,0.999992,0.961558
2.06,0.999992,0.961557
2.07,0.999992,0.961555
2.08,0.999993,0.961552
2.09,0.999996,0.961548
2.1,0.999998,0.961545
2.11,1.000001,0.961542
2.12,1.000003,0.96154
2.13,1.000006,0.961539
2.14,1.000008,0.961537
2.15,1.00001,0.961535
2.16,1.000012,0.961534
2.17,1.000014,0.961533
2.18,1.000015,0.961532
2.19,1.000016,0.961532
2.2,1.000016,0.961533
2.21,1.000016,0.961534
2.22,1.000015,0.961536
2.23,1.000014,0.961539
2.24,1.000012,0.961541
2.25,1.00001,0.961544
2.26,1.000008,0.961547
2.27,1.000006,0.961549
2.28,1.000003,0.961552
2.29,1,0.961553
2.3,0.999997,0.961554
2.31,0.999996,0.961553
2.32,0.999996,0.96155
2.33,0.999999,0.961545
2.34,1.000004,0.961538
2.35,1.000012,0.96153
2.36,1.000021,0.961523
2.37,1.000029,0.961516
2.38,1.000036,0.961512
2.39,1.000041,0.96151
2.4,1.000043,0.961511
2.41,1.000042,0.961513
2.42,1.000039,0.961516
2.43,1.000035,0.96152
2.44,1.000029,0.961524
2.45,1.000023,0.961528
2.46,1.000017,0.961533
2.47,1.00001,0.961538
2.48,1.000003,0.961544
2.49,0.999996,0.961549
2.5,0.999991,0.961552
2.51,0.999988,0.961554
2.52,0.999987,0.961555
2.53,0.999987,0.961555
2.54,0.999988,0.961555
2.55,0.999989,0.961554
2.56,0.999992,0.961552
2.57,0.999996,0.961548
2.58,1.000001,0.961544
2.59,1.000006,0.96154
2.6,1.000011,0.961535
2.61,1.000014,0.961532
2.62,1.000016,0.96153
2.63,1.000017,0.96153
2.64,1.000015,0.961533
2.65,1.000012,0.961537
2.66,1.000008,0.961541
2.67,1.000005,0.961545
2.68,1.000002,0.961548
2.69,0.999999,0.961551
2.7,0.999997,0.961553
2.71,0.999994,0.961555
2.72,0.999992,0.961556
2.73,0.99999,0.961557
2.74,0.999989,0.961557
2.75,0.999989,0.961556
2.76,0.99999,0.961555
2.77,0.999991,0.961553
2.78,0.999993,0.961551
2.79,0.999995,0.961549
2.8,0.999998,0.961546
2.81,1.000001,0.961544
2.82,1.000004,0.961543
2.83,1.000007,0.961543
2.84,1.000008,0.961544
2.85,1.000008,0.961544
2.86,1.000009,0.961544
2.87,1.00001,0.961542
2.88,1.000012,0.96154
2.89,1.000014,0.961537
2.9,1.000016,0.961535
2.91,1.000018,0.961533
2.92,1.000021,0.961531
2.93,1.000024,0.961528
2.94,1.000027,0.961524
2.95,1.00003,0.96152
2.96,1.000033,0.961516
2.97,1.000035,0.961514
2.98,1.000036,0.961512
2.99,1.000035,0.961513
3,1.000034,0.961514
3.01,1.000032,0.961517
3.02,1.00003,0.961521
3.03,1.000027,0.961525
3.04,1.000025,0.961529
3.05,1.000023,0.961532
3.06,1.000022,0.961533
3.07,1.000021,0.961534
3.08,1.000019,0.961535
3.09,1.000017,0.961536
3.1,1.000014,0.961536
3.11,1.00001,0.961536
3.12,1.000006,0.961536
3.13,1.000004,0.961536
3.14,1.000002,0.961535
3.15,1.000001,0.961536
3.16,1.000001,0.961537
3.17,1,0.96154
3.18,0.999999,0.961543
3.19,0.999998,0.961547
3.2,0.999996,0.961552
3.21,0.999993,0.961556
3.22,0.99999,0.96156
3.23,0.999986,0.961563
3.24,0.999982,0.961565
3.25,0.999979,0.961567
3.26,0.999976,0.961567
3.27,0.999974,0.961566
3.28,0.999975,0.961564
3.29,0.999978,0.961561
3.3,0.999982,0.961558
3.31,0.999988,0.961554
3.32,0.999994,0.961551
3.33,0.999999,0.961549
3.34,1.000002,0.961547
3.35,1.000005,0.961547
3.36,1.000006,0.961547
3.37,1.000006,0.961548
3.38,1.000005,0.961549
3.39,1.000002,0.961552
3.4,0.999999,0.961555
3.41,0.999994,0.961558
3.42,0.999989,0.961561
3.43,0.999985,0.961563
3.44,0.999981,0.961565
3.45,0.999978,0.961566
3.46,0.999977,0.961566
3.47,0.999976,0.961566
3.48,0.999977,0.961565
3.49,0.999978,0.961564
3.5,0.99998,0.961563
3.51,0.999982,0.961563
3.52,0.999984,0.961562
3.53,0.999987,0.96156
3.54,0.999991,0.961558
3.55,0.999995,0.961555
3.56,0.999999,0.961552
3.57,1.000003,0.961549
3.58,1.000006,0.961547
3.59,1.000008,0.961544
3.6,1.000009,0.961543
3.61,1.00001,0.961541
3.62,1.000009,0.96154
3.63,1.000009,0.96154
3.64,1.000008,0.96154
3.65,1.000006,0.961541
3.66,1.000004,0.961544
3.67,1,0.961548
3.68,0.999995,0.961553
3.69,0.99999,0.961558
3.7,0.999985,0.961563
3.71,0.999981,0.961566
3.72,0.999979,0.961569
3.73,0.999979,0.961569
3.74,0.99998,0.961567
3.75,0.999983,0.961564
3.76,0.999988,0.961559
3.77,0.999993,0.961554
3.78,0.999999,0.961548
3.79,1.000005,0.961543
3.8,1.000011,0.961539
3.81,1.000014,0.961536
3.82,1.000016,0.961536
3.83,1.000015,0.961538
3.84,1.000013,0.96154
3.85,1.00001,0.961543
3.86,1.000006,0.961545
3.87,1.000003,0.961547
3.88,1,0.961549
3.89,0.999997,0.96155
3.9,0.999995,0.961551
3.91,0.999995,0.961551
3.92,0.999997,0.961549
3.93,1,0.961547
3.94,1.000004,0.961544
3.95,1.000008,0.961541
3.96,1.000012,0.961539
3.97,1.000013,0.961538
3.98,1.000013,0.961539
3.99,1.00001,0.961542
4,1.000004,0.961547
4.01,0.999997,0.961554
4.02,0.999988,0.961561
4.03,0.999979,0.961568
4.04,0.999971,0.961575
4.05,0.999963,0.961581
4.06,0.999957,0.961585
4.07,0.999954,0.961587
4.08,0.999954,0.961586
4.09,0.999958,0.961582
4.1,0.999967,0.961574
4.11,0.999979,0.961564
4.12,0.999992,0.961553
4.13,1.000005,0.961543
4.14,1.000016,0.961536
4.15,1.000023,0.961531
4.16,1.000026,0.961529
4.17,1.000026,0.96153
4.18,1.000023,0.961532
4.19,1.000017,0.961536
4.2,1.000011,0.96154
4.21,1.000004,0.961544
4.22,0.999996,0.961549
4.23,0.999989,0.961556
4.24,0.99998,0.961563
4.25,0.999972,0.961571
4.26,0.999965,0.961578
4.27,0.99996,0.961582
4.28,0.999958,0.961584
4.29,0.99996,0.961582
4.3,0.999967,0.961577
4.31,0.999978,0.961569
4.32,0.999992,0.961558
4.33,1.000007,0.961546
4.34,1.000023,0.961534
4.35,1.000036,0.961525
4.36,1.000044,0.96152
4.37,1.000047,0.961518
4.38,1.000046,0.961519
4.39,1.00004,0.961522
4.4,1.000033,0.961526
4.41,1.000025,0.961529
4.42,1.000017,0.961531
4.43,1.000011,0.961534
4.44,1.000007,0.961536
4.45,1.000004,0.961538
4.46,1.000001,0.961541
4.47,0.999999,0.961545
4.48,0.999998,0.961548
4.49,0.999998,0.961549
4.5,1,0.961547
4.51,1.000003,0.961544
4.52,1.000007,0.961539
4.53,1.000012,0.961535
4.54,1.000017,0.961531
4.55,1.00002,0.961528
4.56,1.000022,0.961527
4.57,1.000022,0.961527
4.58,1.000021,0.961529
4.59,1.000019,0.961531
4.6,1.000016,0.961534
4.61,1.000013,0.961537
4.62,1.00001,0.96154
4.63,1.000006,0.961545
4.64,1.000001,0.961549
4.65,0.999997,0.961553
4.66,0.999993,0.961556
4.67,0.999989,0.961559
4.68,0.999987,0.961561
4.69,0.999985,0.961562
4.7,0.999984,0.961561
4.71,0.999985,0.96156
4.72,0.999987,0.961559
4.73,0.999989,0.961557
4.74,0.999992,0.961555
4.75,0.999996,0.961552
4.76,1,0.961549
4.77,1.000006,0.961545
4.78,1.000013,0.96154
4.79,1.00002,0.961535
4.8,1.000027,0.96153
4.81,1.000032,0.961527
4.82,1.000035,0.961525
4.83,1.000035,0.961524
4.84,1.000034,0.961523
4.85,1.000032,0.961522
4.86,1.000028,0.961523
4.87,1.000024,0.961524
4.88,1.000019,0.961527
4.89,1.000014,0.96153
4.9,1.000009,0.961535
4.91,1.000004,0.96154
4.92,0.999999,0.961545
4.93,0.999995,0.96155
4.94,0.99999,0.961555
4.95,0.999986,0.961559
4.96,0.999982,0.961563
4.97,0.999978,0.961566
4.98,0.999974,0.96157
4.99,0.999971,0.961572
5,0.999969,0.961573
5.01,0.99997,0.961572
5.02,0.999973,0.961569
5.03,0.999978,0.961565
5.04,0.999985,0.96156
5.05,0.999993,0.961555
5.06,1.000001,0.961551
5.07,1.000009,0.961545
5.08,1.000016,0.961541
5.09,1.000022,0.961536
5.1,1.000027,0.961532
5.11,1.00003,0.96153
5.12,1.000032,0.961528
5.13,1.000033,0.961526
5.14,1.000034,0.961525
5.15,1.000033,0.961524
5.16,1.000031,0.961524
5.17,1.000028,0.961525
5.18,1.000023,0.961528
5.19,1.000016,0.961533
5.2,1.000009,0.961539
5.21,1.000001,0.961546
5.22,0.999993,0.961553
5.23,0.999987,0.961558
5.24,0.999983,0.961562
5.25,0.999982,0.961563
5.26,0.999985,0.961561
5.27,0.99999,0.961556
5.28,0.999996,0.961551
5.29,1.000004,0.961544
5.3,1.00001,0.961539
5.31,1.000016,0.961534
5.32,1.000019,0.961531
5.33,1.000021,0.96153
5.34,1.00002,0.961532
5.35,1.000016,0.961535
5.36,1.000011,0.96154
5.37,1.000004,0.961547
5.38,0.999996,0.961553
5.39,0.999989,0.961559
5.4,0.999983,0.961563
5.41,0.999979,0.961566
5.42,0.999977,0.961568
5.43,0.999976,0.961568
5.44,0.999976,0.961568
5.45,0.999977,0.961567
5.46,0.99998,0.961565
5.47,0.999982,0.961563
5.48,0.999985,0.961562
5.49,0.999987,0.96156
5.5,0.999989,0.961559
5.51,0.99999,0.961557
5.52,0.999992,0.961554
5.53,0.999994,0.961552
5.54,0.999997,0.961549
5.55,1,0.961546
5.56,1.000004,0.961544
5.57,1.000008,0.961542
5.58,1.000013,0.961541
5.59,1.000015,0.961541
5.6,1.000016,0.961543
5.61,1.000015,0.961546
5.62,1.000011,0.961549
5.63,1.000007,0.961552
5.64,1.000002,0.961554
5.65,0.999998,0.961555
5.66,0.999996,0.961555
5.67,0.999995,0.961553
5.68,0.999994,0.961551
5.69,0.999994,0.961549
5.7,0.999994,0.961548
5.71,0.999993,0.961548
5.72,0.999991,0.96155
5.73,0.999989,0.961552
5.74,0.999986,0.961556
5.75,0.999985,0.961559
5.76,0.999984,0.961562
5.77,0.999985,0.961563
5.78,0.999987,0.961563
5.79,0.99999,0.961561
5.8,0.999993,0.961559
5.81,0.999996,0.961556
5.82,0.999999,0.961554
5.83,1.000001,0.961552
5.84,1.000003,0.96155
5.85,1.000003,0.96155
5.86,1.000003,0.96155
5.87,1.000002,0.961551
5.88,1.000001,0.961551
5.89,1,0.961551
5.9,0.999999,0.96155
5.91,0.999998,0.96155
5.92,0.999998,0.961549
5.93,0.999997,0.961548
5.94,0.999997,0.961548
5.95,0.999997,0.961547
5.96,0.999998,0.961547
5.97,0.999999,0.961548
5.98,1,0.96155
5.99,1,0.961553
6,0.999999,0.961556
6.01,0.999997,0.961559
6.02,0.999995,0.961561
6.03,0.999992,0.961563
6.04,0.999989,0.961564
6.05,0.999986,0.961564
6.06,0.999984,0.961562
6.07,0.999983,0.96156
6.08,0.999984,0.961557
6.09,0.999985,0.961554
6.1,0.999987,0.961553
6.11,0.999988,0.961553
6.12,0.999987,0.961555
6.13,0.999985,0.96156
6.14,0.99998,0.961566
6.15,0.999974,0.961574
6.16,0.999966,0.961582
6.17,0.999959,0.96159
6.18,0.999952,0.961595
6.19,0.999947,0.961599
6.2,0.999945,0.9616
6.21,0.999947,0.961598
6.22,0.999953,0.961592
6.23,0.999962,0.961584
6.24,0.999975,0.961573
6.25,0.99999,0.961561
6.26,1.000005,0.961548
6.27,1.000019,0.961537
6.28,1.00003,0.961529
6.29,1.000038,0.961524
6.3,1.000041,0.961523
6.31,1.000041,0.961524
6.32,1.000037,0.961527
6.33,1.00003,0.961533
6.34,1.000022,0.961538
6.35,1.000015,0.961543
6.36,1.000008,0.961546
6.37,1.000003,0.961547
6.38,1,0.961548
6.39,0.999997,0.961547
6.4,0.999996,0.961547
6.41,0.999995,0.961546
6.42,0.999994,0.961546
6.43,0.999994,0.961547
6.44,0.999993,0.961548
6.45,0.999992,0.96155
6.46,0.999992,0.961553
6.47,0.999992,0.961555
6.48,0.999993,0.961556
6.49,0.999995,0.961557
6.5,0.999996,0.961558
6.51,0.999998,0.961558
6.52,0.999998,0.961558
6.53,0.999998,0.961557
6.54,0.999997,0.961557
6.55,0.999995,0.961556
6.56,0.999993,0.961556
6.57,0.99999,0.961557
6.58,0.999987,0.961557
6.59,0.999984,0.961558
6.6,0.999982,0.96156
6.61,0.999979,0.961563
6.62,0.999976,0.961566
6.63,0.999973,0.961571
6.64,0.99997,0.961575
6.65,0.999967,0.961578
6.66,0.999967,0.961579
6.67,0.999969,0.961577
6.68,0.999973,0.961574
6.69,0.999978,0.96157
6.7,0.999985,0.961565
6.71,0.999991,0.961559
6.72,0.999998,0.961552
6.73,1.000005,0.961545
6.74,1.000012,0.961539
6.75,1.000017,0.961535
6.76,1.00002,0.961533
6.77,1.000021,0.961534
6.78,1.000019,0.961538
6.79,1.000015,0.961542
6.8,1.00001,0.961546
6.81,1.000004,0.961552
6.82,0.999997,0.961557
6.83,0.99999,0.961561
6.84,0.999985,0.961565
6.85,0.999981,0.961568
6.86,0.999979,0.96157
6.87,0.999977,0.961571
6.88,0.999977,0.961572
6.89,0.999978,0.961572
6.9,0.999981,0.96157
6.91,0.999986,0.961565
6.92,0.999993,0.961558
6.93,1.000002,0.96155
6.94,1.000012,0.961541
6.95,1.000022,0.961532
6.96,1.000031,0.961524
6.97,1.000038,0.961518
6.98,1.000042,0.961515
6.99,1.000042,0.961515
7,1.00004,0.961517
7.01,1.000035,0.961521
7.02,1.000029,0.961525
7.03,1.000022,0.96153
7.04,1.000015,0.961535
7.05,1.000009,0.961538
7.06,1.000006,0.961541
7.07,1.000004,0.961541
7.08,1.000006,0.96154
7.09,1.000008,0.961537
7.1,1.000012,0.961535
7.11,1.000015,0.961533
7.12,1.000018,0.961533
7.13,1.000019,0.961535
7.14,1.000017,0.961539
7.15,1.000013,0.961543
7.16,1.000008,0.961549
7.17,1.000002,0.961553
7.18,0.999996,0.961557
7.19,0.999992,0.961558
7.2,0.99999,0.961558
7.21,0.999991,0.961555
7.22,0.999995,0.961551
7.23,1.000001,0.961546
7.24,1.000009,0.961539
7.25,1.000017,0.961532
7.26,1.000025,0.961526
7.27,1.000032,0.961521
7.28,1.000037,0.961518
7.29,1.00004,0.961516
7.3,1.000042,0.961516
7.31,1.000042,0.961516
7.32,1.00004,0.961518
7.33,1.000037,0.96152
7.34,1.000033,0.961523
7.35,1.000027,0.961527
7.36,1.00002,0.961531
7.37,1.000013,0.961536
7.38,1.000005,0.961541
7.39,0.999998,0.961547
7.4,0.999991,0.961552
7.41,0.999986,0.961556
7.42,0.999983,0.96156
7.43,0.999982,0.961561
7.44,0.999983,0.961562
7.45,0.999985,0.961562
7.46,0.999987,0.961561
7.47,0.99999,0.961561
7.48,0.999992,0.96156
7.49,0.999994,0.961558
7.5,0.999998,0.961555
7.51,1.000002,0.96155
7.52,1.000007,0.961545
7.53,1.000013,0.96154
7.54,1.000017,0.961536
7.55,1.000021,0.961532
7.56,1.000023,0.96153
7.57,1.000024,0.961529
7.58,1.000023,0.961531
7.59,1.000019,0.961534
7.6,1.000012,0.96154
7.61,1.000002,0.961548
7.62,0.999992,0.961556
7.63,0.999982,0.961563
7.64,0.999975,0.961568
7.65,0.999971,0.96157
7.66,0.999971,0.961569
7.67,0.999975,0.961566
7.68,0.999982,0.961561
7.69,0.999991,0.961555
7.7,1,0.961549
7.71,1.000008,0.961543
7.72,1.000015,0.961539
7.73,1.000019,0.961537
7.74,1.00002,0.961537
7.75,1.000019,0.961539
7.76,1.000014,0.961542
7.77,1.000008,0.961546
7.78,1.000001,0.961549
7.79,0.999995,0.961552
7.8,0.999991,0.961553
7.81,0.999987,0.961555
7.82,0.999985,0.961556
7.83,0.999985,0.961557
7.84,0.999986,0.961559
7.85,0.999988,0.96156
7.86,0.999992,0.96156
7.87,0.999997,0.961559
7.88,1.000002,0.961556
7.89,1.000008,0.961552
7.9,1.000014,0.961547
7.91,1.000018,0.961542
7.92,1.000021,0.961538
7.93,1.000023,0.961535
7.94,1.000022,0.961533
7.95,1.00002,0.961533
7.96,1.000016,0.961534
7.97,1.000012,0.961537
7.98,1.000007,0.961541
7.99,1.000003,0.961545
8,0.999999,0.961549
8.01,0.999996,0.961552
8.02,0.999995,0.961553
8.03,0.999996,0.961553
8.04,0.999998,0.961551
8.05,1.000001,0.96155
8.06,1.000003,0.961549
8.07,1.000004,0.961548
8.08,1.000004,0.961549
8.09,1.000003,0.96155
8.1,1.000001,0.961551
8.11,0.999998,0.961553
8.12,0.999996,0.961554
8.13,0.999993,0.961555
8.14,0.99999,0.961557
8.15,0.999987,0.961558
8.16,0.999984,0.96156
8.17,0.999981,0.961563
8.18,0.999978,0.961566
8.19,0.999976,0.961569
8.2,0.999974,0.961572
8.21,0.999973,0.961574
8.22,0.999973,0.961576
8.23,0.999974,0.961577
8.24,0.999976,0.961577
8.25,0.999978,0.961576
8.26,0.99998,0.961574
8.27,0.999982,0.961572
8.28,0.999984,0.961569
8.29,0.999985,0.961567
8.3,0.999985,0.961565
8.31,0.999984,0.961564
8.32,0.999983,0.961564
8.33,0.999983,0.961564
8.34,0.999982,0.961564
8.35,0.999982,0.961564
8.36,0.999982,0.961565
8.37,0.999982,0.961565
8.38,0.999984,0.961564
8.39,0.999986,0.961562
8.4,0.999989,0.961559
8.41,0.999993,0.961556
8.42,0.999998,0.961551
8.43,1.000004,0.961546
8.44,1.000009,0.961542
8.45,1.000014,0.96154
8.46,1.000017,0.961539
8.47,1.000017,0.961542
8.48,1.000015,0.961546
8.49,1.00001,0.961551
8.5,1.000003,0.961557
8.51,0.999995,0.961562
8.52,0.999987,0.961567
8.53,0.99998,0.961569
8.54,0.999975,0.96157
8.55,0.999974,0.961568
8.56,0.999976,0.961563
8.57,0.999981,0.961557
8.58,0.999989,0.96155
8.59,0.999998,0.961544
8.6,1.000007,0.96154
8.61,1.000014,0.961538
8.62,1.00002,0.961537
8.63,1.000024,0.961536
8.64,1.000027,0.961536
8.65,1.000029,0.961536
8.66,1.000028,0.961536
8.67,1.000026,0.961538
8.68,1.000023,0.961539
8.69,1.000017,0.961541
8.7,1.000011,0.961543
8.71,1.000004,0.961546
8.72,0.999997,0.961551
8.73,0.99999,0.961555
8.74,0.999984,0.96156
8.75,0.99998,0.961564
8.76,0.999978,0.961566
8.77,0.999979,0.961566
8.78,0.999982,0.961563
8.79,0.999987,0.961558
8.8,0.999995,0.961551
8.81,1.000005,0.961543
8.82,1.000014,0.961535
8.83,1.000023,0.961529
8.84,1.000028,0.961525
8.85,1.000031,0.961524
8.86,1.000029,0.961526
8.87,1.000024,0.961531
8.88,1.000016,0.961538
8.89,1.000007,0.961546
8.9,0.999998,0.961553
8.91,0.999991,0.96156
8.92,0.999985,0.961564
8.93,0.999983,0.961566
8.94,0.999984,0.961565
8.95,0.999988,0.961562
8.96,0.999993,0.961557
8.97,1,0.96155
8.98,1.000008,0.961543
8.99,1.000016,0.961535
9,1.000024,0.961528
9.01,1.000031,0.961521
9.02,1.000037,0.961516
9.03,1.00004,0.961514
9.04,1.000041,0.961513
9.05,1.000038,0.961516
9.06,1.000033,0.961522
9.07,1.000024,0.96153
9.08,1.000014,0.961539
9.09,1.000004,0.961548
9.1,0.999995,0.961556
9.11,0.999987,0.961561
9.12,0.999982,0.961564
9.13,0.999979,0.961566
9.14,0.999978,0.961566
9.15,0.999979,0.961566
9.16,0.999981,0.961564
9.17,0.999984,0.961562
9.18,0.999988,0.961559
9.19,0.999991,0.961558
9.2,0.999994,0.961557
9.21,0.999996,0.961557
9.22,0.999999,0.961556
9.23,1.000001,0.961553
9.24,1.000003,0.96155
9.25,1.000004,0.961547
9.26,1.000005,0.961546
9.27,1.000005,0.961545
9.28,1.000003,0.961545
9.29,1.000002,0.961545
9.3,1.000001,0.961546
9.31,0.999999,0.961548
9.32,0.999997,0.961551
9.33,0.999995,0.961554
9.34,0.999992,0.961559
9.35,0.999988,0.961563
9.36,0.999985,0.961569
9.37,0.999982,0.961573
9.38,0.99998,0.961576
9.39,0.999979,0.961578
9.4,0.999979,0.961576
9.41,0.99998,0.961573
9.42,0.999982,0.961569
9.43,0.999983,0.961565
9.44,0.999984,0.961561
9.45,0.999985,0.961558
9.46,0.999985,0.961555
9.47,0.999985,0.961554
9.48,0.999986,0.961554
9.49,0.999986,0.961555
9.5,0.999987,0.961557
9.51,0.999986,0.961561
9.52,0.999986,0.961565
9.53,0.999986,0.961568
9.54,0.999987,0.96157
9.55,0.999989,0.96157
9.56,0.999991,0.961568
9.57,0.999992,0.961566
9.58,0.999992,0.961564
9.59,0.999991,0.961562
9.6,0.999989,0.961561
9.61,0.999986,0.961562
9.62,0.999982,0.961564
9.63,0.999977,0.961567
9.64,0.999973,0.96157
9.65,0.999969,0.961573
9.66,0.999966,0.961576
9.67,0.999965,0.961577
9.68,0.999966,0.961577
9.69,0.999968,0.961577
9.7,0.999972,0.961576
9.71,0.999976,0.961574
9.72,0.999981,0.961572
9.73,0.999985,0.961569
9.74,0.999989,0.961567
9.75,0.999992,0.961565
9.76,0.999995,0.961563
9.77,0.999997,0.961561
9.78,0.999999,0.961559
9.79,1.000001,0.961557
9.8,1.000003,0.961554
9.81,1.000004,0.961551
9.82,1.000005,0.961549
9.83,1.000006,0.961547
9.84,1.000006,0.961545
9.85,1.000006,0.961546
9.86,1.000004,0.961548
9.87,1,0.961551
9.88,0.999995,0.961556
9.89,0.999989,0.96156
9.9,0.999984,0.961564
9.91,0.99998,0.961567
9.92,0.999978,0.961569
9.93,0.999978,0.96157
9.94,0.999979,0.961569
9.95,0.999982,0.961569
9.96,0.999985,0.961568
9.97,0.999988,0.961566
9.98,0.999992,0.961563
9.99,0.999996,0.961559
10,1,0.961555
