b:tnow in s,s:ut in p.u.,s:cur1 in p.u.
1.03,1.027798,0.75065
1.04,1.027796,0.750653
1.05,1.027795,0.750652
1.06,1.027794,0.750646
1.07,1.027793,0.750636
1.08,1.027793,0.750622
1.09,1.027793,0.750607
1.1,1.027794,0.750593
1.11,1.027795,0.750579
1.12,1.027797,0.750566
1.13,1.027799,0.750554
1.14,1.027801,0.750543
1.15,1.027804,0.750534
1.16,1.027806,0.750529
1.17,1.027808,0.750528
1.18,1.02781,0.750532
1.19,1.02781,0.75054
1.2,1.02781,0.750551
1.21,1.02781,0.750563
1.22,1.02781,0.750575
1.23,1.027809,0.750585
1.24,1.027809,0.750592
1.25,1.027808,0.750595
1.26,1.027806,0.750596
1.27,1.027803,0.750595
1.28,1.027799,0.750593
1.29,1.027794,0.750593
1.3,1.027788,0.750593
1.31,1.027783,0.750593
1.32,1.027778,0.750594
1.33,1.027773,0.750595
1.34,1.027771,0.750596
1.35,1.027769,0.7506
1.36,1.027769,0.750606
1.37,1.02777,0.750614
1.38,1.027772,0.750623
1.39,1.027775,0.750632
1.4,1.027779,0.750639
1.41,1.027784,0.750641
1.42,1.027788,0.750638
1.43,1.027793,0.750629
1.44,1.027796,0.750616
1.45,1.027798,0.750599
1.46,1.027799,0.75058
1.47,1.027799,0.750562
1.48,1.027798,0.750546
1.49,1.027795,0.750534
1.5,1.027792,0.750526
1.51,1.027789,0.750522
1.52,1.027787,0.750521
1.53,1.027785,0.750522
1.54,1.027784,0.750524
1.55,1.027784,0.750527
1.56,1.027784,0.750531
1.57,1.027785,0.750539
1.58,1.027786,0.75055
1.59,1.027787,0.750565
1.6,1.027789,0.750581
1.61,1.02779,0.750597
1.62,1.027792,0.750612
1.63,1.027795,0.750624
1.64,1.027797,0.750633
1.65,1.027799,0.750638
1.66,1.0278,0.75064
1.67,1.027802,0.750638
1.68,1.027802,0.750634
1.69,1.027801,0.750629
1.7,1.0278,0.750622
1.71,1.027798,0.750615
1.72,1.027796,0.750608
1.73,1.027793,0.750602
1.74,1.027791,0.750597
1.75,1.027789,0.750591
1.76,1.027789,0.750584
1.77,1.027789,0.750575
1.78,1.027791,0.750564
1.79,1.027794,0.750552
1.8,1.027798,0.750539
1.81,1.027802,0.750527
1.82,1.027806,0.750519
1.83,1.027809,0.750515
1.84,1.027811,0.750517
1.85,1.027813,0.750524
1.86,1.027813,0.750534
1.87,1.027813,0.750545
1.88,1.027812,0.750555
1.89,1.027811,0.750563
1.9,1.02781,0.750567
1.91,1.027809,0.750569
1.92,1.027808,0.750569
1.93,1.027808,0.750568
1.94,1.027808,0.750567
1.95,1.027807,0.750566
1.96,1.027807,0.750564
1.97,1.027807,0.750563
1.98,1.027806,0.750561
1.99,1.027806,0.75056
2,1.027805,0.750561
2.01,1.027804,0.750563
2.02,1.027802,0.750567
2.03,1.027801,0.750574
2.04,1.027799,0.750584
2.05,1.027798,0.750596
2.06,1.027797,0.750608
2.07,1.027796,0.750619
2.08,1.027796,0.750627
2.09,1.027797,0.750634
2.1,1.027798,0.750638
2.11,1.027799,0.75064
2.12,1.0278,0.750638
2.13,1.027802,0.750633
2.14,1.027803,0.750625
2.15,1.027805,0.750613
2.16,1.027807,0.750597
2.17,1.027809,0.750578
2.18,1.027811,0.750557
2.19,1.027813,0.750534
2.2,1.027815,0.750512
2.21,1.027816,0.750491
2.22,1.027818,0.750474
2.23,1.027818,0.750462
2.24,1.027819,0.750454
2.25,1.027819,0.750453
2.26,1.027818,0.750458
2.27,1.027817,0.750468
2.28,1.027815,0.750485
2.29,1.027814,0.750505
2.3,1.027812,0.750528
2.31,1.02781,0.750549
2.32,1.027809,0.750568
2.33,1.027809,0.750582
2.34,1.02781,0.750589
2.35,1.027813,0.750591
2.36,1.027816,0.750587
2.37,1.027819,0.75058
2.38,1.027822,0.750572
2.39,1.027824,0.750566
2.4,1.027825,0.750564
2.41,1.027824,0.750565
2.42,1.027823,0.750569
2.43,1.02782,0.750577
2.44,1.027817,0.750585
2.45,1.027814,0.750595
2.46,1.027811,0.750607
2.47,1.027807,0.750618
2.48,1.027804,0.75063
2.49,1.027801,0.750639
2.5,1.027799,0.750645
2.51,1.027798,0.750648
2.52,1.027798,0.750648
2.53,1.027798,0.750647
2.54,1.027798,0.750646
2.55,1.027798,0.750646
2.56,1.027798,0.750647
2.57,1.027798,0.750648
2.58,1.027799,0.75065
2.59,1.0278,0.750649
2.6,1.027802,0.750646
2.61,1.027803,0.750639
2.62,1.027804,0.750629
2.63,1.027805,0.750617
2.64,1.027805,0.750603
2.65,1.027805,0.750589
2.66,1.027804,0.750576
2.67,1.027804,0.750565
2.68,1.027803,0.750556
2.69,1.027802,0.75055
2.7,1.027801,0.750548
2.71,1.0278,0.750549
2.72,1.027798,0.750552
2.73,1.027797,0.750557
2.74,1.027795,0.750561
2.75,1.027795,0.750564
2.76,1.027794,0.750565
2.77,1.027794,0.750564
2.78,1.027795,0.75056
2.79,1.027796,0.750553
2.8,1.027797,0.750542
2.81,1.027799,0.750528
2.82,1.027801,0.750514
2.83,1.027803,0.750501
2.84,1.027805,0.750491
2.85,1.027807,0.750485
2.86,1.027808,0.750481
2.87,1.02781,0.750481
2.88,1.027812,0.750482
2.89,1.027814,0.750487
2.9,1.027815,0.750496
2.91,1.027815,0.750509
2.92,1.027816,0.750524
2.93,1.027815,0.75054
2.94,1.027815,0.750553
2.95,1.027815,0.750564
2.96,1.027815,0.750569
2.97,1.027815,0.75057
2.98,1.027815,0.750568
2.99,1.027815,0.750562
3,1.027816,0.750553
3.01,1.027816,0.750544
3.02,1.027816,0.750537
3.03,1.027816,0.750534
3.04,1.027816,0.750535
3.05,1.027815,0.75054
3.06,1.027815,0.750549
3.07,1.027814,0.750562
3.08,1.027812,0.750576
3.09,1.02781,0.750592
3.1,1.027807,0.750607
3.11,1.027805,0.750619
3.12,1.027803,0.750625
3.13,1.027802,0.750624
3.14,1.027801,0.750616
3.15,1.027802,0.750604
3.16,1.027803,0.75059
3.17,1.027804,0.750577
3.18,1.027805,0.750566
3.19,1.027805,0.750559
3.2,1.027805,0.750557
3.21,1.027804,0.750558
3.22,1.027803,0.750563
3.23,1.027802,0.750568
3.24,1.0278,0.750573
3.25,1.027799,0.750577
3.26,1.027798,0.750579
3.27,1.027798,0.750577
3.28,1.027798,0.750572
3.29,1.0278,0.750563
3.3,1.027802,0.750553
3.31,1.027805,0.750543
3.32,1.027807,0.750534
3.33,1.027809,0.750529
3.34,1.02781,0.750526
3.35,1.02781,0.750528
3.36,1.027809,0.750531
3.37,1.027808,0.750536
3.38,1.027806,0.750543
3.39,1.027804,0.750551
3.4,1.027802,0.750561
3.41,1.027799,0.750569
3.42,1.027797,0.750577
3.43,1.027795,0.750583
3.44,1.027793,0.750588
3.45,1.027792,0.750592
3.46,1.027791,0.750594
3.47,1.027791,0.750595
3.48,1.02779,0.750594
3.49,1.02779,0.750593
3.5,1.027791,0.750592
3.51,1.027791,0.750591
3.52,1.027792,0.75059
3.53,1.027793,0.750589
3.54,1.027794,0.750587
3.55,1.027796,0.750585
3.56,1.027798,0.750582
3.57,1.0278,0.750578
3.58,1.027801,0.750575
3.59,1.027803,0.750571
3.6,1.027804,0.750568
3.61,1.027805,0.750565
3.62,1.027805,0.750562
3.63,1.027805,0.750558
3.64,1.027804,0.750553
3.65,1.027804,0.750549
3.66,1.027803,0.750545
3.67,1.027801,0.750542
3.68,1.0278,0.75054
3.69,1.027798,0.75054
3.7,1.027796,0.750539
3.71,1.027794,0.75054
3.72,1.027793,0.750543
3.73,1.027792,0.750547
3.74,1.027791,0.750554
3.75,1.027792,0.750562
3.76,1.027792,0.750571
3.77,1.027793,0.750579
3.78,1.027794,0.750585
3.79,1.027795,0.750588
3.8,1.027797,0.75059
3.81,1.027798,0.750591
3.82,1.027799,0.750592
3.83,1.027799,0.750595
3.84,1.027799,0.750598
3.85,1.027799,0.750601
3.86,1.027798,0.750602
3.87,1.027798,0.750602
3.88,1.027798,0.750601
3.89,1.027798,0.750599
3.9,1.027799,0.750596
3.91,1.027799,0.750593
3.92,1.0278,0.750588
3.93,1.027801,0.750584
3.94,1.027803,0.750579
3.95,1.027804,0.750574
3.96,1.027805,0.75057
3.97,1.027806,0.750566
3.98,1.027806,0.750563
3.99,1.027805,0.750561
4,1.027803,0.750561
4.01,1.0278,0.750563
4.02,1.027797,0.750567
4.03,1.027793,0.750574
4.04,1.027789,0.750583
4.05,1.027786,0.750593
4.06,1.027783,0.750604
4.07,1.027781,0.750614
4.08,1.02778,0.750622
4.09,1.027782,0.750626
4.1,1.027785,0.750626
4.11,1.027789,0.750623
4.12,1.027795,0.750617
4.13,1.0278,0.750611
4.14,1.027805,0.750607
4.15,1.027808,0.750605
4.16,1.027809,0.750606
4.17,1.027809,0.750608
4.18,1.027807,0.750611
4.19,1.027804,0.750613
4.2,1.027802,0.750612
4.21,1.027799,0.750609
4.22,1.027796,0.750603
4.23,1.027793,0.750596
4.24,1.02779,0.75059
4.25,1.027786,0.750585
4.26,1.027783,0.75058
4.27,1.027781,0.750575
4.28,1.02778,0.750568
4.29,1.027781,0.750558
4.3,1.027784,0.750546
4.31,1.027789,0.750532
4.32,1.027795,0.750518
4.33,1.027802,0.750503
4.34,1.027809,0.750492
4.35,1.027815,0.750486
4.36,1.027818,0.750488
4.37,1.027819,0.750499
4.38,1.027818,0.750516
4.39,1.027815,0.750538
4.4,1.027811,0.75056
4.41,1.027807,0.750579
4.42,1.027803,0.750594
4.43,1.027801,0.750603
4.44,1.0278,0.750606
4.45,1.027799,0.750606
4.46,1.0278,0.750605
4.47,1.0278,0.750606
4.48,1.0278,0.750609
4.49,1.027801,0.750613
4.5,1.027801,0.750616
4.51,1.027802,0.750618
4.52,1.027803,0.750617
4.53,1.027805,0.750612
4.54,1.027806,0.750605
4.55,1.027807,0.750595
4.56,1.027808,0.750584
4.57,1.027808,0.750575
4.58,1.027807,0.750567
4.59,1.027806,0.750561
4.6,1.027804,0.750557
4.61,1.027803,0.750554
4.62,1.027801,0.750551
4.63,1.027799,0.75055
4.64,1.027796,0.750551
4.65,1.027794,0.750553
4.66,1.027792,0.750556
4.67,1.02779,0.750559
4.68,1.027789,0.75056
4.69,1.027789,0.75056
4.7,1.027789,0.750558
4.71,1.02779,0.750555
4.72,1.027791,0.750551
4.73,1.027792,0.750547
4.74,1.027794,0.750544
4.75,1.027796,0.750541
4.76,1.027798,0.750537
4.77,1.027801,0.750532
4.78,1.027805,0.750527
4.79,1.027809,0.750521
4.8,1.027812,0.750517
4.81,1.027815,0.750515
4.82,1.027816,0.750517
4.83,1.027817,0.750523
4.84,1.027816,0.750532
4.85,1.027815,0.750543
4.86,1.027812,0.750555
4.87,1.02781,0.750569
4.88,1.027807,0.750583
4.89,1.027804,0.750595
4.9,1.027801,0.750605
4.91,1.027799,0.750614
4.92,1.027796,0.75062
4.93,1.027794,0.750624
4.94,1.027792,0.750628
4.95,1.02779,0.75063
4.96,1.027788,0.750632
4.97,1.027787,0.750632
4.98,1.027786,0.750632
4.99,1.027785,0.75063
5,1.027785,0.750625
5.01,1.027787,0.750618
5.02,1.027789,0.750606
5.03,1.027792,0.750591
5.04,1.027797,0.750573
5.05,1.027801,0.750556
5.06,1.027806,0.75054
5.07,1.02781,0.750526
5.08,1.027813,0.750517
5.09,1.027815,0.750511
5.1,1.027816,0.750509
5.11,1.027816,0.750511
5.12,1.027816,0.750517
5.13,1.027815,0.750525
5.14,1.027814,0.750534
5.15,1.027813,0.750543
5.16,1.027811,0.750552
5.17,1.02781,0.750561
5.18,1.027808,0.750568
5.19,1.027805,0.750574
5.2,1.027802,0.750581
5.21,1.027799,0.750588
5.22,1.027796,0.750595
5.23,1.027794,0.750602
5.24,1.027793,0.750607
5.25,1.027793,0.75061
5.26,1.027794,0.750609
5.27,1.027796,0.750604
5.28,1.027799,0.750596
5.29,1.027803,0.750585
5.3,1.027806,0.750573
5.31,1.027809,0.750561
5.32,1.027811,0.750551
5.33,1.027811,0.750542
5.34,1.027811,0.750536
5.35,1.027809,0.750534
5.36,1.027806,0.750536
5.37,1.027802,0.750542
5.38,1.027797,0.750552
5.39,1.027793,0.750563
5.4,1.027788,0.750576
5.41,1.027785,0.750588
5.42,1.027783,0.750598
5.43,1.027781,0.750606
5.44,1.027781,0.750612
5.45,1.027781,0.750616
5.46,1.027782,0.750617
5.47,1.027783,0.750616
5.48,1.027785,0.750614
5.49,1.027787,0.75061
5.5,1.027789,0.750603
5.51,1.027791,0.750594
5.52,1.027793,0.750582
5.53,1.027795,0.750568
5.54,1.027798,0.750553
5.55,1.0278,0.750537
5.56,1.027803,0.75052
5.57,1.027806,0.750504
5.58,1.027809,0.750491
5.59,1.027811,0.750482
5.6,1.027811,0.750481
5.61,1.02781,0.750485
5.62,1.027809,0.750495
5.63,1.027806,0.750508
5.64,1.027804,0.750523
5.65,1.027802,0.750536
5.66,1.027801,0.750548
5.67,1.0278,0.750556
5.68,1.027801,0.75056
5.69,1.027802,0.750561
5.7,1.027803,0.750559
5.71,1.027803,0.750555
5.72,1.027804,0.750551
5.73,1.027803,0.750547
5.74,1.027802,0.750545
5.75,1.027801,0.750545
5.76,1.0278,0.750548
5.77,1.027798,0.750553
5.78,1.027797,0.75056
5.79,1.027796,0.750566
5.8,1.027795,0.750572
5.81,1.027795,0.750576
5.82,1.027795,0.750578
5.83,1.027796,0.750579
5.84,1.027797,0.750579
5.85,1.027798,0.750578
5.86,1.027798,0.750578
5.87,1.027799,0.750579
5.88,1.027799,0.750581
5.89,1.027799,0.750582
5.9,1.027799,0.750583
5.91,1.027799,0.750582
5.92,1.027799,0.75058
5.93,1.027799,0.750576
5.94,1.027799,0.750571
5.95,1.0278,0.750564
5.96,1.0278,0.750558
5.97,1.027801,0.750553
5.98,1.027801,0.750552
5.99,1.027801,0.750557
6,1.0278,0.750566
6.01,1.027798,0.75058
6.02,1.027796,0.750598
6.03,1.027794,0.750618
6.04,1.027791,0.750639
6.05,1.027789,0.750656
6.06,1.027787,0.750669
6.07,1.027786,0.750675
6.08,1.027786,0.750674
6.09,1.027787,0.750665
6.1,1.027788,0.75065
6.11,1.027789,0.750631
6.12,1.02779,0.750609
6.13,1.027789,0.750589
6.14,1.027788,0.750572
6.15,1.027786,0.750559
6.16,1.027784,0.750551
6.17,1.027782,0.750545
6.18,1.027779,0.750542
6.19,1.027778,0.750539
6.2,1.027778,0.750536
6.21,1.02778,0.75053
6.22,1.027784,0.750522
6.23,1.027789,0.750511
6.24,1.027796,0.750496
6.25,1.027804,0.750478
6.26,1.027813,0.750459
6.27,1.02782,0.75044
6.28,1.027827,0.750426
6.29,1.027831,0.750417
6.3,1.027833,0.750416
6.31,1.027833,0.750422
6.32,1.02783,0.750436
6.33,1.027826,0.750457
6.34,1.027821,0.750483
6.35,1.027816,0.750512
6.36,1.02781,0.750542
6.37,1.027806,0.750568
6.38,1.027802,0.750591
6.39,1.0278,0.750607
6.4,1.027799,0.750618
6.41,1.027798,0.750623
6.42,1.027799,0.750622
6.43,1.0278,0.750616
6.44,1.027801,0.750607
6.45,1.027803,0.750596
6.46,1.027804,0.750584
6.47,1.027806,0.750573
6.48,1.027808,0.750563
6.49,1.027809,0.750556
6.5,1.02781,0.750553
6.51,1.02781,0.750555
6.52,1.027809,0.750563
6.53,1.027807,0.750577
6.54,1.027805,0.750594
6.55,1.027802,0.750613
6.56,1.027799,0.750632
6.57,1.027796,0.75065
6.58,1.027793,0.750664
6.59,1.027791,0.750674
6.6,1.02779,0.750678
6.61,1.027789,0.750678
6.62,1.027788,0.750675
6.63,1.027787,0.750669
6.64,1.027787,0.750662
6.65,1.027786,0.750653
6.66,1.027786,0.750643
6.67,1.027787,0.750632
6.68,1.027789,0.750621
6.69,1.027791,0.75061
6.7,1.027792,0.7506
6.71,1.027794,0.750591
6.72,1.027796,0.750581
6.73,1.027799,0.750568
6.74,1.027802,0.750551
6.75,1.027804,0.750532
6.76,1.027807,0.750512
6.77,1.027809,0.750492
6.78,1.02781,0.750474
6.79,1.02781,0.750459
6.8,1.027809,0.750447
6.81,1.027808,0.750439
6.82,1.027806,0.750435
6.83,1.027803,0.750434
6.84,1.027801,0.750436
6.85,1.027799,0.750441
6.86,1.027797,0.750449
6.87,1.027795,0.750461
6.88,1.027794,0.750476
6.89,1.027792,0.750495
6.9,1.027791,0.750514
6.91,1.027791,0.750534
6.92,1.027791,0.750551
6.93,1.027793,0.750565
6.94,1.027796,0.750575
6.95,1.027799,0.75058
6.96,1.027802,0.750583
6.97,1.027805,0.750584
6.98,1.027808,0.750586
6.99,1.027809,0.750588
7,1.027809,0.750592
7.01,1.027808,0.750599
7.02,1.027806,0.750607
7.03,1.027803,0.750615
7.04,1.027801,0.750622
7.05,1.027799,0.750627
7.06,1.027798,0.750627
7.07,1.027799,0.750623
7.08,1.027801,0.750615
7.09,1.027803,0.750604
7.1,1.027805,0.750592
7.11,1.027808,0.750582
7.12,1.02781,0.750576
7.13,1.02781,0.750574
7.14,1.02781,0.750578
7.15,1.027808,0.750587
7.16,1.027805,0.750598
7.17,1.027803,0.750611
7.18,1.0278,0.750622
7.19,1.027799,0.750629
7.2,1.027799,0.750632
7.21,1.0278,0.75063
7.22,1.027802,0.750623
7.23,1.027805,0.750614
7.24,1.027809,0.750602
7.25,1.027813,0.75059
7.26,1.027816,0.750578
7.27,1.027819,0.750568
7.28,1.027821,0.75056
7.29,1.027823,0.750554
7.3,1.027824,0.75055
7.31,1.027824,0.750548
7.32,1.027823,0.750549
7.33,1.027822,0.750552
7.34,1.02782,0.750556
7.35,1.027818,0.750562
7.36,1.027816,0.750566
7.37,1.027813,0.750569
7.38,1.02781,0.750571
7.39,1.027807,0.750571
7.4,1.027804,0.75057
7.41,1.027802,0.750568
7.42,1.0278,0.750564
7.43,1.0278,0.75056
7.44,1.027799,0.750554
7.45,1.0278,0.750549
7.46,1.0278,0.750545
7.47,1.0278,0.750542
7.48,1.0278,0.75054
7.49,1.027801,0.750538
7.5,1.027802,0.750536
7.51,1.027803,0.750533
7.52,1.027805,0.750529
7.53,1.027808,0.750526
7.54,1.02781,0.750522
7.55,1.027813,0.750518
7.56,1.027814,0.750514
7.57,1.027815,0.750512
7.58,1.027815,0.750511
7.59,1.027813,0.750515
7.6,1.02781,0.750523
7.61,1.027805,0.750535
7.62,1.0278,0.75055
7.63,1.027794,0.750567
7.64,1.02779,0.750582
7.65,1.027787,0.750594
7.66,1.027785,0.750601
7.67,1.027786,0.750603
7.68,1.027788,0.750601
7.69,1.027791,0.750598
7.7,1.027794,0.750594
7.71,1.027797,0.750591
7.72,1.027799,0.750589
7.73,1.0278,0.750589
7.74,1.027799,0.750593
7.75,1.027798,0.7506
7.76,1.027795,0.750609
7.77,1.027792,0.750617
7.78,1.02779,0.750623
7.79,1.027787,0.750624
7.8,1.027786,0.750622
7.81,1.027785,0.750615
7.82,1.027786,0.750605
7.83,1.027787,0.750594
7.84,1.027788,0.750583
7.85,1.02779,0.750575
7.86,1.027792,0.750569
7.87,1.027794,0.750565
7.88,1.027796,0.750565
7.89,1.027798,0.750566
7.9,1.0278,0.750569
7.91,1.027801,0.750575
7.92,1.027802,0.750582
7.93,1.027802,0.750589
7.94,1.027801,0.750596
7.95,1.0278,0.750602
7.96,1.027799,0.750606
7.97,1.027798,0.750607
7.98,1.027797,0.750604
7.99,1.027796,0.750599
8,1.027796,0.75059
8.01,1.027797,0.750578
8.02,1.027798,0.750563
8.03,1.0278,0.750547
8.04,1.027803,0.75053
8.05,1.027805,0.750516
8.06,1.027807,0.750505
8.07,1.027809,0.750498
8.08,1.02781,0.750497
8.09,1.027809,0.750501
8.1,1.027809,0.750509
8.11,1.027807,0.750518
8.12,1.027806,0.750529
8.13,1.027804,0.750539
8.14,1.027802,0.750549
8.15,1.0278,0.750556
8.16,1.027798,0.750562
8.17,1.027796,0.750567
8.18,1.027794,0.750571
8.19,1.027792,0.750575
8.2,1.02779,0.750578
8.21,1.027789,0.750582
8.22,1.027788,0.750587
8.23,1.027788,0.750594
8.24,1.027788,0.750601
8.25,1.027788,0.750608
8.26,1.027789,0.750615
8.27,1.02779,0.75062
8.28,1.027791,0.750624
8.29,1.027792,0.750625
8.3,1.027793,0.750625
8.31,1.027793,0.750622
8.32,1.027793,0.750619
8.33,1.027794,0.750615
8.34,1.027794,0.750612
8.35,1.027794,0.75061
8.36,1.027794,0.75061
8.37,1.027794,0.750613
8.38,1.027794,0.750617
8.39,1.027794,0.75062
8.4,1.027795,0.750622
8.41,1.027796,0.75062
8.42,1.027798,0.750614
8.43,1.027801,0.750604
8.44,1.027804,0.75059
8.45,1.027807,0.750577
8.46,1.02781,0.750566
8.47,1.027811,0.750562
8.48,1.027811,0.750564
8.49,1.027809,0.750575
8.5,1.027806,0.750592
8.51,1.027801,0.750615
8.52,1.027795,0.75064
8.53,1.02779,0.750664
8.54,1.027786,0.750684
8.55,1.027783,0.750696
8.56,1.027783,0.750698
8.57,1.027785,0.750687
8.58,1.027789,0.750666
8.59,1.027794,0.750637
8.6,1.0278,0.750605
8.61,1.027805,0.750573
8.62,1.02781,0.750544
8.63,1.027813,0.750521
8.64,1.027816,0.750503
8.65,1.027818,0.750491
8.66,1.027818,0.750487
8.67,1.027816,0.750489
8.68,1.027813,0.750498
8.69,1.027809,0.75051
8.7,1.027804,0.750526
8.71,1.027799,0.750544
8.72,1.027794,0.750563
8.73,1.027789,0.750582
8.74,1.027784,0.750599
8.75,1.02778,0.750614
8.76,1.027778,0.750626
8.77,1.027777,0.750632
8.78,1.027777,0.750633
8.79,1.02778,0.750627
8.8,1.027784,0.750614
8.81,1.027789,0.750596
8.82,1.027794,0.750575
8.83,1.027799,0.750554
8.84,1.027803,0.750534
8.85,1.027806,0.750517
8.86,1.027807,0.750504
8.87,1.027806,0.750495
8.88,1.027803,0.75049
8.89,1.0278,0.750488
8.9,1.027797,0.750488
8.91,1.027794,0.75049
8.92,1.027791,0.750494
8.93,1.02779,0.750498
8.94,1.027791,0.750502
8.95,1.027792,0.750506
8.96,1.027795,0.75051
8.97,1.027798,0.750513
8.98,1.027802,0.750514
8.99,1.027806,0.750514
9,1.027811,0.75051
9.01,1.027815,0.750505
9.02,1.027819,0.750497
9.03,1.027822,0.750488
9.04,1.027824,0.75048
9.05,1.027824,0.750473
9.06,1.027823,0.75047
9.07,1.027821,0.750471
9.08,1.027818,0.750477
9.09,1.027814,0.750488
9.1,1.02781,0.750501
9.11,1.027807,0.750514
9.12,1.027804,0.750526
9.13,1.027803,0.750536
9.14,1.027802,0.750543
9.15,1.027802,0.750548
9.16,1.027802,0.750549
9.17,1.027803,0.750548
9.18,1.027805,0.750546
9.19,1.027806,0.750545
9.2,1.027807,0.750547
9.21,1.027808,0.750552
9.22,1.027808,0.750561
9.23,1.027809,0.75057
9.24,1.027809,0.750578
9.25,1.027809,0.750585
9.26,1.027809,0.750591
9.27,1.027808,0.750595
9.28,1.027807,0.750597
9.29,1.027806,0.750596
9.3,1.027805,0.750593
9.31,1.027804,0.750587
9.32,1.027803,0.750579
9.33,1.027801,0.750571
9.34,1.0278,0.750562
9.35,1.027799,0.750556
9.36,1.027797,0.750556
9.37,1.027796,0.75056
9.38,1.027794,0.75057
9.39,1.027793,0.750584
9.4,1.027792,0.750599
9.41,1.027792,0.750613
9.42,1.027793,0.750624
9.43,1.027794,0.75063
9.44,1.027795,0.750633
9.45,1.027797,0.750631
9.46,1.027798,0.750625
9.47,1.0278,0.750616
9.48,1.027801,0.750606
9.49,1.027802,0.750597
9.5,1.027801,0.750591
9.51,1.0278,0.750589
9.52,1.027798,0.750591
9.53,1.027796,0.750597
9.54,1.027794,0.750604
9.55,1.027792,0.750613
9.56,1.027791,0.75062
9.57,1.02779,0.750626
9.58,1.027789,0.750629
9.59,1.027788,0.750629
9.6,1.027788,0.750625
9.61,1.027787,0.750619
9.62,1.027786,0.750613
9.63,1.027785,0.750606
9.64,1.027784,0.7506
9.65,1.027782,0.750594
9.66,1.027781,0.750587
9.67,1.027781,0.750579
9.68,1.027781,0.75057
9.69,1.027782,0.750559
9.7,1.027784,0.75055
9.71,1.027786,0.750542
9.72,1.027788,0.750536
9.73,1.02779,0.750533
9.74,1.027792,0.750533
9.75,1.027793,0.750535
9.76,1.027793,0.750541
9.77,1.027793,0.750548
9.78,1.027793,0.750557
9.79,1.027793,0.750565
9.8,1.027793,0.750572
9.81,1.027793,0.750577
9.82,1.027793,0.750579
9.83,1.027794,0.750581
9.84,1.027795,0.75058
9.85,1.027796,0.75058
9.86,1.027796,0.750579
9.87,1.027796,0.750579
9.88,1.027795,0.750579
9.89,1.027794,0.750577
9.9,1.027793,0.750574
9.91,1.027793,0.750568
9.92,1.027793,0.75056
9.93,1.027794,0.750552
9.94,1.027795,0.750545
9.95,1.027796,0.750541
9.96,1.027798,0.750543
