b:tnow in s,s:ut in p.u.,s:cur1 in p.u.
2.61,1.026501,0.808994
2.62,1.026502,0.808989
2.63,1.026503,0.808983
2.64,1.026503,0.808979
2.65,1.026502,0.808978
2.66,1.026501,0.808981
2.67,1.026499,0.808989
2.68,1.026496,0.809
2.69,1.026492,0.809014
2.7,1.026488,0.809029
2.71,1.026484,0.809043
2.72,1.02648,0.809056
2.73,1.026476,0.809067
2.74,1.026473,0.809074
2.75,1.026472,0.809077
2.76,1.026471,0.809077
2.77,1.026472,0.809074
2.78,1.026473,0.809069
2.79,1.026475,0.809062
2.8,1.026478,0.809053
2.81,1.026481,0.809043
2.82,1.026485,0.809032
2.83,1.026488,0.809021
2.84,1.026491,0.809011
2.85,1.026494,0.809
2.86,1.026497,0.80899
2.87,1.0265,0.808979
2.88,1.026503,0.808971
2.89,1.026506,0.808967
2.9,1.026507,0.808967
2.91,1.026507,0.808971
2.92,1.026506,0.808979
2.93,1.026505,0.808989
2.94,1.026503,0.808999
2.95,1.026502,0.809006
2.96,1.026501,0.809011
2.97,1.026501,0.809013
2.98,1.026501,0.80901
2.99,1.026502,0.809004
3,1.026503,0.808995
3.01,1.026506,0.808983
3.02,1.026508,0.808972
3.03,1.026509,0.808962
3.04,1.026511,0.808955
3.05,1.026511,0.808949
3.06,1.026512,0.808945
3.07,1.026511,0.808943
3.08,1.026509,0.808943
3.09,1.026507,0.808945
3.1,1.026504,0.808947
3.11,1.026501,0.808949
3.12,1.026499,0.808948
3.13,1.026498,0.808943
3.14,1.026499,0.808933
3.15,1.026502,0.808921
3.16,1.026505,0.808907
3.17,1.026509,0.808892
3.18,1.026513,0.808879
3.19,1.026516,0.808869
3.2,1.026518,0.808862
3.21,1.026519,0.808858
3.22,1.026519,0.808858
3.23,1.026519,0.808859
3.24,1.026518,0.808862
3.25,1.026517,0.808864
3.26,1.026517,0.808864
3.27,1.026518,0.808861
3.28,1.026519,0.808855
3.29,1.026522,0.808848
3.3,1.026525,0.808841
3.31,1.026528,0.808837
3.32,1.02653,0.808837
3.33,1.026531,0.808843
3.34,1.02653,0.808853
3.35,1.026527,0.808867
3.36,1.026524,0.808884
3.37,1.026519,0.808902
3.38,1.026515,0.80892
3.39,1.02651,0.808937
3.4,1.026505,0.808952
3.41,1.026501,0.808965
3.42,1.026496,0.808977
3.43,1.026493,0.808988
3.44,1.02649,0.808998
3.45,1.026487,0.809009
3.46,1.026484,0.80902
3.47,1.026482,0.809032
3.48,1.02648,0.809043
3.49,1.026478,0.809055
3.5,1.026476,0.809067
3.51,1.026474,0.809076
3.52,1.026474,0.80908
3.53,1.026475,0.809078
3.54,1.026477,0.809071
3.55,1.026479,0.809059
3.56,1.026482,0.809045
3.57,1.026486,0.809029
3.58,1.026489,0.809014
3.59,1.026492,0.809001
3.6,1.026495,0.808991
3.61,1.026496,0.808985
3.62,1.026497,0.808982
3.63,1.026496,0.808983
3.64,1.026496,0.808985
3.65,1.026495,0.80899
3.66,1.026493,0.808994
3.67,1.026491,0.808999
3.68,1.026489,0.809003
3.69,1.026487,0.809007
3.7,1.026484,0.809009
3.71,1.026482,0.809012
3.72,1.02648,0.809014
3.73,1.026479,0.809018
3.74,1.026477,0.809025
3.75,1.026476,0.809033
3.76,1.026475,0.809042
3.77,1.026474,0.809051
3.78,1.026474,0.809057
3.79,1.026474,0.809059
3.8,1.026475,0.809056
3.81,1.026477,0.80905
3.82,1.026479,0.80904
3.83,1.026481,0.809029
3.84,1.026482,0.809019
3.85,1.026483,0.80901
3.86,1.026485,0.809004
3.87,1.026486,0.808999
3.88,1.026488,0.808996
3.89,1.026489,0.808994
3.9,1.026491,0.808993
3.91,1.026492,0.808992
3.92,1.026494,0.808989
3.93,1.026496,0.808984
3.94,1.026499,0.808976
3.95,1.026501,0.808967
3.96,1.026504,0.808957
3.97,1.026505,0.808946
3.98,1.026506,0.808935
3.99,1.026506,0.808927
4,1.026504,0.808923
4.01,1.026501,0.808924
4.02,1.026497,0.808931
4.03,1.026493,0.808943
4.04,1.026487,0.808959
4.05,1.026482,0.808977
4.06,1.026477,0.808995
4.07,1.026473,0.809009
4.08,1.026472,0.809017
4.09,1.026473,0.809016
4.1,1.026478,0.809007
4.11,1.026484,0.808993
4.12,1.026492,0.808975
4.13,1.0265,0.808957
4.14,1.026507,0.808941
4.15,1.026512,0.808929
4.16,1.026514,0.80892
4.17,1.026515,0.808914
4.18,1.026514,0.80891
4.19,1.026512,0.808907
4.2,1.02651,0.808904
4.21,1.026508,0.8089
4.22,1.026506,0.808898
4.23,1.026503,0.808898
4.24,1.0265,0.808902
4.25,1.026496,0.808909
4.26,1.026492,0.808916
4.27,1.026489,0.808923
4.28,1.026488,0.808925
4.29,1.02649,0.808925
4.3,1.026493,0.808922
4.31,1.026498,0.808918
4.32,1.026505,0.808913
4.33,1.026512,0.80891
4.34,1.026519,0.808908
4.35,1.026524,0.808911
4.36,1.026527,0.808918
4.37,1.026526,0.80893
4.38,1.026523,0.808946
4.39,1.026517,0.808963
4.4,1.026511,0.80898
4.41,1.026505,0.808995
4.42,1.0265,0.809007
4.43,1.026496,0.809017
4.44,1.026494,0.809025
4.45,1.026493,0.80903
4.46,1.026492,0.809034
4.47,1.026492,0.809039
4.48,1.026491,0.809044
4.49,1.026491,0.80905
4.5,1.02649,0.809056
4.51,1.02649,0.80906
4.52,1.02649,0.809061
4.53,1.026491,0.809058
4.54,1.026492,0.809052
4.55,1.026493,0.809045
4.56,1.026494,0.809037
4.57,1.026494,0.809032
4.58,1.026493,0.80903
4.59,1.026491,0.80903
4.6,1.02649,0.809031
4.61,1.026488,0.809031
4.62,1.026487,0.80903
4.63,1.026486,0.809027
4.64,1.026485,0.809023
4.65,1.026484,0.809018
4.66,1.026483,0.809013
4.67,1.026482,0.809007
4.68,1.026482,0.809
4.69,1.026483,0.808993
4.7,1.026485,0.808983
4.71,1.026487,0.808972
4.72,1.02649,0.808961
4.73,1.026493,0.80895
4.74,1.026497,0.808939
4.75,1.0265,0.808929
4.76,1.026504,0.808919
4.77,1.026509,0.808911
4.78,1.026514,0.808904
4.79,1.026519,0.808899
4.8,1.026523,0.808897
4.81,1.026526,0.808899
4.82,1.026527,0.808904
4.83,1.026527,0.808911
4.84,1.026525,0.808921
4.85,1.026522,0.808931
4.86,1.026519,0.808941
4.87,1.026515,0.80895
4.88,1.026512,0.808959
4.89,1.026508,0.808967
4.9,1.026505,0.808973
4.91,1.026502,0.808979
4.92,1.026499,0.808984
4.93,1.026496,0.80899
4.94,1.026493,0.808996
4.95,1.02649,0.809002
4.96,1.026487,0.809007
4.97,1.026484,0.809011
4.98,1.026482,0.809012
4.99,1.026481,0.80901
5,1.026481,0.809004
5.01,1.026483,0.808992
5.02,1.026487,0.808973
5.03,1.026493,0.80895
5.04,1.026501,0.808924
5.05,1.026509,0.808899
5.06,1.026517,0.808878
5.07,1.026523,0.808862
5.08,1.026528,0.808852
5.09,1.026532,0.808847
5.1,1.026533,0.808848
5.11,1.026534,0.808853
5.12,1.026533,0.808862
5.13,1.026531,0.808875
5.14,1.026529,0.808891
5.15,1.026526,0.808908
5.16,1.026523,0.808926
5.17,1.026519,0.808942
5.18,1.026515,0.808957
5.19,1.026511,0.80897
5.2,1.026506,0.808981
5.21,1.026501,0.808991
5.22,1.026496,0.808998
5.23,1.026493,0.809002
5.24,1.02649,0.809003
5.25,1.02649,0.808999
5.26,1.026492,0.808992
5.27,1.026496,0.80898
5.28,1.026501,0.808965
5.29,1.026507,0.808949
5.3,1.026513,0.808934
5.31,1.026518,0.808921
5.32,1.026521,0.808911
5.33,1.026523,0.808907
5.34,1.026523,0.808908
5.35,1.02652,0.808914
5.36,1.026515,0.808925
5.37,1.026509,0.808942
5.38,1.026501,0.808962
5.39,1.026492,0.808984
5.4,1.026484,0.809006
5.41,1.026477,0.809025
5.42,1.026472,0.809041
5.43,1.026468,0.809053
5.44,1.026466,0.80906
5.45,1.026466,0.809062
5.46,1.026467,0.809061
5.47,1.02647,0.809055
5.48,1.026473,0.809047
5.49,1.026476,0.809036
5.5,1.026481,0.809021
5.51,1.026485,0.809004
5.52,1.02649,0.808987
5.53,1.026495,0.808971
5.54,1.0265,0.808956
5.55,1.026505,0.808942
5.56,1.02651,0.808929
5.57,1.026515,0.808917
5.58,1.026519,0.808907
5.59,1.026522,0.808903
5.6,1.026523,0.808904
5.61,1.026521,0.808911
5.62,1.026518,0.808921
5.63,1.026514,0.808933
5.64,1.02651,0.808944
5.65,1.026506,0.808953
5.66,1.026504,0.808959
5.67,1.026502,0.808962
5.68,1.026502,0.808964
5.69,1.026502,0.808963
5.7,1.026503,0.808961
5.71,1.026504,0.808958
5.72,1.026504,0.808957
5.73,1.026504,0.808958
5.74,1.026503,0.808962
5.75,1.026501,0.80897
5.76,1.026499,0.808982
5.77,1.026496,0.808996
5.78,1.026494,0.80901
5.79,1.026492,0.80902
5.8,1.026491,0.809025
5.81,1.026491,0.809023
5.82,1.026492,0.809016
5.83,1.026494,0.809004
5.84,1.026496,0.80899
5.85,1.026498,0.808977
5.86,1.0265,0.808967
5.87,1.026501,0.80896
5.88,1.026501,0.808955
5.89,1.026502,0.808953
5.9,1.026502,0.808951
5.91,1.026502,0.808948
5.92,1.026502,0.808944
5.93,1.026503,0.808939
5.94,1.026504,0.808932
5.95,1.026506,0.808924
5.96,1.026508,0.808918
5.97,1.026509,0.808914
5.98,1.02651,0.808914
5.99,1.026509,0.80892
6,1.026507,0.808932
6.01,1.026504,0.80895
6.02,1.026499,0.808972
6.03,1.026493,0.808998
6.04,1.026488,0.809025
6.05,1.026482,0.80905
6.06,1.026477,0.809071
6.07,1.026474,0.809086
6.08,1.026472,0.809094
6.09,1.026472,0.809095
6.1,1.026473,0.809089
6.11,1.026475,0.809076
6.12,1.026477,0.809058
6.13,1.026479,0.809038
6.14,1.02648,0.809018
6.15,1.02648,0.808999
6.16,1.026479,0.808984
6.17,1.026478,0.808971
6.18,1.026478,0.80896
6.19,1.026478,0.80895
6.2,1.02648,0.808941
6.21,1.026483,0.808932
6.22,1.026489,0.808921
6.23,1.026497,0.808908
6.24,1.026507,0.808893
6.25,1.026519,0.808875
6.26,1.026531,0.808856
6.27,1.026542,0.808839
6.28,1.02655,0.808826
6.29,1.026556,0.808819
6.3,1.026559,0.808819
6.31,1.026559,0.808826
6.32,1.026555,0.808839
6.33,1.026549,0.808856
6.34,1.026542,0.808875
6.35,1.026535,0.808893
6.36,1.026527,0.808908
6.37,1.026522,0.808919
6.38,1.026517,0.808924
6.39,1.026515,0.808923
6.4,1.026514,0.808916
6.41,1.026515,0.808906
6.42,1.026517,0.808892
6.43,1.02652,0.808877
6.44,1.026524,0.808864
6.45,1.026527,0.808855
6.46,1.02653,0.80885
6.47,1.026532,0.80885
6.48,1.026534,0.808853
6.49,1.026535,0.808858
6.5,1.026535,0.808865
6.51,1.026534,0.808876
6.52,1.026531,0.808889
6.53,1.026527,0.808903
6.54,1.026523,0.808919
6.55,1.026518,0.808934
6.56,1.026513,0.80895
6.57,1.026507,0.808965
6.58,1.026502,0.808978
6.59,1.026498,0.808988
6.6,1.026495,0.808994
6.61,1.026492,0.808997
6.62,1.026489,0.808998
6.63,1.026487,0.808998
6.64,1.026485,0.808997
6.65,1.026483,0.808996
6.66,1.026482,0.808996
6.67,1.026482,0.808996
6.68,1.026483,0.808999
6.69,1.026484,0.809003
6.7,1.026485,0.809008
6.71,1.026486,0.809015
6.72,1.026487,0.809021
6.73,1.026488,0.809026
6.74,1.026491,0.809028
6.75,1.026493,0.809027
6.76,1.026496,0.809024
6.77,1.026498,0.80902
6.78,1.026499,0.809016
6.79,1.026499,0.809012
6.8,1.026498,0.809008
6.81,1.026496,0.809006
6.82,1.026493,0.809007
6.83,1.02649,0.809009
6.84,1.026487,0.809012
6.85,1.026483,0.809017
6.86,1.02648,0.809023
6.87,1.026477,0.809031
6.88,1.026473,0.809041
6.89,1.02647,0.809053
6.9,1.026467,0.809069
6.91,1.026465,0.809086
6.92,1.026463,0.809102
6.93,1.026463,0.809115
6.94,1.026464,0.809124
6.95,1.026467,0.809129
6.96,1.02647,0.809128
6.97,1.026474,0.809123
6.98,1.026477,0.809114
6.99,1.02648,0.809103
7,1.026482,0.809091
7.01,1.026483,0.809079
7.02,1.026484,0.809068
7.03,1.026484,0.809058
7.04,1.026485,0.809047
7.05,1.026486,0.809035
7.06,1.026489,0.809021
7.07,1.026493,0.809005
7.08,1.026498,0.808986
7.09,1.026503,0.808966
7.1,1.026509,0.808946
7.11,1.026514,0.808927
7.12,1.026517,0.808913
7.13,1.026519,0.808903
7.14,1.026519,0.8089
7.15,1.026517,0.808902
7.16,1.026513,0.808907
7.17,1.02651,0.808914
7.18,1.026506,0.808921
7.19,1.026504,0.808926
7.2,1.026504,0.808927
7.21,1.026507,0.808924
7.22,1.026511,0.808918
7.23,1.026516,0.808909
7.24,1.026522,0.808899
7.25,1.026529,0.808887
7.26,1.026536,0.808873
7.27,1.026542,0.808858
7.28,1.026547,0.808842
7.29,1.026552,0.808827
7.3,1.026555,0.808813
7.31,1.026556,0.808802
7.32,1.026556,0.808796
7.33,1.026555,0.808793
7.34,1.026553,0.808795
7.35,1.02655,0.8088
7.36,1.026546,0.808808
7.37,1.026542,0.808819
7.38,1.026537,0.808831
7.39,1.026533,0.808844
7.4,1.026528,0.808856
7.41,1.026525,0.808867
7.42,1.026521,0.808876
7.43,1.026519,0.808884
7.44,1.026518,0.808891
7.45,1.026517,0.808898
7.46,1.026516,0.808904
7.47,1.026515,0.808908
7.48,1.026514,0.808912
7.49,1.026514,0.808914
7.5,1.026515,0.808913
7.51,1.026516,0.808911
7.52,1.026519,0.808907
7.53,1.026522,0.808903
7.54,1.026524,0.808898
7.55,1.026527,0.808892
7.56,1.026529,0.808887
7.57,1.02653,0.808884
7.58,1.026529,0.808883
7.59,1.026527,0.808887
7.6,1.026522,0.808898
7.61,1.026515,0.808913
7.62,1.026507,0.808933
7.63,1.026498,0.808956
7.64,1.02649,0.808979
7.65,1.026484,0.808999
7.66,1.02648,0.809017
7.67,1.026478,0.809031
7.68,1.026478,0.809042
7.69,1.026478,0.809053
7.7,1.026478,0.809064
7.71,1.026478,0.809077
7.72,1.026477,0.809093
7.73,1.026474,0.80911
7.74,1.02647,0.80913
7.75,1.026465,0.809149
7.76,1.026459,0.809168
7.77,1.026453,0.809182
7.78,1.026448,0.809193
7.79,1.026444,0.809198
7.8,1.026442,0.809199
7.81,1.026441,0.809195
7.82,1.026442,0.809187
7.83,1.026444,0.809175
7.84,1.026447,0.809161
7.85,1.026451,0.809145
7.86,1.026455,0.809128
7.87,1.026459,0.809109
7.88,1.026464,0.80909
7.89,1.026469,0.809069
7.9,1.026474,0.80905
7.91,1.026478,0.809033
7.92,1.026481,0.80902
7.93,1.026484,0.809011
7.94,1.026485,0.809006
7.95,1.026485,0.809004
7.96,1.026485,0.809004
7.97,1.026485,0.809005
7.98,1.026485,0.809004
7.99,1.026485,0.809002
8,1.026487,0.808995
8.01,1.026489,0.808985
8.02,1.026492,0.808971
8.03,1.026497,0.808955
8.04,1.026502,0.808938
8.05,1.026506,0.808922
8.06,1.026511,0.808906
8.07,1.026515,0.808893
8.08,1.026517,0.808883
8.09,1.026518,0.808875
8.1,1.026519,0.808869
8.11,1.026519,0.808864
8.12,1.026518,0.808859
8.13,1.026517,0.808855
8.14,1.026517,0.808852
8.15,1.026516,0.808851
8.16,1.026514,0.808852
8.17,1.026512,0.808856
8.18,1.026509,0.808863
8.19,1.026507,0.808872
8.2,1.026504,0.808883
8.21,1.026502,0.808896
8.22,1.0265,0.808911
8.23,1.026497,0.808927
8.24,1.026496,0.808944
8.25,1.026495,0.808959
8.26,1.026494,0.808972
8.27,1.026495,0.808979
8.28,1.026496,0.808982
8.29,1.026498,0.80898
8.3,1.0265,0.808975
8.31,1.026502,0.808968
8.32,1.026504,0.808958
8.33,1.026507,0.808946
8.34,1.026509,0.808933
8.35,1.026512,0.808921
8.36,1.026513,0.808912
8.37,1.026514,0.808906
8.38,1.026514,0.808906
8.39,1.026513,0.808909
8.4,1.026512,0.808915
8.41,1.026511,0.808923
8.42,1.026511,0.808929
8.43,1.026512,0.808932
8.44,1.026514,0.808934
8.45,1.026516,0.808935
8.46,1.026517,0.808939
8.47,1.026516,0.808948
8.48,1.026514,0.808962
8.49,1.026509,0.80898
8.5,1.026502,0.809003
8.51,1.026493,0.809028
8.52,1.026484,0.809054
8.53,1.026475,0.809077
8.54,1.026468,0.809095
8.55,1.026464,0.809104
8.56,1.026463,0.809103
8.57,1.026466,0.80909
8.58,1.026472,0.809067
8.59,1.026481,0.809039
8.6,1.02649,0.80901
8.61,1.026499,0.808984
8.62,1.026505,0.808965
8.63,1.02651,0.808953
8.64,1.026514,0.808947
8.65,1.026515,0.808948
8.66,1.026514,0.808953
8.67,1.026511,0.808964
8.68,1.026506,0.808978
8.69,1.0265,0.808996
8.7,1.026493,0.809016
8.71,1.026485,0.809038
8.72,1.026477,0.809061
8.73,1.02647,0.809083
8.74,1.026462,0.809104
8.75,1.026456,0.809122
8.76,1.026452,0.809136
8.77,1.026449,0.809145
8.78,1.026449,0.809147
8.79,1.026451,0.809141
8.8,1.026455,0.809129
8.81,1.026461,0.809114
8.82,1.026468,0.809099
8.83,1.026474,0.809085
8.84,1.026479,0.809074
8.85,1.026483,0.809067
8.86,1.026484,0.809061
8.87,1.026484,0.809057
8.88,1.026483,0.809053
8.89,1.026481,0.809047
8.9,1.026479,0.80904
8.91,1.026477,0.809031
8.92,1.026477,0.809022
8.93,1.026477,0.809012
8.94,1.026479,0.809003
8.95,1.026483,0.808994
8.96,1.026487,0.808984
8.97,1.026493,0.808975
8.98,1.026499,0.808965
8.99,1.026506,0.808953
9,1.026513,0.808938
9.01,1.026521,0.80892
9.02,1.026528,0.8089
9.03,1.026535,0.808878
9.04,1.026541,0.808854
9.05,1.026546,0.80883
9.06,1.026549,0.808806
9.07,1.026551,0.808785
9.08,1.026551,0.808767
9.09,1.026551,0.808754
9.1,1.02655,0.808745
9.11,1.02655,0.808739
9.12,1.026549,0.808736
9.13,1.026549,0.808732
9.14,1.02655,0.808729
9.15,1.026551,0.808726
9.16,1.026552,0.808722
9.17,1.026554,0.808718
9.18,1.026557,0.808716
9.19,1.026558,0.808718
9.2,1.026559,0.808727
9.21,1.026558,0.808741
9.22,1.026556,0.80876
9.23,1.026554,0.80878
9.24,1.026551,0.8088
9.25,1.026549,0.808818
9.26,1.026546,0.808835
9.27,1.026543,0.808849
9.28,1.02654,0.808861
9.29,1.026538,0.808871
9.3,1.026536,0.808876
9.31,1.026535,0.808879
9.32,1.026534,0.808878
9.33,1.026533,0.808876
9.34,1.026532,0.808873
9.35,1.026531,0.808874
9.36,1.026528,0.808878
9.37,1.026525,0.808888
9.38,1.026522,0.8089
9.39,1.026518,0.808914
9.4,1.026515,0.808928
9.41,1.026513,0.808939
9.42,1.026512,0.808947
9.43,1.026512,0.808951
9.44,1.026513,0.808951
9.45,1.026514,0.808951
9.46,1.026515,0.808951
9.47,1.026516,0.808954
9.48,1.026515,0.808961
9.49,1.026514,0.808973
9.5,1.02651,0.80899
9.51,1.026505,0.809012
9.52,1.026499,0.809035
9.53,1.026493,0.809058
9.54,1.026487,0.809079
9.55,1.026482,0.809094
9.56,1.026478,0.809104
9.57,1.026475,0.809108
9.58,1.026473,0.809106
9.59,1.026472,0.809099
9.6,1.026472,0.80909
9.61,1.026471,0.80908
9.62,1.026471,0.809072
9.63,1.026469,0.809066
9.64,1.026467,0.809063
9.65,1.026465,0.809064
9.66,1.026463,0.809068
9.67,1.026461,0.809075
9.68,1.026459,0.809083
9.69,1.026458,0.809092
9.7,1.026457,0.8091
9.71,1.026457,0.809107
9.72,1.026457,0.809113
9.73,1.026458,0.809117
9.74,1.026458,0.80912
9.75,1.026458,0.809121
9.76,1.026458,0.809122
9.77,1.026458,0.809123
9.78,1.026458,0.809124
9.79,1.026458,0.809124
9.8,1.026458,0.809122
9.81,1.02646,0.809119
9.82,1.026462,0.809114
9.83,1.026464,0.809107
9.84,1.026468,0.809098
9.85,1.026471,0.809086
9.86,1.026474,0.809072
9.87,1.026476,0.809057
9.88,1.026478,0.80904
9.89,1.026479,0.809021
9.9,1.026481,0.808999
9.91,1.026483,0.808974
9.92,1.026486,0.808947
9.93,1.026491,0.80892
9.94,1.026495,0.808898
9.95,1.026499,0.808882
9.96,1.026501,0.808877
