Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load03,g9,Active Power,Tau 0.1,0.9828374038070188,-0.4345904176777632,0.2914523452302499,2.945686677379384
load03,g9,Active Power,Tau 0.1,0.6420467316909351,-0.3565127731819173,0.2411840944498524,-0.1927791493930053
load03,g9,Active Power,Tau 0.01,1.1092394113463582,-0.3905836771480213,0.038837460735986,0.5580478048712247
load03,g9,Active Power,Tau 0.01,0.9759439888046456,-0.5319389091938342,0.3248506209925726,-3.133907990493985
load03,g9,Active Power,Tau 0.01,0.6391132325809924,-0.3335024589196098,0.2282877465104281,-0.2055697574816304
load03,g9,Reactive Power,Order 4,0.159135517713602,-0.1437127216105918,0.0273190372914047,-1.3457104137377736
load03,g9,Reactive Power,Order 6,0.5590584439583826,-0.5144236122815501,0.0527614851336314,1.3489539953280536
load03,g9,Reactive Power,Tau 1,0.159135517713602,-0.1437127216105918,0.0273190372914047,-1.3457104137377736
load03,g9,Reactive Power,Tau 0.1,0.974676855667338,-0.4649202516869051,0.0304334350518312,-1.21213218608304
load03,g9,Reactive Power,Tau 0.1,0.6386052570302764,-0.3801147842653435,0.0353953319535666,0.8637210663915601
load03,g9,Reactive Power,Tau 0.1,0.1401876310680657,-0.3902255156521481,0.0876657513016356,-1.3427428393861562
load03,g9,Reactive Power,Tau 0.01,1.1054715783329625,-0.3715094537637118,0.003498169542489,2.0991355632792303
load03,g9,Reactive Power,Tau 0.01,0.978308684735229,-0.5170372515345344,0.036824648768126,-1.1506747605906198
load03,g9,Reactive Power,Tau 0.01,0.6376923383186496,-0.3442376536512896,0.0303900226546334,0.8185286050188804
load03,g9,Reactive Power,Tau 0.01,0.2716413142114808,-0.7482251459533028,0.026524220776417,-3.0718899161705444
load03,g9,Reactive Power,Tau 0.01,0.136454049205252,-0.2077644751264276,0.041816241482873,-0.5212760892108599
load03,g10,Voltage,Order 2,0.1162116756080353,-0.3319609133383185,8.080765643768015e-05,-2.820304418923419
load03,g10,Voltage,Order 4,0.647953721789839,-0.3273601399289833,4.47434198288528e-05,2.4059634616144177
load03,g10,Voltage,Order 4,0.1073879328287809,-0.2587223750348275,6.299553644823138e-05,-2.761674448963539
load03,g10,Voltage,Order 6,0.6406344621467626,-0.3647307172115834,5.116570113780137e-05,2.45521057769341
load03,g10,Voltage,Order 6,0.1248400594644024,-0.217571043499032,5.901021889707138e-05,3.1037764482042487
load03,g10,Voltage,Tau 1,0.647953721789839,-0.3273601399289833,4.47434198288528e-05,2.4059634616144177
load03,g10,Voltage,Tau 1,0.1073879328287809,-0.2587223750348275,6.299553644823138e-05,-2.761674448963539
load03,g10,Voltage,Tau 0.1,0.6466445128668593,-0.2663979307659555,4.508974426239474e-05,2.374697575608668
load03,g10,Voltage,Tau 0.1,0.1273604800628836,-0.1321008198704076,4.166172483932743e-05,3.096255360918171
load03,g10,Voltage,Tau 0.01,0.9841160482512024,-0.4992226923752441,1.654296777679872e-05,-0.4743488722871785
load03,g10,Voltage,Tau 0.01,0.6358987101345372,-0.3551899972908282,4.94114469494899e-05,2.655052882422454
load03,g10,Voltage,Tau 0.01,0.1251494057160307,-0.2588958230045416,6.074813836516775e-05,-3.108744811104725
load03,g10,Current,Order 4,0.2157036637834694,-0.3988365707556159,0.000284394978832,1.6448220931222588
load03,g10,Current,Order 6,0.709175899938726,-0.4513567041267861,0.0002614041390779,-0.8279058147735932
load03,g10,Current,Tau 1,0.6660997389441098,-0.3478456175663563,0.0002094412858065,-0.4564907147125347
load03,g10,Current,Tau 0.1,0.709175899938726,-0.4513567041267861,0.0002614041390779,-0.8279058147735932
load03,g10,Current,Tau 0.01,1.102781719917559,-0.4404717929947313,0.000131471242653,-2.782204701623304
load03,g10,Current,Tau 0.01,0.6398977863618045,-0.3450971452893394,0.0001979497658085,-0.0775940784617938
load03,g10,Current,Tau 0.01,0.1270488838508025,-0.2427543462866894,9.72077902272859e-05,2.834312013551657
load03,g10,Active Power,Order 4,0.1253445448715024,-0.3299194843847899,0.2718367951787249,1.8247591405498471
load03,g10,Active Power,Order 6,0.8533486187967423,-0.5135320304670739,0.1968189570467445,-1.2869845488402123
load03,g10,Active Power,Tau 1,0.8162466329105207,-0.3919066049739893,0.148601758779739,-1.1557220240416453
load03,g10,Active Power,Tau 0.1,1.0977453317344057,-0.3999328240284922,0.1485263218624205,-2.616795956101996
load03,g10,Active Power,Tau 0.1,0.6400651697815585,-0.3512743510765406,0.1511443626988863,0.0894962165494905
load03,g10,Active Power,Tau 0.01,1.0977453317344057,-0.3999328240284922,0.1485263218624205,-2.616795956101996
load03,g10,Active Power,Tau 0.01,0.6400651697815585,-0.3512743510765406,0.1511443626988863,0.0894962165494905
load03,g10,Reactive Power,Order 4,0.1562992537314039,-0.2664710928818426,0.1893192188676044,2.254406217594674
load03,g10,Reactive Power,Order 6,0.6448431231140588,-0.3725014075228632,0.1418204664378942,-0.438763658621031
load03,g10,Reactive Power,Order 6,0.1235893198229387,-0.1698329243546117,0.1576702555447658,3.098885420534587
load03,g10,Reactive Power,Tau 1,0.1562992537314039,-0.2664710928818426,0.1893192188676044,2.254406217594674
load03,g10,Reactive Power,Tau 0.1,0.1562992537314039,-0.2664710928818426,0.1893192188676044,2.254406217594674
load03,g10,Reactive Power,Tau 0.01,0.9713244513747464,-0.4771745235345554,0.033426955654572,3.056715250238065
load03,g10,Reactive Power,Tau 0.01,0.6373800215233877,-0.3573693909188245,0.141982553267064,-0.3004441970544109
load03,g10,Reactive Power,Tau 0.01,0.1310875808957825,-0.2158433768146444,0.1612410570718311,2.8134768973213933
